Plot Title: SN_9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012375)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012378)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)"
212,6/4/17 8:00,0.2087,0.192,1113.7,16.2,31.2,48.583,48.1,57.979,51.4,-0.1988,570.6,41.9
213,6/4/17 9:00,0.2087,0.192,1348.7,26.2,38.7,48.983,54.4,61.032,46.5,-0.1988,683.1,65.6
214,6/4/17 10:00,0.208,0.1957,1686.2,36.2,51.2,49.825,68.1,66.173,41.4,-0.1988,859.4,93.1
215,6/4/17 11:00,0.208,0.1942,1843.7,41.2,58.7,51.237,73.1,72.351,31.4,-0.1988,958.1,105.6
216,6/4/17 12:00,0.208,0.1978,1921.2,43.7,63.7,53.035,78.1,72.136,30.2,-0.1988,1005.6,108.1
217,6/4/17 13:00,0.208,0.1942,1911.2,41.2,66.2,54.734,80.6,72.739,27.8,-0.1988,984.4,103.1
218,6/4/17 14:00,0.208,0.1949,1796.2,36.2,66.2,56.251,81.9,73.602,27.8,-0.1988,908.1,94.4
219,6/4/17 15:00,0.208,0.1928,1651.2,36.2,63.7,57.636,81.9,75.029,29.2,-0.1988,825.6,89.4
220,6/4/17 16:00,0.208,0.1928,1371.2,36.2,58.7,58.755,76.9,75.117,27.2,-0.1988,686.9,94.4
221,6/4/17 17:00,0.208,0.1928,1011.2,31.2,43.7,59.659,63.1,74.77,31.3,-0.1988,504.4,91.9
222,6/4/17 18:00,0.2073,0.1928,631.2,21.2,31.2,60.046,46.9,73.429,28.4,-0.1988,316.9,74.4
223,6/4/17 19:00,0.2073,0.192,301.2,6.2,16.2,59.83,30.6,68.227,32.2,-0.1988,154.4,26.9
224,6/4/17 20:00,0.208,0.1913,46.2,1.2,1.2,59.185,0.6,55.386,47.1,-0.1988,15.6,0.6
225,6/4/17 21:00,0.2073,0.1913,1.2,1.2,1.2,58.282,0.6,49.914,54.3,-0.1988,0.6,0.6
226,6/4/17 22:00,0.2066,0.1906,1.2,1.2,1.2,57.247,0.6,45.036,63.2,-0.1988,0.6,0.6
227,6/4/17 23:00,0.2058,0.1906,1.2,1.2,1.2,56.251,0.6,39.124,77.1,-0.1988,0.6,0.6
228,6/5/17 0:00,0.2058,0.1891,1.2,1.2,1.2,55.256,0.6,38.842,79.1,-0.1988,0.6,0.6
229,6/5/17 1:00,0.2058,0.1884,1.2,1.2,1.2,54.473,0.6,39.549,79.8,-0.1988,0.6,0.6
230,6/5/17 2:00,0.2051,0.1884,1.2,1.2,1.2,53.733,0.6,40.858,74.8,-0.1988,0.6,0.6
231,6/5/17 3:00,0.2051,0.1884,1.2,1.2,1.2,53.035,0.6,38.037,81,-0.1988,0.6,0.6
232,6/5/17 4:00,0.2051,0.1877,1.2,1.2,1.2,52.378,0.6,35.638,86,-0.1988,0.6,0.6
233,6/5/17 5:00,0.2044,0.1877,1.2,1.2,1.2,51.764,0.6,36.072,86.4,-0.1988,0.6,0.6
234,6/5/17 6:00,0.2044,0.1877,31.2,1.2,1.2,51.105,0.6,35.589,87.2,-0.1988,11.9,0.6
235,6/5/17 7:00,0.2037,0.187,601.2,3.7,18.7,50.621,34.4,47.199,76.3,-0.1988,328.1,14.4
236,6/5/17 8:00,0.2037,0.187,461.2,6.2,13.7,50.533,16.9,59.056,52.6,-0.1988,210.6,16.9
237,6/5/17 9:00,0.2022,0.187,1403.7,23.7,38.7,50.929,58.1,65.745,45.5,-0.1988,714.4,65.6
238,6/5/17 10:00,0.2022,0.1877,1643.7,33.7,48.7,51.809,68.1,70.93,41.1,-0.1988,838.1,91.9
239,6/5/17 11:00,0.2022,0.1877,2113.7,43.7,66.2,53.253,89.4,74.77,35.4,-0.1988,1108.1,125.6
240,6/5/17 12:00,0.2029,0.1877,478.7,8.7,16.2,54.648,16.9,75.463,32.5,-0.1988,190.6,19.4
241,6/5/17 13:00,0.2022,0.1877,576.2,11.2,18.7,55.949,24.4,69.386,30.6,-0.1988,270.6,30.6
242,6/5/17 14:00,0.2022,0.1891,448.7,8.7,13.7,56.901,20.6,67.242,29.7,-0.1988,215.6,28.1
243,6/5/17 15:00,0.2029,0.1949,1708.7,36.2,63.7,57.463,88.1,74.12,29.2,-0.1988,859.4,99.4
244,6/5/17 16:00,0.2022,0.1957,1296.2,33.7,53.7,58.455,73.1,73.472,30.3,-0.1988,650.6,91.9
245,6/5/17 17:00,0.2022,0.192,1031.2,31.2,43.7,59.185,64.4,72.437,29.2,-0.1988,516.9,100.6
246,6/5/17 18:00,0.2022,0.1928,473.7,16.2,21.2,59.358,34.4,69.129,32,-0.1988,229.4,59.4
247,6/5/17 19:00,0.2029,0.1942,43.7,1.2,1.2,59.056,0.6,59.659,40,-0.1988,19.4,0.6
248,6/5/17 20:00,0.2022,0.1928,13.7,1.2,1.2,58.325,0.6,50.841,69.4,-0.1988,6.9,0.6
249,6/5/17 21:00,0.2022,0.1935,1.2,1.2,1.2,57.506,0.6,52.335,61.4,-0.1988,0.6,0.6
250,6/5/17 22:00,0.2015,0.1906,1.2,1.2,1.2,56.772,0.6,51.458,65.1,-0.1988,0.6,0.6
251,6/5/17 23:00,0.2008,0.1891,1.2,1.2,1.2,56.122,0.6,47.019,72.2,-0.1988,0.6,0.6
252,6/6/17 0:00,0.2008,0.1971,1.2,1.2,1.2,55.472,0.6,45.307,80.3,-0.1988,0.6,0.6
253,6/6/17 1:00,0.2008,0.1884,1.2,1.2,1.2,54.909,0.6,45.082,77.5,-0.1988,0.6,0.6
254,6/6/17 2:00,0.2,0.187,1.2,1.2,1.2,54.343,0.6,39.313,88,-0.1988,0.6,0.6
255,6/6/17 3:00,0.2,0.1855,1.2,1.2,1.2,53.69,0.6,38.368,88.2,-0.1988,0.6,0.6
256,6/6/17 4:00,0.2,0.1848,1.2,1.2,1.2,53.035,0.6,36.651,89.4,-0.1988,0.6,0.6
257,6/6/17 5:00,0.1993,0.1862,1.2,1.2,1.2,52.466,0.6,40.438,85.3,-0.1988,0.6,0.6
258,6/6/17 6:00,0.1993,0.1855,26.2,1.2,1.2,51.94,0.6,36.361,90.1,-0.1988,8.1,0.6
259,6/6/17 7:00,0.1986,0.1819,576.2,3.7,18.7,51.413,34.4,46.481,82.7,-0.1988,318.1,13.1
260,6/6/17 8:00,0.1978,0.1819,1038.7,8.7,28.7,51.237,46.9,59.572,60.1,-0.1988,530.6,30.6
261,6/6/17 9:00,0.1971,0.1862,1391.2,21.2,38.7,51.589,58.1,66.043,50.2,-0.1988,705.6,64.4
262,6/6/17 10:00,0.1978,0.1891,1656.2,31.2,48.7,52.423,69.4,70.372,38.1,-0.1988,843.1,94.4
263,6/6/17 11:00,0.1971,0.1957,1836.2,38.7,56.2,53.733,78.1,72.437,35.3,-0.1988,955.6,113.1
264,6/6/17 12:00,0.1971,0.1986,703.7,16.2,21.2,55.342,33.1,68.956,35,-0.1988,346.9,45.6
265,6/6/17 13:00,0.1971,0.1971,1328.7,28.7,43.7,56.426,60.6,69.985,37,-0.1988,670.6,80.6
266,6/6/17 14:00,0.1971,0.1978,1783.7,36.2,63.7,57.376,84.4,72.912,32,-0.1988,903.1,101.9
267,6/6/17 15:00,0.1971,0.2008,1578.7,33.7,58.7,58.626,81.9,72.653,32,-0.1988,794.4,98.1
268,6/6/17 16:00,0.1971,0.2029,656.2,16.2,23.7,59.702,34.4,68.913,29,-0.1988,321.9,49.4
269,6/6/17 17:00,0.1971,0.2022,701.2,16.2,26.2,60.089,38.1,64.888,37.3,-0.1988,354.4,56.9
270,6/6/17 18:00,0.1971,0.2015,301.2,8.7,11.2,59.916,16.9,65.959,35.8,-0.1988,135.6,26.9
271,6/6/17 19:00,0.1964,0.1942,291.2,6.2,13.7,59.572,25.6,62.875,40.5,-0.1988,146.9,33.1
272,6/6/17 20:00,0.1964,0.2008,78.7,1.2,1.2,59.056,4.4,54.865,52.8,-0.1988,45.6,6.9
273,6/6/17 21:00,0.1964,0.2008,1.2,1.2,1.2,58.455,0.6,48.272,67.6,-0.1988,0.6,0.6
274,6/6/17 22:00,0.1964,0.2,1.2,1.2,1.2,57.636,0.6,45.262,67.8,-0.1988,0.6,0.6
275,6/6/17 23:00,0.1964,0.1964,1.2,1.2,1.2,56.815,0.6,42.109,74.3,-0.1988,0.6,0.6
276,6/7/17 0:00,0.1964,0.192,1.2,1.2,1.2,55.949,0.6,40.158,79.2,-0.1988,0.6,0.6
277,6/7/17 1:00,0.1957,0.1928,1.2,1.2,1.2,55.168,0.6,37.56,84.7,-0.1988,0.6,0.6
278,6/7/17 2:00,0.1957,0.1913,1.2,1.2,1.2,54.43,0.6,36.698,87.6,-0.1988,0.6,0.6
279,6/7/17 3:00,0.1949,0.1913,1.2,1.2,1.2,53.733,0.6,35.346,90.2,-0.1988,0.6,0.6
280,6/7/17 4:00,0.1949,0.1906,1.2,1.2,1.2,53.078,0.6,35.298,91.2,-0.1988,0.6,0.6
281,6/7/17 5:00,0.1949,0.1899,1.2,1.2,1.2,52.423,0.6,33.831,93.2,-0.1988,0.6,0.6
282,6/7/17 6:00,0.1942,0.1891,43.7,1.2,1.2,51.764,0.6,34.223,90.9,-0.1988,21.9,0.6
283,6/7/17 7:00,0.1942,0.1906,541.2,3.7,16.2,51.237,31.9,44.127,87.3,-0.1988,298.1,13.1
284,6/7/17 8:00,0.1935,0.1884,1028.7,8.7,26.2,51.105,46.9,56.685,63.1,-0.1988,523.1,30.6
285,6/7/17 9:00,0.1935,0.1891,1376.2,18.7,36.2,51.413,58.1,66.087,47.4,-0.1988,698.1,58.1
286,6/7/17 10:00,0.1928,0.1913,1656.2,28.7,46.2,52.291,70.6,69.685,45.1,-0.1988,845.6,86.9
287,6/7/17 11:00,0.1928,0.1906,1656.2,31.2,48.7,53.602,69.4,72.05,41.4,-0.1988,851.9,99.4
288,6/7/17 12:00,0.1928,0.1906,1918.7,38.7,61.2,55.299,83.1,74.77,32.5,-0.1988,1010.6,121.9
289,6/7/17 13:00,0.1928,0.1906,1863.7,38.7,61.2,56.988,84.4,73.342,31.6,-0.1988,966.9,116.9
290,6/7/17 14:00,0.1928,0.1906,956.2,21.2,31.2,58.282,45.6,65.316,31.5,-0.1988,483.1,61.9
291,6/7/17 15:00,0.1928,0.1906,1853.7,43.7,66.2,59.099,96.9,71.317,34.6,-0.1988,943.1,123.1
292,6/7/17 16:00,0.1928,0.1906,466.2,8.7,13.7,59.529,23.1,64.332,32.5,-0.1988,238.1,35.6
293,6/7/17 17:00,0.1928,0.1891,198.7,3.7,6.2,59.229,10.6,52.86,60.4,-0.1988,104.4,15.6
294,6/7/17 18:00,0.192,0.1877,333.7,6.2,8.7,58.885,15.6,64.074,42.1,-0.1988,158.1,24.4
295,6/7/17 19:00,0.1928,0.1884,48.7,1.2,1.2,58.626,1.9,53.733,60.4,-0.1988,23.1,1.9
296,6/7/17 20:00,0.1935,0.1942,126.2,1.2,3.7,58.023,6.9,48.805,86,-0.1988,76.9,11.9
297,6/7/17 21:00,0.1942,0.1928,1.2,1.2,1.2,57.376,0.6,42.984,91.3,-0.1988,0.6,0.6
298,6/7/17 22:00,0.1935,0.1935,1.2,1.2,1.2,56.642,0.6,41.09,89.8,-0.1988,0.6,0.6
299,6/7/17 23:00,0.1935,0.1935,1.2,1.2,1.2,55.819,0.6,37.513,94.5,-0.1988,0.6,0.6
300,6/8/17 0:00,0.1935,0.1928,1.2,1.2,1.2,55.038,0.6,36.41,94.6,-0.1988,0.6,0.6
301,6/8/17 1:00,0.192,0.1928,1.2,1.2,1.2,54.3,0.6,37.751,92.9,-0.1988,0.6,0.6
302,6/8/17 2:00,0.192,0.1935,1.2,1.2,1.2,53.69,0.6,40.345,91.4,-0.1988,0.6,0.6
303,6/8/17 3:00,0.192,0.1877,1.2,1.2,1.2,53.121,0.6,37.13,93.4,-0.1988,0.6,0.6
304,6/8/17 4:00,0.192,0.1913,1.2,1.2,1.2,52.554,0.6,37.465,91,-0.1988,0.6,0.6
305,6/8/17 5:00,0.1913,0.184,1.2,1.2,1.2,52.029,0.6,36.554,94.3,-0.1988,0.6,0.6
306,6/8/17 6:00,0.1913,0.192,31.2,1.2,1.2,51.544,0.6,34.81,94.7,-0.1988,11.9,0.6
307,6/8/17 7:00,0.1906,0.1855,488.7,3.7,16.2,51.062,29.4,44.674,86.8,-0.1988,261.9,14.4
308,6/8/17 8:00,0.1906,0.184,1053.7,8.7,26.2,50.929,48.1,57.936,67.2,-0.1988,541.9,36.9
309,6/8/17 9:00,0.1899,0.184,1121.2,13.7,28.7,51.325,48.1,64.375,53.6,-0.1988,571.9,46.9
310,6/8/17 10:00,0.1899,0.184,1363.7,23.7,38.7,52.115,61.9,67.413,52.2,-0.1988,704.4,75.6
311,6/8/17 11:00,0.1891,0.1848,1611.2,31.2,48.7,53.384,71.9,71.447,40.7,-0.1988,846.9,100.6
312,6/8/17 12:00,0.1891,0.1848,1901.2,41.2,58.7,54.909,84.4,72.093,33.4,-0.1988,1005.6,128.1
313,6/8/17 13:00,0.1899,0.1848,1876.2,36.2,61.2,56.469,84.4,73.515,31.4,-0.1988,979.4,121.9
314,6/8/17 14:00,0.1899,0.184,1771.2,33.7,61.2,57.765,86.9,74.206,31.5,-0.1988,906.9,114.4
315,6/8/17 15:00,0.1899,0.184,1566.2,36.2,58.7,58.885,83.1,75.724,30.4,-0.1988,795.6,106.9
316,6/8/17 16:00,0.1899,0.1833,1293.7,36.2,53.7,59.959,78.1,74.986,30.3,-0.1988,656.9,111.9
317,6/8/17 17:00,0.1891,0.1833,843.7,28.7,36.2,60.775,54.4,72.437,33.8,-0.1988,428.1,105.6
318,6/8/17 18:00,0.1899,0.1826,436.2,16.2,18.7,60.904,30.6,67.158,32.6,-0.1988,218.1,65.6
319,6/8/17 19:00,0.1899,0.1819,248.7,6.2,11.2,60.604,20.6,64.632,27.8,-0.1988,130.6,36.9
320,6/8/17 20:00,0.1899,0.1811,48.7,1.2,1.2,60.003,1.9,55.558,42.8,-0.1988,25.6,4.4
321,6/8/17 21:00,0.1899,0.187,1.2,1.2,1.2,59.142,0.6,46.256,59.1,-0.1988,0.6,0.6
322,6/8/17 22:00,0.1899,0.1884,1.2,1.2,1.2,58.239,0.6,43.534,62,-0.1988,0.6,0.6
323,6/8/17 23:00,0.1899,0.1899,1.2,1.2,1.2,57.247,0.6,39.69,68.1,-0.1988,0.6,0.6
324,6/9/17 0:00,0.1891,0.184,1.2,1.2,1.2,56.295,0.6,36.554,71.8,-0.1988,0.6,0.6
325,6/9/17 1:00,0.1891,0.179,1.2,1.2,1.2,55.386,0.6,33.237,77.9,-0.1988,0.6,0.6
326,6/9/17 2:00,0.1884,0.1782,1.2,1.2,1.2,54.473,0.6,32.392,77.2,-0.1988,0.6,0.6
327,6/9/17 3:00,0.1877,0.1782,1.2,1.2,1.2,53.645,0.6,34.223,69.6,-0.1988,0.6,0.6
328,6/9/17 4:00,0.1877,0.1782,1.2,1.2,1.2,52.86,0.6,31.087,81.1,-0.1988,0.6,0.6
329,6/9/17 5:00,0.187,0.1797,1.2,1.2,1.2,52.115,0.6,29.867,81.7,-0.1988,0.6,0.6
330,6/9/17 6:00,0.187,0.1819,38.7,1.2,1.2,51.413,0.6,31.692,80,-0.1988,20.6,0.6
331,6/9/17 7:00,0.1862,0.1811,211.2,1.2,6.2,50.841,10.6,36.747,75.4,-0.1988,108.1,11.9
332,6/9/17 8:00,0.1855,0.1768,1151.2,13.7,31.2,50.664,58.1,58.368,45.9,-0.1988,624.4,60.6
333,6/9/17 9:00,0.1855,0.1775,811.2,13.7,21.2,50.974,38.1,56.556,47.1,-0.1988,421.9,54.4
334,6/9/17 10:00,0.1855,0.1768,988.7,18.7,28.7,51.589,48.1,62.577,39.4,-0.1988,515.6,68.1
335,6/9/17 11:00,0.1855,0.1775,1686.2,33.7,51.2,52.554,81.9,69.17,38.7,-0.1988,900.6,119.4
336,6/9/17 12:00,0.1855,0.1811,2161.2,38.7,66.2,53.69,99.4,68.4,37,-0.1988,1160.6,139.4
337,6/9/17 13:00,0.1848,0.1811,1906.2,33.7,61.2,54.909,86.9,71.231,29.7,-0.1988,1001.9,121.9
338,6/9/17 14:00,0.1848,0.1848,1768.7,36.2,61.2,56.512,86.9,74.206,26.8,-0.1988,909.4,121.9
339,6/9/17 15:00,0.1848,0.1848,1563.7,38.7,56.2,57.979,84.4,74.034,28.4,-0.1988,796.9,113.1
340,6/9/17 16:00,0.1848,0.184,1266.2,38.7,51.2,59.272,75.6,75.376,25.8,-0.1988,648.1,120.6
341,6/9/17 17:00,0.1848,0.187,951.2,36.2,41.2,60.303,64.4,74.381,27.9,-0.1988,488.1,131.9
342,6/9/17 18:00,0.1848,0.187,613.7,31.2,28.7,60.604,50.6,72.955,25.2,-0.1988,318.1,123.1
343,6/9/17 19:00,0.1848,0.187,293.7,13.7,16.2,60.346,30.6,67.714,30.6,-0.1988,155.6,79.4
344,6/9/17 20:00,0.1848,0.1833,53.7,1.2,1.2,59.745,0.6,55.342,38.6,-0.1988,16.9,1.9
345,6/9/17 21:00,0.1848,0.1833,1.2,1.2,1.2,58.842,0.6,47.109,52.4,-0.1988,0.6,0.6
346,6/9/17 22:00,0.1848,0.187,1.2,1.2,1.2,57.893,0.6,47.377,48.9,-0.1988,0.6,0.6
347,6/9/17 23:00,0.184,0.1862,1.2,1.2,1.2,56.944,0.6,43.534,60.4,-0.1988,0.6,0.6
348,6/10/17 0:00,0.184,0.1855,1.2,1.2,1.2,56.122,0.6,41.601,62.6,-0.1988,0.6,0.6
349,6/10/17 1:00,0.184,0.1855,1.2,1.2,1.2,55.256,0.6,40.764,64.1,-0.1988,0.6,0.6
350,6/10/17 2:00,0.1833,0.1775,1.2,1.2,1.2,54.516,0.6,41.09,63.7,-0.1988,0.6,0.6
351,6/10/17 3:00,0.1826,0.1775,1.2,1.2,1.2,53.865,0.6,50.797,43.2,-0.1988,0.6,0.6
352,6/10/17 4:00,0.1826,0.1775,1.2,1.2,1.2,53.341,0.6,50.002,42.5,-0.1988,0.6,0.6
353,6/10/17 5:00,0.1826,0.1775,1.2,1.2,1.2,52.817,0.6,44.445,54,-0.1988,0.6,0.6
354,6/10/17 6:00,0.1826,0.1811,23.7,1.2,1.2,52.335,0.6,39.36,65.7,-0.1988,5.6,0.6
355,6/10/17 7:00,0.1819,0.1848,641.2,3.7,18.7,51.895,39.4,53.559,50,-0.1988,358.1,19.4
356,6/10/17 8:00,0.1811,0.1819,1061.2,6.2,26.2,51.809,50.6,64.76,38.5,-0.1988,561.9,39.4
357,6/10/17 9:00,0.1804,0.1819,1398.7,18.7,36.2,52.115,61.9,70.63,29.2,-0.1988,730.6,66.9
358,6/10/17 10:00,0.1811,0.1848,1658.7,26.2,43.7,52.817,73.1,70.587,28.8,-0.1988,866.9,81.9
359,6/10/17 11:00,0.1811,0.1862,1828.7,36.2,51.2,53.951,78.1,71.49,23.5,-0.1988,971.9,115.6
360,6/10/17 12:00,0.1804,0.187,1901.2,33.7,58.7,55.429,84.4,72.955,26.3,-0.1988,1020.6,131.9
361,6/10/17 13:00,0.1804,0.1862,1886.2,33.7,61.2,57.117,86.9,76.203,27.4,-0.1988,995.6,124.4
362,6/10/17 14:00,0.1804,0.1877,1776.2,36.2,61.2,58.669,86.9,75.551,28.1,-0.1988,918.1,110.6
363,6/10/17 15:00,0.1804,0.187,1573.7,38.7,56.2,60.046,84.4,75.985,25.4,-0.1988,804.4,113.1
364,6/10/17 16:00,0.1804,0.1855,1451.2,46.2,56.2,61.248,86.9,75.594,22.8,-0.1988,744.4,138.1
365,6/10/17 17:00,0.1804,0.1855,648.7,23.7,26.2,61.891,40.6,72.653,27,-0.1988,325.6,76.9
366,6/10/17 18:00,0.1797,0.184,636.2,33.7,28.7,61.934,51.9,72.007,21.4,-0.1988,328.1,128.1
367,6/10/17 19:00,0.1797,0.184,301.2,21.2,16.2,61.547,33.1,69.129,30.4,-0.1988,161.9,89.4
368,6/10/17 20:00,0.1804,0.1855,43.7,1.2,1.2,60.991,0.6,58.066,27.4,-0.1988,13.1,0.6
369,6/10/17 21:00,0.1804,0.1855,1.2,1.2,1.2,60.089,0.6,49.649,34.1,-0.1988,0.6,0.6
370,6/10/17 22:00,0.1797,0.1848,1.2,1.2,1.2,59.056,0.6,53.645,23.2,-0.1988,0.6,0.6
371,6/10/17 23:00,0.1797,0.1826,1.2,1.2,1.2,58.109,0.6,44.31,44.9,-0.1988,0.6,0.6
372,6/11/17 0:00,0.179,0.1826,1.2,1.2,1.2,57.16,0.6,39.173,49.6,-0.1988,0.6,0.6
373,6/11/17 1:00,0.179,0.1811,1.2,1.2,1.2,56.251,0.6,37.846,55.3,-0.1988,0.6,0.6
374,6/11/17 2:00,0.1782,0.1819,1.2,1.2,1.2,55.429,0.6,43.259,46.8,-0.1988,0.6,0.6
375,6/11/17 3:00,0.1782,0.179,1.2,1.2,1.2,54.691,0.6,42.616,47.6,-0.1988,0.6,0.6
376,6/11/17 4:00,0.1782,0.179,1.2,1.2,1.2,54.037,0.6,37.225,62.7,-0.1988,0.6,0.6
377,6/11/17 5:00,0.1775,0.1782,1.2,1.2,1.2,53.384,0.6,36.651,68,-0.1988,0.6,0.6
378,6/11/17 6:00,0.1775,0.1782,68.7,1.2,1.2,52.772,3.1,40.438,64.5,-0.1988,41.9,4.4
379,6/11/17 7:00,0.1768,0.1775,301.2,3.7,18.7,52.291,36.9,49.116,61.3,-0.1988,339.4,19.4
380,6/11/17 8:00,0.1761,0.1775,1053.7,6.2,26.2,52.203,50.6,60.69,45.8,-0.1988,550.6,31.9
381,6/11/17 9:00,0.1761,0.1782,1401.2,11.2,36.2,52.554,61.9,66.043,34.8,-0.1988,728.1,51.9
382,6/11/17 10:00,0.1761,0.1782,1213.7,13.7,33.7,53.253,55.6,66.686,34.9,-0.1988,629.4,55.6
383,6/11/17 11:00,0.1761,0.1782,1266.2,21.2,38.7,54.212,61.9,68.443,34.4,-0.1988,666.9,70.6
384,6/11/17 12:00,0.1761,0.179,1866.2,26.2,56.2,55.472,84.4,70.759,35.7,-0.1988,979.4,110.6
385,6/11/17 13:00,0.1753,0.1782,1881.2,28.7,61.2,56.901,91.9,72.567,31.1,-0.1988,1023.1,116.9
386,6/11/17 14:00,0.1753,0.1768,1783.7,31.2,61.2,58.325,89.4,73.774,30.5,-0.1988,925.6,110.6
387,6/11/17 15:00,0.1761,0.1797,1573.7,33.7,56.2,59.873,85.6,74.12,29.6,-0.1988,805.6,100.6
388,6/11/17 16:00,0.1753,0.1761,1308.7,38.7,51.2,61.248,79.4,74.381,18.9,-0.1988,673.1,111.9
389,6/11/17 17:00,0.1761,0.1775,168.7,3.7,3.7,62.233,8.1,66.429,24.9,-0.1988,69.4,11.9
390,6/11/17 18:00,0.1753,0.1797,646.2,36.2,31.2,62.362,53.1,72.394,25.7,-0.1988,334.4,101.9
391,6/11/17 19:00,0.1753,0.1775,343.7,26.2,16.2,62.062,34.4,70.158,30.6,-0.1988,184.4,68.1
392,6/11/17 20:00,0.1761,0.1768,68.7,1.2,1.2,61.462,3.1,55.558,43.7,-0.1988,31.9,4.4
393,6/11/17 21:00,0.1761,0.1746,1.2,1.2,1.2,60.604,0.6,47.244,49.6,-0.1988,0.6,0.6
394,6/11/17 22:00,0.1753,0.1739,1.2,1.2,1.2,59.572,0.6,41.09,66.2,-0.1988,0.6,0.6
395,6/11/17 23:00,0.1753,0.1761,1.2,1.2,1.2,58.541,0.6,41.508,61.4,-0.1988,0.6,0.6
396,6/12/17 0:00,0.1753,0.1724,1.2,1.2,1.2,57.549,0.6,38.842,66.5,-0.1988,0.6,0.6
397,6/12/17 1:00,0.1746,0.1753,1.2,1.2,1.2,56.642,0.6,36.313,71.1,-0.1988,0.6,0.6
398,6/12/17 2:00,0.1746,0.1717,1.2,1.2,1.2,55.776,0.6,33.928,73.7,-0.1988,0.6,0.6
399,6/12/17 3:00,0.1746,0.171,1.2,1.2,1.2,54.952,0.6,32.443,78.4,-0.1988,0.6,0.6
400,6/12/17 4:00,0.1739,0.171,1.2,1.2,1.2,54.169,0.6,34.272,71.6,-0.1988,0.6,0.6
401,6/12/17 5:00,0.1739,0.1702,1.2,1.2,1.2,53.427,0.6,31.491,79.2,-0.1988,0.6,0.6
402,6/12/17 6:00,0.1732,0.171,26.2,1.2,1.2,52.729,0.6,31.39,78.9,-0.1988,8.1,0.6
403,6/12/17 7:00,0.1724,0.1702,446.2,1.2,18.7,52.115,40.6,44.627,61.3,-0.1988,269.4,19.4
404,6/12/17 8:00,0.1724,0.1695,1083.7,1.2,26.2,51.984,50.6,59.315,46.4,-0.1988,564.4,31.9
405,6/12/17 9:00,0.1717,0.171,1423.7,3.7,36.2,52.246,63.1,63.732,35.8,-0.1988,734.4,54.4
406,6/12/17 10:00,0.171,0.171,1686.2,3.7,43.7,52.817,75.6,66.6,29,-0.1988,873.1,75.6
407,6/12/17 11:00,0.1717,0.1732,1853.7,6.2,51.2,53.776,83.1,70.072,28.2,-0.1988,984.4,101.9
408,6/12/17 12:00,0.171,0.1732,353.7,6.2,58.7,55.213,88.1,70.846,27.7,-0.1988,1035.6,98.1
409,6/12/17 13:00,0.171,0.1739,1926.2,8.7,61.2,56.815,90.6,73.429,24.8,-0.1988,1015.6,86.9
410,6/12/17 14:00,0.171,0.1753,1863.7,26.2,61.2,58.368,94.4,73.083,21.3,-0.1988,961.9,103.1
411,6/12/17 15:00,0.171,0.1753,1498.7,31.2,51.2,59.745,80.6,72.567,23.2,-0.1988,760.6,96.9
412,6/12/17 16:00,0.1717,0.1753,373.7,6.2,11.2,60.775,19.4,66.429,23.5,-0.1988,184.4,24.4
413,6/12/17 17:00,0.171,0.1804,1036.2,23.7,41.2,61.075,70.6,70.887,15.7,-0.1988,545.6,100.6
414,6/12/17 18:00,0.171,0.179,211.2,1.2,6.2,61.075,10.6,61.891,20.1,-0.1988,100.6,13.1
415,6/12/17 19:00,0.171,0.1782,396.2,16.2,18.7,60.647,40.6,64.717,27.6,-0.1988,235.6,44.4
416,6/12/17 20:00,0.171,0.179,51.2,1.2,1.2,60.046,1.9,56.469,24.7,-0.1988,23.1,0.6
417,6/12/17 21:00,0.171,0.1782,1.2,1.2,1.2,59.315,0.6,51.984,26.8,-0.1988,0.6,0.6
418,6/12/17 22:00,0.171,0.1782,1.2,1.2,1.2,58.498,0.6,49.87,29.9,-0.1988,0.6,0.6
419,6/12/17 23:00,0.1702,0.1775,1.2,1.2,1.2,57.636,0.6,45.534,31.6,-0.1988,0.6,0.6
420,6/13/17 0:00,0.1702,0.1768,1.2,1.2,1.2,56.815,0.6,40.764,38,-0.1988,0.6,0.6
421,6/13/17 1:00,0.1702,0.1761,1.2,1.2,1.2,55.949,0.6,32.392,52.5,-0.1988,0.6,0.6
422,6/13/17 2:00,0.1695,0.1761,1.2,1.2,1.2,54.995,0.6,29.304,61.3,-0.1988,0.6,0.6
423,6/13/17 3:00,0.1688,0.1761,1.2,1.2,1.2,54.037,0.6,27.223,63.5,-0.1988,0.6,0.6
