Plot Title: Launch_9735547_PHb1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012371)","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012373)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700884)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700885)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9711280)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9719166)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9721330)","RH, % (LGR S/N: 9735547, SEN S/N: 9721330)","Voltage, V (LGR S/N: 9735547, SEN S/N: 9725497)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734394)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734402)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734405)","Batt, V (LGR S/N: 9735547)"
17564,10/19/17 10:30,0.1245,0.1877,753.7,26.2,26.2,35.83,51.589,25.2,-0.1835,380.6,29.4,21.9,4.418
17565,10/19/17 10:40,0.1245,0.1877,1096.2,38.7,38.7,35.928,53.384,23,-0.1835,560.6,44.4,33.1,4.393
17566,10/19/17 10:50,0.1245,0.1877,1131.2,41.2,41.2,36.072,55.515,19.7,-0.1835,575.6,45.6,34.4,4.418
17567,10/19/17 11:00,0.1245,0.1884,1146.2,41.2,41.2,36.313,57.85,19.3,-0.1835,581.9,45.6,34.4,4.393
17568,10/19/17 11:10,0.1245,0.1891,1158.7,41.2,41.2,36.554,57.85,19.4,-0.1835,581.9,45.6,34.4,4.418
17569,10/19/17 11:20,0.1245,0.1899,1028.7,36.2,36.2,36.795,59.486,17,-0.1835,511.9,40.6,30.6,4.4
17570,10/19/17 11:30,0.1252,0.1891,1318.7,46.2,46.2,37.081,59.83,19.1,-0.1835,669.4,53.1,40.6,4.418
17571,10/19/17 11:40,0.1252,0.1891,881.2,31.2,31.2,37.416,60.346,18.6,-0.1835,435.6,33.1,25.6,4.4
17572,10/19/17 11:50,0.1252,0.1891,1293.7,43.7,46.2,37.751,61.376,16.6,-0.1835,656.9,50.6,39.4,4.418
17573,10/19/17 12:00,0.1252,0.1899,1236.2,41.2,43.7,38.131,62.533,16.9,-0.1835,624.4,48.1,36.9,4.4
17574,10/19/17 12:10,0.1252,0.1899,1233.7,41.2,43.7,38.557,63.775,17.2,-0.1835,621.9,46.9,36.9,4.418
17575,10/19/17 12:20,0.1252,0.1906,1201.2,38.7,41.2,38.937,63.176,16.9,-0.1835,599.4,45.6,35.6,4.4
17576,10/19/17 12:30,0.1252,0.1906,1186.2,38.7,41.2,39.36,61.977,18.1,-0.1835,596.9,45.6,34.4,4.393
17577,10/19/17 12:40,0.1252,0.1913,1416.2,46.2,48.7,39.783,65.788,17,-0.1835,714.4,53.1,41.9,4.406
17578,10/19/17 12:50,0.1252,0.1913,1318.7,41.2,46.2,40.158,64.375,18,-0.1835,661.9,49.4,38.1,4.393
17579,10/19/17 13:00,0.1252,0.1913,1293.7,38.7,46.2,40.626,64.803,18.8,-0.1835,649.4,49.4,35.6,4.418
17580,10/19/17 13:10,0.1252,0.192,1281.2,36.2,46.2,41.043,65.745,18.3,-0.1835,641.9,48.1,34.4,4.4
17581,10/19/17 13:20,0.1252,0.1913,1303.7,36.2,46.2,41.463,66.043,18.3,-0.1835,660.6,50.6,34.4,4.538
17582,10/19/17 13:30,0.1259,0.192,1238.7,33.7,43.7,41.878,66.814,17.2,-0.1835,618.1,46.9,30.6,4.4
17583,10/19/17 13:40,0.1259,0.192,1311.2,36.2,46.2,42.294,66.214,18,-0.1835,655.6,49.4,30.6,4.393
17584,10/19/17 13:50,0.1259,0.192,541.2,13.7,18.7,42.755,65.316,18.8,-0.1835,244.4,18.1,10.6,4.418
17585,10/19/17 14:00,0.1259,0.1928,1353.7,36.2,48.7,43.122,63.304,20.4,-0.1835,680.6,51.9,30.6,4.4
17586,10/19/17 14:10,0.1252,0.1928,1446.2,38.7,53.7,43.579,68.828,18.1,-0.1835,736.9,55.6,31.9,4.43
17587,10/19/17 14:20,0.1252,0.1935,1401.2,36.2,51.2,43.945,70.716,18.8,-0.1835,715.6,54.4,30.6,4.418
17588,10/19/17 14:30,0.1259,0.1935,538.7,16.2,18.7,44.31,66.985,21,-0.1835,258.1,19.4,11.9,4.4
17589,10/19/17 14:40,0.1252,0.1935,783.7,21.2,28.7,44.674,65.487,20.7,-0.1835,376.9,28.1,16.9,4.393
17590,10/19/17 14:50,0.1252,0.1935,538.7,16.2,18.7,45.036,67.242,18.9,-0.1835,254.4,19.4,11.9,4.418
17591,10/19/17 15:00,0.1252,0.1935,603.7,16.2,21.2,45.399,65.788,21.1,-0.1835,280.6,21.9,13.1,4.4
17592,10/19/17 15:10,0.1252,0.1935,1066.2,28.7,41.2,45.714,67.586,19.7,-0.1835,538.1,43.1,21.9,4.393
17593,10/19/17 15:20,0.1252,0.1935,398.7,11.2,13.7,45.986,64.589,20.9,-0.1835,179.4,14.4,8.1,4.418
17594,10/19/17 15:30,0.1252,0.1942,883.7,23.7,36.2,46.256,68.698,18.5,-0.1835,445.6,39.4,19.4,4.4
17595,10/19/17 15:40,0.1252,0.1942,871.2,23.7,36.2,46.526,69.427,18.7,-0.1835,441.9,39.4,20.6,4.393
17596,10/19/17 15:50,0.1252,0.1935,551.2,16.2,21.2,46.751,61.248,23.2,-0.1835,265.6,23.1,13.1,4.418
17597,10/19/17 16:00,0.1252,0.1935,221.2,6.2,6.2,46.931,64.204,20.9,-0.1835,91.9,6.9,4.4,4.4
17598,10/19/17 16:10,0.1259,0.1935,278.7,8.7,8.7,47.109,60.346,25.1,-0.1835,121.9,9.4,5.6,4.393
17599,10/19/17 16:20,0.1259,0.1942,303.7,8.7,11.2,47.289,60.26,23.1,-0.1835,138.1,10.6,6.9,4.418
17600,10/19/17 16:30,0.1259,0.1942,293.7,8.7,11.2,47.422,57.85,25.7,-0.1835,133.1,10.6,6.9,4.4
17601,10/19/17 16:40,0.1259,0.1935,238.7,6.2,8.7,47.512,57.333,25.5,-0.1835,108.1,8.1,4.4,4.4
17602,10/19/17 16:50,0.1252,0.1935,271.2,8.7,8.7,47.602,57.247,25.5,-0.1835,126.9,9.4,6.9,4.418
17603,10/19/17 17:00,0.1252,0.1935,233.7,6.2,8.7,47.602,57.549,25.1,-0.1835,108.1,6.9,5.6,4.406
17604,10/19/17 17:10,0.1252,0.1935,206.2,6.2,6.2,47.647,56.728,26.5,-0.1835,95.6,6.9,4.4,4.4
17605,10/19/17 17:20,0.1252,0.1935,178.7,3.7,6.2,47.602,55.949,28,-0.1835,85.6,6.9,4.4,4.43
17606,10/19/17 17:30,0.1252,0.1935,168.7,3.7,6.2,47.602,55.256,29.7,-0.1835,83.1,5.6,4.4,4.412
17607,10/19/17 17:40,0.1252,0.1935,138.7,3.7,3.7,47.512,54.082,31.6,-0.1835,71.9,5.6,3.1,4.4
17608,10/19/17 17:50,0.1252,0.1935,131.2,3.7,3.7,47.512,53.515,32.9,-0.1835,74.4,5.6,4.4,4.418
17609,10/19/17 18:00,0.1252,0.1935,83.7,1.2,1.2,47.422,52.378,35.3,-0.1835,49.4,3.1,1.9,4.4
17610,10/19/17 18:10,0.1252,0.1935,36.2,1.2,1.2,47.334,51.501,35.3,-0.1835,21.9,0.6,0.6,4.418
17611,10/19/17 18:20,0.1238,0.1928,13.7,1.2,1.2,47.244,50.18,37.1,-0.1835,9.4,0.6,0.6,4.418
17612,10/19/17 18:30,0.1238,0.1928,1.2,1.2,1.2,47.154,48.938,38.5,-0.1835,0.6,0.6,0.6,4.4
17613,10/19/17 18:40,0.1238,0.1928,1.2,1.2,1.2,47.019,49.383,37.7,-0.1835,0.6,0.6,0.6,4.4
17614,10/19/17 18:50,0.1238,0.192,1.2,1.2,1.2,46.931,47.647,39.9,-0.1835,0.6,0.6,0.6,4.393
17615,10/19/17 19:00,0.1238,0.192,1.2,1.2,1.2,46.796,45.172,45.6,-0.1835,0.6,0.6,0.6,4.393
17616,10/19/17 19:10,0.1245,0.192,1.2,1.2,1.2,46.661,45.896,44.2,-0.1835,0.6,0.6,0.6,4.393
17617,10/19/17 19:20,0.1238,0.192,1.2,1.2,1.2,46.526,45.806,44.3,-0.1835,0.6,0.6,0.6,4.393
17618,10/19/17 19:30,0.1238,0.1913,1.2,1.2,1.2,46.391,43.259,51.1,-0.1835,0.6,0.6,0.6,4.393
17619,10/19/17 19:40,0.1238,0.1913,1.2,1.2,1.2,46.211,44.764,47.3,-0.1835,0.6,0.6,0.6,4.393
17620,10/19/17 19:50,0.1238,0.1913,1.2,1.2,1.2,46.076,44.173,49.8,-0.1835,0.6,0.6,0.6,4.393
17621,10/19/17 20:00,0.1238,0.1913,1.2,1.2,1.2,45.896,43.443,49.3,-0.1835,0.6,0.6,0.6,4.393
17622,10/19/17 20:10,0.1238,0.1913,1.2,1.2,1.2,45.761,41.554,53.6,-0.1835,0.6,0.6,0.6,4.393
17623,10/19/17 20:20,0.1238,0.1913,1.2,1.2,1.2,45.624,41.23,53.9,-0.1835,0.6,0.6,0.6,4.393
17624,10/19/17 20:30,0.1238,0.1913,1.2,1.2,1.2,45.489,40.392,56.8,-0.1835,0.6,0.6,0.6,4.393
17625,10/19/17 20:40,0.1238,0.1913,1.2,1.2,1.2,45.307,38.557,62.4,-0.1835,0.6,0.6,0.6,4.393
17626,10/19/17 20:50,0.1238,0.1913,1.2,1.2,1.2,45.172,40.111,59.4,-0.1835,0.6,0.6,0.6,4.393
17627,10/19/17 21:00,0.1238,0.1913,1.2,1.2,1.2,44.991,39.877,59.1,-0.1835,0.6,0.6,0.6,4.393
17628,10/19/17 21:10,0.1238,0.1913,1.2,1.2,1.2,44.856,39.407,60,-0.1835,0.6,0.6,0.6,4.393
17629,10/19/17 21:20,0.1238,0.1906,1.2,1.2,1.2,44.719,37.989,63.5,-0.1835,0.6,0.6,0.6,4.393
17630,10/19/17 21:30,0.1238,0.1906,1.2,1.2,1.2,44.537,37.369,65,-0.1835,0.6,0.6,0.6,4.393
17631,10/19/17 21:40,0.1238,0.1906,1.2,1.2,1.2,44.4,36.266,67.3,-0.1835,0.6,0.6,0.6,4.393
17632,10/19/17 21:50,0.1238,0.1906,1.2,1.2,1.2,44.263,36.986,65.9,-0.1835,0.6,0.6,0.6,4.393
17633,10/19/17 22:00,0.1238,0.1899,1.2,1.2,1.2,44.127,35.249,70.5,-0.1835,0.6,0.6,0.6,4.393
17634,10/19/17 22:10,0.1238,0.1899,1.2,1.2,1.2,43.99,34.516,72.6,-0.1835,0.6,0.6,0.6,4.393
17635,10/19/17 22:20,0.1238,0.1899,1.2,1.2,1.2,43.853,35.492,70.2,-0.1835,0.6,0.6,0.6,4.393
17636,10/19/17 22:30,0.1238,0.1899,1.2,1.2,1.2,43.716,34.419,71.6,-0.1835,0.6,0.6,0.6,4.418
17637,10/19/17 22:40,0.1238,0.1899,1.2,1.2,1.2,43.534,32.691,75.8,-0.1835,0.6,0.6,0.6,4.393
17638,10/19/17 22:50,0.1238,0.1891,1.2,1.2,1.2,43.443,33.089,75.4,-0.1835,0.6,0.6,0.6,4.393
17639,10/19/17 23:00,0.1238,0.1891,1.2,1.2,1.2,43.306,32.193,75.9,-0.1835,0.6,0.6,0.6,4.393
17640,10/19/17 23:10,0.123,0.1899,1.2,1.2,1.2,43.167,30.173,82.5,-0.1835,0.6,0.6,0.6,4.387
17641,10/19/17 23:20,0.1238,0.1899,1.2,1.2,1.2,42.984,31.892,78.4,-0.1835,0.6,0.6,0.6,4.381
17642,10/19/17 23:30,0.1238,0.1899,1.2,1.2,1.2,42.847,32.392,77.9,-0.1835,0.6,0.6,0.6,4.381
17643,10/19/17 23:40,0.1238,0.1899,1.2,1.2,1.2,42.708,33.188,76.6,-0.1835,0.6,0.6,0.6,4.406
17644,10/19/17 23:50,0.1238,0.1899,1.2,1.2,1.2,42.57,32.243,78.3,-0.1835,0.6,0.6,0.6,4.381
17645,10/20/17 0:00,0.123,0.1899,1.2,1.2,1.2,42.433,31.942,77.8,-0.1835,0.6,0.6,0.6,4.381
17646,10/20/17 0:10,0.1238,0.1899,1.2,1.2,1.2,42.294,33.287,76.2,-0.1835,0.6,0.6,0.6,4.381
17647,10/20/17 0:20,0.123,0.1891,1.2,1.2,1.2,42.156,32.043,77.9,-0.1886,0.6,0.6,0.6,4.381
17648,10/20/17 0:30,0.123,0.1891,1.2,1.2,1.2,42.017,30.326,82.2,-0.1835,0.6,0.6,0.6,4.381
17649,10/20/17 0:40,0.1238,0.1891,1.2,1.2,1.2,41.878,30.173,83,-0.1835,0.6,0.6,0.6,4.381
17650,10/20/17 0:50,0.1238,0.1891,1.2,1.2,1.2,41.74,29.251,85.1,-0.1886,0.6,0.6,0.6,4.381
17651,10/20/17 1:00,0.123,0.1891,1.2,1.2,1.2,41.601,30.276,82.5,-0.1835,0.6,0.6,0.6,4.381
17652,10/20/17 1:10,0.1238,0.1891,1.2,1.2,1.2,41.463,28.528,87.8,-0.1835,0.6,0.6,0.6,4.381
17653,10/20/17 1:20,0.123,0.1891,1.2,1.2,1.2,41.322,30.529,82.7,-0.1835,0.6,0.6,0.6,4.375
17654,10/20/17 1:30,0.123,0.1891,1.2,1.2,1.2,41.23,29.097,86.2,-0.1835,0.6,0.6,0.6,4.375
17655,10/20/17 1:40,0.1238,0.1891,1.2,1.2,1.2,41.09,28.891,87.4,-0.1886,0.6,0.6,0.6,4.375
17656,10/20/17 1:50,0.123,0.1891,1.2,1.2,1.2,40.951,30.02,84,-0.1835,0.6,0.6,0.6,4.375
17657,10/20/17 2:00,0.1238,0.1884,1.2,1.2,1.2,40.858,29.354,86.7,-0.1835,0.6,0.6,0.6,4.369
17658,10/20/17 2:10,0.1238,0.1884,1.2,1.2,1.2,40.764,29.917,86.3,-0.1835,0.6,0.6,0.6,4.369
17659,10/20/17 2:20,0.123,0.1884,1.2,1.2,1.2,40.626,31.39,83.2,-0.1835,0.6,0.6,0.6,4.369
17660,10/20/17 2:30,0.123,0.1884,1.2,1.2,1.2,40.532,29.764,86,-0.1886,0.6,0.6,0.6,4.369
17661,10/20/17 2:40,0.123,0.1884,1.2,1.2,1.2,40.392,29.046,87.4,-0.1835,0.6,0.6,0.6,4.369
17662,10/20/17 2:50,0.123,0.1884,1.2,1.2,1.2,40.298,28.528,87.8,-0.1835,0.6,0.6,0.6,4.369
17663,10/20/17 3:00,0.123,0.1884,1.2,1.2,1.2,40.204,29.559,87,-0.1835,0.6,0.6,0.6,4.393
17664,10/20/17 3:10,0.123,0.1884,1.2,1.2,1.2,40.111,29.354,87.2,-0.1835,0.6,0.6,0.6,4.363
17665,10/20/17 3:20,0.123,0.1884,1.2,1.2,1.2,40.017,30.682,83.8,-0.1835,0.6,0.6,0.6,4.363
17666,10/20/17 3:30,0.1223,0.1884,1.2,1.2,1.2,39.924,29.611,87,-0.1835,0.6,0.6,0.6,4.363
17667,10/20/17 3:40,0.1223,0.1884,1.2,1.2,1.2,39.83,30.834,84.2,-0.1835,0.6,0.6,0.6,4.363
17668,10/20/17 3:50,0.1223,0.1884,1.2,1.2,1.2,39.736,28.942,88,-0.1835,0.6,0.6,0.6,4.363
17669,10/20/17 4:00,0.1223,0.1884,1.2,1.2,1.2,39.643,30.123,86.4,-0.1835,0.6,0.6,0.6,4.363
17670,10/20/17 4:10,0.1223,0.1884,1.2,1.2,1.2,39.549,30.072,87.1,-0.1886,0.6,0.6,0.6,4.363
17671,10/20/17 4:20,0.1223,0.1884,1.2,1.2,1.2,39.454,30.376,85.6,-0.1835,0.6,0.6,0.6,4.363
17672,10/20/17 4:30,0.1223,0.1877,1.2,1.2,1.2,39.407,29.457,88.9,-0.1835,0.6,0.6,0.6,4.363
17673,10/20/17 4:40,0.1223,0.1877,1.2,1.2,1.2,39.313,29.406,88.3,-0.1835,0.6,0.6,0.6,4.363
17674,10/20/17 4:50,0.1223,0.1877,1.2,1.2,1.2,39.22,30.123,87.6,-0.1835,0.6,0.6,0.6,4.363
17675,10/20/17 5:00,0.1223,0.1877,1.2,1.2,1.2,39.173,31.591,85.2,-0.1835,0.6,0.6,0.6,4.363
17676,10/20/17 5:10,0.1223,0.1877,1.2,1.2,1.2,39.078,31.541,85.2,-0.1835,0.6,0.6,0.6,4.363
17677,10/20/17 5:20,0.1223,0.1877,1.2,1.2,1.2,39.031,30.936,86.1,-0.1835,0.6,0.6,0.6,4.363
17678,10/20/17 5:30,0.1223,0.1877,1.2,1.2,1.2,38.984,30.276,87.1,-0.1835,0.6,0.6,0.6,4.363
17679,10/20/17 5:40,0.1223,0.1877,1.2,1.2,1.2,38.889,30.479,87.8,-0.1835,0.6,0.6,0.6,4.363
17680,10/20/17 5:50,0.1223,0.1877,1.2,1.2,1.2,38.842,29.662,90.6,-0.1835,0.6,0.6,0.6,4.363
17681,10/20/17 6:00,0.1223,0.1877,1.2,1.2,1.2,38.795,30.936,87.9,-0.1835,0.6,0.6,0.6,4.363
17682,10/20/17 6:10,0.1223,0.1877,1.2,1.2,1.2,38.748,30.682,87.8,-0.1835,0.6,0.6,0.6,4.363
17683,10/20/17 6:20,0.1223,0.1877,1.2,1.2,1.2,38.7,28.632,89.3,-0.1835,0.6,0.6,0.6,4.393
17684,10/20/17 6:30,0.1223,0.1877,1.2,1.2,1.2,38.653,29.457,90.7,-0.1886,0.6,0.6,0.6,4.363
17685,10/20/17 6:40,0.1223,0.187,1.2,1.2,1.2,38.606,29.714,89,-0.1835,0.6,0.6,0.6,4.363
17686,10/20/17 6:50,0.1223,0.187,1.2,1.2,1.2,38.557,30.682,86.8,-0.1835,0.6,0.6,0.6,4.363
17687,10/20/17 7:00,0.1223,0.1877,1.2,1.2,1.2,38.511,30.987,86.8,-0.1835,0.6,0.6,0.6,4.363
17688,10/20/17 7:10,0.1223,0.187,1.2,1.2,1.2,38.464,32.243,85.4,-0.1835,0.6,0.6,0.6,4.363
17689,10/20/17 7:20,0.1223,0.1877,3.7,1.2,1.2,38.415,31.138,87.8,-0.1835,0.6,0.6,0.6,4.363
17690,10/20/17 7:30,0.1223,0.1877,3.7,1.2,1.2,38.322,32.193,87.3,-0.1835,0.6,0.6,0.6,4.363
17691,10/20/17 7:40,0.1223,0.187,3.7,1.2,1.2,38.322,31.993,88.2,-0.1835,0.6,0.6,0.6,4.363
17692,10/20/17 7:50,0.1216,0.187,18.7,1.2,1.2,38.273,32.691,88.3,-0.1835,8.1,0.6,0.6,4.363
17693,10/20/17 8:00,0.1223,0.187,38.7,1.2,1.2,38.226,32.392,90.5,-0.1835,19.4,0.6,0.6,4.375
17694,10/20/17 8:10,0.1223,0.187,63.7,1.2,1.2,38.226,32.891,88.1,-0.1835,33.1,1.9,0.6,4.418
17695,10/20/17 8:20,0.1223,0.187,76.2,1.2,1.2,38.226,34.124,86,-0.1835,39.4,1.9,1.9,4.418
17696,10/20/17 8:30,0.1223,0.187,53.7,1.2,1.2,38.179,34.027,87.3,-0.1835,28.1,0.6,0.6,4.393
17697,10/20/17 8:40,0.1223,0.187,78.7,1.2,1.2,38.179,34.371,86.7,-0.1835,39.4,1.9,1.9,4.418
17698,10/20/17 8:50,0.1216,0.1862,106.2,1.2,3.7,38.179,34.761,87.6,-0.1835,53.1,3.1,1.9,4.4
17699,10/20/17 9:00,0.1216,0.1862,93.7,1.2,3.7,38.179,36.41,84.2,-0.1835,48.1,3.1,1.9,4.418
17700,10/20/17 9:10,0.1216,0.1862,216.2,6.2,6.2,38.226,37.846,80.8,-0.1835,110.6,8.1,5.6,4.4
17701,10/20/17 9:20,0.1216,0.1862,876.2,31.2,33.7,38.226,39.924,77.2,-0.1835,485.6,41.9,30.6,4.418
17702,10/20/17 9:30,0.1216,0.187,933.7,33.7,36.2,38.273,41.369,73.3,-0.1835,509.4,43.1,31.9,4.393
17703,10/20/17 9:40,0.1223,0.1862,1098.7,41.2,41.2,38.322,45.262,61.5,-0.1835,586.9,49.4,36.9,4.418
17704,10/20/17 9:50,0.1216,0.187,548.7,18.7,18.7,38.415,47.826,57.6,-0.1835,273.1,21.9,15.6,4.393
17705,10/20/17 10:00,0.1216,0.1877,408.7,13.7,13.7,38.511,47.647,58.7,-0.1835,208.1,15.6,11.9,4.418
17706,10/20/17 10:10,0.1223,0.1884,463.7,16.2,16.2,38.606,54.343,47.1,-0.1835,226.9,18.1,13.1,4.412
17707,10/20/17 10:20,0.1223,0.1884,1163.7,43.7,43.7,38.748,56.122,40.7,-0.1835,600.6,48.1,35.6,4.393
17708,10/20/17 10:30,0.1223,0.1884,1128.7,41.2,41.2,38.889,56.122,38.7,-0.1835,571.9,46.9,33.1,4.4
17709,10/20/17 10:40,0.1223,0.1884,1138.7,41.2,41.2,39.078,56.815,38.5,-0.1835,573.1,46.9,34.4,4.393
17710,10/20/17 10:50,0.1223,0.1899,1191.2,43.7,43.7,39.313,57.549,35.8,-0.1835,599.4,48.1,35.6,4.4
17711,10/20/17 11:00,0.1223,0.1899,1226.2,46.2,43.7,39.596,57.549,34.2,-0.1835,618.1,50.6,38.1,4.393
17712,10/20/17 11:10,0.1223,0.1899,1231.2,46.2,43.7,39.877,58.541,32.5,-0.1835,618.1,50.6,38.1,4.4
17713,10/20/17 11:20,0.1223,0.1891,1258.7,46.2,46.2,40.204,60.818,31.4,-0.1835,630.6,50.6,39.4,4.393
17714,10/20/17 11:30,0.123,0.1899,1416.2,51.2,51.2,40.532,59.099,32.7,-0.1835,711.9,56.9,45.6,4.406
17715,10/20/17 11:40,0.1223,0.1899,1426.2,51.2,51.2,40.905,60.69,30.9,-0.1835,725.6,56.9,46.9,4.393
17716,10/20/17 11:50,0.123,0.1906,1523.7,53.7,53.7,41.277,62.019,27.6,-0.1835,774.4,60.6,46.9,4.406
17717,10/20/17 12:00,0.123,0.1913,366.2,11.2,13.7,41.648,60.991,30.6,-0.1835,174.4,13.1,9.4,4.393
17718,10/20/17 12:10,0.1223,0.1906,451.2,16.2,16.2,42.017,59.099,32,-0.1835,218.1,15.6,11.9,4.418
17719,10/20/17 12:20,0.123,0.1913,1271.2,41.2,46.2,42.386,56.815,32,-0.1835,631.9,48.1,36.9,4.393
17720,10/20/17 12:30,0.1223,0.1913,558.7,18.7,18.7,42.755,57.117,32.5,-0.1835,271.9,20.6,15.6,4.418
17721,10/20/17 12:40,0.123,0.1906,468.7,16.2,16.2,43.122,55.386,33,-0.1835,230.6,18.1,11.9,4.4
17722,10/20/17 12:50,0.1223,0.1913,558.7,18.7,21.2,43.443,57.117,30.6,-0.1835,279.4,20.6,15.6,4.544
17723,10/20/17 13:00,0.1223,0.1913,863.7,28.7,31.2,43.716,57.204,31.4,-0.1835,436.9,33.1,24.4,4.406
17724,10/20/17 13:10,0.1223,0.1913,1528.7,48.7,56.2,44.037,63.689,28.3,-0.1835,770.6,58.1,43.1,4.393
17725,10/20/17 13:20,0.1223,0.1913,511.2,16.2,18.7,44.263,58.842,31.6,-0.1835,244.4,18.1,13.1,4.418
17726,10/20/17 13:30,0.1223,0.1913,343.7,11.2,11.2,44.492,54.777,34.8,-0.1835,165.6,11.9,8.1,4.4
17727,10/20/17 13:40,0.1223,0.1913,1363.7,38.7,48.7,44.719,61.376,29.4,-0.1835,679.4,51.9,31.9,4.544
17728,10/20/17 13:50,0.123,0.192,1511.2,43.7,56.2,44.991,62.191,28.3,-0.1835,768.1,58.1,35.6,4.406
17729,10/20/17 14:00,0.1238,0.1928,563.7,16.2,21.2,45.172,61.248,29.3,-0.1835,270.6,20.6,13.1,4.393
17730,10/20/17 14:10,0.123,0.1928,1586.2,43.7,58.7,45.444,65.444,26.3,-0.1835,815.6,63.1,36.9,4.442
17731,10/20/17 14:20,0.1238,0.1935,1343.7,36.2,51.2,45.669,59.83,28.5,-0.1835,691.9,53.1,30.6,4.4
17732,10/20/17 14:30,0.1238,0.1935,1361.2,36.2,51.2,45.986,63.732,27,-0.1835,688.1,53.1,28.1,4.393
17733,10/20/17 14:40,0.1238,0.1935,1203.7,31.2,46.2,46.256,63.048,25.6,-0.1835,606.9,48.1,24.4,4.418
17734,10/20/17 14:50,0.123,0.1935,1246.2,33.7,48.7,46.571,62.791,25.2,-0.1835,645.6,50.6,26.9,4.4
17735,10/20/17 15:00,0.1238,0.1935,621.2,18.7,23.7,46.841,57.592,29.2,-0.1835,313.1,24.4,15.6,4.393
17736,10/20/17 15:10,0.123,0.1935,1066.2,28.7,43.7,47.109,60.26,26.1,-0.1835,545.6,44.4,23.1,4.418
17737,10/20/17 15:20,0.123,0.1935,1013.7,26.2,41.2,47.422,60.733,25.6,-0.1835,518.1,43.1,21.9,4.4
17738,10/20/17 15:30,0.123,0.1935,853.7,23.7,36.2,47.647,60.39,24.7,-0.1835,429.4,38.1,18.1,4.393
17739,10/20/17 15:40,0.123,0.1942,791.2,21.2,33.7,47.914,60.433,25.2,-0.1835,398.1,36.9,18.1,4.442
17740,10/20/17 15:50,0.123,0.1935,746.2,21.2,31.2,48.094,60.132,25.7,-0.1835,376.9,35.6,19.4,4.4
17741,10/20/17 16:00,0.1223,0.1935,706.2,21.2,31.2,48.315,60.346,24.7,-0.1835,358.1,34.4,19.4,4.393
17742,10/20/17 16:10,0.1223,0.1935,641.2,21.2,28.7,48.493,59.099,23.4,-0.1835,326.9,31.9,19.4,4.418
17743,10/20/17 16:20,0.1223,0.1935,646.2,21.2,28.7,48.628,55.168,26.7,-0.1835,335.6,33.1,20.6,4.4
17744,10/20/17 16:30,0.1223,0.1935,191.2,6.2,6.2,48.762,53.472,27.5,-0.1835,91.9,6.9,4.4,4.4
17745,10/20/17 16:40,0.1223,0.1935,388.7,11.2,8.7,48.895,56.685,25.5,-0.1835,204.4,10.6,11.9,4.43
17746,10/20/17 16:50,0.1216,0.1935,106.2,1.2,3.7,48.983,52.203,28,-0.1835,36.9,1.9,0.6,4.418
17747,10/20/17 17:00,0.1216,0.1928,81.2,1.2,1.2,49.028,50.311,30.2,-0.1835,29.4,1.9,0.6,4.4
17748,10/20/17 17:10,0.1216,0.1928,138.7,3.7,3.7,49.028,50.4,31.1,-0.1835,64.4,4.4,3.1,4.4
17749,10/20/17 17:20,0.1216,0.1935,186.2,6.2,6.2,49.028,51.017,30.2,-0.1835,94.4,6.9,4.4,4.412
17750,10/20/17 17:30,0.1216,0.1928,123.7,3.7,3.7,48.938,50.709,31.3,-0.1835,61.9,4.4,3.1,4.412
17751,10/20/17 17:40,0.1216,0.1928,78.7,1.2,1.2,48.895,50.135,32,-0.1835,40.6,1.9,1.9,4.418
17752,10/20/17 17:50,0.1216,0.1928,41.2,1.2,1.2,48.762,49.116,33.2,-0.1835,23.1,0.6,0.6,4.4
17753,10/20/17 18:00,0.1216,0.1928,26.2,1.2,1.2,48.672,49.825,32,-0.1835,16.9,0.6,0.6,4.4
17754,10/20/17 18:10,0.1216,0.1928,11.2,1.2,1.2,48.538,49.204,34.2,-0.1835,6.9,0.6,0.6,4.4
17755,10/20/17 18:20,0.1216,0.192,6.2,1.2,1.2,48.405,48.493,33.9,-0.1835,4.4,0.6,0.6,4.393
17756,10/20/17 18:30,0.1216,0.192,1.2,1.2,1.2,48.315,47.826,34.9,-0.1835,0.6,0.6,0.6,4.393
17757,10/20/17 18:40,0.1216,0.1913,1.2,1.2,1.2,48.137,45.444,37.5,-0.1835,0.6,0.6,0.6,4.418
17758,10/20/17 18:50,0.1216,0.1913,1.2,1.2,1.2,48.049,47.064,38.4,-0.1835,0.6,0.6,0.6,4.393
17759,10/20/17 19:00,0.1223,0.1913,1.2,1.2,1.2,47.871,48.049,35.2,-0.1835,0.6,0.6,0.6,4.393
