Plot Title: 9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145934)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145936)"
938,5/3/18 4:10,1.2,1.2,1.2,34.027,0.6,27.223,95.4,-0.1988,0.6,0.6,0.2857,0.2817
939,5/3/18 4:20,1.2,1.2,1.2,34.027,0.6,26.906,95.4,-0.1988,0.6,0.6,0.2857,0.2821
940,5/3/18 4:30,1.2,1.2,1.2,33.978,0.6,26.431,95.8,-0.1988,0.6,0.6,0.2861,0.2817
941,5/3/18 4:40,1.2,1.2,1.2,33.978,0.6,26.377,96.4,-0.1988,0.6,0.6,0.2857,0.2817
942,5/3/18 4:50,1.2,1.2,1.2,33.928,0.6,26.589,96.4,-0.1988,0.6,0.6,0.285,0.2817
943,5/3/18 5:00,1.2,1.2,1.2,33.928,0.6,26.431,96.2,-0.1988,0.6,0.6,0.2861,0.2817
944,5/3/18 5:10,1.2,1.2,1.2,33.879,0.6,26.537,96.5,-0.1988,0.6,0.6,0.285,0.2817
945,5/3/18 5:20,1.2,1.2,1.2,33.879,0.6,26.695,96.5,-0.1988,0.6,0.6,0.285,0.2817
946,5/3/18 5:30,1.2,1.2,1.2,33.831,0.6,26.695,96.3,-0.1988,0.6,0.6,0.2853,0.2821
947,5/3/18 5:40,1.2,1.2,1.2,33.78,0.6,26.431,96.3,-0.1988,0.6,0.6,0.285,0.2817
948,5/3/18 5:50,1.2,1.2,1.2,33.78,0.6,26.537,96.5,-0.1988,0.6,0.6,0.285,0.2821
949,5/3/18 6:00,1.2,1.2,1.2,33.78,0.6,26.695,96.5,-0.1988,0.6,0.6,0.285,0.2821
950,5/3/18 6:10,1.2,1.2,1.2,33.732,0.6,26.748,96.4,-0.1988,0.6,0.6,0.2853,0.2821
951,5/3/18 6:20,1.2,1.2,3.7,33.681,0.6,26.854,96.6,-0.1988,0.6,0.6,0.2853,0.2817
952,5/3/18 6:30,6.2,3.7,6.2,33.681,4.4,27.171,96.4,-0.1988,4.4,1.9,0.285,0.2817
953,5/3/18 6:40,11.2,6.2,13.7,33.681,5.6,27.433,96.3,-0.1988,5.6,3.1,0.285,0.2817
954,5/3/18 6:50,21.2,11.2,21.2,33.681,11.9,27.694,96.2,-0.1988,10.6,6.9,0.2853,0.2817
955,5/3/18 7:00,31.2,16.2,33.7,33.633,16.9,28.216,95.8,-0.1988,16.9,10.6,0.2857,0.2817
956,5/3/18 7:10,53.7,28.7,61.2,33.633,30.6,29.097,95.1,-0.1988,29.4,20.6,0.2857,0.2817
957,5/3/18 7:20,78.7,38.7,81.2,33.633,41.9,30.225,93.5,-0.1988,40.6,29.4,0.2857,0.2817
958,5/3/18 7:30,91.2,46.2,96.2,33.584,48.1,30.733,92,-0.1988,46.9,33.1,0.2861,0.2817
959,5/3/18 7:40,93.7,48.7,98.7,33.584,49.4,29.917,90.7,-0.1988,46.9,34.4,0.2857,0.2817
960,5/3/18 7:50,118.7,66.2,133.7,33.584,66.9,29.611,90.4,-0.1988,60.6,46.9,0.2861,0.2821
961,5/3/18 8:00,158.7,88.7,178.7,33.584,89.4,30.834,87,-0.1988,81.9,61.9,0.2861,0.2821
962,5/3/18 8:10,83.7,48.7,96.2,33.584,46.9,31.39,86,-0.1988,43.1,33.1,0.2861,0.2821
963,5/3/18 8:20,113.7,68.7,141.2,33.584,68.1,30.529,87.2,-0.1988,60.6,46.9,0.2861,0.2821
964,5/3/18 8:30,113.7,71.2,141.2,33.584,68.1,30.173,86.6,-0.1988,60.6,46.9,0.2857,0.2821
965,5/3/18 8:40,118.7,73.7,146.2,33.584,70.6,30.072,86.4,-0.1988,63.1,48.1,0.2857,0.2821
966,5/3/18 8:50,121.2,73.7,151.2,33.584,71.9,30.173,86.5,-0.1988,65.6,50.6,0.2857,0.2821
967,5/3/18 9:00,101.2,63.7,131.2,33.584,61.9,30.02,87,-0.1988,54.4,41.9,0.2861,0.2821
968,5/3/18 9:10,131.2,83.7,171.2,33.584,80.6,30.326,86.9,-0.1988,70.6,56.9,0.2861,0.2821
969,5/3/18 9:20,171.2,111.2,223.7,33.584,106.9,31.642,86.3,-0.1988,93.1,74.4,0.2861,0.2821
970,5/3/18 9:30,196.2,123.7,246.2,33.584,118.1,32.092,84.9,-0.1988,111.9,81.9,0.2864,0.2821
971,5/3/18 9:40,201.2,113.7,228.7,33.534,108.1,32.243,86.2,-0.1988,110.6,75.6,0.2861,0.2821
972,5/3/18 9:50,281.2,123.7,248.7,33.534,118.1,34.32,84.1,-0.1988,133.1,81.9,0.2861,0.2821
973,5/3/18 10:00,343.7,133.7,273.7,33.534,129.4,33.485,82.2,-0.1988,221.9,89.4,0.2861,0.2821
974,5/3/18 10:10,486.2,86.2,178.7,33.534,83.1,33.681,82.8,-0.1988,201.9,56.9,0.2861,0.2821
975,5/3/18 10:20,731.2,133.7,273.7,33.534,129.4,33.089,83.9,-0.1988,333.1,89.4,0.2864,0.2821
976,5/3/18 10:30,803.7,141.2,286.2,33.534,136.9,34.81,81,-0.1988,391.9,94.4,0.2861,0.2821
977,5/3/18 10:40,896.2,151.2,311.2,33.584,149.4,34.516,80.3,-0.1988,440.6,101.9,0.2861,0.2824
978,5/3/18 10:50,878.7,143.7,296.2,33.584,143.1,34.124,82.1,-0.1988,430.6,96.9,0.2861,0.2821
979,5/3/18 11:00,1088.7,171.2,358.7,33.681,174.4,35.2,82.3,-0.1988,539.4,118.1,0.2861,0.2827
980,5/3/18 11:10,1313.7,191.2,401.2,33.681,196.9,36.169,79.1,-0.1988,659.4,131.9,0.2864,0.2827
981,5/3/18 11:20,1083.7,143.7,303.7,33.78,149.4,34.907,80.1,-0.1988,540.6,99.4,0.2881,0.2824
982,5/3/18 11:30,1206.2,141.2,303.7,33.879,150.6,35.733,81.7,-0.1988,604.4,101.9,0.2895,0.2824
983,5/3/18 11:40,738.7,78.7,171.2,33.978,84.4,35.83,82.6,-0.1988,361.9,56.9,0.2895,0.2824
984,5/3/18 11:50,926.2,91.2,193.7,34.075,98.1,35.152,81.8,-0.1988,458.1,65.6,0.2895,0.2827
985,5/3/18 12:00,926.2,78.7,168.7,34.223,86.9,36.747,83.1,-0.1988,461.9,59.4,0.2898,0.2824
986,5/3/18 12:10,846.2,66.2,136.2,34.371,71.9,36.313,83.1,-0.1988,416.9,49.4,0.2877,0.283
987,5/3/18 12:20,908.7,61.2,126.2,34.468,68.1,35.879,83.7,-0.1988,449.4,46.9,0.2887,0.283
988,5/3/18 12:30,896.2,53.7,108.7,34.664,60.6,36.41,83.9,-0.1988,441.9,43.1,0.289,0.2834
989,5/3/18 12:40,1281.2,63.7,121.2,34.761,73.1,38.606,83.6,-0.1988,644.4,54.4,0.289,0.2834
990,5/3/18 12:50,1138.7,46.2,78.7,35.006,54.4,39.643,79.9,-0.1988,569.4,44.4,0.289,0.2837
991,5/3/18 13:00,1216.2,41.2,63.7,35.249,49.4,39.078,80.1,-0.1988,610.6,41.9,0.2887,0.284
992,5/3/18 13:10,1261.2,41.2,56.2,35.638,45.6,40.998,82,-0.1988,626.9,41.9,0.2887,0.284
993,5/3/18 13:20,1681.2,48.7,63.7,36.025,56.9,42.064,77.8,-0.1988,859.4,53.1,0.2884,0.2844
994,5/3/18 13:30,1346.2,38.7,51.2,36.41,45.6,40.532,81.1,-0.1988,680.6,43.1,0.2881,0.2844
995,5/3/18 13:40,1078.7,31.2,43.7,36.795,38.1,40.158,78.9,-0.1988,538.1,35.6,0.2884,0.2847
996,5/3/18 13:50,656.2,21.2,26.2,37.035,24.4,38.464,80.3,-0.1988,324.4,23.1,0.2881,0.2847
997,5/3/18 14:00,558.7,18.7,23.7,37.179,20.6,37.609,81.7,-0.1988,271.9,19.4,0.2881,0.2847
998,5/3/18 14:10,1711.2,48.7,66.2,37.274,58.1,41.09,81.2,-0.1988,875.6,53.1,0.2884,0.2847
999,5/3/18 14:20,941.2,28.7,41.2,37.369,34.4,42.755,76.7,-0.1988,469.4,31.9,0.2884,0.2847
1000,5/3/18 14:30,896.2,28.7,38.7,37.56,33.1,42.847,74.3,-0.1988,441.9,29.4,0.2881,0.2844
1001,5/3/18 14:40,861.2,26.2,36.2,37.751,30.6,44.856,69.2,-0.1988,423.1,28.1,0.2881,0.2847
1002,5/3/18 14:50,1616.2,46.2,68.7,38.037,56.9,46.841,68.4,-0.1988,819.4,49.4,0.2884,0.2847
1003,5/3/18 15:00,2133.7,63.7,91.2,38.415,76.9,46.346,67,-0.1988,1106.9,65.6,0.2884,0.2847
1004,5/3/18 15:10,1706.2,51.2,73.7,38.842,61.9,49.737,61.8,-0.1988,861.9,54.4,0.2887,0.2847
1005,5/3/18 15:20,703.7,21.2,31.2,39.267,25.6,44.218,63,-0.1988,341.9,23.1,0.2884,0.2847
1006,5/3/18 15:30,1808.7,53.7,78.7,39.596,65.6,48.45,61.7,-0.1988,923.1,56.9,0.2861,0.2844
1007,5/3/18 15:40,1118.7,36.2,51.2,39.83,43.1,49.161,57.5,-0.1988,560.6,38.1,0.2857,0.2847
1008,5/3/18 15:50,1883.7,53.7,78.7,40.017,65.6,49.073,58.7,-0.1988,956.9,56.9,0.2857,0.2847
1009,5/3/18 16:00,848.7,28.7,41.2,40.251,34.4,49.204,57.3,-0.1988,424.4,30.6,0.2857,0.2844
1010,5/3/18 16:10,808.7,26.2,36.2,40.438,30.6,43.945,66.1,-0.1988,399.4,26.9,0.2857,0.2844
1011,5/3/18 16:20,668.7,21.2,28.7,40.532,24.4,44.674,62.3,-0.1988,321.9,21.9,0.2857,0.2847
1012,5/3/18 16:30,1691.2,51.2,71.2,40.532,59.4,44.627,63.7,-0.1988,856.9,51.9,0.2857,0.2844
1013,5/3/18 16:40,636.2,18.7,28.7,40.532,23.1,45.172,60.5,-0.1988,314.4,20.6,0.2874,0.2844
1014,5/3/18 16:50,443.7,13.7,18.7,40.485,16.9,41.184,69.2,-0.1988,214.4,14.4,0.2874,0.2844
1015,5/3/18 17:00,728.7,23.7,31.2,40.345,25.6,42.755,69.5,-0.1988,356.9,23.1,0.2911,0.2844
1016,5/3/18 17:10,778.7,23.7,33.7,40.204,28.1,46.301,63.4,-0.1988,385.6,26.9,0.2908,0.2844
1017,5/3/18 17:20,586.2,18.7,28.7,40.111,23.1,44.674,61.8,-0.1988,290.6,20.6,0.2908,0.2844
1018,5/3/18 17:30,653.7,21.2,31.2,40.064,26.9,44.719,61.5,-0.1988,326.9,23.1,0.2904,0.284
1019,5/3/18 17:40,968.7,31.2,38.7,40.064,33.1,45.534,58.1,-0.1988,488.1,33.1,0.2919,0.2844
1020,5/3/18 17:50,1258.7,41.2,48.7,40.064,41.9,46.886,55.6,-0.1988,653.1,44.4,0.2919,0.2844
1021,5/3/18 18:00,1093.7,36.2,38.7,40.017,34.4,46.931,55,-0.1988,571.9,38.1,0.2919,0.2844
1022,5/3/18 18:10,1003.7,33.7,33.7,39.97,29.4,45.669,56.8,-0.1988,528.1,35.6,0.2922,0.284
1023,5/3/18 18:20,891.2,28.7,26.2,39.83,24.4,45.307,56.9,-0.1988,474.4,33.1,0.2904,0.2844
1024,5/3/18 18:30,846.2,28.7,26.2,39.736,23.1,45.354,58.1,-0.1988,458.1,31.9,0.2928,0.2844
1025,5/3/18 18:40,178.7,6.2,6.2,39.643,4.4,43.214,59.2,-0.1988,75.6,4.4,0.2908,0.2844
1026,5/3/18 18:50,126.2,3.7,3.7,39.454,3.1,39.454,65.5,-0.1988,53.1,3.1,0.2914,0.2844
1027,5/3/18 19:00,128.7,3.7,3.7,39.267,4.4,39.031,67.1,-0.1988,61.9,3.1,0.2922,0.284
1028,5/3/18 19:10,66.2,1.2,1.2,39.031,1.9,36.986,75.7,-0.1988,26.9,0.6,0.2914,0.2844
1029,5/3/18 19:20,38.7,1.2,1.2,38.795,0.6,35.006,81,-0.1988,9.4,0.6,0.2908,0.2844
1030,5/3/18 19:30,28.7,1.2,1.2,38.464,0.6,33.879,84.2,-0.1988,6.9,0.6,0.2904,0.284
1031,5/3/18 19:40,21.2,1.2,1.2,38.179,0.6,34.615,84.1,-0.1988,8.1,0.6,0.2904,0.284
1032,5/3/18 19:50,13.7,1.2,1.2,37.893,0.6,34.858,83.8,-0.1988,5.6,0.6,0.2901,0.284
1033,5/3/18 20:00,8.7,1.2,1.2,37.656,0.6,33.485,85.1,-0.1988,3.1,0.6,0.2898,0.284
1034,5/3/18 20:10,1.2,1.2,1.2,37.416,0.6,32.293,86.5,-0.1988,0.6,0.6,0.2874,0.284
1035,5/3/18 20:20,1.2,1.2,1.2,37.179,0.6,32.293,88,-0.1988,0.6,0.6,0.2868,0.284
1036,5/3/18 20:30,1.2,1.2,1.2,36.891,0.6,32.841,89.9,-0.1988,0.6,0.6,0.2871,0.284
1037,5/3/18 20:40,1.2,1.2,1.2,36.698,0.6,34.761,85.2,-0.1988,0.6,0.6,0.2864,0.2837
1038,5/3/18 20:50,1.2,1.2,1.2,36.554,0.6,33.928,84.4,-0.1988,0.6,0.6,0.2864,0.2837
1039,5/3/18 21:00,1.2,1.2,1.2,36.41,0.6,33.831,82.2,-0.1988,0.6,0.6,0.2864,0.2837
1040,5/3/18 21:10,1.2,1.2,1.2,36.217,0.6,31.892,85.1,-0.1988,0.6,0.6,0.2864,0.284
1041,5/3/18 21:20,1.2,1.2,1.2,36.025,0.6,30.429,87.2,-0.1988,0.6,0.6,0.2868,0.2837
1042,5/3/18 21:30,1.2,1.2,1.2,35.83,0.6,30.376,86.9,-0.1988,0.6,0.6,0.2868,0.2837
1043,5/3/18 21:40,1.2,1.2,1.2,35.638,0.6,29.199,89.4,-0.1988,0.6,0.6,0.2877,0.2837
1044,5/3/18 21:50,1.2,1.2,1.2,35.492,0.6,28.164,89.8,-0.1988,0.6,0.6,0.2881,0.2837
1045,5/3/18 22:00,1.2,1.2,1.2,35.346,0.6,27.799,91.1,-0.1988,0.6,0.6,0.2868,0.2837
1046,5/3/18 22:10,1.2,1.2,1.2,35.152,0.6,27.694,91.6,-0.1988,0.6,0.6,0.2874,0.2837
1047,5/3/18 22:20,1.2,1.2,1.2,35.055,0.6,27.59,92.1,-0.1988,0.6,0.6,0.2874,0.2834
1048,5/3/18 22:30,1.2,1.2,1.2,34.858,0.6,27.694,90.4,-0.1988,0.6,0.6,0.2874,0.2834
1049,5/3/18 22:40,1.2,1.2,1.2,34.761,0.6,26.164,91.6,-0.1988,0.6,0.6,0.2874,0.2834
1050,5/3/18 22:50,1.2,1.2,1.2,34.615,0.6,25.524,93.1,-0.1988,0.6,0.6,0.2874,0.2834
1051,5/3/18 23:00,1.2,1.2,1.2,34.468,0.6,26.325,93.8,-0.1988,0.6,0.6,0.2874,0.2834
1052,5/3/18 23:10,1.2,1.2,1.2,34.419,0.6,25.578,93.1,-0.1988,0.6,0.6,0.2874,0.2834
1053,5/3/18 23:20,1.2,1.2,1.2,34.272,0.6,25.363,94.5,-0.1988,0.6,0.6,0.2871,0.2834
1054,5/3/18 23:30,1.2,1.2,1.2,34.174,0.6,24.771,94.7,-0.1988,0.6,0.6,0.2871,0.2834
1055,5/3/18 23:40,1.2,1.2,1.2,34.075,0.6,24.228,94,-0.1988,0.6,0.6,0.2871,0.2834
1056,5/3/18 23:50,1.2,1.2,1.2,34.027,0.6,24.663,93.6,-0.1988,0.6,0.6,0.2874,0.2834
1057,5/4/18 0:00,1.2,1.2,1.2,33.928,0.6,24.12,95.3,-0.1988,0.6,0.6,0.2868,0.2834
1058,5/4/18 0:10,1.2,1.2,1.2,33.879,0.6,25.255,95.9,-0.1988,0.6,0.6,0.2868,0.2834
1059,5/4/18 0:20,1.2,1.2,1.2,33.78,0.6,25.898,93.8,-0.1988,0.6,0.6,0.2871,0.2834
1060,5/4/18 0:30,1.2,1.2,1.2,33.681,0.6,26.164,95,-0.1988,0.6,0.6,0.2871,0.2834
1061,5/4/18 0:40,1.2,1.2,1.2,33.681,0.6,25.792,93,-0.1988,0.6,0.6,0.2871,0.2834
1062,5/4/18 0:50,1.2,1.2,1.2,33.584,0.6,24.391,94.5,-0.1988,0.6,0.6,0.2871,0.2834
1063,5/4/18 1:00,1.2,1.2,1.2,33.534,0.6,24.228,94.9,-0.1988,0.6,0.6,0.2868,0.2834
1064,5/4/18 1:10,1.2,1.2,1.2,33.485,0.6,24.283,95.2,-0.1988,0.6,0.6,0.2871,0.2834
1065,5/4/18 1:20,1.2,1.2,1.2,33.485,0.6,24.663,95.9,-0.1988,0.6,0.6,0.2868,0.283
1066,5/4/18 1:30,1.2,1.2,1.2,33.435,0.6,25.898,94.7,-0.1988,0.6,0.6,0.2871,0.2834
1067,5/4/18 1:40,1.2,1.2,1.2,33.386,0.6,27.012,94.1,-0.1988,0.6,0.6,0.2868,0.2834
1068,5/4/18 1:50,1.2,1.2,1.2,33.336,0.6,25.792,93.5,-0.1988,0.6,0.6,0.2871,0.2834
1069,5/4/18 2:00,1.2,1.2,1.2,33.287,0.6,25.417,93.9,-0.1988,0.6,0.6,0.2868,0.283
1070,5/4/18 2:10,1.2,1.2,1.2,33.287,0.6,25.471,93.4,-0.1988,0.6,0.6,0.2868,0.283
1071,5/4/18 2:20,1.2,1.2,1.2,33.237,0.6,25.846,93.8,-0.1988,0.6,0.6,0.2868,0.2834
1072,5/4/18 2:30,1.2,1.2,1.2,33.188,0.6,23.956,93.8,-0.1988,0.6,0.6,0.2874,0.283
1073,5/4/18 2:40,1.2,1.2,1.2,33.138,0.6,25.898,94.3,-0.1988,0.6,0.6,0.2887,0.283
1074,5/4/18 2:50,1.2,1.2,1.2,33.138,0.6,26.643,92.6,-0.1988,0.6,0.6,0.2871,0.283
1075,5/4/18 3:00,1.2,1.2,1.2,33.089,0.6,26.537,92.2,-0.1988,0.6,0.6,0.2904,0.283
1076,5/4/18 3:10,1.2,1.2,1.2,33.089,0.6,24.717,92.5,-0.1988,0.6,0.6,0.2864,0.283
1077,5/4/18 3:20,1.2,1.2,1.2,33.039,0.6,24.01,94.6,-0.1988,0.6,0.6,0.2868,0.283
1078,5/4/18 3:30,1.2,1.2,1.2,32.99,0.6,24.337,95.1,-0.1988,0.6,0.6,0.2864,0.283
1079,5/4/18 3:40,1.2,1.2,1.2,32.99,0.6,24.987,95,-0.1988,0.6,0.6,0.2864,0.283
1080,5/4/18 3:50,1.2,1.2,1.2,32.99,0.6,24.933,94.2,-0.1988,0.6,0.6,0.2864,0.283
1081,5/4/18 4:00,1.2,1.2,1.2,32.94,0.6,24.553,94.6,-0.1988,0.6,0.6,0.2857,0.283
1082,5/4/18 4:10,1.2,1.2,1.2,32.891,0.6,23.792,94.4,-0.1988,0.6,0.6,0.2864,0.283
1083,5/4/18 4:20,1.2,1.2,1.2,32.891,0.6,22.69,95.2,-0.1988,0.6,0.6,0.2864,0.283
1084,5/4/18 4:30,1.2,1.2,1.2,32.891,0.6,22.968,95.5,-0.1988,0.6,0.6,0.2861,0.2827
1085,5/4/18 4:40,1.2,1.2,1.2,32.841,0.6,22.302,95.1,-0.1988,0.6,0.6,0.2864,0.283
1086,5/4/18 4:50,1.2,1.2,1.2,32.841,0.6,23.353,95.9,-0.1988,0.6,0.6,0.2861,0.2827
1087,5/4/18 5:00,1.2,1.2,1.2,32.79,0.6,23.023,95.1,-0.1988,0.6,0.6,0.2861,0.283
1088,5/4/18 5:10,1.2,1.2,1.2,32.79,0.6,22.302,95.1,-0.1988,0.6,0.6,0.2857,0.2827
1089,5/4/18 5:20,1.2,1.2,1.2,32.79,0.6,22.581,95.4,-0.1988,0.6,0.6,0.2857,0.2827
1090,5/4/18 5:30,1.2,1.2,1.2,32.742,0.6,23.299,94.5,-0.1988,0.6,0.6,0.2861,0.2827
1091,5/4/18 5:40,1.2,1.2,1.2,32.742,0.6,23.682,93.7,-0.1988,0.6,0.6,0.2857,0.2827
1092,5/4/18 5:50,1.2,1.2,1.2,32.691,0.6,21.124,93.5,-0.1988,0.6,0.6,0.2853,0.2827
1093,5/4/18 6:00,1.2,1.2,1.2,32.691,0.6,21.519,96,-0.1988,0.6,0.6,0.2857,0.283
1094,5/4/18 6:10,11.2,1.2,1.2,32.691,0.6,21.688,96,-0.1988,4.4,0.6,0.2861,0.2827
1095,5/4/18 6:20,26.2,1.2,1.2,32.641,0.6,21.407,95,-0.1988,11.9,0.6,0.2857,0.2827
1096,5/4/18 6:30,46.2,1.2,3.7,32.641,3.1,22.525,95.1,-0.1988,21.9,1.9,0.2857,0.2827
1097,5/4/18 6:40,66.2,1.2,3.7,32.592,3.1,22.858,95.6,-0.1988,28.1,1.9,0.285,0.2827
1098,5/4/18 6:50,71.2,1.2,3.7,32.592,3.1,22.581,94.8,-0.1988,26.9,1.9,0.285,0.2827
1099,5/4/18 7:00,78.7,3.7,6.2,32.592,3.1,23.299,95.7,-0.1988,26.9,1.9,0.285,0.2827
1100,5/4/18 7:10,96.2,3.7,6.2,32.592,4.4,23.077,94.5,-0.1988,36.9,3.1,0.285,0.2827
1101,5/4/18 7:20,111.2,6.2,8.7,32.592,5.6,23.956,95,-0.1988,44.4,4.4,0.2853,0.2827
1102,5/4/18 7:30,156.2,11.2,18.7,32.592,11.9,26.695,95.5,-0.1988,68.1,9.4,0.2853,0.2827
1103,5/4/18 7:40,311.2,23.7,36.2,32.592,34.4,31.541,93.8,-0.1988,168.1,30.6,0.285,0.2827
1104,5/4/18 7:50,416.2,26.2,38.7,32.592,36.9,33.039,89.8,-0.1988,229.4,33.1,0.2853,0.2827
1105,5/4/18 8:00,471.2,28.7,41.2,32.641,41.9,35.103,85,-0.1988,249.4,35.6,0.2853,0.283
1106,5/4/18 8:10,531.2,31.2,46.2,32.691,45.6,37.179,83,-0.1988,284.4,38.1,0.2853,0.2827
1107,5/4/18 8:20,598.7,33.7,51.2,32.691,48.1,40.251,77.1,-0.1988,315.6,39.4,0.2857,0.283
1108,5/4/18 8:30,661.2,33.7,56.2,32.691,50.6,41.508,77.9,-0.1988,343.1,40.6,0.2861,0.283
1109,5/4/18 8:40,731.2,36.2,58.7,32.79,53.1,42.755,69.3,-0.1988,379.4,43.1,0.2861,0.283
1110,5/4/18 8:50,806.2,38.7,63.7,32.79,56.9,45.127,64.5,-0.1988,418.1,45.6,0.2864,0.283
1111,5/4/18 9:00,881.2,41.2,66.2,32.79,59.4,45.714,62.7,-0.1988,455.6,46.9,0.2864,0.283
1112,5/4/18 9:10,953.7,41.2,71.2,32.79,61.9,45.806,60,-0.1988,493.1,48.1,0.2864,0.283
1113,5/4/18 9:20,1033.7,43.7,73.7,32.79,64.4,49.161,57,-0.1988,534.4,51.9,0.2864,0.283
1114,5/4/18 9:30,1101.2,46.2,76.2,32.841,65.6,50.488,54.5,-0.1988,568.1,51.9,0.2868,0.283
1115,5/4/18 9:40,1178.7,46.2,78.7,32.841,68.1,49.116,51.6,-0.1988,606.9,54.4,0.2868,0.283
1116,5/4/18 9:50,1253.7,48.7,81.2,32.891,70.6,51.501,49.6,-0.1988,646.9,55.6,0.2864,0.283
1117,5/4/18 10:00,1321.2,51.2,83.7,32.99,73.1,52.203,51.4,-0.1988,681.9,56.9,0.2864,0.283
1118,5/4/18 10:10,1593.7,58.7,98.7,33.237,85.6,52.072,44.6,-0.1988,826.9,68.1,0.2861,0.283
1119,5/4/18 10:20,1578.7,56.2,93.7,33.681,81.9,51.105,42.8,-0.1988,820.6,65.6,0.2861,0.2834
1120,5/4/18 10:30,1671.2,58.7,96.2,34.32,84.4,53.427,42.5,-0.1988,870.6,68.1,0.2861,0.283
1121,5/4/18 10:40,1383.7,48.7,76.2,35.2,65.6,54.604,38.6,-0.1988,703.1,54.4,0.2857,0.2834
1122,5/4/18 10:50,1733.7,58.7,98.7,36.12,84.4,53.472,40.9,-0.1988,893.1,66.9,0.2857,0.283
1123,5/4/18 11:00,1686.2,56.2,93.7,37.13,80.6,54.648,38.7,-0.1988,870.6,63.1,0.2857,0.2834
1124,5/4/18 11:10,1806.2,58.7,98.7,38.131,84.4,56.079,35.4,-0.1988,931.9,66.9,0.2861,0.283
1125,5/4/18 11:20,1816.2,58.7,96.2,39.078,83.1,54.909,33.6,-0.1988,941.9,65.6,0.2857,0.283
1126,5/4/18 11:30,1796.2,56.2,96.2,40.017,81.9,50.664,37,-0.1988,929.4,64.4,0.2857,0.283
1127,5/4/18 11:40,1861.2,58.7,96.2,40.764,81.9,55.299,34.9,-0.1988,970.6,65.6,0.2861,0.283
1128,5/4/18 11:50,1946.2,61.2,98.7,41.463,85.6,55.256,32.6,-0.1988,1025.6,68.1,0.2861,0.283
1129,5/4/18 12:00,1931.2,58.7,96.2,42.156,83.1,56.122,30.4,-0.1988,1018.1,66.9,0.2857,0.283
1130,5/4/18 12:10,1946.2,58.7,96.2,42.8,81.9,56.556,32.4,-0.1988,1030.6,65.6,0.2861,0.283
1131,5/4/18 12:20,1973.7,58.7,88.7,43.443,79.4,57.031,29.6,-0.1988,1051.9,66.9,0.2861,0.283
1132,5/4/18 12:30,2008.7,61.2,96.2,44.082,83.1,58.798,28.2,-0.1988,1080.6,68.1,0.2864,0.283
1133,5/4/18 12:40,2051.2,61.2,96.2,44.627,81.9,57.636,28.2,-0.1988,1093.1,68.1,0.2861,0.283
1134,5/4/18 12:50,2091.2,63.7,96.2,45.127,81.9,58.455,31.1,-0.1988,1113.1,68.1,0.2861,0.283
1135,5/4/18 13:00,2073.7,61.2,96.2,45.624,81.9,56.858,33.8,-0.1988,1109.4,66.9,0.2853,0.283
1136,5/4/18 13:10,2058.7,61.2,93.7,45.986,80.6,55.906,28,-0.1988,1099.4,66.9,0.2861,0.283
1137,5/4/18 13:20,2098.7,61.2,96.2,46.256,80.6,57.333,31.6,-0.1988,1120.6,66.9,0.2861,0.283
1138,5/4/18 13:30,2113.7,61.2,96.2,46.526,80.6,58.541,30.2,-0.1988,1133.1,66.9,0.2861,0.283
1139,5/4/18 13:40,2113.7,61.2,93.7,46.751,79.4,60.604,29.4,-0.1988,1129.4,65.6,0.2857,0.283
1140,5/4/18 13:50,2121.2,58.7,93.7,46.931,79.4,59.616,29.8,-0.1988,1133.1,65.6,0.2853,0.283
1141,5/4/18 14:00,2106.2,58.7,93.7,47.154,78.1,58.798,30.4,-0.1988,1125.6,64.4,0.285,0.283
1142,5/4/18 14:10,2078.7,58.7,91.2,47.377,75.6,56.988,30,-0.1988,1116.9,63.1,0.2847,0.283
1143,5/4/18 14:20,2131.2,58.7,93.7,47.467,78.1,55.081,31.8,-0.1988,1148.1,64.4,0.2847,0.283
1144,5/4/18 14:30,2033.7,58.7,88.7,47.512,73.1,54.648,33.7,-0.1988,1080.6,61.9,0.2847,0.283
1145,5/4/18 14:40,2003.7,56.2,86.2,47.422,71.9,58.582,29.6,-0.1988,1064.4,60.6,0.2847,0.283
1146,5/4/18 14:50,1983.7,56.2,83.7,47.334,70.6,58.842,26.1,-0.1988,1048.1,59.4,0.2847,0.2827
1147,5/4/18 15:00,1936.2,56.2,83.7,47.289,69.4,59.959,26.5,-0.1988,1023.1,58.1,0.2847,0.283
