Plot Title: 20147179,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145939)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399270, LBL: A2_L)"
,6/16/18 14:00,0.1297,59.315
,6/16/18 15:00,0.129,59.702
,6/16/18 16:00,0.129,60.775
,6/16/18 17:00,0.129,61.677
,6/16/18 18:00,0.1297,61.462
,6/16/18 19:00,0.129,60.69
,6/16/18 20:00,0.1285,59.873
,6/16/18 21:00,0.1276,59.014
,6/16/18 22:00,0.129,58.152
,6/16/18 23:00,0.1285,57.463
,6/17/18 0:00,0.1281,56.901
,6/17/18 1:00,0.1271,56.295
,6/17/18 2:00,0.129,55.733
,6/17/18 3:00,0.1891,55.168
,6/17/18 4:00,0.2837,54.516
,6/17/18 5:00,0.2763,53.994
,6/17/18 6:00,0.2756,53.472
,6/17/18 7:00,0.2715,53.121
,6/17/18 8:00,0.2687,53.121
,6/17/18 9:00,0.2657,53.515
,6/17/18 10:00,0.2635,53.733
,6/17/18 11:00,0.2615,54.343
,6/17/18 12:00,0.2592,55.647
,6/17/18 13:00,0.2579,56.944
,6/17/18 14:00,0.2564,58.582
,6/17/18 15:00,0.255,59.788
,6/17/18 16:00,0.2483,59.659
,6/17/18 17:00,0.2736,58.842
,6/17/18 18:00,0.2743,58.282
,6/17/18 19:00,0.2715,58.152
,6/17/18 20:00,0.2694,57.893
,6/17/18 21:00,0.2673,57.376
,6/17/18 22:00,0.2664,56.728
,6/17/18 23:00,0.2653,56.122
,6/18/18 0:00,0.2582,55.558
,6/18/18 1:00,0.2673,54.734
,6/18/18 2:00,0.2673,54.169
,6/18/18 3:00,0.2657,53.69
,6/18/18 4:00,0.2646,53.035
,6/18/18 5:00,0.2635,52.291
,6/18/18 6:00,0.2628,51.764
,6/18/18 7:00,0.2618,51.501
,6/18/18 8:00,0.2607,51.501
,6/18/18 9:00,0.26,51.721
,6/18/18 10:00,0.2604,51.984
,6/18/18 11:00,0.2596,52.772
,6/18/18 12:00,0.2589,54.734
,6/18/18 13:00,0.2579,57.636
,6/18/18 14:00,0.2564,60.474
,6/18/18 15:00,0.255,62.704
,6/18/18 16:00,0.2538,63.946
,6/18/18 17:00,0.2532,63.732
,6/18/18 18:00,0.2512,62.962
,6/18/18 19:00,0.2502,62.105
,6/18/18 20:00,0.2505,61.075
,6/18/18 21:00,0.2505,59.788
,6/18/18 22:00,0.2498,58.455
,6/18/18 23:00,0.2494,57.204
,6/19/18 0:00,0.249,56.035
,6/19/18 1:00,0.2487,54.952
,6/19/18 2:00,0.2487,53.908
,6/19/18 3:00,0.2483,52.947
,6/19/18 4:00,0.2479,52.072
,6/19/18 5:00,0.2475,51.237
,6/19/18 6:00,0.2471,50.445
,6/19/18 7:00,0.2468,49.692
,6/19/18 8:00,0.2464,49.073
,6/19/18 9:00,0.2437,49.383
,6/19/18 10:00,0.243,51.501
,6/19/18 11:00,0.2418,54.082
,6/19/18 12:00,0.2406,56.901
,6/19/18 13:00,0.2394,59.702
,6/19/18 14:00,0.2363,62.362
,6/19/18 15:00,0.2351,64.074
,6/19/18 16:00,0.2367,64.845
,6/19/18 17:00,0.2371,64.503
,6/19/18 18:00,0.2339,63.689
,6/19/18 19:00,0.2347,62.62
,6/19/18 20:00,0.2347,61.333
,6/19/18 21:00,0.2351,59.873
,6/19/18 22:00,0.2355,58.541
,6/19/18 23:00,0.2351,57.247
,6/20/18 0:00,0.2347,56.079
,6/20/18 1:00,0.2344,54.995
,6/20/18 2:00,0.2335,53.951
,6/20/18 3:00,0.233,52.992
,6/20/18 4:00,0.2323,52.16
,6/20/18 5:00,0.2327,51.325
,6/20/18 6:00,0.2327,50.488
,6/20/18 7:00,0.2323,49.782
,6/20/18 8:00,0.2318,49.161
,6/20/18 9:00,0.2315,49.428
,6/20/18 10:00,0.2286,51.544
,6/20/18 11:00,0.2286,54.169
,6/20/18 12:00,0.2262,56.988
,6/20/18 13:00,0.2266,60.046
,6/20/18 14:00,0.2249,63.005
,6/20/18 15:00,0.2249,65.188
,6/20/18 16:00,0.2241,66.173
,6/20/18 17:00,0.2229,65.872
,6/20/18 18:00,0.2219,65.059
,6/20/18 19:00,0.2219,64.074
,6/20/18 20:00,0.2211,62.875
,6/20/18 21:00,0.2208,61.419
,6/20/18 22:00,0.2216,60.003
,6/20/18 23:00,0.2208,58.669
,6/21/18 0:00,0.2203,57.506
,6/21/18 1:00,0.2203,56.426
,6/21/18 2:00,0.2198,55.429
,6/21/18 3:00,0.2198,54.516
,6/21/18 4:00,0.2198,53.645
,6/21/18 5:00,0.2195,52.86
,6/21/18 6:00,0.219,52.029
,6/21/18 7:00,0.219,51.282
,6/21/18 8:00,0.2185,50.664
,6/21/18 9:00,0.2174,51.062
,6/21/18 10:00,0.2161,53.341
,6/21/18 11:00,0.2083,56.035
,6/21/18 12:00,0.2134,59.014
,6/21/18 13:00,0.2083,62.233
,6/21/18 14:00,0.2073,65.444
,6/21/18 15:00,0.2012,67.586
,6/21/18 16:00,0.2047,68.356
,6/21/18 17:00,0.2056,67.885
,6/21/18 18:00,0.2038,67.028
,6/21/18 19:00,0.2056,65.916
,6/21/18 20:00,0.2047,64.632
,6/21/18 21:00,0.2047,63.176
,6/21/18 22:00,0.2043,61.72
,6/21/18 23:00,0.2038,60.474
,6/22/18 0:00,0.2038,59.486
,6/22/18 1:00,0.2029,58.712
,6/22/18 2:00,0.2029,57.936
,6/22/18 3:00,0.2026,57.117
,6/22/18 4:00,0.2017,56.079
,6/22/18 5:00,0.2017,55.081
,6/22/18 6:00,0.2012,54.126
,6/22/18 7:00,0.2017,53.341
,6/22/18 8:00,0.2012,52.817
,6/22/18 9:00,0.2003,53.253
,6/22/18 10:00,0.1954,54.343
,6/22/18 11:00,0.1872,55.819
,6/22/18 12:00,0.1859,58.669
,6/22/18 13:00,0.1932,61.248
,6/22/18 14:00,0.1843,62.191
,6/22/18 15:00,0.1816,62.577
,6/22/18 16:00,0.1898,62.875
,6/22/18 17:00,0.1904,62.704
,6/22/18 18:00,0.1891,62.062
,6/22/18 19:00,0.1876,61.29
,6/22/18 20:00,0.1816,60.433
,6/22/18 21:00,0.1876,59.185
,6/22/18 22:00,0.1866,57.85
,6/22/18 23:00,0.1732,56.685
,6/23/18 0:00,0.184,55.733
,6/23/18 1:00,0.1793,54.734
,6/23/18 2:00,0.1752,53.82
,6/23/18 3:00,0.183,52.947
,6/23/18 4:00,0.1843,52.16
,6/23/18 5:00,0.1714,51.37
,6/23/18 6:00,0.1695,50.576
,6/23/18 7:00,0.1724,49.87
,6/23/18 8:00,0.1816,49.249
,6/23/18 9:00,0.1836,49.825
,6/23/18 10:00,0.183,52.203
,6/23/18 11:00,0.1813,54.952
,6/23/18 12:00,0.1783,57.765
,6/23/18 13:00,0.1752,60.991
,6/23/18 14:00,0.1738,64.161
,6/23/18 15:00,0.1642,66.258
,6/23/18 16:00,0.1604,67.158
,6/23/18 17:00,0.1724,66.814
,6/23/18 18:00,0.1566,65.788
,6/23/18 19:00,0.1699,64.674
,6/23/18 20:00,0.1689,63.433
,6/23/18 21:00,0.1566,62.062
,6/23/18 22:00,0.1689,60.818
,6/23/18 23:00,0.1689,59.788
,6/24/18 0:00,0.1685,58.885
,6/24/18 1:00,0.1677,58.152
,6/24/18 2:00,0.1681,57.463
,6/24/18 3:00,0.1667,56.772
,6/24/18 4:00,0.1656,56.035
,6/24/18 5:00,0.1681,55.256
,6/24/18 6:00,0.1671,54.691
,6/24/18 7:00,0.1671,54.255
,6/24/18 8:00,0.1566,53.865
,6/24/18 9:00,0.1677,54.3
,6/24/18 10:00,0.1656,56.208
,6/24/18 11:00,0.1551,58.411
,6/24/18 12:00,0.1562,60.132
,6/24/18 13:00,0.1514,61.162
,6/24/18 14:00,0.1508,63.005
,6/24/18 15:00,0.1558,63.347
,6/24/18 16:00,0.1547,64.161
,6/24/18 17:00,0.1581,64.632
,6/24/18 18:00,0.157,64.161
,6/24/18 19:00,0.1542,63.219
,6/24/18 20:00,0.1542,62.019
,6/24/18 21:00,0.1542,60.517
,6/24/18 22:00,0.1538,59.056
,6/24/18 23:00,0.1466,57.85
,6/25/18 0:00,0.1527,56.642
,6/25/18 1:00,0.1527,55.472
,6/25/18 2:00,0.1508,54.473
,6/25/18 3:00,0.1547,53.515
,6/25/18 4:00,0.1547,52.641
,6/25/18 5:00,0.1532,51.852
,6/25/18 6:00,0.1532,51.105
,6/25/18 7:00,0.1523,50.4
,6/25/18 8:00,0.1519,49.825
,6/25/18 9:00,0.1551,50.4
,6/25/18 10:00,0.1459,52.729
,6/25/18 11:00,0.1508,55.647
,6/25/18 12:00,0.1479,58.755
,6/25/18 13:00,0.1412,62.191
,6/25/18 14:00,0.1382,65.359
,6/25/18 15:00,0.1484,67.671
,6/25/18 16:00,0.1421,68.571
,6/25/18 17:00,0.1466,68.185
,6/25/18 18:00,0.147,67.199
,6/25/18 19:00,0.145,66.043
,6/25/18 20:00,0.1421,64.674
,6/25/18 21:00,0.1405,63.048
,6/25/18 22:00,0.1441,61.376
,6/25/18 23:00,0.145,59.959
,6/26/18 0:00,0.143,58.669
,6/26/18 1:00,0.1441,57.592
,6/26/18 2:00,0.1434,56.599
,6/26/18 3:00,0.1446,55.69
,6/26/18 4:00,0.1446,54.82
,6/26/18 5:00,0.1446,53.994
,6/26/18 6:00,0.1446,53.209
,6/26/18 7:00,0.1446,52.466
,6/26/18 8:00,0.1441,51.809
,6/26/18 9:00,0.1366,52.335
,6/26/18 10:00,0.1352,54.734
,6/26/18 11:00,0.1335,57.679
,6/26/18 12:00,0.143,60.948
,6/26/18 13:00,0.1412,64.418
,6/26/18 14:00,0.1347,67.671
,6/26/18 15:00,0.1396,70.029
,6/26/18 16:00,0.1387,70.759
,6/26/18 17:00,0.1335,70.286
,6/26/18 18:00,0.1382,69.3
,6/26/18 19:00,0.1366,68.185
,6/26/18 20:00,0.137,66.814
,6/26/18 21:00,0.1366,65.188
,6/26/18 22:00,0.137,63.604
,6/26/18 23:00,0.1366,62.148
,6/27/18 0:00,0.1366,60.904
,6/27/18 1:00,0.1366,59.745
,6/27/18 2:00,0.1361,58.626
,6/27/18 3:00,0.1361,57.549
,6/27/18 4:00,0.1361,56.599
,6/27/18 5:00,0.1357,55.733
,6/27/18 6:00,0.1352,54.909
,6/27/18 7:00,0.1357,54.212
,6/27/18 8:00,0.1357,53.602
,6/27/18 9:00,0.1366,54.126
,6/27/18 10:00,0.1366,56.469
,6/27/18 11:00,0.1361,59.401
,6/27/18 12:00,0.1331,62.406
,6/27/18 13:00,0.1302,65.273
,6/27/18 14:00,0.1251,67.285
,6/27/18 15:00,0.1342,69.685
,6/27/18 16:00,0.1321,70.974
,6/27/18 17:00,0.1271,70.887
,6/27/18 18:00,0.1321,70.072
,6/27/18 19:00,0.1302,68.956
,6/27/18 20:00,0.1302,67.5
,6/27/18 21:00,0.1302,65.872
,6/27/18 22:00,0.1297,64.247
,6/27/18 23:00,0.129,62.834
,6/28/18 0:00,0.1297,61.506
,6/28/18 1:00,0.1297,60.303
,6/28/18 2:00,0.1297,59.229
,6/28/18 3:00,0.1285,58.239
,6/28/18 4:00,0.129,57.29
,6/28/18 5:00,0.1285,56.426
,6/28/18 6:00,0.1285,55.558
,6/28/18 7:00,0.129,54.777
,6/28/18 8:00,0.129,54.126
,6/28/18 9:00,0.1297,54.604
,6/28/18 10:00,0.1307,56.944
,6/28/18 11:00,0.1302,59.916
,6/28/18 12:00,0.1297,63.262
,6/28/18 13:00,0.1261,66.814
,6/28/18 14:00,0.1256,70.115
,6/28/18 15:00,0.1285,72.351
,6/28/18 16:00,0.1285,73.17
,6/28/18 17:00,0.1276,72.61
,6/28/18 18:00,0.1266,71.62
,6/28/18 19:00,0.1266,70.286
,6/28/18 20:00,0.1256,68.698
,6/28/18 21:00,0.1256,67.158
,6/28/18 22:00,0.1251,65.615
,6/28/18 23:00,0.1224,64.288
,6/29/18 0:00,0.1242,63.133
,6/29/18 1:00,0.1219,62.019
,6/29/18 2:00,0.1242,60.904
,6/29/18 3:00,0.1237,59.702
,6/29/18 4:00,0.1242,58.541
,6/29/18 5:00,0.1237,57.463
,6/29/18 6:00,0.1242,56.469
,6/29/18 7:00,0.1237,55.558
,6/29/18 8:00,0.1237,54.82
,6/29/18 9:00,0.1251,55.256
,6/29/18 10:00,0.1246,57.42
,6/29/18 11:00,0.1251,60.217
,6/29/18 12:00,0.1246,63.561
,6/29/18 13:00,0.1246,67.028
,6/29/18 14:00,0.1246,70.201
,6/29/18 15:00,0.1242,72.437
,6/29/18 16:00,0.1237,73.299
,6/29/18 17:00,0.1194,72.739
,6/29/18 18:00,0.1224,71.577
,6/29/18 19:00,0.1219,70.158
,6/29/18 20:00,0.1214,68.527
,6/29/18 21:00,0.1209,66.729
,6/29/18 22:00,0.1204,64.974
,6/29/18 23:00,0.1199,63.433
,6/30/18 0:00,0.1199,62.019
,6/30/18 1:00,0.1204,60.733
,6/30/18 2:00,0.1194,59.529
,6/30/18 3:00,0.1199,58.368
,6/30/18 4:00,0.1194,57.29
,6/30/18 5:00,0.1194,56.34
,6/30/18 6:00,0.1194,55.429
,6/30/18 7:00,0.1194,54.604
,6/30/18 8:00,0.1194,53.994
,6/30/18 9:00,0.1204,54.473
,6/30/18 10:00,0.1209,56.815
,6/30/18 11:00,0.1204,59.659
,6/30/18 12:00,0.1199,62.834
,6/30/18 13:00,0.1199,66.173
,6/30/18 14:00,0.1199,69.17
,6/30/18 15:00,0.1199,71.146
,6/30/18 16:00,0.1189,71.877
,6/30/18 17:00,0.1194,71.231
,6/30/18 18:00,0.1194,70.243
,6/30/18 19:00,0.1184,68.999
,6/30/18 20:00,0.1179,67.456
,6/30/18 21:00,0.1179,65.788
,6/30/18 22:00,0.1179,64.204
,6/30/18 23:00,0.1179,62.748
,7/1/18 0:00,0.1174,61.419
,7/1/18 1:00,0.1169,60.217
,7/1/18 2:00,0.1169,59.099
,7/1/18 3:00,0.1169,57.979
,7/1/18 4:00,0.1169,56.944
,7/1/18 5:00,0.1164,55.949
,7/1/18 6:00,0.1164,55.038
,7/1/18 7:00,0.1164,54.255
,7/1/18 8:00,0.1164,53.602
,7/1/18 9:00,0.1169,54.082
,7/1/18 10:00,0.1174,56.426
,7/1/18 11:00,0.1169,59.272
,7/1/18 12:00,0.1169,62.62
,7/1/18 13:00,0.1148,66.173
,7/1/18 14:00,0.1143,69.343
,7/1/18 15:00,0.1159,71.533
,7/1/18 16:00,0.1148,72.567
,7/1/18 17:00,0.1174,72.307
,7/1/18 18:00,0.1169,71.274
,7/1/18 19:00,0.1164,70.029
,7/1/18 20:00,0.1159,68.484
,7/1/18 21:00,0.1159,66.643
,7/1/18 22:00,0.1153,64.76
,7/1/18 23:00,0.1153,63.09
,7/2/18 0:00,0.1153,61.59
,7/2/18 1:00,0.1148,60.174
,7/2/18 2:00,0.1148,58.971
,7/2/18 3:00,0.1148,57.85
,7/2/18 4:00,0.1143,56.815
,7/2/18 5:00,0.1143,55.819
,7/2/18 6:00,0.1143,54.865
,7/2/18 7:00,0.1138,54.037
,7/2/18 8:00,0.1138,53.427
,7/2/18 9:00,0.1143,53.951
,7/2/18 10:00,0.1143,56.383
,7/2/18 11:00,0.1138,59.486
,7/2/18 12:00,0.1143,62.962
,7/2/18 13:00,0.1128,66.643
,7/2/18 14:00,0.1138,69.901
,7/2/18 15:00,0.1143,72.351
,7/2/18 16:00,0.1153,73.386
,7/2/18 17:00,0.1153,72.997
,7/2/18 18:00,0.1148,71.92
,7/2/18 19:00,0.1143,70.587
,7/2/18 20:00,0.1143,68.999
,7/2/18 21:00,0.1133,67.158
,7/2/18 22:00,0.1133,65.316
,7/2/18 23:00,0.1133,63.732
,7/3/18 0:00,0.1128,62.276
,7/3/18 1:00,0.1122,60.991
,7/3/18 2:00,0.1122,59.788
,7/3/18 3:00,0.1117,58.712
,7/3/18 4:00,0.1117,57.679
,7/3/18 5:00,0.1117,56.772
,7/3/18 6:00,0.1117,55.992
,7/3/18 7:00,0.1117,55.386
,7/3/18 8:00,0.1112,54.777
,7/3/18 9:00,0.1122,55.256
,7/3/18 10:00,0.1122,57.722
,7/3/18 11:00,0.1112,60.39
,7/3/18 12:00,0.1122,63.604
,7/3/18 13:00,0.1117,67.285
,7/3/18 14:00,0.1112,70.459
,7/3/18 15:00,0.1128,72.61
,7/3/18 16:00,0.1133,73.342
,7/3/18 17:00,0.1128,71.748
,7/3/18 18:00,0.1128,70.158
,7/3/18 19:00,0.1117,69.042
,7/3/18 20:00,0.1117,67.842
,7/3/18 21:00,0.1117,66.515
,7/3/18 22:00,0.1112,65.188
,7/3/18 23:00,0.1112,63.903
,7/4/18 0:00,0.1107,62.533
,7/4/18 1:00,0.1101,61.29
,7/4/18 2:00,0.1101,60.132
,7/4/18 3:00,0.1101,59.099
,7/4/18 4:00,0.1096,58.109
,7/4/18 5:00,0.1096,57.247
,7/4/18 6:00,0.1091,56.383
,7/4/18 7:00,0.1091,55.602
,7/4/18 8:00,0.1096,54.952
,7/4/18 9:00,0.1101,55.472
,7/4/18 10:00,0.1101,57.807
,7/4/18 11:00,0.1101,60.733
,7/4/18 12:00,0.1101,64.117
,7/4/18 13:00,0.108,66.214
,7/4/18 14:00,0.1096,67.158
,7/4/18 15:00,0.1101,67.757
,7/4/18 16:00,0.1107,68.871
,7/4/18 17:00,0.1107,69.643
,7/4/18 18:00,0.1101,69.557
,7/4/18 19:00,0.1101,68.828
,7/4/18 20:00,0.1096,67.543
,7/4/18 21:00,0.1091,65.959
,7/4/18 22:00,0.1091,64.418
,7/4/18 23:00,0.1085,63.133
,7/5/18 0:00,0.1085,62.105
,7/5/18 1:00,0.1085,61.248
,7/5/18 2:00,0.108,60.26
,7/5/18 3:00,0.1075,59.229
,7/5/18 4:00,0.1075,58.239
,7/5/18 5:00,0.1075,57.376
,7/5/18 6:00,0.1075,56.556
,7/5/18 7:00,0.1069,55.906
,7/5/18 8:00,0.1069,55.647
,7/5/18 9:00,0.1075,56.383
,7/5/18 10:00,0.1075,58.455
,7/5/18 11:00,0.108,61.29
,7/5/18 12:00,0.1069,64.375
,7/5/18 13:00,0.108,64.845
,7/5/18 14:00,0.1075,65.487
,7/5/18 15:00,0.108,67.028
,7/5/18 16:00,0.1075,66.558
,7/5/18 17:00,0.1075,65.872
,7/5/18 18:00,0.108,65.615
,7/5/18 19:00,0.108,65.403
,7/5/18 20:00,0.1075,64.931
,7/5/18 21:00,0.1069,63.99
,7/5/18 22:00,0.1069,62.962
,7/5/18 23:00,0.1069,61.848
,7/6/18 0:00,0.1064,60.69
,7/6/18 1:00,0.1058,59.572
,7/6/18 2:00,0.1058,58.582
,7/6/18 3:00,0.1053,57.765
,7/6/18 4:00,0.1053,56.944
,7/6/18 5:00,0.1053,56.165
,7/6/18 6:00,0.1047,55.429
,7/6/18 7:00,0.1053,54.777
,7/6/18 8:00,0.1053,54.255
,7/6/18 9:00,0.1053,54.909
,7/6/18 10:00,0.1064,57.29
,7/6/18 11:00,0.1064,60.26
,7/6/18 12:00,0.1064,63.819
,7/6/18 13:00,0.1053,65.658
,7/6/18 14:00,0.1053,66.515
,7/6/18 15:00,0.1075,68.013
,7/6/18 16:00,0.1075,69.256
,7/6/18 17:00,0.1069,69.685
,7/6/18 18:00,0.1064,69.085
,7/6/18 19:00,0.1064,68.185
,7/6/18 20:00,0.1053,67.114
,7/6/18 21:00,0.1058,65.916
,7/6/18 22:00,0.1058,64.375
,7/6/18 23:00,0.1053,62.875
,7/7/18 0:00,0.1053,61.419
,7/7/18 1:00,0.1047,60.174
,7/7/18 2:00,0.1047,59.099
,7/7/18 3:00,0.1042,58.066
,7/7/18 4:00,0.1042,57.16
,7/7/18 5:00,0.1042,56.34
,7/7/18 6:00,0.1042,55.558
,7/7/18 7:00,0.1036,54.952
,7/7/18 8:00,0.1036,54.516
,7/7/18 9:00,0.1042,54.995
,7/7/18 10:00,0.1047,57.29
,7/7/18 11:00,0.1042,60.003
,7/7/18 12:00,0.1047,61.547
,7/7/18 13:00,0.1053,63.347
,7/7/18 14:00,0.1053,65.487
,7/7/18 15:00,0.1053,67.842
,7/7/18 16:00,0.1047,68.527
,7/7/18 17:00,0.1042,67.413
,7/7/18 18:00,0.1042,66.043
,7/7/18 19:00,0.1036,64.459
,7/7/18 20:00,0.1025,62.748
,7/7/18 21:00,0.1031,61.547
,7/7/18 22:00,0.1031,60.517
,7/7/18 23:00,0.1025,59.445
,7/8/18 0:00,0.1025,58.282
,7/8/18 1:00,0.102,57.29
,7/8/18 2:00,0.1025,56.426
,7/8/18 3:00,0.102,55.602
,7/8/18 4:00,0.1025,54.82
,7/8/18 5:00,0.102,54.082
,7/8/18 6:00,0.102,53.427
,7/8/18 7:00,0.102,52.86
,7/8/18 8:00,0.102,52.423
,7/8/18 9:00,0.102,52.509
,7/8/18 10:00,0.1025,54.43
,7/8/18 11:00,0.1031,58.109
,7/8/18 12:00,0.1031,61.633
,7/8/18 13:00,0.1042,65.017
,7/8/18 14:00,0.1036,66.9
,7/8/18 15:00,0.102,66.429
,7/8/18 16:00,0.1025,64.332
,7/8/18 17:00,0.1014,62.834
,7/8/18 18:00,0.0998,61.59
,7/8/18 19:00,0.1003,60.604
,7/8/18 20:00,0.1014,59.873
,7/8/18 21:00,0.1014,59.185
,7/8/18 22:00,0.1014,58.325
,7/8/18 23:00,0.1009,57.636
,7/9/18 0:00,0.1014,56.901
,7/9/18 1:00,0.1014,56.251
,7/9/18 2:00,0.1014,55.647
,7/9/18 3:00,0.1014,54.82
,7/9/18 4:00,0.1014,54.037
,7/9/18 5:00,0.1014,53.253
,7/9/18 6:00,0.1014,52.466
,7/9/18 7:00,0.1014,51.764
,7/9/18 8:00,0.1014,51.193
,7/9/18 9:00,0.102,51.501
,7/9/18 10:00,0.1025,54.126
,7/9/18 11:00,0.1036,57.722
,7/9/18 12:00,0.1042,61.633
,7/9/18 13:00,0.1047,65.444
,7/9/18 14:00,0.1058,68.698
,7/9/18 15:00,0.1069,71.06
,7/9/18 16:00,0.1069,71.92
,7/9/18 17:00,0.1069,71.447
,7/9/18 18:00,0.1069,70.329
,7/9/18 19:00,0.1058,69.042
,7/9/18 20:00,0.1058,67.456
,7/9/18 21:00,0.1053,65.959
,7/9/18 22:00,0.1053,64.546
,7/9/18 23:00,0.1047,63.048
,7/10/18 0:00,0.1047,61.633
,7/10/18 1:00,0.1042,60.39
,7/10/18 2:00,0.1042,59.315
,7/10/18 3:00,0.1042,58.325
,7/10/18 4:00,0.1042,57.42
,7/10/18 5:00,0.1036,56.556
,7/10/18 6:00,0.1036,55.776
,7/10/18 7:00,0.1031,55.213
,7/10/18 8:00,0.1036,54.82
,7/10/18 9:00,0.1042,55.386
,7/10/18 10:00,0.1042,57.722
,7/10/18 11:00,0.1047,60.733
,7/10/18 12:00,0.1053,63.903
,7/10/18 13:00,0.1053,66.643
,7/10/18 14:00,0.1053,68.785
,7/10/18 15:00,0.1047,68.4
,7/10/18 16:00,0.2898,64.803
,7/10/18 17:00,0.2783,62.062
,7/10/18 18:00,0.2732,60.991
,7/10/18 19:00,0.2691,60.561
,7/10/18 20:00,0.2642,60.174
,7/10/18 21:00,0.2639,59.616
,7/10/18 22:00,0.2582,58.755
,7/10/18 23:00,0.2571,57.893
,7/11/18 0:00,0.256,57.031
,7/11/18 1:00,0.255,56.165
,7/11/18 2:00,0.2538,55.386
,7/11/18 3:00,0.2528,54.604
,7/11/18 4:00,0.252,53.865
,7/11/18 5:00,0.2509,53.209
,7/11/18 6:00,0.2498,52.597
,7/11/18 7:00,0.2487,52.072
,7/11/18 8:00,0.2479,51.678
,7/11/18 9:00,0.2452,51.984
,7/11/18 10:00,0.2452,54.43
,7/11/18 11:00,0.2445,57.722
,7/11/18 12:00,0.2425,59.445
,7/11/18 13:00,0.2418,60.046
,7/11/18 14:00,0.2403,61.419
,7/11/18 15:00,0.2387,61.804
,7/11/18 16:00,0.2383,60.861
,7/11/18 17:00,0.2367,60.561
,7/11/18 18:00,0.2363,60.474
,7/11/18 19:00,0.2358,60.26
,7/11/18 20:00,0.2351,59.572
,7/11/18 21:00,0.2344,58.669
,7/11/18 22:00,0.2327,57.893
,7/11/18 23:00,0.2327,57.117
,7/12/18 0:00,0.2323,56.512
,7/12/18 1:00,0.2323,55.863
,7/12/18 2:00,0.2311,55.299
,7/12/18 3:00,0.2306,54.82
,7/12/18 4:00,0.2303,54.387
,7/12/18 5:00,0.2299,53.82
,7/12/18 6:00,0.2291,53.253
,7/12/18 7:00,0.2286,52.686
,7/12/18 8:00,0.2269,52.466
,7/12/18 9:00,0.2254,52.86
,7/12/18 10:00,0.2237,54.343
,7/12/18 11:00,0.2224,56.685
,7/12/18 12:00,0.2224,58.755
,7/12/18 13:00,0.2198,60.561
,7/12/18 14:00,0.2208,61.205
,7/12/18 15:00,0.2164,62.233
,7/12/18 16:00,0.2164,63.048
,7/12/18 17:00,0.2161,62.704
,7/12/18 18:00,0.2156,62.919
,7/12/18 19:00,0.2156,62.447
,7/12/18 20:00,0.2153,61.547
,7/12/18 21:00,0.2148,60.604
,7/12/18 22:00,0.2195,59.529
,7/12/18 23:00,0.2211,58.626
,7/13/18 0:00,0.2198,57.765
,7/13/18 1:00,0.2185,56.944
,7/13/18 2:00,0.2177,56.122
,7/13/18 3:00,0.2169,55.342
,7/13/18 4:00,0.2161,54.777
,7/13/18 5:00,0.2156,54.082
,7/13/18 6:00,0.2148,53.384
,7/13/18 7:00,0.2148,52.729
,7/13/18 8:00,0.2139,52.203
,7/13/18 9:00,0.2122,52.291
,7/13/18 10:00,0.2112,54.43
,7/13/18 11:00,0.2109,57.247
,7/13/18 12:00,0.2095,58.885
,7/13/18 13:00,0.2083,61.032
,7/13/18 14:00,0.2064,63.133
,7/13/18 15:00,0.2061,64.161
,7/13/18 16:00,0.2052,63.99
,7/13/18 17:00,0.2043,64.033
,7/13/18 18:00,0.2038,63.819
,7/13/18 19:00,0.2043,63.219
,7/13/18 20:00,0.2038,62.406
,7/13/18 21:00,0.2038,61.506
,7/13/18 22:00,0.2035,60.604
,7/13/18 23:00,0.2026,59.745
,7/14/18 0:00,0.2026,58.885
,7/14/18 1:00,0.202,58.152
,7/14/18 2:00,0.202,57.29
,7/14/18 3:00,0.2017,56.426
,7/14/18 4:00,0.2017,55.819
,7/14/18 5:00,0.2012,55.125
,7/14/18 6:00,0.2012,54.343
,7/14/18 7:00,0.2008,53.69
,7/14/18 8:00,0.2003,53.166
,7/14/18 9:00,0.199,53.341
,7/14/18 10:00,0.1976,55.558
,7/14/18 11:00,0.1963,58.755
,7/14/18 12:00,0.1939,62.191
,7/14/18 13:00,0.1917,65.316
,7/14/18 14:00,0.1904,68.313
,7/14/18 15:00,0.1904,70.372
,7/14/18 16:00,0.1891,71.146
,7/14/18 17:00,0.1881,71.103
,7/14/18 18:00,0.1872,70.072
,7/14/18 19:00,0.1849,68.785
,7/14/18 20:00,0.1859,67.285
,7/14/18 21:00,0.1862,65.959
,7/14/18 22:00,0.1859,64.76
,7/14/18 23:00,0.1859,63.648
,7/15/18 0:00,0.1853,62.834
,7/15/18 1:00,0.1853,62.062
,7/15/18 2:00,0.1849,61.29
,7/15/18 3:00,0.184,60.647
,7/15/18 4:00,0.184,60.089
,7/15/18 5:00,0.1836,59.572
,7/15/18 6:00,0.183,59.056
,7/15/18 7:00,0.183,58.582
,7/15/18 8:00,0.1826,58.282
,7/15/18 9:00,0.182,58.152
,7/15/18 10:00,0.1813,58.455
,7/15/18 11:00,0.1803,58.626
,7/15/18 12:00,0.1756,59.358
,7/15/18 13:00,0.1742,60.433
,7/15/18 14:00,0.1762,61.934
