Plot Title: 9735540_Pfeiler_B1,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 2012372)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9680600)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700883)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700893)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700900)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9721335)","RH, % (LGR S/N: 9735540, SEN S/N: 9721335)","Voltage, V (LGR S/N: 9735540, SEN S/N: 9725488)","Current, mA (LGR S/N: 9735540, SEN S/N: 9725488)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734398)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734403)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734407)","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 10769153)","Batt, V (LGR S/N: 9735540)"
,8/6/17 18:10,0.0889,60.433,-888.9,6.2,278.7,58.282,53.7,-0.2039,0,21.9,141.9,19.4,0.0243,4.412
,8/6/17 18:20,0.0889,60.303,-888.9,3.7,216.2,57.549,61.9,-0.2039,0,16.9,113.1,14.4,0.0243,4.393
,8/6/17 18:30,0.0889,60.174,-888.9,3.7,168.7,57.031,65.1,-0.2039,0,14.4,89.4,11.9,0.0243,4.393
,8/6/17 18:40,0.0889,60.003,-888.9,3.7,156.2,56.512,66,-0.2039,0,11.9,81.9,11.9,0.0243,4.393
,8/6/17 18:50,0.0889,59.873,-888.9,1.2,153.7,56.469,62,-0.2039,0,11.9,81.9,10.6,0.0243,4.393
,8/6/17 19:00,0.0889,59.702,-888.9,1.2,111.2,55.69,58.4,-0.2039,0,9.4,59.4,6.9,0.0243,4.4
,8/6/17 19:10,0.0889,59.529,-888.9,1.2,71.2,54.473,63.2,-0.2039,0,5.6,38.1,4.4,0.0243,4.393
,8/6/17 19:20,0.0925,59.315,-888.9,1.2,26.2,50.752,69.5,-0.2039,0,0.6,11.9,0.6,0.0243,4.393
,8/6/17 19:30,0.0918,59.099,-888.9,1.2,8.7,49.116,71.4,-0.2039,0,0.6,3.1,0.6,0.0243,4.393
,8/6/17 19:40,0.0918,58.885,-888.9,1.2,6.2,49.338,66.8,-0.2039,0,0.6,1.9,0.6,0.0243,4.393
,8/6/17 19:50,0.0918,58.626,-888.9,1.2,3.7,49.028,68.8,-0.2039,0,0.6,0.6,0.6,0.025,4.393
,8/6/17 20:00,0.0918,58.325,-888.9,1.2,1.2,48.983,68.2,-0.2039,0,0.6,0.6,0.6,0.025,4.393
,8/6/17 20:10,0.0918,58.066,-888.9,1.2,1.2,48.45,72.4,-0.2039,0,0.6,0.6,0.6,0.025,4.406
,8/6/17 20:20,0.0918,57.765,-888.9,1.2,1.2,47.736,83,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 20:30,0.0918,57.549,-888.9,1.2,1.2,47.334,87.3,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 20:40,0.0918,57.29,-888.9,1.2,1.2,47.289,79.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 20:50,0.0918,57.074,-888.9,1.2,1.2,47.019,84.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 21:00,0.0918,56.858,-888.9,1.2,1.2,46.931,84.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 21:10,0.0918,56.685,-888.9,1.2,1.2,46.931,89.2,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/6/17 21:20,0.0918,56.512,-888.9,1.2,1.2,47.557,81.1,-0.2039,0,0.6,0.6,0.6,0.025,4.393
,8/6/17 21:30,0.0911,56.34,-888.9,1.2,1.2,46.751,83.3,-0.2039,0,0.6,0.6,0.6,0.025,4.393
,8/6/17 21:40,0.0911,56.165,-888.9,1.2,1.2,46.256,85.1,-0.2039,0,0.6,0.6,0.6,0.025,4.387
,8/6/17 21:50,0.0911,55.949,-888.9,1.2,1.2,45.761,85.5,-0.2039,0,0.6,0.6,0.6,0.025,4.387
,8/6/17 22:00,0.0911,55.776,-888.9,1.2,1.2,45.444,88.7,-0.2039,0,0.6,0.6,0.6,0.025,4.387
,8/6/17 22:10,0.0918,55.602,-888.9,1.2,1.2,45.262,90.8,-0.2039,0,0.6,0.6,0.6,0.025,4.387
,8/6/17 22:20,0.0911,55.429,-888.9,1.2,1.2,45.172,88.7,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 22:30,0.0911,55.256,-888.9,1.2,1.2,45.307,86.9,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 22:40,0.0911,55.125,-888.9,1.2,1.2,45.399,89.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 22:50,0.0911,54.952,-888.9,1.2,1.2,45.534,88.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:00,0.0911,54.82,-888.9,1.2,1.2,45.262,88.7,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:10,0.0911,54.648,-888.9,1.2,1.2,45.082,90.7,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:20,0.0911,54.516,-888.9,1.2,1.2,45.399,85.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:30,0.0911,54.387,-888.9,1.2,1.2,45.307,87.3,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:40,0.0911,54.255,-888.9,1.2,1.2,45.082,86.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/6/17 23:50,0.0911,54.126,-888.9,1.2,1.2,44.946,87.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:00,0.0911,53.994,-888.9,1.2,1.2,44.4,91.3,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:10,0.0904,53.865,-888.9,1.2,1.2,44.355,89.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:20,0.0911,53.733,-888.9,1.2,1.2,44.492,88.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:30,0.0904,53.602,-888.9,1.2,1.2,44.537,91.2,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:40,0.0904,53.472,-888.9,1.2,1.2,44.537,89.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.381
,8/7/17 0:50,0.0904,53.384,-888.9,1.2,1.2,44.582,86.9,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 1:00,0.0904,53.253,-888.9,1.2,1.2,44.719,89,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 1:10,0.0904,53.166,-888.9,1.2,1.2,44.627,89.2,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 1:20,0.0904,53.035,-888.9,1.2,1.2,44.492,90.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 1:30,0.0904,52.947,-888.9,1.2,1.2,44.445,92.2,-0.2039,0,0.6,0.6,0.6,0.025,4.375
,8/7/17 1:40,0.0904,52.86,-888.9,1.2,1.2,44.263,90.4,-0.2039,0,0.6,0.6,0.6,0.0243,4.393
,8/7/17 1:50,0.0904,52.772,-888.9,1.2,1.2,44.173,90.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 2:00,0.0904,52.641,-888.9,1.2,1.2,44.173,88.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 2:10,0.0904,52.554,-888.9,1.2,1.2,44.037,91.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 2:20,0.0896,52.466,-888.9,1.2,1.2,43.853,91.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 2:30,0.0904,52.378,-888.9,1.2,1.2,44.127,90.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 2:40,0.0896,52.291,-888.9,1.2,1.2,44.263,87.9,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 2:50,0.0896,52.203,-888.9,1.2,1.2,44.4,90.4,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:00,0.0896,52.115,-888.9,1.2,1.2,44.037,92.7,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:10,0.0896,52.029,-888.9,1.2,1.2,44.355,89.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:20,0.0896,51.94,-888.9,1.2,1.2,43.853,90.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:30,0.0896,51.852,-888.9,1.2,1.2,42.939,90.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:40,0.0896,51.764,-888.9,1.2,1.2,43.351,89.8,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 3:50,0.0896,51.678,-888.9,1.2,1.2,43.351,92.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 4:00,0.0896,51.589,-888.9,1.2,1.2,43.579,91.4,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 4:10,0.0896,51.501,-888.9,1.2,1.2,43.808,90.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 4:20,0.0896,51.413,-888.9,1.2,1.2,43.716,91.9,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 4:30,0.0896,51.325,-888.9,1.2,1.2,43.579,93.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 4:40,0.0896,51.282,-888.9,1.2,1.2,43.808,93.6,-0.2039,0,0.6,0.6,0.6,0.0243,4.369
,8/7/17 4:50,0.0896,51.193,-888.9,1.2,1.2,44.263,91,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 5:00,0.0896,51.105,-888.9,1.2,1.2,44.082,91.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 5:10,0.0896,51.062,-888.9,1.2,1.2,44.31,88.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 5:20,0.0896,51.017,-888.9,1.2,1.2,44.127,91.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.375
,8/7/17 5:30,0.0889,50.929,-888.9,1.2,1.2,43.716,92.5,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 5:40,0.0889,50.886,-888.9,1.2,1.2,43.396,93.7,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 5:50,0.0889,50.841,-888.9,1.2,1.2,43.306,94.3,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 6:00,0.0889,50.752,-888.9,1.2,1.2,43.075,95.2,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 6:10,0.0889,50.752,-888.9,1.2,1.2,43.396,94.4,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 6:20,0.0889,50.664,-888.9,1.2,3.7,43.671,94.1,-0.2039,0,0.6,0.6,0.6,0.0243,4.363
,8/7/17 6:30,0.0889,50.621,-888.9,1.2,11.2,43.624,93.8,-0.2039,0,0.6,4.4,0.6,0.0243,4.363
,8/7/17 6:40,0.0889,50.576,-888.9,1.2,18.7,43.853,93.1,-0.2039,0,0.6,9.4,0.6,0.0243,4.363
,8/7/17 6:50,0.0889,50.533,-888.9,1.2,28.7,43.99,94.9,-0.2039,0,1.9,14.4,0.6,0.0243,4.369
,8/7/17 7:00,0.0889,50.488,-888.9,1.2,33.7,44.355,94.2,-0.2039,0,1.9,16.9,1.9,0.0243,4.375
,8/7/17 7:10,0.0889,50.445,-888.9,1.2,43.7,44.492,93.8,-0.2039,0,3.1,23.1,1.9,0.0243,4.393
,8/7/17 7:20,0.0889,50.445,-888.9,1.2,56.2,44.809,94.5,-0.2039,0,4.4,28.1,3.1,0.0243,4.393
,8/7/17 7:30,0.0889,50.4,-888.9,1.2,61.2,45.354,94.1,-0.2039,0,4.4,30.6,3.1,0.0243,4.418
,8/7/17 7:40,0.0889,50.4,-888.9,1.2,76.2,45.669,93.8,-0.2039,0,5.6,39.4,4.4,0.0243,4.4
,8/7/17 7:50,0.0889,50.356,-888.9,1.2,88.7,46.076,91.7,-0.2039,0,6.9,45.6,5.6,0.0243,4.4
,8/7/17 8:00,0.0889,50.356,-888.9,1.2,146.2,46.886,93.3,-0.2039,0,11.9,74.4,9.4,0.0235,4.412
,8/7/17 8:10,0.0882,50.356,-888.9,1.2,146.2,47.781,89.8,-0.2039,0,10.6,74.4,9.4,0.0235,4.393
,8/7/17 8:20,0.0882,50.4,-888.9,1.2,123.7,48.538,90.9,-0.2039,0,9.4,63.1,8.1,0.0243,4.406
,8/7/17 8:30,0.0882,50.4,-888.9,3.7,201.2,48.983,89.6,-0.2039,0,15.6,100.6,13.1,0.0243,4.393
,8/7/17 8:40,0.0889,50.445,-888.9,6.2,288.7,49.161,88.1,-0.2039,0,21.9,145.6,19.4,0.0243,4.406
,8/7/17 8:50,0.0889,50.533,-888.9,6.2,321.2,50.621,89.2,-0.2039,0,24.4,161.9,20.6,0.0243,4.393
,8/7/17 9:00,0.0889,50.576,-888.9,6.2,363.7,52.072,82.3,-0.2039,0,28.1,183.1,23.1,0.0243,4.406
,8/7/17 9:10,0.0882,50.664,-888.9,8.7,386.2,51.984,83.8,-0.2039,0,29.4,193.1,24.4,0.0243,4.393
,8/7/17 9:20,0.0882,50.797,-888.9,6.2,318.7,52.947,80.5,-0.2039,0,25.6,161.9,21.9,0.0243,4.418
,8/7/17 9:30,0.0882,50.929,-888.9,6.2,326.2,53.035,79.6,-0.2039,0,26.9,166.9,21.9,0.0243,4.393
,8/7/17 9:40,0.0874,51.017,-888.9,6.2,341.2,53.384,81.5,-0.2039,0,26.9,174.4,23.1,0.0235,4.418
,8/7/17 9:50,0.0874,51.148,-888.9,8.7,426.2,53.908,81.8,-0.2039,0,33.1,215.6,28.1,0.0235,4.393
,8/7/17 10:00,0.0874,51.325,-888.9,8.7,418.7,54.909,78.5,-0.2039,0,33.1,213.1,29.4,0.0235,4.424
,8/7/17 10:10,0.0867,51.458,-888.9,6.2,366.2,55.256,75.3,-0.2039,0,29.4,189.4,25.6,0.0235,4.4
,8/7/17 10:20,0.086,51.633,-888.9,8.7,466.2,55.906,72.3,-0.2039,0,36.9,235.6,31.9,0.0235,4.526
,8/7/17 10:30,0.086,51.809,-888.9,13.7,591.2,55.472,70.1,-0.2039,0,46.9,299.4,40.6,0.0235,4.4
,8/7/17 10:40,0.0853,51.984,-888.9,18.7,803.7,58.669,69.5,-0.2039,0,63.1,400.6,51.9,0.0235,4.496
,8/7/17 10:50,0.0853,52.16,-888.9,18.7,881.2,60.604,69.6,-0.2039,0,68.1,440.6,56.9,0.0235,4.4
,8/7/17 11:00,0.0853,52.423,-888.9,38.7,1586.2,61.547,76.9,-0.2039,0,124.4,785.6,93.1,0.0235,4.393
,8/7/17 11:10,0.0853,52.729,-888.9,36.2,1528.7,66.857,65.8,-0.2039,0,116.9,759.4,89.4,0.0228,4.4
,8/7/17 11:20,0.0853,53.035,-888.9,53.7,2218.7,67.757,65.7,-0.2039,0,174.4,1143.1,130.6,0.0228,4.393
,8/7/17 11:30,0.0853,53.427,-888.9,21.2,928.7,66.729,62.5,-0.2039,0,75.6,484.4,61.9,0.0221,4.393
,8/7/17 11:40,0.0853,53.776,-888.9,8.7,393.7,59.315,69.7,-0.2039,0,33.1,205.6,26.9,0.0221,4.393
,8/7/17 11:50,0.0845,54.126,-888.9,6.2,273.7,56.208,74.3,-0.2039,0,21.9,140.6,19.4,0.0221,4.4
,8/7/17 12:00,0.0845,54.43,-888.9,3.7,166.2,53.166,77.1,-0.2039,0,13.1,83.1,10.6,0.0221,4.393
,8/7/17 12:10,0.0889,54.604,-888.9,3.7,196.2,51.678,86.5,-0.2039,0,15.6,99.4,14.4,0.0221,4.4
,8/7/17 12:20,0.0882,54.734,-888.9,3.7,223.7,50.445,89.7,-0.2039,0,18.1,114.4,15.6,0.0221,4.393
,8/7/17 12:30,0.0889,54.82,-888.9,8.7,401.2,52.029,88.4,-0.2039,0,33.1,208.1,29.4,0.0221,4.418
,8/7/17 12:40,0.0882,54.865,-888.9,16.2,653.7,52.335,87.1,-0.2039,0,53.1,338.1,45.6,0.0221,4.393
,8/7/17 12:50,0.0882,54.909,-888.9,8.7,403.7,53.078,85,-0.2039,0,35.6,211.9,30.6,0.0221,4.508
,8/7/17 13:00,0.0882,54.952,-888.9,13.7,538.7,53.253,88.7,-0.2039,0,45.6,280.6,40.6,0.0221,4.4
,8/7/17 13:10,0.0882,54.995,-888.9,16.2,716.2,56.208,81.8,-0.2039,0,60.6,376.9,53.1,0.0221,4.393
,8/7/17 13:20,0.0882,55.081,-888.9,26.2,1161.2,60.39,80.5,-0.2039,0,93.1,606.9,78.1,0.0221,4.406
,8/7/17 13:30,0.0882,55.213,-888.9,46.2,2088.7,62.191,78,-0.2039,0,153.1,1104.4,125.6,0.0221,4.393
,8/7/17 13:40,0.0882,55.429,-888.9,36.2,1813.7,64.845,68.1,-0.2039,0,120.6,900.6,100.6,0.0221,4.412
,8/7/17 13:50,0.0882,55.69,-888.9,43.7,2096.2,66.943,73.7,-0.2039,0,141.9,1064.4,118.1,0.0221,4.393
,8/7/17 14:00,0.0874,55.992,-888.9,8.7,461.2,63.732,69.6,-0.2039,0,33.1,228.1,30.6,0.0228,4.514
,8/7/17 14:10,0.0874,56.251,-888.9,51.2,2451.2,60.647,77.6,-0.2039,0,166.9,1254.4,138.1,0.0221,4.393
,8/7/17 14:20,0.0874,56.556,-888.9,31.2,1563.7,67.372,59.4,-0.2039,0,103.1,779.4,86.9,0.0221,4.393
,8/7/17 14:30,0.0874,56.815,-888.9,16.2,833.7,68.056,61.6,-0.2039,0,56.9,400.6,49.4,0.0221,4.393
,8/7/17 14:40,0.0867,57.074,-888.9,16.2,768.7,61.633,68.6,-0.2039,0,56.9,385.6,50.6,0.0221,4.393
,8/7/17 14:50,0.086,57.333,-888.9,16.2,831.2,63.133,63.9,-0.2039,0,61.9,420.6,54.4,0.0221,4.4
,8/7/17 15:00,0.0853,57.549,-888.9,23.7,1116.2,61.761,69.9,-0.2039,0,78.1,549.4,69.4,0.0214,4.393
,8/7/17 15:10,0.0845,57.765,-888.9,41.2,2063.7,67.285,59.2,-0.2039,0,135.6,1026.9,120.6,0.0214,4.514
,8/7/17 15:20,0.0845,57.979,-888.9,28.7,1516.2,64.332,63.3,-0.2039,0,91.9,723.1,83.1,0.0206,4.393
,8/7/17 15:30,0.0838,58.195,-888.9,23.7,1238.7,64.375,66.6,-0.2039,0,73.1,583.1,69.4,0.0206,4.393
,8/7/17 15:40,0.0838,58.411,-888.9,33.7,1866.2,67.158,55.1,-0.2039,0,114.4,924.4,106.9,0.0206,4.4
,8/7/17 15:50,0.0838,58.541,-888.9,6.2,298.7,58.755,68.4,-0.2039,0,25.6,158.1,23.1,0.0206,4.393
,8/7/17 16:00,0.0838,58.669,-888.9,6.2,343.7,58.195,67.8,-0.2039,0,28.1,178.1,25.6,0.0206,4.508
,8/7/17 16:10,0.0838,58.755,-888.9,8.7,406.2,58.755,69.9,-0.2039,0,33.1,209.4,30.6,0.0206,4.393
,8/7/17 16:20,0.0831,58.798,-888.9,8.7,468.7,60.861,64.8,-0.2039,0,36.9,236.9,31.9,0.0206,4.393
,8/7/17 16:30,0.0838,58.798,-888.9,3.7,163.7,58.669,71.4,-0.2039,0,13.1,85.6,13.1,0.0206,4.418
,8/7/17 16:40,0.0867,58.798,-888.9,11.2,491.2,56.901,62.8,-0.2039,0,36.9,231.9,34.4,0.0214,4.393
,8/7/17 16:50,0.086,58.798,-888.9,8.7,376.2,58.582,69.9,-0.2039,0,30.6,194.4,28.1,0.0214,4.412
,8/7/17 17:00,0.086,58.755,-888.9,11.2,496.2,58.971,61.6,-0.2039,0,39.4,238.1,36.9,0.0206,4.393
,8/7/17 17:10,0.0853,58.755,-888.9,31.2,1378.7,62.062,56.8,-0.2039,0,103.1,793.1,101.9,0.0199,4.393
,8/7/17 17:20,0.0831,58.712,-888.9,8.7,421.2,61.934,52.5,-0.2039,0,31.9,205.6,29.4,0.0199,4.4
,8/7/17 17:30,0.0831,58.669,-888.9,28.7,616.2,61.761,55.3,-0.2039,0,95.6,349.4,96.9,0.0199,4.393
,8/7/17 17:40,0.0824,58.626,-888.9,3.7,201.2,57.679,62.3,-0.2039,0,13.1,94.4,13.1,0.0199,4.412
,8/7/17 17:50,0.0824,58.626,-888.9,6.2,273.7,63.262,61.3,-0.2039,0,21.9,138.1,19.4,0.0199,4.393
,8/7/17 18:00,0.0824,58.541,-888.9,1.2,118.7,55.125,61.3,-0.2039,0,6.9,53.1,6.9,0.0199,4.393
,8/7/17 18:10,0.0824,58.455,-888.9,3.7,178.7,54.648,60.9,-0.2039,0,13.1,88.1,10.6,0.0199,4.393
,8/7/17 18:20,0.0824,58.325,-888.9,1.2,78.7,54.561,69.5,-0.2039,0,5.6,39.4,4.4,0.0199,4.393
,8/7/17 18:30,0.0824,58.195,-888.9,1.2,61.2,53.951,68.2,-0.2039,0,4.4,29.4,3.1,0.0199,4.393
,8/7/17 18:40,0.0853,58.066,-888.9,1.2,26.2,52.772,74.4,-0.2039,0,0.6,11.9,0.6,0.0199,4.393
,8/7/17 18:50,0.0867,57.85,-888.9,1.2,81.2,46.974,86.1,-0.2039,0,5.6,38.1,4.4,0.0177,4.418
,8/7/17 19:00,0.0874,57.636,-888.9,1.2,66.2,46.931,90.1,-0.2039,0,5.6,33.1,4.4,0.0184,4.4
,8/7/17 19:10,0.0889,57.333,-888.9,1.2,38.7,45.851,93.1,-0.2039,0,1.9,19.4,1.9,0.0279,4.393
,8/7/17 19:20,0.0889,57.031,-888.9,1.2,21.2,46.121,94.7,-0.2039,0,0.6,11.9,0.6,0.0373,4.393
,8/7/17 19:30,0.0889,56.685,-888.9,1.2,31.2,45.489,92.2,-0.2039,0,1.9,16.9,1.9,0.0402,4.4
,8/7/17 19:40,0.0889,56.383,-888.9,1.2,16.2,45.127,92.3,-0.2039,0,0.6,8.1,0.6,0.0424,4.393
,8/7/17 19:50,0.0889,56.079,-888.9,1.2,18.7,45.127,90.8,-0.2039,0,0.6,8.1,0.6,0.0424,4.393
,8/7/17 20:00,0.0896,55.776,-888.9,1.2,11.2,45.262,90.3,-0.2039,0,0.6,3.1,0.6,0.0431,4.393
,8/7/17 20:10,0.0889,55.472,-888.9,1.2,3.7,45.082,92.1,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 20:20,0.0889,55.213,-888.9,1.2,1.2,45.354,94.7,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 20:30,0.0896,54.995,-888.9,1.2,1.2,45.217,95.6,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 20:40,0.0889,54.777,-888.9,1.2,1.2,45.127,96,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 20:50,0.0896,54.604,-888.9,1.2,1.2,44.263,96.5,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 21:00,0.0896,54.473,-888.9,1.2,1.2,43.853,97,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 21:10,0.0896,54.3,-888.9,1.2,1.2,43.351,97.1,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 21:20,0.0896,54.126,-888.9,1.2,1.2,42.294,97.1,-0.2039,0,0.6,0.6,0.6,0.0424,4.393
,8/7/17 21:30,0.0896,53.994,-888.9,1.2,1.2,42.017,97.5,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 21:40,0.0896,53.82,-888.9,1.2,1.2,42.616,97.9,-0.2039,0,0.6,0.6,0.6,0.0431,4.393
,8/7/17 21:50,0.0904,53.645,-888.9,1.2,1.2,43.396,98.2,-0.2039,0,0.6,0.6,0.6,0.0424,4.387
,8/7/17 22:00,0.0904,53.515,-888.9,1.2,1.2,43.351,98.4,-0.2039,0,0.6,0.6,0.6,0.0431,4.387
,8/7/17 22:10,0.0904,53.341,-888.9,1.2,1.2,43.9,98.4,-0.2039,0,0.6,0.6,0.6,0.0431,4.381
,8/7/17 22:20,0.0904,53.209,-888.9,1.2,1.2,44.127,98.4,-0.2039,0,0.6,0.6,0.6,0.0424,4.381
,8/7/17 22:30,0.0904,53.078,-888.9,1.2,1.2,44.537,98.4,-0.2039,0,0.6,0.6,0.6,0.0431,4.381
,8/7/17 22:40,0.0904,52.947,-888.9,1.2,1.2,44.946,98.5,-0.2039,0,0.6,0.6,0.6,0.0424,4.381
,8/7/17 22:50,0.0904,52.86,-888.9,1.2,1.2,45.127,98.5,-0.2039,0,0.6,0.6,0.6,0.0424,4.381
,8/7/17 23:00,0.0911,52.772,-888.9,1.2,1.2,45.354,98.6,-0.2039,0,0.6,0.6,0.6,0.0424,4.381
,8/7/17 23:10,0.0911,52.686,-888.9,1.2,1.2,45.354,98.2,-0.2039,0,0.6,0.6,0.6,0.0424,4.381
,8/7/17 23:20,0.0911,52.597,-888.9,1.2,1.2,44.946,97.7,-0.2039,0,0.6,0.6,0.6,0.0402,4.381
,8/7/17 23:30,0.0933,52.466,-888.9,1.2,1.2,43.808,95.8,-0.2039,0,0.6,0.6,0.6,0.0598,4.381
,8/7/17 23:40,0.0933,52.335,-888.9,1.2,1.2,43.716,95.1,-0.2039,0,0.6,0.6,0.6,0.0678,4.381
,8/7/17 23:50,0.094,52.115,-888.9,1.2,1.2,42.984,95.3,-0.2039,0,0.6,0.6,0.6,0.0998,4.381
,8/8/17 0:00,0.0954,51.895,-888.9,1.2,1.2,42.984,93.7,-0.2039,0,0.6,0.6,0.6,0.0983,4.381
,8/8/17 0:10,0.0962,51.678,-888.9,1.2,1.2,43.03,93.2,-0.2039,0,0.6,0.6,0.6,0.094,4.375
,8/8/17 0:20,0.0969,51.501,-888.9,1.2,1.2,43.306,92.1,-0.2039,0,0.6,0.6,0.6,0.0911,4.375
,8/8/17 0:30,0.0983,51.37,-888.9,1.2,1.2,42.8,94.7,-0.2039,0,0.6,0.6,0.6,0.0889,4.375
,8/8/17 0:40,0.0998,51.237,-888.9,1.2,1.2,42.939,97.1,-0.2039,0,0.6,0.6,0.6,0.0867,4.375
,8/8/17 0:50,0.1005,51.105,-888.9,1.2,1.2,43.214,97.7,-0.2039,0,0.6,0.6,0.6,0.0853,4.375
,8/8/17 1:00,0.1027,51.017,-888.9,1.2,1.2,43.03,97.7,-0.2039,0,0.6,0.6,0.6,0.0838,4.375
,8/8/17 1:10,0.1042,50.929,-888.9,1.2,1.2,42.939,97.9,-0.2039,0,0.6,0.6,0.6,0.0882,4.375
,8/8/17 1:20,0.1063,50.841,-888.9,1.2,1.2,43.03,98.2,-0.2039,0,0.6,0.6,0.6,0.0904,4.369
,8/8/17 1:30,0.1085,50.752,-888.9,1.2,1.2,43.075,98.2,-0.2039,0,0.6,0.6,0.6,0.0947,4.369
,8/8/17 1:40,0.1107,50.664,-888.9,1.2,1.2,43.259,98.5,-0.2039,0,0.6,0.6,0.6,0.0947,4.369
,8/8/17 1:50,0.1129,50.576,-888.9,1.2,1.2,42.755,98.4,-0.2039,0,0.6,0.6,0.6,0.0933,4.393
,8/8/17 2:00,0.1143,50.533,-888.9,1.2,1.2,42.708,98.9,-0.2039,0,0.6,0.6,0.6,0.0918,4.369
