Plot Title: 20139117,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139117, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20139117, SEN S/N: 20399272, LBL: A1_R)"
,8/23/18 11:00,0.2877,53.733
,8/23/18 12:00,0.285,58.325
,8/23/18 13:00,0.283,61.677
,8/23/18 14:00,0.281,62.962
,8/23/18 15:00,0.2786,64.717
,8/23/18 16:00,0.2773,65.273
,8/23/18 17:00,0.278,64.033
,8/23/18 18:00,0.2776,61.934
,8/23/18 19:00,0.277,60.561
,8/23/18 20:00,0.2759,58.928
,8/23/18 21:00,0.2753,57.204
,8/23/18 22:00,0.2746,55.602
,8/23/18 23:00,0.2739,54.169
,8/24/18 0:00,0.2736,52.947
,8/24/18 1:00,0.2729,51.895
,8/24/18 2:00,0.2722,50.974
,8/24/18 3:00,0.2719,50.18
,8/24/18 4:00,0.2715,49.428
,8/24/18 5:00,0.2708,48.717
,8/24/18 6:00,0.2701,48.049
,8/24/18 7:00,0.2701,47.377
,8/24/18 8:00,0.2698,46.974
,8/24/18 9:00,0.2694,47.109
,8/24/18 10:00,0.2691,48.272
,8/24/18 11:00,0.2691,51.94
,8/24/18 12:00,0.268,57.247
,8/24/18 13:00,0.268,60.69
,8/24/18 14:00,0.267,62.406
,8/24/18 15:00,0.266,64.288
,8/24/18 16:00,0.2653,65.059
,8/24/18 17:00,0.2646,64.674
,8/24/18 18:00,0.2639,63.648
,8/24/18 19:00,0.2632,62.191
,8/24/18 20:00,0.2624,60.474
,8/24/18 21:00,0.2621,58.669
,8/24/18 22:00,0.2618,57.117
,8/24/18 23:00,0.2615,55.819
,8/25/18 0:00,0.2611,54.734
,8/25/18 1:00,0.2607,53.82
,8/25/18 2:00,0.2604,53.035
,8/25/18 3:00,0.26,52.16
,8/25/18 4:00,0.26,51.37
,8/25/18 5:00,0.2592,50.664
,8/25/18 6:00,0.2592,49.959
,8/25/18 7:00,0.2585,49.338
,8/25/18 8:00,0.2585,49.161
,8/25/18 9:00,0.2585,49.959
,8/25/18 10:00,0.2585,52.335
,8/25/18 11:00,0.2575,56.685
,8/25/18 12:00,0.2567,59.445
,8/25/18 13:00,0.2564,61.72
,8/25/18 14:00,0.2557,62.962
,8/25/18 15:00,0.255,64.247
,8/25/18 16:00,0.2542,64.117
,8/25/18 17:00,0.2534,62.919
,8/25/18 18:00,0.2532,61.462
,8/25/18 19:00,0.2532,60.046
,8/25/18 20:00,0.2528,58.798
,8/25/18 21:00,0.2524,57.636
,8/25/18 22:00,0.252,56.685
,8/25/18 23:00,0.2516,55.863
,8/26/18 0:00,0.2516,55.168
,8/26/18 1:00,0.2516,54.516
,8/26/18 2:00,0.2512,53.645
,8/26/18 3:00,0.2509,52.903
,8/26/18 4:00,0.2509,52.16
,8/26/18 5:00,0.2505,51.458
,8/26/18 6:00,0.2505,50.664
,8/26/18 7:00,0.2505,49.959
,8/26/18 8:00,0.2502,49.87
,8/26/18 9:00,0.2498,50.4
,8/26/18 10:00,0.2502,53.602
,8/26/18 11:00,0.2494,57.979
,8/26/18 12:00,0.2487,62.406
,8/26/18 13:00,0.2479,64.931
,8/26/18 14:00,0.2475,65.273
,8/26/18 15:00,0.2468,66.472
,8/26/18 16:00,0.246,66.943
,8/26/18 17:00,0.2452,66.087
,8/26/18 18:00,0.2452,64.589
,8/26/18 19:00,0.2449,63.005
,8/26/18 20:00,0.2445,61.29
,8/26/18 21:00,0.2475,59.445
,8/26/18 22:00,0.2534,56.858
,8/26/18 23:00,0.2532,55.733
,8/27/18 0:00,0.2528,54.865
,8/27/18 1:00,0.2528,54.082
,8/27/18 2:00,0.2524,53.559
,8/27/18 3:00,0.2524,52.947
,8/27/18 4:00,0.2516,52.554
,8/27/18 5:00,0.2516,52.16
,8/27/18 6:00,0.2516,51.721
,8/27/18 7:00,0.2512,51.458
,8/27/18 8:00,0.2512,51.458
,8/27/18 9:00,0.2509,51.633
,8/27/18 10:00,0.2512,52.992
,8/27/18 11:00,0.2512,54.995
,8/27/18 12:00,0.2505,57.42
,8/27/18 13:00,0.2505,59.056
,8/27/18 14:00,0.2498,60.604
,8/27/18 15:00,0.249,61.804
,8/27/18 16:00,0.2487,62.577
,8/27/18 17:00,0.2483,62.661
,8/27/18 18:00,0.2479,61.506
,8/27/18 19:00,0.2479,60.303
,8/27/18 20:00,0.2475,59.099
,8/27/18 21:00,0.2471,57.636
,8/27/18 22:00,0.2471,56.426
,8/27/18 23:00,0.2471,55.213
,8/28/18 0:00,0.2471,53.908
,8/28/18 1:00,0.2468,52.686
,8/28/18 2:00,0.2468,51.589
,8/28/18 3:00,0.2464,50.576
,8/28/18 4:00,0.2464,49.692
,8/28/18 5:00,0.2464,48.805
,8/28/18 6:00,0.246,47.959
,8/28/18 7:00,0.246,47.199
,8/28/18 8:00,0.246,46.616
,8/28/18 9:00,0.246,46.661
,8/28/18 10:00,0.246,50.135
,8/28/18 11:00,0.2456,54.777
,8/28/18 12:00,0.2452,59.272
,8/28/18 13:00,0.2445,61.506
,8/28/18 14:00,0.2437,61.977
,8/28/18 15:00,0.2434,63.262
,8/28/18 16:00,0.2425,63.819
,8/28/18 17:00,0.2425,63.561
,8/28/18 18:00,0.2421,62.019
,8/28/18 19:00,0.2418,60.433
,8/28/18 20:00,0.2414,58.582
,8/28/18 21:00,0.241,56.728
,8/28/18 22:00,0.241,55.038
,8/28/18 23:00,0.241,53.645
,8/29/18 0:00,0.2406,52.378
,8/29/18 1:00,0.2406,51.193
,8/29/18 2:00,0.2403,50.135
,8/29/18 3:00,0.2403,49.116
,8/29/18 4:00,0.2403,48.227
,8/29/18 5:00,0.2399,47.377
,8/29/18 6:00,0.2394,46.571
,8/29/18 7:00,0.2394,45.851
,8/29/18 8:00,0.2394,45.307
,8/29/18 9:00,0.2399,45.489
,8/29/18 10:00,0.2399,49.561
,8/29/18 11:00,0.239,54.82
,8/29/18 12:00,0.2387,59.959
,8/29/18 13:00,0.2383,62.962
,8/29/18 14:00,0.2371,63.903
,8/29/18 15:00,0.2363,65.53
,8/29/18 16:00,0.2358,66.301
,8/29/18 17:00,0.2351,65.829
,8/29/18 18:00,0.2347,64.247
,8/29/18 19:00,0.2344,62.62
,8/29/18 20:00,0.2339,60.604
,8/29/18 21:00,0.2335,58.928
,8/29/18 22:00,0.233,57.42
,8/29/18 23:00,0.233,56.035
,8/30/18 0:00,0.2327,54.865
,8/30/18 1:00,0.233,53.733
,8/30/18 2:00,0.2327,52.686
,8/30/18 3:00,0.2323,51.678
,8/30/18 4:00,0.2323,50.709
,8/30/18 5:00,0.2323,49.87
,8/30/18 6:00,0.2318,49.249
,8/30/18 7:00,0.2318,48.628
,8/30/18 8:00,0.2315,48.049
,8/30/18 9:00,0.2318,48.405
,8/30/18 10:00,0.2318,51.458
,8/30/18 11:00,0.2306,56.815
,8/30/18 12:00,0.2303,62.191
,8/30/18 13:00,0.2291,65.403
,8/30/18 14:00,0.2282,66.429
,8/30/18 15:00,0.2266,67.671
,8/30/18 16:00,0.2257,67.798
,8/30/18 17:00,0.2254,66.857
,8/30/18 18:00,0.2245,65.745
,8/30/18 19:00,0.2237,63.99
,8/30/18 20:00,0.2232,62.062
,8/30/18 21:00,0.2229,60.217
,8/30/18 22:00,0.2229,58.455
,8/30/18 23:00,0.2224,57.204
,8/31/18 0:00,0.2232,56.251
,8/31/18 1:00,0.2232,55.429
,8/31/18 2:00,0.2229,54.604
,8/31/18 3:00,0.2229,53.69
,8/31/18 4:00,0.2224,52.772
,8/31/18 5:00,0.2219,52.029
,8/31/18 6:00,0.2219,51.282
,8/31/18 7:00,0.2219,50.576
,8/31/18 8:00,0.2216,50.445
,8/31/18 9:00,0.2211,51.325
,8/31/18 10:00,0.2203,52.291
,8/31/18 11:00,0.2216,54.387
,8/31/18 12:00,0.2208,57.592
,8/31/18 13:00,0.2195,59.83
,8/31/18 14:00,0.2185,61.162
,8/31/18 15:00,0.2164,62.875
,8/31/18 16:00,0.2153,63.604
,8/31/18 17:00,0.2143,63.347
,8/31/18 18:00,0.2134,62.748
,8/31/18 19:00,0.2131,61.29
,8/31/18 20:00,0.2126,59.272
,8/31/18 21:00,0.2122,57.29
,8/31/18 22:00,0.2122,55.949
,8/31/18 23:00,0.2117,54.952
,9/1/18 0:00,0.2112,53.994
,9/1/18 1:00,0.2112,52.86
,9/1/18 2:00,0.2109,51.764
,9/1/18 3:00,0.2109,50.841
,9/1/18 4:00,0.2109,49.959
,9/1/18 5:00,0.2104,49.204
,9/1/18 6:00,0.2104,48.717
,9/1/18 7:00,0.2109,48.272
,9/1/18 8:00,0.2109,48.182
,9/1/18 9:00,0.2109,49.073
,9/1/18 10:00,0.2109,52.246
,9/1/18 11:00,0.2095,56.165
,9/1/18 12:00,0.2087,60.26
,9/1/18 13:00,0.2083,62.362
,9/1/18 14:00,0.207,64.503
,9/1/18 15:00,0.2056,66.643
,9/1/18 16:00,0.2047,67.757
,9/1/18 17:00,0.2043,66.985
,9/1/18 18:00,0.2035,65.658
,9/1/18 19:00,0.2029,64.074
,9/1/18 20:00,0.2026,62.062
,9/1/18 21:00,0.202,60.303
,9/1/18 22:00,0.202,58.626
,9/1/18 23:00,0.2017,56.944
,9/2/18 0:00,0.2017,55.386
,9/2/18 1:00,0.2012,54.169
,9/2/18 2:00,0.2012,53.121
,9/2/18 3:00,0.2008,52.335
,9/2/18 4:00,0.2008,51.501
,9/2/18 5:00,0.2008,50.841
,9/2/18 6:00,0.2003,50.445
,9/2/18 7:00,0.2003,49.692
,9/2/18 8:00,0.1999,49.116
,9/2/18 9:00,0.2003,49.959
,9/2/18 10:00,0.1999,54.255
,9/2/18 11:00,0.1994,58.411
,9/2/18 12:00,0.1985,63.475
,9/2/18 13:00,0.1981,62.019
,9/2/18 14:00,0.1976,60.003
,9/2/18 15:00,0.1981,60.818
,9/2/18 16:00,0.1967,61.162
,9/2/18 17:00,0.1963,60.26
,9/2/18 18:00,0.1963,59.272
,9/2/18 19:00,0.1963,57.549
,9/2/18 20:00,0.1958,56.079
,9/2/18 21:00,0.1958,54.777
,9/2/18 22:00,0.1958,53.472
,9/2/18 23:00,0.1954,52.16
,9/3/18 0:00,0.1958,50.886
,9/3/18 1:00,0.1954,49.87
,9/3/18 2:00,0.1954,49.116
,9/3/18 3:00,0.1954,48.717
,9/3/18 4:00,0.1954,48.538
,9/3/18 5:00,0.1948,48.36
,9/3/18 6:00,0.1948,48.227
,9/3/18 7:00,0.1948,47.914
,9/3/18 8:00,0.1948,47.914
,9/3/18 9:00,0.1945,48.805
,9/3/18 10:00,0.1945,49.87
,9/3/18 11:00,0.1948,51.193
,9/3/18 12:00,0.1945,53.253
,9/3/18 13:00,0.1939,54.255
,9/3/18 14:00,0.1939,55.256
,9/3/18 15:00,0.1935,56.383
,9/3/18 16:00,0.1935,56.728
,9/3/18 17:00,0.1932,57.031
,9/3/18 18:00,0.1932,57.074
,9/3/18 19:00,0.1926,55.992
,9/3/18 20:00,0.1923,54.516
,9/3/18 21:00,0.1923,52.86
,9/3/18 22:00,0.1923,51.37
,9/3/18 23:00,0.1923,50.223
,9/4/18 0:00,0.1917,49.249
,9/4/18 1:00,0.1923,48.405
,9/4/18 2:00,0.1917,48.004
,9/4/18 3:00,0.1917,47.914
,9/4/18 4:00,0.1917,47.826
,9/4/18 5:00,0.1917,47.736
,9/4/18 6:00,0.1917,47.422
,9/4/18 7:00,0.1923,46.841
,9/4/18 8:00,0.1913,46.121
,9/4/18 9:00,0.1917,46.571
,9/4/18 10:00,0.1917,51.633
,9/4/18 11:00,0.1908,57.16
,9/4/18 12:00,0.1898,60.861
,9/4/18 13:00,0.1895,60.39
,9/4/18 14:00,0.1895,59.916
,9/4/18 15:00,0.1891,59.142
,9/4/18 16:00,0.1891,58.541
,9/4/18 17:00,0.1885,58.411
,9/4/18 18:00,0.1881,57.765
,9/4/18 19:00,0.1881,56.685
,9/4/18 20:00,0.1876,55.429
,9/4/18 21:00,0.1876,54.126
,9/4/18 22:00,0.1876,52.903
,9/4/18 23:00,0.1876,51.895
,9/5/18 0:00,0.1872,51.193
,9/5/18 1:00,0.1872,50.445
,9/5/18 2:00,0.1872,49.87
,9/5/18 3:00,0.1872,49.561
,9/5/18 4:00,0.1866,49.338
,9/5/18 5:00,0.1872,49.028
,9/5/18 6:00,0.1872,48.85
,9/5/18 7:00,0.1866,48.717
,9/5/18 8:00,0.1872,48.938
,9/5/18 9:00,0.1872,49.161
,9/5/18 10:00,0.1898,48.628
,9/5/18 11:00,0.2043,48.094
,9/5/18 12:00,0.2095,48.493
,9/5/18 13:00,0.2122,49.649
,9/5/18 14:00,0.2126,51.282
,9/5/18 15:00,0.2139,51.764
,9/5/18 16:00,0.2195,51.37
,9/5/18 17:00,0.2399,50.752
,9/5/18 18:00,0.2399,50.974
,9/5/18 19:00,0.2394,50.621
,9/5/18 20:00,0.2394,49.604
,9/5/18 21:00,0.2394,48.45
,9/5/18 22:00,0.2394,47.467
,9/5/18 23:00,0.239,46.841
,9/6/18 0:00,0.239,46.121
,9/6/18 1:00,0.2387,45.534
,9/6/18 2:00,0.2387,45.036
,9/6/18 3:00,0.2383,44.537
,9/6/18 4:00,0.2379,44.037
,9/6/18 5:00,0.2379,43.579
,9/6/18 6:00,0.2374,43.167
,9/6/18 7:00,0.2379,42.755
,9/6/18 8:00,0.2374,43.03
,9/6/18 9:00,0.2374,43.579
,9/6/18 10:00,0.2374,47.289
,9/6/18 11:00,0.2371,51.458
,9/6/18 12:00,0.2367,55.038
,9/6/18 13:00,0.2363,56.34
,9/6/18 14:00,0.2363,57.636
,9/6/18 15:00,0.2358,59.185
,9/6/18 16:00,0.2355,60.39
,9/6/18 17:00,0.2347,60.474
,9/6/18 18:00,0.2347,59.83
,9/6/18 19:00,0.2347,58.325
,9/6/18 20:00,0.2347,57.031
,9/6/18 21:00,0.2351,55.299
,9/6/18 22:00,0.2344,53.733
,9/6/18 23:00,0.2344,52.246
,9/7/18 0:00,0.2339,50.929
,9/7/18 1:00,0.2339,49.782
,9/7/18 2:00,0.2339,48.717
,9/7/18 3:00,0.2339,47.781
,9/7/18 4:00,0.2335,46.931
,9/7/18 5:00,0.2335,46.076
,9/7/18 6:00,0.2335,45.262
,9/7/18 7:00,0.2335,44.492
,9/7/18 8:00,0.233,43.9
,9/7/18 9:00,0.2335,43.99
,9/7/18 10:00,0.233,48.182
,9/7/18 11:00,0.2327,52.992
,9/7/18 12:00,0.2323,56.944
,9/7/18 13:00,0.2318,59.315
,9/7/18 14:00,0.2315,60.132
,9/7/18 15:00,0.2306,61.205
,9/7/18 16:00,0.2303,61.419
,9/7/18 17:00,0.2299,60.818
,9/7/18 18:00,0.2299,59.272
,9/7/18 19:00,0.2299,57.807
,9/7/18 20:00,0.2299,56.383
,9/7/18 21:00,0.2299,54.82
,9/7/18 22:00,0.2294,53.427
,9/7/18 23:00,0.2299,52.203
,9/8/18 0:00,0.2294,51.017
,9/8/18 1:00,0.2294,49.959
,9/8/18 2:00,0.2299,48.938
,9/8/18 3:00,0.2294,48.004
,9/8/18 4:00,0.2291,47.109
,9/8/18 5:00,0.2291,46.301
,9/8/18 6:00,0.2291,45.579
,9/8/18 7:00,0.2291,44.856
,9/8/18 8:00,0.2286,44.31
,9/8/18 9:00,0.2286,44.582
,9/8/18 10:00,0.2291,49.249
,9/8/18 11:00,0.2282,54.387
,9/8/18 12:00,0.2277,59.056
,9/8/18 13:00,0.2269,61.934
,9/8/18 14:00,0.2266,62.533
,9/8/18 15:00,0.2266,63.475
,9/8/18 16:00,0.2262,63.946
,9/8/18 17:00,0.2257,63.304
,9/8/18 18:00,0.2257,62.276
,9/8/18 19:00,0.2254,60.604
,9/8/18 20:00,0.2254,58.885
,9/8/18 21:00,0.2254,57.376
,9/8/18 22:00,0.2254,56.035
,9/8/18 23:00,0.2254,54.777
,9/9/18 0:00,0.2249,53.951
,9/9/18 1:00,0.2249,53.384
,9/9/18 2:00,0.2249,52.772
,9/9/18 3:00,0.2249,52.029
,9/9/18 4:00,0.2249,51.458
,9/9/18 5:00,0.2249,50.929
,9/9/18 6:00,0.2249,50.445
,9/9/18 7:00,0.2249,49.692
,9/9/18 8:00,0.2249,48.717
,9/9/18 9:00,0.2249,48.672
,9/9/18 10:00,0.2249,52.729
,9/9/18 11:00,0.2245,57.247
,9/9/18 12:00,0.2241,61.248
,9/9/18 13:00,0.2232,62.661
,9/9/18 14:00,0.2232,63.176
,9/9/18 15:00,0.2229,61.934
,9/9/18 16:00,0.2224,62.362
,9/9/18 17:00,0.2219,61.848
,9/9/18 18:00,0.2224,60.303
,9/9/18 19:00,0.2219,58.498
,9/9/18 20:00,0.2219,56.772
,9/9/18 21:00,0.2216,55.081
,9/9/18 22:00,0.2216,53.602
,9/9/18 23:00,0.2224,52.291
,9/10/18 0:00,0.2224,51.148
,9/10/18 1:00,0.2224,50.092
,9/10/18 2:00,0.2224,49.161
,9/10/18 3:00,0.2224,48.272
,9/10/18 4:00,0.2219,47.512
,9/10/18 5:00,0.2216,46.841
,9/10/18 6:00,0.2216,46.121
,9/10/18 7:00,0.2211,45.444
,9/10/18 8:00,0.2208,45.036
,9/10/18 9:00,0.2208,45.669
,9/10/18 10:00,0.2208,49.161
,9/10/18 11:00,0.2203,52.16
,9/10/18 12:00,0.2198,56.599
,9/10/18 13:00,0.219,60.818
,9/10/18 14:00,0.2185,62.062
,9/10/18 15:00,0.2177,63.604
,9/10/18 16:00,0.2177,64.161
,9/10/18 17:00,0.2174,63.347
,9/10/18 18:00,0.2174,62.447
,9/10/18 19:00,0.2174,60.861
,9/10/18 20:00,0.2174,59.272
,9/10/18 21:00,0.2177,57.893
,9/10/18 22:00,0.2174,56.34
,9/10/18 23:00,0.2182,54.952
,9/11/18 0:00,0.2169,53.994
,9/11/18 1:00,0.2164,52.947
,9/11/18 2:00,0.2164,51.764
,9/11/18 3:00,0.2164,50.664
,9/11/18 4:00,0.2164,49.649
,9/11/18 5:00,0.2164,48.762
,9/11/18 6:00,0.2161,47.959
,9/11/18 7:00,0.2161,47.467
,9/11/18 8:00,0.2161,47.557
,9/11/18 9:00,0.2161,48.182
,9/11/18 10:00,0.2161,52.072
,9/11/18 11:00,0.2156,55.863
,9/11/18 12:00,0.2153,57.722
,9/11/18 13:00,0.2148,58.842
,9/11/18 14:00,0.2139,60.517
,9/11/18 15:00,0.2134,61.59
,9/11/18 16:00,0.2131,62.704
,9/11/18 17:00,0.2122,62.704
,9/11/18 18:00,0.2117,61.419
,9/11/18 19:00,0.2117,59.788
,9/11/18 20:00,0.2112,58.023
,9/11/18 21:00,0.2112,56.512
,9/11/18 22:00,0.2112,55.386
,9/11/18 23:00,0.2109,54.43
,9/12/18 0:00,0.2104,53.384
,9/12/18 1:00,0.2104,52.246
,9/12/18 2:00,0.2104,51.105
,9/12/18 3:00,0.2104,50.092
,9/12/18 4:00,0.21,49.249
,9/12/18 5:00,0.21,48.36
,9/12/18 6:00,0.21,47.467
,9/12/18 7:00,0.2095,46.706
,9/12/18 8:00,0.2095,46.121
,9/12/18 9:00,0.2095,46.481
,9/12/18 10:00,0.2095,51.325
,9/12/18 12:00,0.2109,61.934
,9/12/18 13:00,0.2104,64.674
,9/12/18 14:00,0.2092,65.316
,9/12/18 15:00,0.2087,65.658
,9/12/18 16:00,0.2078,65.745
,9/12/18 17:00,0.2073,65.017
,9/12/18 18:00,0.2073,63.262
,9/12/18 19:00,0.207,61.419
,9/12/18 20:00,0.2064,59.572
,9/12/18 21:00,0.2064,57.893
,9/12/18 22:00,0.2061,56.295
,9/12/18 23:00,0.2061,54.865
,9/13/18 0:00,0.2061,53.776
,9/13/18 1:00,0.2061,52.817
,9/13/18 2:00,0.2056,51.809
,9/13/18 3:00,0.2056,50.929
,9/13/18 4:00,0.2056,50.268
,9/13/18 5:00,0.2052,49.649
,9/13/18 6:00,0.2052,48.938
,9/13/18 7:00,0.2047,48.227
,9/13/18 8:00,0.2047,47.467
,9/13/18 9:00,0.2047,47.736
,9/13/18 10:00,0.2047,52.423
,9/13/18 11:00,0.2038,58.152
,9/13/18 12:00,0.2035,63.304
,9/13/18 13:00,0.2029,65.788
,9/13/18 14:00,0.202,66.258
,9/13/18 15:00,0.2017,66.429
,9/13/18 16:00,0.2008,66.643
,9/13/18 17:00,0.2003,65.788
,9/13/18 18:00,0.2003,63.99
,9/13/18 19:00,0.2003,61.848
,9/13/18 20:00,0.1999,59.529
,9/13/18 21:00,0.1999,57.765
,9/13/18 22:00,0.1999,56.079
,9/13/18 23:00,0.1994,54.604
,9/14/18 0:00,0.1994,53.253
,9/14/18 1:00,0.199,51.852
,9/14/18 2:00,0.199,50.533
,9/14/18 3:00,0.199,49.338
,9/14/18 4:00,0.199,48.315
,9/14/18 5:00,0.199,47.289
,9/14/18 6:00,0.1972,46.346
,9/14/18 7:00,0.1958,45.444
,9/14/18 8:00,0.1954,44.809
,9/14/18 9:00,0.1976,45.217
,9/14/18 10:00,0.1985,50.223
,9/14/18 11:00,0.1976,56.165
,9/14/18 12:00,0.1972,61.506
,9/14/18 13:00,0.1967,64.76
,9/14/18 14:00,0.1963,65.658
,9/14/18 15:00,0.1958,66.344
,9/14/18 16:00,0.1954,66.772
,9/14/18 17:00,0.1948,66.043
,9/14/18 18:00,0.1948,64.288
,9/14/18 19:00,0.1945,62.233
,9/14/18 20:00,0.1945,59.959
,9/14/18 21:00,0.1939,57.936
,9/14/18 22:00,0.1939,56.295
,9/14/18 23:00,0.1939,54.82
,9/15/18 0:00,0.1939,53.472
,9/15/18 1:00,0.1935,52.246
,9/15/18 2:00,0.1935,51.148
,9/15/18 3:00,0.1935,50.092
,9/15/18 4:00,0.1935,49.116
,9/15/18 5:00,0.1935,48.272
,9/15/18 6:00,0.1932,47.512
,9/15/18 7:00,0.1932,46.751
,9/15/18 8:00,0.1932,46.211
,9/15/18 9:00,0.1932,46.706
,9/15/18 10:00,0.1932,51.501
,9/15/18 11:00,0.1926,57.333
,9/15/18 12:00,0.1917,62.919
,9/15/18 13:00,0.1917,66.214
,9/15/18 14:00,0.1913,67.285
,9/15/18 15:00,0.1908,67.842
,9/15/18 16:00,0.1904,68.185
,9/15/18 17:00,0.1904,67.456
,9/15/18 18:00,0.1904,65.745
,9/15/18 19:00,0.1898,63.689
,9/15/18 20:00,0.1898,61.506
,9/15/18 21:00,0.1895,59.572
,9/15/18 22:00,0.1895,58.152
,9/15/18 23:00,0.1895,57.117
,9/16/18 0:00,0.1895,56.165
,9/16/18 1:00,0.1895,55.299
,9/16/18 2:00,0.1895,54.387
,9/16/18 3:00,0.1891,53.341
,9/16/18 4:00,0.1891,52.423
,9/16/18 5:00,0.1891,51.589
,9/16/18 6:00,0.1891,50.752
,9/16/18 7:00,0.1885,50.047
,9/16/18 8:00,0.1885,49.561
,9/16/18 9:00,0.1891,50.047
,9/16/18 10:00,0.1849,54.343
,9/16/18 11:00,0.1843,59.358
,9/16/18 12:00,0.1843,63.648
,9/16/18 13:00,0.1849,66.301
,9/16/18 14:00,0.1876,66.301
,9/16/18 15:00,0.1836,66.429
,9/16/18 16:00,0.1872,65.959
,9/16/18 17:00,0.1843,65.615
,9/16/18 18:00,0.183,64.247
,9/16/18 19:00,0.1859,62.276
,9/16/18 20:00,0.1862,60.132
,9/16/18 21:00,0.1862,58.239
,9/16/18 22:00,0.1859,56.599
,9/16/18 23:00,0.1862,55.299
,9/17/18 0:00,0.1862,54.343
,9/17/18 1:00,0.1859,53.427
,9/17/18 2:00,0.1859,52.509
,9/17/18 3:00,0.1859,51.633
,9/17/18 4:00,0.1853,50.797
,9/17/18 5:00,0.1853,50.047
,9/17/18 6:00,0.1853,49.338
,9/17/18 7:00,0.1849,48.717
,9/17/18 8:00,0.1853,48.315
,9/17/18 9:00,0.1813,48.983
,9/17/18 10:00,0.1813,53.253
,9/17/18 11:00,0.1813,57.376
,9/17/18 12:00,0.1813,60.346
,9/17/18 13:00,0.1807,63.433
,9/17/18 14:00,0.1807,65.574
,9/17/18 15:00,0.1803,66.643
,9/17/18 16:00,0.1797,67.456
,9/17/18 17:00,0.1797,66.9
,9/17/18 18:00,0.1797,65.316
,9/17/18 19:00,0.1797,63.39
,9/17/18 20:00,0.1797,61.205
,9/17/18 21:00,0.1793,59.185
,9/17/18 22:00,0.1793,57.549
,9/17/18 23:00,0.1793,56.165
,9/18/18 0:00,0.1803,55.038
,9/18/18 1:00,0.1793,54.126
,9/18/18 2:00,0.1793,53.253
,9/18/18 3:00,0.1793,52.554
,9/18/18 4:00,0.1793,51.94
,9/18/18 5:00,0.1789,51.325
,9/18/18 6:00,0.1783,50.621
,9/18/18 7:00,0.1783,50.223
,9/18/18 8:00,0.1783,49.87
,9/18/18 9:00,0.1789,50.356
,9/18/18 10:00,0.1783,53.994
,9/18/18 11:00,0.1779,57.204
,9/18/18 12:00,0.1779,59.616
,9/18/18 13:00,0.1779,61.032
,9/18/18 14:00,0.1779,61.633
,9/18/18 15:00,0.1775,63.262
,9/18/18 16:00,0.1775,64.589
,9/18/18 17:00,0.1775,64.418
,9/18/18 18:00,0.1775,62.962
,9/18/18 19:00,0.1769,61.075
,9/18/18 20:00,0.1769,59.099
,9/18/18 21:00,0.1765,57.592
,9/18/18 22:00,0.1769,56.035
,9/18/18 23:00,0.1769,54.604
,9/19/18 0:00,0.1769,53.298
,9/19/18 1:00,0.1765,52.072
,9/19/18 2:00,0.1765,51.062
,9/19/18 3:00,0.1765,50.223
,9/19/18 4:00,0.1762,49.383
,9/19/18 5:00,0.1765,48.628
,9/19/18 6:00,0.1762,47.826
,9/19/18 7:00,0.1762,47.199
,9/19/18 8:00,0.1756,47.019
,9/19/18 9:00,0.1762,47.826
,9/19/18 10:00,0.1762,52.335
,9/19/18 11:00,0.1756,56.426
,9/19/18 12:00,0.1752,57.85
,9/19/18 13:00,0.1756,58.411
,9/19/18 14:00,0.1762,57.765
,9/19/18 15:00,0.1762,56.251
,9/19/18 16:00,0.1826,53.776
,9/19/18 17:00,0.183,52.86
,9/19/18 18:00,0.1826,52.772
,9/19/18 19:00,0.1843,52.246
,9/19/18 20:00,0.1866,51.458
,9/19/18 21:00,0.1895,50.841
,9/19/18 22:00,0.1932,50.356
,9/19/18 23:00,0.1976,49.914
,9/20/18 0:00,0.2017,49.604
,9/20/18 1:00,0.2043,49.338
,9/20/18 2:00,0.2061,48.983
,9/20/18 3:00,0.2073,48.628
,9/20/18 4:00,0.2087,48.315
,9/20/18 5:00,0.2092,48.004
,9/20/18 6:00,0.21,47.826
,9/20/18 7:00,0.21,47.602
,9/20/18 8:00,0.2104,47.467
,9/20/18 9:00,0.2109,47.826
,9/20/18 10:00,0.2104,49.561
,9/20/18 11:00,0.2109,53.298
,9/20/18 12:00,0.2109,57.376
,9/20/18 13:00,0.2109,59.272
,9/20/18 14:00,0.2104,60.474
,9/20/18 15:00,0.2104,60.647
,9/20/18 16:00,0.2109,60.517
,9/20/18 17:00,0.2109,59.616
,9/20/18 18:00,0.2109,58.109
,9/20/18 19:00,0.2109,56.34
,9/20/18 20:00,0.2109,54.43
,9/20/18 21:00,0.2109,52.686
,9/20/18 22:00,0.2109,51.017
,9/20/18 23:00,0.2104,49.516
,9/21/18 0:00,0.2104,48.049
,9/21/18 1:00,0.21,46.706
,9/21/18 2:00,0.21,45.534
,9/21/18 3:00,0.2104,44.445
,9/21/18 4:00,0.21,43.488
,9/21/18 5:00,0.2092,42.57
,9/21/18 6:00,0.2078,41.787
,9/21/18 7:00,0.2056,41.09
,9/21/18 8:00,0.2043,40.485
,9/21/18 9:00,0.207,40.345
,9/21/18 10:00,0.2095,44.082
,9/21/18 11:00,0.2095,49.383
,9/21/18 12:00,0.2092,53.865
