Plot Title: 9735540_Pfeiler_B1,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 2012372)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9680600)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700883)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700893)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700900)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9721335)","RH, % (LGR S/N: 9735540, SEN S/N: 9721335)","Voltage, V (LGR S/N: 9735540, SEN S/N: 9725488)","Current, mA (LGR S/N: 9735540, SEN S/N: 9725488)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734398)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734403)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734407)","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 10769153)","Batt, V (LGR S/N: 9735540)"
,8/27/18 4:40,0.1078,50.223,1.2,1.2,1.2,41.693,98.2,-0.2039,0,0.6,0.6,0.6,0.0889,4.351
,8/27/18 4:50,0.1078,50.092,1.2,1.2,1.2,41.369,98.5,-0.2039,0,0.6,0.6,0.6,0.0889,4.351
,8/27/18 5:00,0.1078,50.047,1.2,1.2,1.2,41.74,98.8,-0.2039,0,0.6,0.6,0.6,0.0889,4.351
,8/27/18 5:10,0.1078,49.959,1.2,1.2,1.2,42.341,99,-0.2039,0,0.6,0.6,0.6,0.0889,4.351
,8/27/18 5:20,0.1078,49.914,1.2,1.2,1.2,42.202,98.6,-0.2039,0,0.6,0.6,0.6,0.0889,4.351
,8/27/18 5:30,0.1078,49.825,1.2,1.2,1.2,42.8,98.7,-0.2039,0,0.6,0.6,0.6,0.0882,4.345
,8/27/18 5:40,0.1078,49.782,1.2,1.2,1.2,41.74,98.2,-0.2039,0,0.6,0.6,0.6,0.0889,4.345
,8/27/18 5:50,0.1085,49.737,1.2,1.2,1.2,41.508,98.4,-0.2039,0,0.6,0.6,0.6,0.0882,4.351
,8/27/18 6:00,0.1078,49.692,1.2,1.2,1.2,41.508,98.4,-0.2039,0,0.6,0.6,0.6,0.0882,4.345
,8/27/18 6:10,0.1085,49.692,1.2,1.2,1.2,41.693,98.5,-0.2039,0,0.6,0.6,0.6,0.0882,4.351
,8/27/18 6:20,0.1078,49.649,1.2,1.2,1.2,41.787,98.5,-0.2039,0,0.6,0.6,0.6,0.0882,4.345
,8/27/18 6:30,0.1078,49.604,1.2,1.2,1.2,42.064,98.5,-0.2039,0,0.6,0.6,0.6,0.0882,4.345
,8/27/18 6:40,0.1085,49.561,1.2,1.2,3.7,41.97,98.5,-0.2039,0,0.6,0.6,0.6,0.0882,4.345
,8/27/18 6:50,0.1085,49.516,1.2,1.2,6.2,42.109,98.5,-0.2039,0,0.6,3.1,0.6,0.0874,4.345
,8/27/18 7:00,0.1085,49.516,1.2,1.2,21.2,42.017,98.3,-0.2039,0,0.6,10.6,0.6,0.0874,4.351
,8/27/18 7:10,0.1085,49.471,1.2,1.2,56.2,42.294,98.5,-0.2039,0,3.1,31.9,1.9,0.0874,4.393
,8/27/18 7:20,0.1085,49.471,1.2,1.2,61.2,42.616,98.4,-0.2039,0,3.1,31.9,1.9,0.0867,4.418
,8/27/18 7:30,0.1085,49.471,3.7,1.2,131.2,43.443,97.6,-0.2039,0,6.9,70.6,5.6,0.0867,4.393
,8/27/18 7:40,0.1078,49.516,3.7,3.7,168.7,43.9,97.3,-0.2039,0,9.4,90.6,6.9,0.0867,4.393
,8/27/18 7:50,0.1085,49.561,6.2,6.2,236.2,44.901,94.8,-0.2039,0,13.1,126.9,10.6,0.0867,4.393
,8/27/18 8:00,0.1085,49.649,1.2,1.2,133.7,46.256,92.2,-0.2039,0,5.6,64.4,4.4,0.0867,4.4
,8/27/18 8:10,0.1078,49.692,6.2,6.2,251.2,47.512,87.1,-0.2039,0,13.1,126.9,9.4,0.0867,4.393
,8/27/18 8:20,0.1078,49.782,3.7,3.7,191.2,48.049,84.5,-0.2039,0,8.1,86.9,5.6,0.0867,4.381
,8/27/18 8:30,0.1078,49.87,6.2,6.2,273.7,48.583,84.6,-0.2039,0,13.1,126.9,10.6,0.0867,4.393
,8/27/18 8:40,0.1071,49.959,6.2,3.7,243.7,49.383,79.7,-0.2039,0,11.9,115.6,9.4,0.0867,4.393
,8/27/18 8:50,0.1063,50.047,8.7,6.2,351.2,49.471,80.9,-0.2039,0,16.9,169.4,13.1,0.086,4.418
,8/27/18 9:00,0.1063,50.135,8.7,8.7,363.7,50.047,81.1,-0.2039,0,16.9,159.4,13.1,0.086,4.4
,8/27/18 9:10,0.1063,50.311,6.2,6.2,321.2,51.589,77.6,-0.2039,0,14.4,146.9,11.9,0.086,4.393
,8/27/18 9:20,0.1063,50.533,38.7,38.7,1341.2,52.817,76.7,-0.2039,0,84.4,670.6,64.4,0.086,4.406
,8/27/18 9:30,0.1071,50.841,38.7,38.7,1361.2,52.554,71.8,-0.2039,0,83.1,674.4,64.4,0.086,4.393
,8/27/18 9:40,0.1071,51.237,26.2,26.2,946.2,53.515,70.8,-0.2039,0,54.4,450.6,41.9,0.086,4.393
,8/27/18 9:50,0.1071,51.721,8.7,6.2,338.7,55.386,73,-0.2039,0,15.6,153.1,11.9,0.086,4.393
,8/27/18 10:00,0.1063,52.203,13.7,13.7,571.2,53.865,72.6,-0.2039,0,28.1,268.1,23.1,0.0853,4.381
,8/27/18 10:10,0.1056,52.729,31.2,31.2,1153.7,55.992,69.7,-0.2039,0,61.9,556.9,46.9,0.0853,4.393
,8/27/18 10:20,0.1056,53.209,6.2,6.2,288.7,52.729,71.9,-0.2039,0,13.1,134.4,10.6,0.0845,4.381
,8/27/18 10:30,0.1056,53.602,11.2,8.7,413.7,53.515,67.3,-0.2039,0,20.6,193.1,15.6,0.0845,4.393
,8/27/18 10:40,0.1056,53.951,8.7,8.7,401.2,54.516,67.1,-0.2039,0,18.1,183.1,14.4,0.0845,4.418
,8/27/18 10:50,0.1056,54.3,16.2,13.7,596.2,57.16,65.4,-0.2039,0,30.6,291.9,24.4,0.0845,4.393
,8/27/18 11:00,0.1063,54.734,11.2,11.2,476.2,56.685,60.9,-0.2039,0,24.4,239.4,19.4,0.0845,4.381
,8/27/18 11:10,0.1049,55.081,16.2,13.7,598.7,55.906,61.9,-0.2039,0,28.1,288.1,23.1,0.0838,4.393
,8/27/18 11:20,0.1049,55.472,13.7,13.7,553.7,56.295,63.1,-0.2039,0,26.9,265.6,21.9,0.0838,4.387
,8/27/18 11:30,0.1056,55.819,63.7,61.2,2303.7,57.247,62.4,-0.2039,0,115.6,1136.9,94.4,0.0838,4.393
,8/27/18 11:40,0.1056,56.34,21.2,18.7,788.7,59.659,59.1,-0.2039,0,36.9,375.6,30.6,0.0838,4.387
,8/27/18 11:50,0.1049,57.031,13.7,13.7,558.7,59.099,55.2,-0.2039,0,28.1,280.6,23.1,0.0831,4.393
,8/27/18 12:00,0.1049,57.463,18.7,16.2,681.2,57.031,59.1,-0.2039,0,31.9,328.1,26.9,0.0831,4.381
,8/27/18 12:10,0.1042,57.722,16.2,13.7,626.2,55.776,59.7,-0.2039,0,29.4,301.9,24.4,0.0831,4.4
,8/27/18 12:20,0.1049,58.066,31.2,26.2,1086.2,59.014,60.3,-0.2039,0,50.6,531.9,46.9,0.0824,4.393
,8/27/18 12:30,0.1042,58.498,13.7,13.7,576.2,58.239,56.5,-0.2039,0,24.4,264.4,20.6,0.0824,4.4
,8/27/18 12:40,0.1049,58.928,63.7,58.7,2313.7,60.132,48.8,-0.2039,0,108.1,1159.4,90.6,0.0816,4.393
,8/27/18 12:50,0.1049,59.572,28.7,23.7,1001.2,62.919,48.7,-0.2039,0,45.6,485.6,40.6,0.0816,4.418
,8/27/18 13:00,0.1049,60.046,71.2,66.2,2553.7,60.733,51.9,-0.2039,0,116.9,1276.9,99.4,0.0816,4.393
,8/27/18 13:10,0.1049,60.647,11.2,8.7,433.7,61.891,43.5,-0.2039,0,18.1,193.1,15.6,0.0816,4.514
,8/27/18 13:20,0.1049,61.205,66.2,56.2,2313.7,63.347,45.4,-0.2039,0,104.4,1170.6,91.9,0.0816,4.393
,8/27/18 13:30,0.1049,61.848,66.2,56.2,2328.7,63.99,44.7,-0.2039,0,103.1,1180.6,93.1,0.0809,4.381
,8/27/18 13:40,0.1042,62.447,66.2,56.2,2313.7,60.733,43.1,-0.2039,0,101.9,1170.6,91.9,0.0809,4.393
,8/27/18 13:50,0.1027,62.919,58.7,51.2,2131.2,61.462,42.1,-0.2039,0,91.9,1069.4,83.1,0.0802,4.381
,8/27/18 14:00,0.1034,63.262,61.2,51.2,2146.2,63.09,37.4,-0.2039,0,89.4,1075.6,83.1,0.0802,4.393
,8/27/18 14:10,0.1034,63.648,33.7,28.7,1273.7,64.503,43.7,-0.2039,0,50.6,604.4,46.9,0.0802,4.381
,8/27/18 14:20,0.1034,63.819,13.7,11.2,541.2,59.358,43,-0.2039,0,23.1,258.1,21.9,0.0802,4.393
,8/27/18 14:30,0.1034,63.99,26.2,21.2,901.2,64.803,40.2,-0.2039,0,38.1,430.6,35.6,0.0795,4.393
,8/27/18 14:40,0.1034,64.161,13.7,8.7,478.7,63.732,37.1,-0.2039,0,19.4,223.1,18.1,0.0795,4.406
,8/27/18 14:50,0.1034,64.332,21.2,16.2,823.7,64.803,39.2,-0.2039,0,33.1,383.1,31.9,0.0795,4.4
,8/27/18 15:00,0.1034,64.589,48.7,38.7,1721.2,64.288,37.8,-0.2039,0,69.4,840.6,68.1,0.0787,4.381
,8/27/18 15:10,0.1042,64.76,61.2,46.2,2128.7,65.102,40.6,-0.2039,0,86.9,1055.6,85.6,0.0787,4.393
,8/27/18 15:20,0.1034,64.888,26.2,21.2,941.2,63.518,39,-0.2039,0,41.9,458.1,39.4,0.0787,4.381
,8/27/18 15:30,0.1034,65.017,51.2,38.7,1768.7,62.834,36.3,-0.2039,0,71.9,870.6,70.6,0.078,4.393
,8/27/18 15:40,0.1027,65.102,63.7,48.7,2273.7,62.962,35.9,-0.2039,0,90.6,1129.4,90.6,0.078,4.387
,8/27/18 15:50,0.1027,65.102,58.7,43.7,2053.7,63.689,38.5,-0.2039,0,81.9,1023.1,83.1,0.0773,4.381
,8/27/18 16:00,0.1027,65.145,33.7,26.2,1258.7,65.487,34.6,-0.2039,0,46.9,603.1,48.1,0.0773,4.393
,8/27/18 16:10,0.102,65.188,43.7,33.7,1668.7,64.674,36.5,-0.2039,0,61.9,820.6,63.1,0.0773,4.381
,8/27/18 16:20,0.102,65.23,41.2,31.2,1628.7,66.814,35,-0.2039,0,60.6,806.9,63.1,0.0766,4.4
,8/27/18 16:30,0.102,65.23,43.7,31.2,1606.2,66.943,32.8,-0.2039,0,61.9,801.9,64.4,0.0766,4.393
,8/27/18 16:40,0.102,65.188,28.7,21.2,1021.2,65.487,36.2,-0.2039,0,40.6,500.6,43.1,0.0766,4.381
,8/27/18 16:50,0.1012,65.059,11.2,8.7,401.2,61.506,35.2,-0.2039,0,16.9,190.6,16.9,0.0758,4.393
,8/27/18 17:00,0.1012,64.803,11.2,8.7,436.2,60.904,36.2,-0.2039,0,18.1,208.1,18.1,0.0758,4.4
,8/27/18 17:10,0.1012,64.503,8.7,6.2,288.7,62.447,38.1,-0.2039,0,11.9,133.1,11.9,0.0758,4.418
,8/27/18 17:20,0.1005,64.161,11.2,8.7,398.7,59.83,39.1,-0.2039,0,18.1,193.1,16.9,0.0758,4.393
,8/27/18 17:30,0.1005,63.732,8.7,6.2,348.7,59.745,40.9,-0.2039,0,14.4,160.6,13.1,0.0751,4.393
,8/27/18 17:40,0.1005,63.347,13.7,8.7,466.2,60.346,39,-0.2039,0,19.4,226.9,19.4,0.0751,4.43
,8/27/18 17:50,0.1005,63.005,8.7,6.2,303.7,59.873,39.4,-0.2039,0,14.4,150.6,13.1,0.0751,4.393
,8/27/18 18:00,0.1005,62.704,6.2,6.2,266.2,59.486,38.2,-0.2039,0,11.9,133.1,10.6,0.0751,4.393
,8/27/18 18:10,0.0998,62.447,6.2,3.7,231.2,59.014,38.2,-0.2039,0,10.6,111.9,9.4,0.0744,4.418
,8/27/18 18:20,0.0991,62.191,6.2,3.7,228.7,58.712,40.2,-0.2039,0,10.6,113.1,9.4,0.0744,4.393
,8/27/18 18:30,0.0991,61.848,3.7,3.7,158.7,58.282,42.1,-0.2039,0,6.9,74.4,5.6,0.0744,4.393
,8/27/18 18:40,0.0998,61.506,3.7,3.7,158.7,58.885,37.3,-0.2039,0,6.9,76.9,5.6,0.0744,4.4
,8/27/18 18:50,0.0991,61.205,3.7,3.7,141.2,58.368,40.5,-0.2039,0,6.9,71.9,5.6,0.0744,4.393
,8/27/18 19:00,0.0991,60.904,3.7,1.2,126.2,57.85,43.8,-0.2039,0,6.9,68.1,5.6,0.0744,4.393
,8/27/18 19:10,0.0991,60.647,1.2,1.2,93.7,57.333,44.2,-0.2039,0,4.4,49.4,3.1,0.0736,4.393
,8/27/18 19:20,0.0991,60.39,1.2,1.2,63.7,56.642,48.4,-0.2039,0,3.1,34.4,1.9,0.0736,4.393
,8/27/18 19:30,0.0991,60.132,1.2,1.2,38.7,56.34,43.6,-0.2039,0,1.9,21.9,0.6,0.0736,4.4
,8/27/18 19:40,0.0983,59.873,1.2,1.2,13.7,55.342,44.6,-0.2039,0,0.6,4.4,0.6,0.0736,4.393
,8/27/18 19:50,0.0983,59.529,1.2,1.2,3.7,53.908,53,-0.2039,0,0.6,1.9,0.6,0.0736,4.393
,8/27/18 20:00,0.0991,59.229,1.2,1.2,1.2,53.515,51.1,-0.2039,0,0.6,0.6,0.6,0.0736,4.393
,8/27/18 20:10,0.0983,58.885,1.2,1.2,1.2,50.576,55.7,-0.2039,0,0.6,0.6,0.6,0.0729,4.387
,8/27/18 20:20,0.0983,58.582,1.2,1.2,1.2,51.37,54.2,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 20:30,0.0983,58.239,1.2,1.2,1.2,49.561,62,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 20:40,0.0983,57.893,1.2,1.2,1.2,52.16,54.8,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 20:50,0.0983,57.549,1.2,1.2,1.2,48.272,62.8,-0.2039,0,0.6,0.6,0.6,0.0729,4.406
,8/27/18 21:00,0.0983,57.204,1.2,1.2,1.2,48.315,58.7,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 21:10,0.0983,56.858,1.2,1.2,1.2,48.493,63,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 21:20,0.0983,56.556,1.2,1.2,1.2,49.294,59.8,-0.2039,0,0.6,0.6,0.6,0.0729,4.381
,8/27/18 21:30,0.0983,56.251,1.2,1.2,1.2,48.672,63.3,-0.2039,0,0.6,0.6,0.6,0.0729,4.375
,8/27/18 21:40,0.0983,55.992,1.2,1.2,1.2,48.583,61.7,-0.2039,0,0.6,0.6,0.6,0.0729,4.375
,8/27/18 21:50,0.0983,55.733,1.2,1.2,1.2,53.166,44.8,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:00,0.0983,55.472,1.2,1.2,1.2,49.604,55.4,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:10,0.0983,55.256,1.2,1.2,1.2,48.85,53,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:20,0.0991,54.995,1.2,1.2,1.2,45.941,66.3,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:30,0.0983,54.734,1.2,1.2,1.2,45.806,64.4,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:40,0.0983,54.473,1.2,1.2,1.2,45.714,62.1,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 22:50,0.0983,54.212,1.2,1.2,1.2,45.444,63,-0.2039,0,0.6,0.6,0.6,0.0722,4.393
,8/27/18 23:00,0.0983,53.951,1.2,1.2,1.2,44.537,63.3,-0.2039,0,0.6,0.6,0.6,0.0722,4.369
,8/27/18 23:10,0.0983,53.645,1.2,1.2,1.2,45.172,63.6,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/27/18 23:20,0.0983,53.384,1.2,1.2,1.2,44.946,62.2,-0.2039,0,0.6,0.6,0.6,0.0715,4.369
,8/27/18 23:30,0.0983,53.078,1.2,1.2,1.2,42.984,68.5,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/27/18 23:40,0.0991,52.817,1.2,1.2,1.2,44.4,59.8,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/27/18 23:50,0.0983,52.509,1.2,1.2,1.2,42.156,66.6,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/28/18 0:00,0.0991,52.246,1.2,1.2,1.2,42.247,65.9,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/28/18 0:10,0.0983,51.984,1.2,1.2,1.2,42.017,66.6,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 0:20,0.0983,51.721,1.2,1.2,1.2,42.109,63.9,-0.2039,0,0.6,0.6,0.6,0.0715,4.363
,8/28/18 0:30,0.0983,51.458,1.2,1.2,1.2,42.478,62.6,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 0:40,0.0983,51.237,1.2,1.2,1.2,41.648,66.1,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 0:50,0.0983,50.974,1.2,1.2,1.2,40.905,67.2,-0.2039,0,0.6,0.6,0.6,0.0707,4.381
,8/28/18 1:00,0.0983,50.752,1.2,1.2,1.2,41.693,65.2,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 1:10,0.0983,50.488,1.2,1.2,1.2,42.708,58.8,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 1:20,0.0983,50.268,1.2,1.2,1.2,42.109,62.8,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 1:30,0.0983,50.047,1.2,1.2,1.2,40.998,62.9,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 1:40,0.0983,49.87,1.2,1.2,1.2,44.218,55,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 1:50,0.0983,49.649,1.2,1.2,1.2,44.082,53.2,-0.2039,0,0.6,0.6,0.6,0.07,4.363
,8/28/18 2:00,0.0983,49.428,1.2,1.2,1.2,41.693,61.9,-0.2039,0,0.6,0.6,0.6,0.07,4.363
,8/28/18 2:10,0.0983,49.249,1.2,1.2,1.2,39.877,67,-0.2039,0,0.6,0.6,0.6,0.0707,4.357
,8/28/18 2:20,0.0983,49.028,1.2,1.2,1.2,40.298,64.8,-0.2039,0,0.6,0.6,0.6,0.0707,4.363
,8/28/18 2:30,0.0983,48.85,1.2,1.2,1.2,39.502,69.2,-0.2039,0,0.6,0.6,0.6,0.0707,4.357
,8/28/18 2:40,0.0983,48.628,1.2,1.2,1.2,39.078,70,-0.2039,0,0.6,0.6,0.6,0.07,4.357
,8/28/18 2:50,0.0983,48.45,1.2,1.2,1.2,40.111,67.5,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:00,0.0983,48.272,1.2,1.2,1.2,38.795,70.2,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:10,0.0983,48.049,1.2,1.2,1.2,38.653,72.1,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:20,0.0983,47.871,1.2,1.2,1.2,39.502,69,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:30,0.0983,47.691,1.2,1.2,1.2,38.842,68.8,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:40,0.0983,47.512,1.2,1.2,1.2,40.998,63.7,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 3:50,0.0976,47.334,1.2,1.2,1.2,39.454,67.8,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 4:00,0.0983,47.154,1.2,1.2,1.2,38.889,69.1,-0.2039,0,0.6,0.6,0.6,0.07,4.351
,8/28/18 4:10,0.0983,46.974,1.2,1.2,1.2,38.795,70.3,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 4:20,0.0976,46.841,1.2,1.2,1.2,39.502,68.1,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 4:30,0.0983,46.661,1.2,1.2,1.2,37.798,71.5,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 4:40,0.0976,46.526,1.2,1.2,1.2,40.905,62.6,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 4:50,0.0976,46.346,1.2,1.2,1.2,37.369,73.2,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 5:00,0.0976,46.211,1.2,1.2,1.2,39.078,67.5,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 5:10,0.0976,46.031,1.2,1.2,1.2,38.7,69,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 5:20,0.0976,45.896,1.2,1.2,1.2,37.798,71.1,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 5:30,0.0976,45.761,1.2,1.2,1.2,38.415,66.2,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 5:40,0.0976,45.579,1.2,1.2,1.2,39.313,64.8,-0.2039,0,0.6,0.6,0.6,0.0686,4.345
,8/28/18 5:50,0.0976,45.444,1.2,1.2,1.2,40.719,61.4,-0.2039,0,0.6,0.6,0.6,0.0693,4.351
,8/28/18 6:00,0.0976,45.307,1.2,1.2,1.2,38.226,69.4,-0.2039,0,0.6,0.6,0.6,0.0686,4.345
,8/28/18 6:10,0.0976,45.172,1.2,1.2,1.2,38.557,67.9,-0.2039,0,0.6,0.6,0.6,0.0686,4.345
,8/28/18 6:20,0.0976,45.036,1.2,1.2,1.2,39.736,63.3,-0.2039,0,0.6,0.6,0.6,0.0686,4.345
,8/28/18 6:30,0.0976,44.901,1.2,1.2,6.2,38.037,68.2,-0.2039,0,0.6,1.9,0.6,0.0686,4.345
,8/28/18 6:40,0.0976,44.764,1.2,1.2,18.7,38.795,65.9,-0.2039,0,0.6,5.6,0.6,0.0686,4.345
,8/28/18 6:50,0.0976,44.627,1.2,1.2,31.2,37.989,66.8,-0.2039,0,0.6,9.4,0.6,0.0686,4.345
,8/28/18 7:00,0.0976,44.537,1.2,1.2,41.2,40.672,60.2,-0.2039,0,0.6,11.9,0.6,0.0686,4.351
,8/28/18 7:10,0.0976,44.4,1.2,1.2,51.2,39.502,62,-0.2039,0,0.6,11.9,0.6,0.0686,4.363
,8/28/18 7:20,0.0976,44.31,1.2,1.2,56.2,39.454,64,-0.2039,0,0.6,13.1,0.6,0.0686,4.369
,8/28/18 7:30,0.0976,44.218,1.2,1.2,63.7,39.407,61.9,-0.2039,0,0.6,15.6,0.6,0.0686,4.393
,8/28/18 7:40,0.0969,44.127,1.2,1.2,68.7,38.084,67.2,-0.2039,0,0.6,16.9,0.6,0.0686,4.393
,8/28/18 7:50,0.0969,44.037,1.2,1.2,73.7,40.951,58.6,-0.2039,0,0.6,18.1,0.6,0.0678,4.442
,8/28/18 8:00,0.0969,43.945,1.2,1.2,78.7,39.124,66.1,-0.2039,0,0.6,19.4,0.6,0.0678,4.393
,8/28/18 8:10,0.0969,43.853,1.2,1.2,83.7,42.478,56.3,-0.2039,0,0.6,21.9,0.6,0.0678,4.418
,8/28/18 8:20,0.0969,43.808,1.2,1.2,88.7,41.554,56.8,-0.2039,0,0.6,23.1,0.6,0.0678,4.393
,8/28/18 8:30,0.0969,43.716,1.2,1.2,96.2,42.8,55.3,-0.2039,0,0.6,25.6,0.6,0.0678,4.418
,8/28/18 8:40,0.0962,43.763,23.7,26.2,771.2,51.237,39.1,-0.2039,0,58.1,384.4,41.9,0.0678,4.393
,8/28/18 8:50,0.0969,43.9,28.7,28.7,848.7,54.212,39.6,-0.2039,0,61.9,423.1,45.6,0.0678,4.4
,8/28/18 9:00,0.0962,44.263,28.7,28.7,918.7,55.863,33.8,-0.2039,0,64.4,458.1,48.1,0.0678,4.514
,8/28/18 9:10,0.0962,44.764,31.2,31.2,996.2,56.122,36,-0.2039,0,65.6,495.6,50.6,0.0671,4.393
,8/28/18 9:20,0.0962,45.399,33.7,33.7,1061.2,57.85,35.3,-0.2039,0,69.4,528.1,53.1,0.0671,4.393
,8/28/18 9:30,0.0962,46.166,36.2,33.7,1131.2,57.936,34.8,-0.2039,0,70.6,561.9,55.6,0.0671,4.526
,8/28/18 9:40,0.0962,46.974,38.7,33.7,1186.2,59.616,30.9,-0.2039,0,71.9,590.6,58.1,0.0671,4.381
,8/28/18 9:50,0.0954,47.826,41.2,36.2,1251.2,58.971,32.5,-0.2039,0,74.4,621.9,60.6,0.0664,4.393
,8/28/18 10:00,0.0947,48.717,43.7,38.7,1333.7,59.272,33,-0.2039,0,76.9,659.4,63.1,0.0664,4.381
,8/28/18 10:10,0.094,49.649,46.2,38.7,1381.2,59.142,31.1,-0.2039,0,78.1,685.6,64.4,0.0664,4.4
,8/28/18 10:20,0.094,50.576,48.7,41.2,1451.2,59.616,34.7,-0.2039,0,79.4,718.1,66.9,0.0657,4.387
,8/28/18 10:30,0.094,51.501,48.7,41.2,1511.2,62.704,30.6,-0.2039,0,81.9,745.6,68.1,0.0657,4.393
,8/28/18 10:40,0.094,52.423,51.2,43.7,1566.2,61.29,34.3,-0.2039,0,83.1,769.4,69.4,0.0657,4.381
,8/28/18 10:50,0.0933,53.298,53.7,46.2,1621.2,59.529,31.2,-0.2039,0,85.6,795.6,71.9,0.0657,4.4
,8/28/18 11:00,0.0933,54.082,53.7,46.2,1666.2,60.303,29.1,-0.2039,0,86.9,818.1,73.1,0.0657,4.381
,8/28/18 11:10,0.0933,54.952,56.2,46.2,1706.2,61.59,32.2,-0.2039,0,86.9,838.1,74.4,0.0649,4.418
,8/28/18 11:20,0.0933,55.776,56.2,48.7,1753.7,61.677,30.3,-0.2039,0,88.1,863.1,75.6,0.0649,4.381
,8/28/18 11:30,0.0925,56.642,56.2,48.7,1788.7,61.977,33.8,-0.2039,0,88.1,880.6,76.9,0.0649,4.514
,8/28/18 11:40,0.0925,57.506,58.7,48.7,1828.7,61.848,30.6,-0.2039,0,89.4,906.9,78.1,0.0649,4.381
,8/28/18 11:50,0.0925,58.282,58.7,48.7,1853.7,62.019,29.5,-0.2039,0,89.4,918.1,76.9,0.0642,4.484
,8/28/18 12:00,0.0925,59.014,58.7,51.2,1878.7,62.319,28.2,-0.2039,0,89.4,935.6,78.1,0.0642,4.387
,8/28/18 12:10,0.0925,59.702,58.7,51.2,1913.7,62.447,25.9,-0.2039,0,90.6,955.6,78.1,0.0642,4.381
,8/28/18 12:20,0.0918,60.346,61.2,51.2,1948.7,63.648,32.3,-0.2039,0,91.9,974.4,79.4,0.0635,4.393
,8/28/18 12:30,0.0925,61.032,61.2,51.2,1956.2,64.503,26.7,-0.2039,0,91.9,988.1,79.4,0.0635,4.381
,8/28/18 12:40,0.0918,61.72,61.2,51.2,1973.7,62.748,28.4,-0.2039,0,91.9,1000.6,79.4,0.0635,4.393
,8/28/18 12:50,0.0925,62.49,58.7,51.2,1981.2,64.546,28,-0.2039,0,91.9,1008.1,79.4,0.0628,4.381
,8/28/18 13:00,0.0911,63.005,61.2,51.2,1991.2,62.704,24.4,-0.2039,0,91.9,1013.1,78.1,0.0628,4.393
