"Plot Title: 2021995_SM_LSA_C2_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021995, SEN S/N: 9719173)","Water Content, m³/m³ (LGR S/N: 2021995, SEN S/N: 20152220)"
535,07/20/19 08:00:00 PM,60.003,0.2452
536,07/20/19 09:00:00 PM,58.885,0.2452
537,07/20/19 10:00:00 PM,57.807,0.2452
538,07/20/19 11:00:00 PM,56.901,0.2452
539,07/21/19 12:00:00 AM,56.079,0.2452
540,07/21/19 01:00:00 AM,55.299,0.2452
541,07/21/19 02:00:00 AM,54.516,0.2452
542,07/21/19 03:00:00 AM,53.865,0.2452
543,07/21/19 04:00:00 AM,53.253,0.2452
544,07/21/19 05:00:00 AM,52.729,0.2452
545,07/21/19 06:00:00 AM,52.246,0.2452
546,07/21/19 07:00:00 AM,51.852,0.2452
547,07/21/19 08:00:00 AM,51.501,0.2452
548,07/21/19 09:00:00 AM,53.121,0.2449
549,07/21/19 10:00:00 AM,58.109,0.2445
550,07/21/19 11:00:00 AM,62.191,0.2441
551,07/21/19 12:00:00 PM,63.648,0.2434
552,07/21/19 01:00:00 PM,63.648,0.2430
553,07/21/19 02:00:00 PM,64.117,0.2418
554,07/21/19 03:00:00 PM,64.503,0.2414
555,07/21/19 04:00:00 PM,65.145,0.2414
556,07/21/19 05:00:00 PM,65.145,0.2410
557,07/21/19 06:00:00 PM,64.332,0.2410
558,07/21/19 07:00:00 PM,63.390,0.2410
559,07/21/19 08:00:00 PM,62.276,0.2406
560,07/21/19 09:00:00 PM,61.119,0.2406
561,07/21/19 10:00:00 PM,60.003,0.2410
562,07/21/19 11:00:00 PM,59.014,0.2410
563,07/22/19 12:00:00 AM,58.023,0.2410
564,07/22/19 01:00:00 AM,57.074,0.2410
565,07/22/19 02:00:00 AM,56.295,0.2410
566,07/22/19 03:00:00 AM,55.733,0.2406
567,07/22/19 04:00:00 AM,55.125,0.2410
568,07/22/19 05:00:00 AM,54.516,0.2410
569,07/22/19 06:00:00 AM,53.951,0.2410
570,07/22/19 07:00:00 AM,53.472,0.2406
571,07/22/19 08:00:00 AM,53.121,0.2406
572,07/22/19 09:00:00 AM,54.648,0.2406
573,07/22/19 10:00:00 AM,59.358,0.2403
574,07/22/19 11:00:00 AM,63.304,0.2399
575,07/22/19 12:00:00 PM,64.674,0.2394
576,07/22/19 01:00:00 PM,65.017,0.2387
577,07/22/19 02:00:00 PM,64.888,0.2383
578,07/22/19 03:00:00 PM,64.845,0.2383
579,07/22/19 04:00:00 PM,65.017,0.2379
580,07/22/19 05:00:00 PM,64.418,0.2374
581,07/22/19 06:00:00 PM,63.819,0.2371
582,07/22/19 07:00:00 PM,63.347,0.2371
583,07/22/19 08:00:00 PM,62.490,0.2371
584,07/22/19 09:00:00 PM,61.462,0.2371
585,07/22/19 10:00:00 PM,60.433,0.2371
586,07/22/19 11:00:00 PM,59.272,0.2374
587,07/23/19 12:00:00 AM,58.195,0.2374
588,07/23/19 01:00:00 AM,57.290,0.2374
589,07/23/19 02:00:00 AM,56.469,0.2374
590,07/23/19 03:00:00 AM,55.733,0.2374
591,07/23/19 04:00:00 AM,55.038,0.2371
592,07/23/19 05:00:00 AM,54.430,0.2371
593,07/23/19 06:00:00 AM,53.865,0.2371
594,07/23/19 07:00:00 AM,53.427,0.2371
595,07/23/19 08:00:00 AM,53.121,0.2371
596,07/23/19 09:00:00 AM,54.691,0.2367
597,07/23/19 10:00:00 AM,59.358,0.2367
598,07/23/19 11:00:00 AM,63.090,0.2358
599,07/23/19 12:00:00 PM,64.117,0.2358
600,07/23/19 01:00:00 PM,64.161,0.2351
601,07/23/19 02:00:00 PM,64.459,0.2347
602,07/23/19 03:00:00 PM,64.760,0.2344
603,07/23/19 04:00:00 PM,65.188,0.2344
604,07/23/19 05:00:00 PM,64.931,0.2344
605,07/23/19 06:00:00 PM,64.204,0.2339
606,07/23/19 07:00:00 PM,63.304,0.2339
607,07/23/19 08:00:00 PM,62.276,0.2339
608,07/23/19 09:00:00 PM,61.205,0.2339
609,07/23/19 10:00:00 PM,60.260,0.2339
610,07/23/19 11:00:00 PM,59.315,0.2339
611,07/24/19 12:00:00 AM,58.455,0.2339
612,07/24/19 01:00:00 AM,57.592,0.2339
613,07/24/19 02:00:00 AM,56.815,0.2339
614,07/24/19 03:00:00 AM,56.079,0.2339
615,07/24/19 04:00:00 AM,55.429,0.2339
616,07/24/19 05:00:00 AM,54.820,0.2339
617,07/24/19 06:00:00 AM,54.343,0.2339
618,07/24/19 07:00:00 AM,54.126,0.2339
619,07/24/19 08:00:00 AM,54.212,0.2335
620,07/24/19 09:00:00 AM,55.819,0.2335
621,07/24/19 10:00:00 AM,59.099,0.2330
622,07/24/19 11:00:00 AM,62.447,0.2327
623,07/24/19 12:00:00 PM,63.475,0.2323
624,07/24/19 01:00:00 PM,64.503,0.2315
625,07/24/19 02:00:00 PM,65.487,0.2311
626,07/24/19 03:00:00 PM,65.959,0.2306
627,07/24/19 04:00:00 PM,65.959,0.2306
628,07/24/19 05:00:00 PM,65.788,0.2303
629,07/24/19 06:00:00 PM,65.102,0.2303
630,07/24/19 07:00:00 PM,64.288,0.2299
631,07/24/19 08:00:00 PM,63.390,0.2299
632,07/24/19 09:00:00 PM,62.319,0.2303
633,07/24/19 10:00:00 PM,61.290,0.2306
634,07/24/19 11:00:00 PM,60.260,0.2306
635,07/25/19 12:00:00 AM,59.315,0.2311
636,07/25/19 01:00:00 AM,58.498,0.2311
637,07/25/19 02:00:00 AM,57.765,0.2306
638,07/25/19 03:00:00 AM,56.988,0.2311
639,07/25/19 04:00:00 AM,56.165,0.2311
640,07/25/19 05:00:00 AM,55.386,0.2311
641,07/25/19 06:00:00 AM,54.820,0.2311
642,07/25/19 07:00:00 AM,54.473,0.2311
643,07/25/19 08:00:00 AM,54.561,0.2311
644,07/25/19 09:00:00 AM,55.949,0.2306
645,07/25/19 10:00:00 AM,59.572,0.2303
646,07/25/19 11:00:00 AM,61.290,0.2294
647,07/25/19 12:00:00 PM,61.804,0.2294
648,07/25/19 01:00:00 PM,62.406,0.2294
649,07/25/19 02:00:00 PM,63.347,0.2291
650,07/25/19 03:00:00 PM,63.518,0.2286
651,07/25/19 04:00:00 PM,64.117,0.2286
652,07/25/19 05:00:00 PM,64.117,0.2286
653,07/25/19 06:00:00 PM,63.689,0.2286
654,07/25/19 07:00:00 PM,63.005,0.2286
655,07/25/19 08:00:00 PM,62.105,0.2286
656,07/25/19 09:00:00 PM,61.162,0.2286
657,07/25/19 10:00:00 PM,60.260,0.2286
658,07/25/19 11:00:00 PM,59.229,0.2286
659,07/26/19 12:00:00 AM,58.325,0.2286
660,07/26/19 01:00:00 AM,57.636,0.2286
661,07/26/19 02:00:00 AM,56.901,0.2286
662,07/26/19 03:00:00 AM,56.469,0.2286
663,07/26/19 04:00:00 AM,55.992,0.2286
664,07/26/19 05:00:00 AM,55.647,0.2286
665,07/26/19 06:00:00 AM,55.386,0.2286
666,07/26/19 07:00:00 AM,55.256,0.2286
667,07/26/19 08:00:00 AM,55.386,0.2286
668,07/26/19 09:00:00 AM,55.863,0.2282
669,07/26/19 10:00:00 AM,57.247,0.2277
670,07/26/19 11:00:00 AM,58.195,0.2277
671,07/26/19 12:00:00 PM,59.272,0.2277
672,07/26/19 01:00:00 PM,59.445,0.2277
673,07/26/19 02:00:00 PM,60.346,0.2274
674,07/26/19 03:00:00 PM,60.346,0.2274
675,07/26/19 04:00:00 PM,60.132,0.2274
676,07/26/19 05:00:00 PM,59.788,0.2282
677,07/26/19 06:00:00 PM,59.616,0.2282
678,07/26/19 07:00:00 PM,59.272,0.2282
679,07/26/19 08:00:00 PM,58.626,0.2282
680,07/26/19 09:00:00 PM,57.807,0.2282
681,07/26/19 10:00:00 PM,57.204,0.2286
682,07/26/19 11:00:00 PM,56.728,0.2286
683,07/27/19 12:00:00 AM,56.295,0.2291
684,07/27/19 01:00:00 AM,55.733,0.2294
685,07/27/19 02:00:00 AM,55.081,0.2294
686,07/27/19 03:00:00 AM,54.343,0.2294
687,07/27/19 04:00:00 AM,53.645,0.2299
688,07/27/19 05:00:00 AM,52.903,0.2294
689,07/27/19 06:00:00 AM,52.246,0.2299
690,07/27/19 07:00:00 AM,51.721,0.2299
691,07/27/19 08:00:00 AM,51.413,0.2303
692,07/27/19 09:00:00 AM,52.029,0.2303
693,07/27/19 10:00:00 AM,56.642,0.2299
694,07/27/19 11:00:00 AM,60.818,0.2286
695,07/27/19 12:00:00 PM,61.934,0.2282
696,07/27/19 01:00:00 PM,62.319,0.2274
697,07/27/19 02:00:00 PM,63.005,0.2274
698,07/27/19 03:00:00 PM,61.677,0.3199
699,07/27/19 04:00:00 PM,60.775,0.3077
700,07/27/19 05:00:00 PM,60.775,0.3029
701,07/27/19 06:00:00 PM,60.733,0.3005
702,07/27/19 07:00:00 PM,60.303,0.2979
703,07/27/19 08:00:00 PM,59.529,0.2966
704,07/27/19 09:00:00 PM,58.755,0.2952
705,07/27/19 10:00:00 PM,57.936,0.2942
706,07/27/19 11:00:00 PM,57.117,0.2928
707,07/28/19 12:00:00 AM,56.556,0.2919
708,07/28/19 01:00:00 AM,56.208,0.2908
709,07/28/19 02:00:00 AM,55.819,0.2901
710,07/28/19 03:00:00 AM,55.515,0.2890
711,07/28/19 04:00:00 AM,55.081,0.2881
712,07/28/19 05:00:00 AM,54.691,0.2874
713,07/28/19 06:00:00 AM,54.387,0.2868
714,07/28/19 07:00:00 AM,53.994,0.2864
715,07/28/19 08:00:00 AM,53.733,0.2853
716,07/28/19 09:00:00 AM,54.169,0.2847
717,07/28/19 10:00:00 AM,55.602,0.2837
718,07/28/19 11:00:00 AM,57.893,0.2824
719,07/28/19 12:00:00 PM,59.830,0.2796
720,07/28/19 01:00:00 PM,60.474,0.2770
721,07/28/19 02:00:00 PM,61.720,0.2743
722,07/28/19 03:00:00 PM,62.105,0.2719
723,07/28/19 04:00:00 PM,62.620,0.2698
724,07/28/19 05:00:00 PM,62.620,0.2677
725,07/28/19 06:00:00 PM,62.105,0.2664
726,07/28/19 07:00:00 PM,61.162,0.2660
727,07/28/19 08:00:00 PM,60.132,0.2653
728,07/28/19 09:00:00 PM,58.928,0.2650
729,07/28/19 10:00:00 PM,57.765,0.2646
730,07/28/19 11:00:00 PM,56.901,0.2642
731,07/29/19 12:00:00 AM,56.035,0.2639
732,07/29/19 01:00:00 AM,55.213,0.2635
733,07/29/19 02:00:00 AM,54.387,0.2632
734,07/29/19 03:00:00 AM,53.645,0.2628
735,07/29/19 04:00:00 AM,52.947,0.2624
736,07/29/19 05:00:00 AM,52.291,0.2621
737,07/29/19 06:00:00 AM,51.678,0.2618
738,07/29/19 07:00:00 AM,51.237,0.2615
739,07/29/19 08:00:00 AM,51.017,0.2615
740,07/29/19 09:00:00 AM,52.072,0.2607
741,07/29/19 10:00:00 AM,56.599,0.2592
742,07/29/19 11:00:00 AM,60.132,0.2575
743,07/29/19 12:00:00 PM,61.419,0.2560
744,07/29/19 01:00:00 PM,61.720,0.2546
745,07/29/19 02:00:00 PM,62.704,0.2528
746,07/29/19 03:00:00 PM,62.791,0.2512
747,07/29/19 04:00:00 PM,63.219,0.2502
748,07/29/19 05:00:00 PM,63.090,0.2490
749,07/29/19 06:00:00 PM,62.447,0.2483
750,07/29/19 07:00:00 PM,61.462,0.2479
751,07/29/19 08:00:00 PM,60.474,0.2475
752,07/29/19 09:00:00 PM,59.315,0.2475
753,07/29/19 10:00:00 PM,58.195,0.2475
754,07/29/19 11:00:00 PM,57.204,0.2471
755,07/30/19 12:00:00 AM,56.295,0.2471
756,07/30/19 01:00:00 AM,55.429,0.2468
757,07/30/19 02:00:00 AM,54.604,0.2468
758,07/30/19 03:00:00 AM,53.865,0.2464
759,07/30/19 04:00:00 AM,53.253,0.2460
760,07/30/19 05:00:00 AM,52.641,0.2460
761,07/30/19 06:00:00 AM,52.115,0.2460
762,07/30/19 07:00:00 AM,51.809,0.2456
763,07/30/19 08:00:00 AM,51.764,0.2456
764,07/30/19 09:00:00 AM,52.992,0.2449
765,07/30/19 10:00:00 AM,56.944,0.2437
766,07/30/19 11:00:00 AM,60.647,0.2425
767,07/30/19 12:00:00 PM,62.362,0.2414
768,07/30/19 01:00:00 PM,62.406,0.2406
769,07/30/19 02:00:00 PM,63.903,0.2390
770,07/30/19 03:00:00 PM,64.288,0.2383
771,07/30/19 04:00:00 PM,64.161,0.2374
772,07/30/19 05:00:00 PM,62.834,0.2379
773,07/30/19 06:00:00 PM,60.346,0.3228
774,07/30/19 07:00:00 PM,58.669,0.3677
775,07/30/19 08:00:00 PM,57.592,0.3671
776,07/30/19 09:00:00 PM,56.988,0.3526
777,07/30/19 10:00:00 PM,56.556,0.3447
778,07/30/19 11:00:00 PM,56.122,0.3384
779,07/31/19 12:00:00 AM,55.602,0.3339
780,07/31/19 01:00:00 AM,55.038,0.3304
781,07/31/19 02:00:00 AM,54.473,0.3274
782,07/31/19 03:00:00 AM,53.865,0.3244
783,07/31/19 04:00:00 AM,53.253,0.3219
784,07/31/19 05:00:00 AM,52.729,0.3204
785,07/31/19 06:00:00 AM,52.203,0.3183
786,07/31/19 07:00:00 AM,51.764,0.3163
787,07/31/19 08:00:00 AM,51.544,0.3148
788,07/31/19 09:00:00 AM,52.072,0.3136
789,07/31/19 10:00:00 AM,55.515,0.3125
790,07/31/19 11:00:00 AM,59.056,0.3102
791,07/31/19 12:00:00 PM,60.861,0.3069
792,07/31/19 01:00:00 PM,60.991,0.3048
793,07/31/19 02:00:00 PM,61.119,0.3022
794,07/31/19 03:00:00 PM,60.991,0.3005
795,07/31/19 04:00:00 PM,61.075,0.2984
796,07/31/19 05:00:00 PM,61.075,0.2966
797,07/31/19 06:00:00 PM,60.775,0.2955
798,07/31/19 07:00:00 PM,60.303,0.2942
799,07/31/19 08:00:00 PM,59.745,0.2935
800,07/31/19 09:00:00 PM,58.928,0.2928
801,07/31/19 10:00:00 PM,58.109,0.2925
802,07/31/19 11:00:00 PM,57.463,0.2919
803,08/01/19 12:00:00 AM,56.858,0.2914
804,08/01/19 01:00:00 AM,56.340,0.2908
805,08/01/19 02:00:00 AM,55.863,0.2901
806,08/01/19 03:00:00 AM,55.299,0.2898
807,08/01/19 04:00:00 AM,54.777,0.2890
808,08/01/19 05:00:00 AM,54.212,0.2887
809,08/01/19 06:00:00 AM,53.602,0.2881
810,08/01/19 07:00:00 AM,53.253,0.2874
811,08/01/19 08:00:00 AM,53.298,0.2874
812,08/01/19 09:00:00 AM,53.427,0.2868
813,08/01/19 10:00:00 AM,53.733,0.2868
814,08/01/19 11:00:00 AM,54.212,0.2861
815,08/01/19 12:00:00 PM,55.429,0.2853
816,08/01/19 01:00:00 PM,56.599,0.2844
817,08/01/19 02:00:00 PM,57.893,0.2827
818,08/01/19 03:00:00 PM,59.014,0.2813
819,08/01/19 04:00:00 PM,59.529,0.2800
820,08/01/19 05:00:00 PM,59.401,0.2796
821,08/01/19 06:00:00 PM,59.014,0.2793
822,08/01/19 07:00:00 PM,58.023,0.2955
823,08/01/19 08:00:00 PM,57.376,0.2932
824,08/01/19 09:00:00 PM,56.858,0.2919
825,08/01/19 10:00:00 PM,56.295,0.2908
826,08/01/19 11:00:00 PM,55.647,0.2901
827,08/02/19 12:00:00 AM,54.995,0.2898
828,08/02/19 01:00:00 AM,54.387,0.2890
829,08/02/19 02:00:00 AM,53.820,0.2884
830,08/02/19 03:00:00 AM,53.298,0.2881
831,08/02/19 04:00:00 AM,52.817,0.2877
832,08/02/19 05:00:00 AM,52.335,0.2874
833,08/02/19 06:00:00 AM,51.940,0.2871
834,08/02/19 07:00:00 AM,51.678,0.2868
835,08/02/19 08:00:00 AM,51.678,0.2864
836,08/02/19 09:00:00 AM,52.378,0.2861
837,08/02/19 10:00:00 AM,55.690,0.2857
838,08/02/19 11:00:00 AM,59.185,0.2840
839,08/02/19 12:00:00 PM,60.561,0.2830
840,08/02/19 01:00:00 PM,60.904,0.2817
841,08/02/19 02:00:00 PM,60.948,0.2806
842,08/02/19 03:00:00 PM,61.376,0.2793
843,08/02/19 04:00:00 PM,61.977,0.2783
844,08/02/19 05:00:00 PM,62.191,0.2770
845,08/02/19 06:00:00 PM,61.977,0.2759
846,08/02/19 07:00:00 PM,61.248,0.2759
847,08/02/19 08:00:00 PM,60.346,0.2756
848,08/02/19 09:00:00 PM,59.358,0.2756
849,08/02/19 10:00:00 PM,58.455,0.2756
850,08/02/19 11:00:00 PM,57.592,0.2753
851,08/03/19 12:00:00 AM,56.858,0.2749
852,08/03/19 01:00:00 AM,56.165,0.2749
853,08/03/19 02:00:00 AM,55.515,0.2749
854,08/03/19 03:00:00 AM,54.995,0.2746
855,08/03/19 04:00:00 AM,54.516,0.2746
856,08/03/19 05:00:00 AM,54.082,0.2743
857,08/03/19 06:00:00 AM,53.645,0.2743
858,08/03/19 07:00:00 AM,53.166,0.2743
859,08/03/19 08:00:00 AM,52.860,0.2739
860,08/03/19 09:00:00 AM,53.645,0.2736
861,08/03/19 10:00:00 AM,57.376,0.2729
862,08/03/19 11:00:00 AM,58.928,0.2722
863,08/03/19 12:00:00 PM,58.798,0.2719
864,08/03/19 01:00:00 PM,59.099,0.2712
865,08/03/19 02:00:00 PM,59.486,0.2705
866,08/03/19 03:00:00 PM,59.486,0.2705
867,08/03/19 04:00:00 PM,59.185,0.2701
868,08/03/19 05:00:00 PM,58.885,0.2701
869,08/03/19 06:00:00 PM,58.712,0.2698
870,08/03/19 07:00:00 PM,58.582,0.2698
871,08/03/19 08:00:00 PM,58.152,0.2698
872,08/03/19 09:00:00 PM,57.549,0.2694
873,08/03/19 10:00:00 PM,56.858,0.2694
874,08/03/19 11:00:00 PM,56.208,0.2694
875,08/04/19 12:00:00 AM,55.515,0.2694
876,08/04/19 01:00:00 AM,54.909,0.2694
877,08/04/19 02:00:00 AM,54.387,0.2694
878,08/04/19 03:00:00 AM,53.951,0.2691
879,08/04/19 04:00:00 AM,53.515,0.2691
880,08/04/19 05:00:00 AM,53.078,0.2691
881,08/04/19 06:00:00 AM,52.641,0.2691
882,08/04/19 07:00:00 AM,52.291,0.2691
883,08/04/19 08:00:00 AM,52.291,0.2687
884,08/04/19 09:00:00 AM,53.078,0.2684
885,08/04/19 10:00:00 AM,56.815,0.2677
886,08/04/19 11:00:00 AM,59.788,0.2666
887,08/04/19 12:00:00 PM,61.290,0.2657
888,08/04/19 01:00:00 PM,60.861,0.2653
889,08/04/19 02:00:00 PM,61.506,0.2642
890,08/04/19 03:00:00 PM,61.205,0.2639
891,08/04/19 04:00:00 PM,60.517,0.2639
892,08/04/19 05:00:00 PM,60.003,0.2642
893,08/04/19 06:00:00 PM,59.185,0.2646
894,08/04/19 07:00:00 PM,58.368,0.2650
895,08/04/19 08:00:00 PM,57.592,0.2664
896,08/04/19 09:00:00 PM,56.858,0.2666
897,08/04/19 10:00:00 PM,56.251,0.2670
898,08/04/19 11:00:00 PM,55.819,0.2670
899,08/05/19 12:00:00 AM,55.386,0.2670
900,08/05/19 01:00:00 AM,54.865,0.2670
901,08/05/19 02:00:00 AM,54.300,0.2670
902,08/05/19 03:00:00 AM,53.690,0.2670
903,08/05/19 04:00:00 AM,53.121,0.2670
904,08/05/19 05:00:00 AM,52.729,0.2670
905,08/05/19 06:00:00 AM,52.246,0.2670
906,08/05/19 07:00:00 AM,51.721,0.2670
907,08/05/19 08:00:00 AM,51.370,0.2670
908,08/05/19 09:00:00 AM,52.072,0.2670
909,08/05/19 10:00:00 AM,56.079,0.2666
910,08/05/19 11:00:00 AM,58.971,0.2653
911,08/05/19 12:00:00 PM,60.303,0.2642
912,08/05/19 01:00:00 PM,60.561,0.2632
913,08/05/19 02:00:00 PM,60.818,0.2628
914,08/05/19 03:00:00 PM,60.948,0.2624
915,08/05/19 04:00:00 PM,61.376,0.2618
916,08/05/19 05:00:00 PM,61.506,0.2615
917,08/05/19 06:00:00 PM,61.248,0.2611
918,08/05/19 07:00:00 PM,60.561,0.2615
919,08/05/19 08:00:00 PM,59.702,0.2615
920,08/05/19 09:00:00 PM,58.669,0.2615
921,08/05/19 10:00:00 PM,57.679,0.2615
922,08/05/19 11:00:00 PM,56.772,0.2615
923,08/06/19 12:00:00 AM,55.992,0.2615
924,08/06/19 01:00:00 AM,55.342,0.2615
925,08/06/19 02:00:00 AM,54.648,0.2615
926,08/06/19 03:00:00 AM,53.994,0.2615
927,08/06/19 04:00:00 AM,53.341,0.2615
928,08/06/19 05:00:00 AM,52.772,0.2615
929,08/06/19 06:00:00 AM,52.291,0.2615
930,08/06/19 07:00:00 AM,51.852,0.2611
931,08/06/19 08:00:00 AM,51.544,0.2615
932,08/06/19 09:00:00 AM,52.335,0.2611
933,08/06/19 10:00:00 AM,56.685,0.2607
934,08/06/19 11:00:00 AM,59.616,0.2596
935,08/06/19 12:00:00 PM,60.733,0.2592
936,08/06/19 01:00:00 PM,61.032,0.2585
937,08/06/19 02:00:00 PM,61.891,0.2575
938,08/06/19 03:00:00 PM,62.105,0.2567
939,08/06/19 04:00:00 PM,62.276,0.2560
940,08/06/19 05:00:00 PM,62.105,0.2557
941,08/06/19 06:00:00 PM,61.590,0.2557
942,08/06/19 07:00:00 PM,61.032,0.2557
943,08/06/19 08:00:00 PM,60.433,0.2553
944,08/06/19 09:00:00 PM,59.702,0.2553
945,08/06/19 10:00:00 PM,58.971,0.2553
946,08/06/19 11:00:00 PM,58.152,0.2553
947,08/07/19 12:00:00 AM,57.333,0.2553
948,08/07/19 01:00:00 AM,56.512,0.2553
949,08/07/19 02:00:00 AM,55.863,0.2553
950,08/07/19 03:00:00 AM,55.256,0.2553
951,08/07/19 04:00:00 AM,54.648,0.2553
952,08/07/19 05:00:00 AM,53.994,0.2553
953,08/07/19 06:00:00 AM,53.427,0.2550
954,08/07/19 07:00:00 AM,52.903,0.2550
955,08/07/19 08:00:00 AM,52.554,0.2550
956,08/07/19 09:00:00 AM,53.078,0.2550
957,08/07/19 10:00:00 AM,54.820,0.2542
958,08/07/19 11:00:00 AM,56.340,0.2538
959,08/07/19 12:00:00 PM,58.066,0.2532
960,08/07/19 01:00:00 PM,59.142,0.2520
961,08/07/19 02:00:00 PM,59.788,0.2516
962,08/07/19 03:00:00 PM,60.132,0.2512
963,08/07/19 04:00:00 PM,60.217,0.2509
964,08/07/19 05:00:00 PM,59.788,0.2509
965,08/07/19 06:00:00 PM,59.014,0.2512
966,08/07/19 07:00:00 PM,58.325,0.2520
967,08/07/19 08:00:00 PM,57.893,0.2520
968,08/07/19 09:00:00 PM,57.376,0.2520
969,08/07/19 10:00:00 PM,56.901,0.2520
970,08/07/19 11:00:00 PM,56.383,0.2524
971,08/08/19 12:00:00 AM,55.819,0.2524
972,08/08/19 01:00:00 AM,55.168,0.2524
973,08/08/19 02:00:00 AM,54.473,0.2524
974,08/08/19 03:00:00 AM,53.865,0.2528
975,08/08/19 04:00:00 AM,53.341,0.2524
976,08/08/19 05:00:00 AM,52.903,0.2528
977,08/08/19 06:00:00 AM,52.729,0.2528
978,08/08/19 07:00:00 AM,52.597,0.2524
979,08/08/19 08:00:00 AM,52.729,0.2524
980,08/08/19 09:00:00 AM,53.602,0.2524
981,08/08/19 10:00:00 AM,56.772,0.2520
982,08/08/19 11:00:00 AM,58.798,0.2512
983,08/08/19 12:00:00 PM,59.529,0.2512
984,08/08/19 01:00:00 PM,59.788,0.2505
985,08/08/19 02:00:00 PM,59.959,0.2505
986,08/08/19 03:00:00 PM,60.517,0.2494
987,08/08/19 04:00:00 PM,60.904,0.2490
988,08/08/19 05:00:00 PM,60.818,0.2487
989,08/08/19 06:00:00 PM,60.561,0.2483
990,08/08/19 07:00:00 PM,59.916,0.2487
991,08/08/19 08:00:00 PM,59.099,0.2487
992,08/08/19 09:00:00 PM,58.152,0.2487
993,08/08/19 10:00:00 PM,57.160,0.2487
994,08/08/19 11:00:00 PM,56.295,0.2487
995,08/09/19 12:00:00 AM,55.647,0.2487
996,08/09/19 01:00:00 AM,55.168,0.2487
997,08/09/19 02:00:00 AM,54.691,0.2490
998,08/09/19 03:00:00 AM,54.037,0.2502
999,08/09/19 04:00:00 AM,53.427,0.2502
1000,08/09/19 05:00:00 AM,52.860,0.2505
1001,08/09/19 06:00:00 AM,52.291,0.2505
1002,08/09/19 07:00:00 AM,51.852,0.2505
1003,08/09/19 08:00:00 AM,51.589,0.2505
1004,08/09/19 09:00:00 AM,52.423,0.2502
1005,08/09/19 10:00:00 AM,56.469,0.2502
1006,08/09/19 11:00:00 AM,59.616,0.2490
1007,08/09/19 12:00:00 PM,60.647,0.2483
1008,08/09/19 01:00:00 PM,61.075,0.2471
1009,08/09/19 02:00:00 PM,61.934,0.2468
1010,08/09/19 03:00:00 PM,62.319,0.2464
1011,08/09/19 04:00:00 PM,62.233,0.2456
1012,08/09/19 05:00:00 PM,61.761,0.2456
1013,08/09/19 06:00:00 PM,60.991,0.2456
1014,08/09/19 07:00:00 PM,60.217,0.2456
1015,08/09/19 08:00:00 PM,59.401,0.2456
1016,08/09/19 09:00:00 PM,58.498,0.2456
1017,08/09/19 10:00:00 PM,57.679,0.2460
1018,08/09/19 11:00:00 PM,57.031,0.2460
1019,08/10/19 12:00:00 AM,56.383,0.2456
1020,08/10/19 01:00:00 AM,55.863,0.2456
1021,08/10/19 02:00:00 AM,55.429,0.2456
1022,08/10/19 03:00:00 AM,55.038,0.2456
1023,08/10/19 04:00:00 AM,54.691,0.2456
1024,08/10/19 05:00:00 AM,54.387,0.2456
1025,08/10/19 06:00:00 AM,54.126,0.2456
1026,08/10/19 07:00:00 AM,53.908,0.2456
1027,08/10/19 08:00:00 AM,53.908,0.2456
1028,08/10/19 09:00:00 AM,54.473,0.2456
1029,08/10/19 10:00:00 AM,56.426,0.2449
1030,08/10/19 11:00:00 AM,58.582,0.2441
1031,08/10/19 12:00:00 PM,61.075,0.2434
1032,08/10/19 01:00:00 PM,62.019,0.2425
1033,08/10/19 02:00:00 PM,61.848,0.2430
1034,08/10/19 03:00:00 PM,61.761,0.2425
1035,08/10/19 04:00:00 PM,61.891,0.2421
1036,08/10/19 05:00:00 PM,61.891,0.2414
1037,08/10/19 06:00:00 PM,61.761,0.2410
1038,08/10/19 07:00:00 PM,61.290,0.2406
1039,08/10/19 08:00:00 PM,60.690,0.2406
1040,08/10/19 09:00:00 PM,59.873,0.2410
1041,08/10/19 10:00:00 PM,59.099,0.2406
1042,08/10/19 11:00:00 PM,58.498,0.2410
1043,08/11/19 12:00:00 AM,57.893,0.2410
1044,08/11/19 01:00:00 AM,57.333,0.2406
1045,08/11/19 02:00:00 AM,56.772,0.2406
1046,08/11/19 03:00:00 AM,56.251,0.2406
1047,08/11/19 04:00:00 AM,55.776,0.2406
1048,08/11/19 05:00:00 AM,55.386,0.2406
1049,08/11/19 06:00:00 AM,55.038,0.2403
1050,08/11/19 07:00:00 AM,54.777,0.2406
1051,08/11/19 08:00:00 AM,54.604,0.2406
1052,08/11/19 09:00:00 AM,54.734,0.2406
1053,08/11/19 10:00:00 AM,55.213,0.2403
1054,08/11/19 11:00:00 AM,55.386,0.2406
1055,08/11/19 12:00:00 PM,55.125,0.2434
1056,08/11/19 01:00:00 PM,54.909,0.2490
1057,08/11/19 02:00:00 PM,55.733,0.2479
1058,08/11/19 03:00:00 PM,56.944,0.2468
1059,08/11/19 04:00:00 PM,57.979,0.2460
1060,08/11/19 05:00:00 PM,58.498,0.2456
1061,08/11/19 06:00:00 PM,58.798,0.2452
1062,08/11/19 07:00:00 PM,58.368,0.2449
1063,08/11/19 08:00:00 PM,57.592,0.2452
1064,08/11/19 09:00:00 PM,56.728,0.2452
1065,08/11/19 10:00:00 PM,55.949,0.2452
