,,Plot Title: 20147179_SM_LSA_A1_ctrl,,,,,
,,#,"Date Time, GMT-06:00",,"Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399272)",
Site,Treatment,Plot,Date,Time,SWC.1,ST,SWC.2
LSA,control,A1,7/10/2019,6:00,0.2323,47.826,
LSA,control,A1,7/10/2019,7:00,0.2327,47.199,
LSA,control,A1,7/10/2019,8:00,0.2327,46.706,
LSA,control,A1,7/10/2019,9:00,0.233,48.272,
LSA,control,A1,7/10/2019,10:00,0.233,52.641,
LSA,control,A1,7/10/2019,11:00,0.2374,56.469,
LSA,control,A1,7/10/2019,12:00,0.2358,60.217,
LSA,control,A1,7/10/2019,13:00,0.2344,63.689,
LSA,control,A1,7/10/2019,14:00,0.2323,66.344,
LSA,control,A1,7/10/2019,15:00,0.2323,68.313,
LSA,control,A1,7/10/2019,16:00,0.2311,69.213,
LSA,control,A1,7/10/2019,17:00,0.2303,68.913,
LSA,control,A1,7/10/2019,18:00,0.2299,67.671,
LSA,control,A1,7/10/2019,19:00,0.2294,65.959,
LSA,control,A1,7/10/2019,20:00,0.2294,63.903,
LSA,control,A1,7/10/2019,21:00,0.2299,61.677,
LSA,control,A1,7/10/2019,22:00,0.2303,59.702,
LSA,control,A1,7/10/2019,23:00,0.2303,58.066,
LSA,control,A1,7/11/2019,0:00,0.2306,56.642,
LSA,control,A1,7/11/2019,1:00,0.2311,55.386,
LSA,control,A1,7/11/2019,2:00,0.2311,54.255,
LSA,control,A1,7/11/2019,3:00,0.2315,53.209,
LSA,control,A1,7/11/2019,4:00,0.2315,52.246,
LSA,control,A1,7/11/2019,5:00,0.2315,51.37,
LSA,control,A1,7/11/2019,6:00,0.2318,50.533,
LSA,control,A1,7/11/2019,7:00,0.2318,49.825,
LSA,control,A1,7/11/2019,8:00,0.2323,49.338,
LSA,control,A1,7/11/2019,9:00,0.2318,50.621,
LSA,control,A1,7/11/2019,10:00,0.2303,54.343,
LSA,control,A1,7/11/2019,11:00,0.2291,57.936,
LSA,control,A1,7/11/2019,12:00,0.2274,61.761,
LSA,control,A1,7/11/2019,13:00,0.2262,65.102,
LSA,control,A1,7/11/2019,14:00,0.2254,67.586,
LSA,control,A1,7/11/2019,15:00,0.2245,69.3,
LSA,control,A1,7/11/2019,16:00,0.2237,70.158,
LSA,control,A1,7/11/2019,17:00,0.2229,69.858,
LSA,control,A1,7/11/2019,18:00,0.2219,68.527,
LSA,control,A1,7/11/2019,19:00,0.2219,67.028,
LSA,control,A1,7/11/2019,20:00,0.2219,65.188,
LSA,control,A1,7/11/2019,21:00,0.2224,63.219,
LSA,control,A1,7/11/2019,22:00,0.2229,61.119,
LSA,control,A1,7/11/2019,23:00,0.2229,59.358,
LSA,control,A1,7/12/2019,0:00,0.2232,57.85,
LSA,control,A1,7/12/2019,1:00,0.2237,56.512,
LSA,control,A1,7/12/2019,2:00,0.2241,55.386,
LSA,control,A1,7/12/2019,3:00,0.2245,54.343,
LSA,control,A1,7/12/2019,4:00,0.2245,53.427,
LSA,control,A1,7/12/2019,5:00,0.2249,52.554,
LSA,control,A1,7/12/2019,6:00,0.2254,51.721,
LSA,control,A1,7/12/2019,7:00,0.2254,51.105,
LSA,control,A1,7/12/2019,8:00,0.2254,50.752,
LSA,control,A1,7/12/2019,9:00,0.2245,51.895,
LSA,control,A1,7/12/2019,10:00,0.2232,55.515,
LSA,control,A1,7/12/2019,11:00,0.2216,59.401,
LSA,control,A1,7/12/2019,12:00,0.2195,63.005,
LSA,control,A1,7/12/2019,13:00,0.2185,66.385,
LSA,control,A1,7/12/2019,14:00,0.2174,68.956,
LSA,control,A1,7/12/2019,15:00,0.2169,70.846,
LSA,control,A1,7/12/2019,16:00,0.2161,71.577,
LSA,control,A1,7/12/2019,17:00,0.2153,71.447,
LSA,control,A1,7/12/2019,18:00,0.2143,70.459,
LSA,control,A1,7/12/2019,19:00,0.2139,68.657,
LSA,control,A1,7/12/2019,20:00,0.2139,66.772,
LSA,control,A1,7/12/2019,21:00,0.2139,64.674,
LSA,control,A1,7/12/2019,22:00,0.2143,62.704,
LSA,control,A1,7/12/2019,23:00,0.2148,60.991,
LSA,control,A1,7/13/2019,0:00,0.2153,59.486,
LSA,control,A1,7/13/2019,1:00,0.2153,58.152,
LSA,control,A1,7/13/2019,2:00,0.2156,57.031,
LSA,control,A1,7/13/2019,3:00,0.2161,55.949,
LSA,control,A1,7/13/2019,4:00,0.2161,54.995,
LSA,control,A1,7/13/2019,5:00,0.2161,54.169,
LSA,control,A1,7/13/2019,6:00,0.2164,53.384,
LSA,control,A1,7/13/2019,7:00,0.2169,52.729,
LSA,control,A1,7/13/2019,8:00,0.2169,52.291,
LSA,control,A1,7/13/2019,9:00,0.2161,53.384,
LSA,control,A1,7/13/2019,10:00,0.2153,57.117,
LSA,control,A1,7/13/2019,11:00,0.2139,60.818,
LSA,control,A1,7/13/2019,12:00,0.2131,64.161,
LSA,control,A1,7/13/2019,13:00,0.2117,65.959,
LSA,control,A1,7/13/2019,14:00,0.2112,66.515,
LSA,control,A1,7/13/2019,15:00,0.2109,67.199,
LSA,control,A1,7/13/2019,16:00,0.21,68.356,
LSA,control,A1,7/13/2019,17:00,0.2095,67.413,
LSA,control,A1,7/13/2019,18:00,0.2095,66.13,
LSA,control,A1,7/13/2019,19:00,0.2092,65.188,
LSA,control,A1,7/13/2019,20:00,0.2095,63.903,
