Plot Title: 9735537_SM_USA_C2_trmt,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700890, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700891, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700896, LBL: C2_R)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9719165, LBL: C2)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","RH, % (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","Voltage, V (LGR S/N: 9735537, SEN S/N: 9725485)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734409, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734412, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734416, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152214, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152224, LBL: C2_L)","Batt, V (LGR S/N: 9735537)"
203,6/1/18 21:40,1.2,1.2,1.2,48.85,30.682,1,-0.2039,0.6,0.6,0.6,0.2524,0.2966,4.279
204,6/1/18 21:50,1.2,1.2,1.2,48.583,30.225,1,-0.2039,0.6,0.6,0.6,0.2524,0.2966,4.279
205,6/1/18 22:00,1.2,1.2,1.2,48.405,29.817,1,-0.2039,0.6,0.6,0.6,0.2524,0.297,4.273
206,6/1/18 22:10,1.2,1.2,1.2,48.182,29.917,1,-0.2039,0.6,0.6,0.6,0.2524,0.297,4.273
207,6/1/18 22:20,1.2,1.2,1.2,47.959,30.173,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.273
208,6/1/18 22:30,1.2,1.2,1.2,47.781,30.834,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.273
209,6/1/18 22:40,1.2,1.2,1.2,47.557,32.742,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.273
210,6/1/18 22:50,1.2,1.2,1.2,47.334,32.641,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.267
211,6/1/18 23:00,1.2,1.2,1.2,47.154,31.791,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.267
212,6/1/18 23:10,1.2,1.2,1.2,46.974,31.692,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.267
213,6/1/18 23:20,1.2,1.2,1.2,46.751,31.942,1,-0.2039,0.6,0.6,0.6,0.2528,0.297,4.267
214,6/1/18 23:30,1.2,1.2,1.2,46.571,30.326,1,-0.2039,0.6,0.6,0.6,0.2532,0.297,4.267
215,6/1/18 23:40,1.2,1.2,1.2,46.346,30.429,1,-0.2039,0.6,0.6,0.6,0.2532,0.297,4.267
216,6/1/18 23:50,1.2,1.2,1.2,46.166,28.994,1,-0.2039,0.6,0.6,0.6,0.2532,0.297,4.267
217,6/2/18 0:00,1.2,1.2,1.2,45.986,30.783,1,-0.2039,0.6,0.6,0.6,0.2532,0.297,4.267
218,6/2/18 0:10,1.2,1.2,1.2,45.806,31.339,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
219,6/2/18 0:20,1.2,1.2,1.2,45.579,30.376,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
220,6/2/18 0:30,1.2,1.2,1.2,45.399,30.682,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
221,6/2/18 0:40,1.2,1.2,1.2,45.217,30.936,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
222,6/2/18 0:50,1.2,1.2,1.2,45.082,29.764,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
223,6/2/18 1:00,1.2,1.2,1.2,44.856,28.321,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
224,6/2/18 1:10,1.2,1.2,1.2,44.719,30.429,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
225,6/2/18 1:20,1.2,1.2,1.2,44.537,31.942,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
226,6/2/18 1:30,1.2,1.2,1.2,44.355,30.987,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
227,6/2/18 1:40,1.2,1.2,1.2,44.173,30.884,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
228,6/2/18 1:50,1.2,1.2,1.2,44.037,29.354,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
229,6/2/18 2:00,1.2,1.2,1.2,43.9,28.112,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
230,6/2/18 2:10,1.2,1.2,1.2,43.716,27.223,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
231,6/2/18 2:20,1.2,1.2,1.2,43.534,27.381,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
232,6/2/18 2:30,1.2,1.2,1.2,43.443,28.528,1,-0.2039,0.6,0.6,0.6,0.2532,0.2976,4.267
233,6/2/18 2:40,1.2,1.2,1.2,43.259,27.747,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
234,6/2/18 2:50,1.2,1.2,1.2,43.167,26.906,1,-0.2039,0.6,0.6,0.6,0.2532,0.2976,4.267
235,6/2/18 3:00,1.2,1.2,1.2,42.984,26.112,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
236,6/2/18 3:10,1.2,1.2,1.2,42.892,26.112,1,-0.2039,0.6,0.6,0.6,0.2532,0.2973,4.267
237,6/2/18 3:20,1.2,1.2,1.2,42.755,26.325,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
238,6/2/18 3:30,1.2,1.2,1.2,42.616,26.112,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
239,6/2/18 3:40,1.2,1.2,1.2,42.478,25.309,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
240,6/2/18 3:50,1.2,1.2,1.2,42.341,24.663,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
241,6/2/18 4:00,1.2,1.2,1.2,42.247,25.201,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
242,6/2/18 4:10,1.2,1.2,1.2,42.156,24.717,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.267
243,6/2/18 4:20,1.2,1.2,1.2,42.017,24.771,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.285
244,6/2/18 4:30,1.2,1.2,1.2,41.878,24.174,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
245,6/2/18 4:40,1.2,1.2,1.2,41.787,24.553,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
246,6/2/18 4:50,1.2,1.2,1.2,41.693,25.147,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
247,6/2/18 5:00,1.2,1.2,1.2,41.554,24.445,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
248,6/2/18 5:10,1.2,1.2,1.2,41.463,24.283,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
249,6/2/18 5:20,1.2,1.2,1.2,41.322,23.792,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.255
250,6/2/18 5:30,1.2,1.2,1.2,41.277,23.682,1,-0.2039,0.6,0.6,0.6,0.2534,0.2973,4.261
251,6/2/18 5:40,1.2,6.2,1.2,41.184,24.283,1,-0.2039,3.1,0.6,0.6,0.2534,0.2973,4.261
252,6/2/18 5:50,1.2,18.7,1.2,41.09,23.682,1,-0.2039,6.9,0.6,0.6,0.2534,0.2973,4.255
253,6/2/18 6:00,1.2,31.2,1.2,40.951,25.095,1,-0.2039,11.9,0.6,0.6,0.2534,0.2973,4.255
254,6/2/18 6:10,1.2,46.2,1.2,40.905,25.792,1,-0.2039,15.6,0.6,0.6,0.2534,0.2973,4.261
255,6/2/18 6:20,8.7,243.7,8.7,40.811,34.907,1,-0.2039,163.1,14.4,18.1,0.2538,0.2973,4.285
256,6/2/18 6:30,11.2,323.7,13.7,40.764,41.693,1,-0.2039,200.6,16.9,21.9,0.2538,0.2976,4.303
257,6/2/18 6:40,13.7,406.2,16.2,40.672,46.661,1,-0.2039,236.9,20.6,25.6,0.2538,0.2973,4.339
258,6/2/18 6:50,18.7,483.7,18.7,40.579,51.458,1,-0.2039,274.4,24.4,29.4,0.2538,0.2976,4.393
259,6/2/18 7:00,21.2,558.7,23.7,40.532,55.819,1,-0.2039,308.1,26.9,33.1,0.2538,0.2976,4.357
260,6/2/18 7:10,23.7,633.7,26.2,40.485,56.858,1,-0.2039,343.1,29.4,35.6,0.2538,0.2976,4.472
261,6/2/18 7:20,26.2,706.2,28.7,40.392,58.626,1,-0.2039,375.6,31.9,39.4,0.2538,0.2979,4.351
262,6/2/18 7:30,28.7,776.2,31.2,40.345,60.089,1,-0.2039,410.6,35.6,43.1,0.2538,0.2979,4.369
263,6/2/18 7:40,31.2,846.2,33.7,40.298,62.406,1,-0.2039,441.9,38.1,45.6,0.2538,0.2979,4.363
264,6/2/18 7:50,36.2,913.7,38.7,40.251,65.487,1,-0.2039,473.1,40.6,48.1,0.2542,0.2979,4.321
265,6/2/18 8:00,38.7,978.7,41.2,40.204,65.316,1,-0.2039,504.4,43.1,51.9,0.2542,0.2979,4.381
266,6/2/18 8:10,41.2,1041.2,43.7,40.204,66.9,1,-0.2039,533.1,45.6,53.1,0.2542,0.2979,4.333
267,6/2/18 8:20,43.7,1101.2,46.2,40.204,68.356,1,-0.2039,560.6,48.1,55.6,0.2542,0.2979,4.412
268,6/2/18 8:30,46.2,1163.7,48.7,40.204,69.643,1,-0.2039,591.9,50.6,59.4,0.2542,0.2979,4.339
269,6/2/18 8:40,51.2,1218.7,51.2,40.298,70.93,1,-0.2039,619.4,53.1,61.9,0.2542,0.2979,4.369
270,6/2/18 8:50,53.7,1283.7,53.7,40.392,71.49,1,-0.2039,648.1,55.6,64.4,0.2542,0.2984,4.339
271,6/2/18 9:00,56.2,1333.7,56.2,40.485,71.19,1,-0.2039,675.6,59.4,66.9,0.2542,0.2979,4.484
272,6/2/18 9:10,58.7,1388.7,58.7,40.579,72.61,1,-0.2039,703.1,61.9,69.4,0.2542,0.2979,4.339
273,6/2/18 9:20,61.2,1438.7,61.2,40.764,73.99,1,-0.2039,729.4,64.4,71.9,0.2542,0.2979,4.448
274,6/2/18 9:30,63.7,1488.7,63.7,40.905,75.594,1,-0.2039,751.9,65.6,74.4,0.2546,0.2979,4.339
275,6/2/18 9:40,66.2,1536.2,66.2,41.09,77.902,1,-0.2039,776.9,68.1,76.9,0.2546,0.2979,4.351
276,6/2/18 9:50,68.7,1578.7,68.7,41.322,80.361,1,-0.2039,799.4,70.6,78.1,0.2542,0.2979,4.345
277,6/2/18 10:00,68.7,1623.7,71.2,41.508,80.713,1,-0.2039,823.1,71.9,80.6,0.2546,0.2979,4.478
278,6/2/18 10:10,71.2,1666.2,73.7,41.787,82.085,1,-0.2039,849.4,74.4,83.1,0.2546,0.2979,4.351
279,6/2/18 10:20,73.7,1698.7,76.2,42.017,84.004,1,-0.2039,869.4,75.6,84.4,0.2546,0.2979,4.442
280,6/2/18 10:30,76.2,1733.7,76.2,42.341,84.587,1,-0.2039,894.4,78.1,86.9,0.2546,0.2979,4.466
281,6/2/18 10:40,76.2,1768.7,78.7,42.616,87.391,1,-0.2039,914.4,78.1,88.1,0.2546,0.2979,4.303
282,6/2/18 10:50,76.2,1798.7,81.2,42.939,86.617,1,-0.2039,933.1,79.4,89.4,0.2542,0.2979,4.369
283,6/2/18 11:00,78.7,1823.7,81.2,43.259,86.981,1,-0.2039,951.9,80.6,90.6,0.2546,0.2976,4.321
284,6/2/18 11:10,78.7,1848.7,83.7,43.579,90.1,1,-0.2039,973.1,80.6,90.6,0.2546,0.2976,4.357
285,6/2/18 11:20,78.7,1866.2,83.7,43.945,89.731,1,-0.2039,985.6,80.6,91.9,0.2542,0.2976,4.321
286,6/2/18 11:30,78.7,1888.7,86.2,44.31,90.844,1,-0.2039,1004.4,80.6,91.9,0.2546,0.2976,4.381
287,6/2/18 11:40,78.7,1906.2,86.2,44.674,93.754,1,-0.2039,1020.6,80.6,93.1,0.2542,0.2973,4.321
288,6/2/18 11:50,78.7,1921.2,86.2,45.036,92.62,1,-0.2039,1030.6,80.6,93.1,0.2542,0.2973,4.466
289,6/2/18 12:00,78.7,1928.7,86.2,45.399,94.8,1,-0.2039,1041.9,80.6,93.1,0.2542,0.2973,4.327
290,6/2/18 12:10,78.7,1936.2,86.2,45.806,95.328,1,-0.2039,1048.1,79.4,91.9,0.2542,0.2973,4.351
291,6/2/18 12:20,78.7,1936.2,88.7,46.211,96.53,1,-0.2039,1054.4,78.1,93.1,0.2542,0.2973,4.333
292,6/2/18 12:30,78.7,1938.7,88.7,46.616,94.563,1,-0.2039,1055.6,76.9,91.9,0.2542,0.297,4.369
293,6/2/18 12:40,76.2,1941.2,88.7,47.019,98.332,1,-0.2039,1060.6,75.6,93.1,0.2538,0.297,4.351
294,6/2/18 12:50,76.2,1943.7,88.7,47.377,97.16,1,-0.2039,1056.9,75.6,93.1,0.2538,0.297,4.46
295,6/2/18 13:00,76.2,1928.7,88.7,47.781,98.038,1,-0.2039,1054.4,73.1,91.9,0.2538,0.2966,4.369
296,6/2/18 13:10,76.2,1923.7,88.7,48.137,100.657,1,-0.2039,1054.4,73.1,91.9,0.2538,0.2966,4.339
297,6/2/18 13:20,73.7,1911.2,86.2,48.538,97.599,1,-0.2039,1045.6,71.9,90.6,0.2538,0.2966,4.351
298,6/2/18 13:30,73.7,1891.2,86.2,48.895,100.108,1,-0.2039,1029.4,70.6,90.6,0.2538,0.2966,4.357
299,6/2/18 13:40,71.2,1878.7,86.2,49.249,98.038,1,-0.2039,1016.9,70.6,90.6,0.2538,0.2963,4.369
300,6/2/18 13:50,71.2,1863.7,86.2,49.604,99.118,1,-0.2039,1004.4,69.4,89.4,0.2534,0.2963,4.46
301,6/2/18 14:00,68.7,1843.7,86.2,49.959,99.613,1,-0.2039,988.1,68.1,88.1,0.2534,0.2959,4.46
302,6/2/18 14:10,68.7,1811.2,83.7,50.311,98.773,1,-0.2039,968.1,66.9,86.9,0.2534,0.2959,4.303
303,6/2/18 14:20,66.2,1788.7,83.7,50.664,97.257,1,-0.2039,948.1,65.6,85.6,0.2534,0.2959,4.448
304,6/2/18 14:30,66.2,1766.2,81.2,50.974,96.676,1,-0.2039,924.4,63.1,84.4,0.2534,0.2959,4.303
305,6/2/18 14:40,63.7,1726.2,81.2,51.282,93.234,1,-0.2039,905.6,61.9,83.1,0.2534,0.2959,4.369
306,6/2/18 14:50,63.7,1696.2,78.7,51.589,98.971,1,-0.2039,889.4,60.6,81.9,0.2534,0.2959,4.309
307,6/2/18 15:00,61.2,1656.2,78.7,51.895,97.403,1,-0.2039,869.4,59.4,80.6,0.2534,0.2955,4.363
308,6/2/18 15:10,58.7,1618.7,76.2,52.16,96.627,1,-0.2039,845.6,58.1,79.4,0.2534,0.2959,4.321
309,6/2/18 15:20,58.7,1578.7,76.2,52.466,96.048,1,-0.2039,826.9,58.1,78.1,0.2532,0.2959,4.448
310,6/2/18 15:30,58.7,1533.7,73.7,52.686,94.372,1,-0.2039,801.9,56.9,76.9,0.2532,0.2959,4.321
311,6/2/18 15:40,56.2,1493.7,71.2,52.947,96.145,1,-0.2039,784.4,56.9,75.6,0.2534,0.2955,4.363
312,6/2/18 15:50,56.2,1443.7,68.7,53.166,94.753,1,-0.2039,760.6,55.6,73.1,0.2532,0.2959,4.339
313,6/2/18 16:00,56.2,1396.2,66.2,53.384,94.609,1,-0.2039,735.6,54.4,71.9,0.2532,0.2955,4.46
314,6/2/18 16:10,53.7,1341.2,63.7,53.602,93.375,1,-0.2039,709.4,53.1,70.6,0.2532,0.2955,4.43
315,6/2/18 16:20,51.2,1293.7,61.2,53.82,89.132,1,-0.2039,686.9,53.1,68.1,0.2532,0.2955,4.309
316,6/2/18 16:30,51.2,1236.2,58.7,53.994,88.902,1,-0.2039,658.1,51.9,65.6,0.2532,0.2955,4.46
317,6/2/18 16:40,48.7,1183.7,56.2,54.169,90.333,1,-0.2039,631.9,50.6,64.4,0.2532,0.2955,4.321
318,6/2/18 16:50,46.2,1131.2,53.7,54.3,87.573,1,-0.2039,496.9,49.4,60.6,0.2528,0.2955,4.363
319,6/2/18 17:00,38.7,1071.2,6.2,54.43,72.653,1,-0.2039,573.1,41.9,6.9,0.2528,0.2952,4.333
320,6/2/18 17:10,28.7,693.7,28.7,54.561,63.005,1,-0.2039,361.9,29.4,31.9,0.2528,0.2955,4.381
321,6/2/18 17:20,38.7,948.7,41.2,54.691,72.912,1,-0.2039,506.9,40.6,46.9,0.2528,0.2952,4.393
322,6/2/18 17:30,36.2,891.2,41.2,54.777,80.272,1,-0.2039,478.1,39.4,49.4,0.2528,0.2949,4.321
323,6/2/18 17:40,33.7,828.7,36.2,54.82,78.996,1,-0.2039,445.6,36.9,43.1,0.2524,0.2952,4.466
324,6/2/18 17:50,31.2,768.7,36.2,54.865,77.902,1,-0.2039,415.6,35.6,43.1,0.2528,0.2952,4.321
325,6/2/18 18:00,13.7,361.2,21.2,54.909,73.299,1,-0.2039,201.9,14.4,25.6,0.2528,0.2952,4.369
326,6/2/18 18:10,3.7,116.2,3.7,54.909,55.213,1,-0.2039,40.6,1.9,3.1,0.2524,0.2952,4.321
327,6/2/18 18:20,3.7,121.2,1.2,54.909,48.004,1,-0.2039,46.9,1.9,1.9,0.2524,0.2952,4.333
328,6/2/18 18:30,16.2,466.2,6.2,54.909,49.294,1,-0.2039,258.1,19.4,6.9,0.2524,0.2949,4.393
329,6/2/18 18:40,1.2,98.7,3.7,54.865,48.762,1,-0.2039,30.6,1.9,1.9,0.2524,0.2949,4.351
330,6/2/18 18:50,1.2,96.2,1.2,54.82,45.172,1,-0.2039,28.1,0.6,0.6,0.2524,0.2949,4.339
331,6/2/18 19:00,1.2,93.7,1.2,54.734,42.478,1,-0.2039,28.1,0.6,0.6,0.2524,0.2949,4.339
332,6/2/18 19:10,1.2,86.2,1.2,54.648,42.478,1,-0.2039,25.6,0.6,0.6,0.2524,0.2949,4.339
333,6/2/18 19:20,1.2,81.2,1.2,54.516,41.832,1,-0.2039,24.4,0.6,0.6,0.2524,0.2949,4.333
334,6/2/18 19:30,1.2,76.2,1.2,54.387,41.043,1,-0.2039,23.1,0.6,0.6,0.2524,0.2949,4.333
335,6/2/18 19:40,1.2,68.7,1.2,54.212,40.204,1,-0.2039,20.6,0.6,0.6,0.2524,0.2949,4.333
336,6/2/18 19:50,1.2,58.7,1.2,54.082,39.124,1,-0.2039,18.1,0.6,0.6,0.2524,0.2949,4.333
337,6/2/18 20:00,1.2,46.2,1.2,53.908,38.131,1,-0.2039,15.6,0.6,0.6,0.2524,0.2949,4.321
338,6/2/18 20:10,1.2,33.7,1.2,53.733,37.369,1,-0.2039,11.9,0.6,0.6,0.2524,0.2949,4.321
339,6/2/18 20:20,1.2,18.7,1.2,53.515,36.603,1,-0.2039,8.1,0.6,0.6,0.2524,0.2949,4.315
340,6/2/18 20:30,1.2,6.2,1.2,53.341,35.976,1,-0.2039,3.1,0.6,0.6,0.2524,0.2949,4.309
341,6/2/18 20:40,1.2,1.2,1.2,53.121,35.443,1,-0.2039,0.6,0.6,0.6,0.2524,0.2949,4.303
342,6/2/18 20:50,1.2,1.2,1.2,52.903,35.055,1,-0.2039,0.6,0.6,0.6,0.2524,0.2949,4.303
343,6/2/18 21:00,1.2,1.2,1.2,52.729,34.664,1,-0.2039,0.6,0.6,0.6,0.2524,0.2949,4.303
344,6/2/18 21:10,1.2,1.2,1.2,52.466,34.371,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.297
345,6/2/18 21:20,1.2,1.2,1.2,52.291,35.782,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.297
346,6/2/18 21:30,1.2,1.2,1.2,52.072,35.589,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.297
347,6/2/18 21:40,1.2,1.2,1.2,51.852,34.468,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.291
348,6/2/18 21:50,1.2,1.2,1.2,51.633,34.075,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.321
349,6/2/18 22:00,1.2,1.2,1.2,51.413,34.027,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.291
350,6/2/18 22:10,1.2,1.2,1.2,51.193,33.78,1,-0.2039,0.6,0.6,0.6,0.2528,0.2952,4.291
351,6/2/18 22:20,1.2,1.2,1.2,50.974,33.831,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.291
352,6/2/18 22:30,1.2,1.2,1.2,50.709,33.435,1,-0.2039,0.6,0.6,0.6,0.2524,0.2952,4.291
353,6/2/18 22:40,1.2,1.2,1.2,50.533,33.336,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
354,6/2/18 22:50,1.2,1.2,1.2,50.311,33.386,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
355,6/2/18 23:00,1.2,1.2,1.2,50.092,33.089,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
356,6/2/18 23:10,1.2,1.2,1.2,49.914,32.79,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
357,6/2/18 23:20,1.2,1.2,1.2,49.692,33.435,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
358,6/2/18 23:30,1.2,1.2,1.2,49.471,33.78,1,-0.2039,0.6,0.6,0.6,0.2524,0.2955,4.291
359,6/2/18 23:40,1.2,1.2,1.2,49.294,35.103,1,-0.2039,0.6,0.6,0.6,0.2528,0.2955,4.291
360,6/2/18 23:50,1.2,1.2,1.2,49.073,33.237,1,-0.2039,0.6,0.6,0.6,0.2528,0.2955,4.291
361,6/3/18 0:00,1.2,1.2,1.2,48.85,32.691,1,-0.2039,0.6,0.6,0.6,0.2528,0.2955,4.291
362,6/3/18 0:10,1.2,1.2,1.2,48.672,32.79,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.291
363,6/3/18 0:20,1.2,1.2,1.2,48.493,32.342,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
364,6/3/18 0:30,1.2,1.2,1.2,48.315,31.993,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.291
365,6/3/18 0:40,1.2,1.2,1.2,48.137,31.541,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
366,6/3/18 0:50,1.2,1.2,1.2,47.914,31.791,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
367,6/3/18 1:00,1.2,1.2,1.2,47.736,30.884,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
368,6/3/18 1:10,1.2,1.2,1.2,47.512,31.138,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
369,6/3/18 1:20,1.2,1.2,1.2,47.377,30.884,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
370,6/3/18 1:30,1.2,1.2,1.2,47.154,31.037,1,-0.2039,0.6,0.6,0.6,0.2528,0.2959,4.285
371,6/3/18 1:40,1.2,1.2,1.2,47.019,30.783,1,-0.2039,0.6,0.6,0.6,0.2528,0.2963,4.285
372,6/3/18 1:50,1.2,1.2,1.2,46.841,30.429,1,-0.2039,0.6,0.6,0.6,0.2528,0.2963,4.285
373,6/3/18 2:00,1.2,1.2,1.2,46.706,30.072,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
374,6/3/18 2:10,1.2,1.2,1.2,46.526,30.173,1,-0.2039,0.6,0.6,0.6,0.2528,0.2963,4.285
375,6/3/18 2:20,1.2,1.2,1.2,46.346,30.326,1,-0.2039,0.6,0.6,0.6,0.2528,0.2963,4.285
376,6/3/18 2:30,1.2,1.2,1.2,46.166,29.764,1,-0.2039,0.6,0.6,0.6,0.2528,0.2963,4.285
377,6/3/18 2:40,1.2,1.2,1.2,46.031,29.97,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
378,6/3/18 2:50,1.2,1.2,1.2,45.851,30.02,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
379,6/3/18 3:00,1.2,1.2,1.2,45.714,30.58,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
380,6/3/18 3:10,1.2,1.2,1.2,45.534,30.225,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
381,6/3/18 3:20,1.2,1.2,1.2,45.354,29.559,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
382,6/3/18 3:30,1.2,1.2,1.2,45.262,29.817,1,-0.2039,0.6,0.6,0.6,0.2532,0.2963,4.285
383,6/3/18 3:40,1.2,1.2,1.2,45.082,29.509,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.285
384,6/3/18 3:50,1.2,1.2,1.2,44.946,29.354,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.285
385,6/3/18 4:00,1.2,1.2,1.2,44.809,29.406,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.285
386,6/3/18 4:10,1.2,1.2,1.2,44.627,29.354,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.285
387,6/3/18 4:20,1.2,1.2,1.2,44.537,29.251,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.279
388,6/3/18 4:30,1.2,1.2,1.2,44.4,29.559,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.279
389,6/3/18 4:40,1.2,1.2,1.2,44.263,30.072,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.279
390,6/3/18 4:50,1.2,1.2,1.2,44.127,30.632,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.273
391,6/3/18 5:00,1.2,1.2,1.2,43.99,30.632,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.279
392,6/3/18 5:10,1.2,1.2,1.2,43.9,30.376,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.273
393,6/3/18 5:20,1.2,1.2,1.2,43.763,30.376,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.273
394,6/3/18 5:30,1.2,1.2,1.2,43.624,30.682,1,-0.2039,0.6,0.6,0.6,0.2532,0.2966,4.273
395,6/3/18 5:40,1.2,6.2,1.2,43.534,31.791,1,-0.2039,5.6,0.6,0.6,0.2532,0.2966,4.273
396,6/3/18 5:50,1.2,13.7,1.2,43.443,32.891,1,-0.2039,13.1,0.6,0.6,0.2532,0.2966,4.273
397,6/3/18 6:00,1.2,26.2,1.2,43.351,34.858,1,-0.2039,20.6,0.6,0.6,0.2534,0.2966,4.285
398,6/3/18 6:10,1.2,43.7,1.2,43.259,35.879,1,-0.2039,26.9,1.9,1.9,0.2534,0.2966,4.291
399,6/3/18 6:20,1.2,76.2,1.2,43.122,36.361,1,-0.2039,46.9,3.1,3.1,0.2534,0.2966,4.321
400,6/3/18 6:30,3.7,103.7,3.7,43.03,38.415,1,-0.2039,68.1,4.4,6.9,0.2534,0.297,4.339
401,6/3/18 6:40,1.2,78.7,1.2,42.939,39.078,1,-0.2039,43.1,1.9,3.1,0.2534,0.297,4.363
402,6/3/18 6:50,1.2,96.2,1.2,42.892,38.653,1,-0.2039,53.1,3.1,4.4,0.2534,0.297,4.393
403,6/3/18 7:00,3.7,113.7,3.7,42.8,38.937,1,-0.2039,60.6,4.4,4.4,0.2534,0.297,4.393
404,6/3/18 7:10,3.7,146.2,3.7,42.708,39.031,1,-0.2039,75.6,4.4,5.6,0.2534,0.297,4.393
