Plot Title: 9735534_SM_USA_C1_ctrl,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700888, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700901, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700904, LBL: C1_L)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9713846, LBL: C1)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","RH, % (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","Voltage, V (LGR S/N: 9735534, SEN S/N: 9725481)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734404, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734406, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734408, LBL: C1_L)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152216, LBL: C1_R)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152227, LBL: C1_L)","Batt, V (LGR S/N: 9735534)"
14659,9/10/18 7:20,3.7,3.7,166.2,44.355,27.955,1,-0.1937,5.6,103.1,6.9,0.1972,0.2262,4.339
14660,9/10/18 7:30,8.7,6.2,246.2,44.263,31.892,1,-0.1886,13.1,153.1,20.6,0.1967,0.2254,4.393
14661,9/10/18 7:40,11.2,11.2,351.2,44.218,33.138,1,-0.1937,19.4,213.1,23.1,0.1976,0.2262,4.363
14662,9/10/18 7:50,13.7,13.7,441.2,44.173,33.089,1,-0.1937,23.1,256.9,28.1,0.1976,0.2262,4.538
14663,9/10/18 8:00,16.2,13.7,466.2,44.082,37.942,1,-0.1937,24.4,260.6,29.4,0.1976,0.2262,4.369
14664,9/10/18 8:10,21.2,21.2,686.2,43.99,44.537,1,-0.1886,38.1,390.6,41.9,0.1981,0.2269,4.363
14665,9/10/18 8:20,28.7,28.7,843.7,43.945,50.092,1,-0.1886,45.6,473.1,50.6,0.1976,0.2262,4.484
14666,9/10/18 8:30,31.2,31.2,913.7,43.9,50.841,1,-0.1886,50.6,516.9,54.4,0.1976,0.2262,4.363
14667,9/10/18 8:40,23.7,26.2,758.7,43.9,48.717,1,-0.1937,41.9,421.9,44.4,0.1976,0.2262,4.538
14668,9/10/18 8:50,6.2,8.7,246.2,43.853,44.901,1,-0.1886,11.9,120.6,13.1,0.1972,0.2262,4.412
14669,9/10/18 9:00,36.2,36.2,1063.7,43.853,46.661,1,-0.1886,58.1,586.9,60.6,0.1972,0.2262,4.363
14670,9/10/18 9:10,36.2,38.7,1038.7,43.9,54.255,1,-0.1886,59.4,580.6,60.6,0.1972,0.2257,4.526
14671,9/10/18 9:20,33.7,36.2,973.7,43.9,54.169,1,-0.1886,53.1,529.4,54.4,0.1967,0.2257,4.363
14672,9/10/18 9:30,11.2,13.7,396.2,43.945,50.356,1,-0.1886,19.4,200.6,19.4,0.1972,0.2262,4.369
14673,9/10/18 9:40,36.2,41.2,1138.7,43.99,55.558,1,-0.1886,59.4,600.6,59.4,0.1972,0.2254,4.357
14674,9/10/18 9:50,48.7,53.7,1476.2,44.037,66.173,1,-0.1886,79.4,801.9,78.1,0.1967,0.2249,4.363
14675,9/10/18 10:00,38.7,43.7,1191.2,44.127,67.842,1,-0.1886,63.1,634.4,61.9,0.1972,0.2254,4.4
14676,9/10/18 10:10,21.2,23.7,696.2,44.218,60.604,1,-0.1886,35.6,356.9,34.4,0.1972,0.2254,4.351
14677,9/10/18 10:20,36.2,43.7,1156.2,44.263,61.891,1,-0.1937,58.1,593.1,56.9,0.1976,0.2254,4.369
14678,9/10/18 10:30,33.7,38.7,1051.2,44.355,65.872,1,-0.1886,51.9,533.1,49.4,0.1967,0.2249,4.369
14679,9/10/18 10:40,18.7,21.2,641.2,44.445,59.83,1,-0.1886,30.6,321.9,29.4,0.1972,0.2245,4.351
14680,9/10/18 10:50,21.2,23.7,683.7,44.582,57.893,1,-0.1886,31.9,341.9,31.9,0.1967,0.2241,4.381
14681,9/10/18 11:00,21.2,23.7,698.7,44.674,59.401,1,-0.1886,33.1,353.1,33.1,0.1967,0.2245,4.351
14682,9/10/18 11:10,63.7,73.7,1971.2,44.809,66.301,1,-0.1886,99.4,1040.6,95.6,0.1967,0.2241,4.381
14683,9/10/18 11:20,38.7,46.2,1231.2,44.946,72.523,1,-0.1886,60.6,644.4,58.1,0.1963,0.2237,4.363
14684,9/10/18 11:30,56.2,66.2,1756.2,45.082,75.898,1,-0.1886,86.9,931.9,84.4,0.1972,0.2245,4.351
14685,9/10/18 11:40,58.7,68.7,1821.2,45.262,76.725,1,-0.1886,89.4,961.9,86.9,0.1963,0.2232,4.363
14686,9/10/18 11:50,63.7,71.2,1896.2,45.444,80.051,1,-0.1886,93.1,1010.6,91.9,0.1963,0.2232,4.351
14687,9/10/18 12:00,48.7,53.7,1388.7,45.669,72.826,1,-0.1886,66.9,721.9,66.9,0.1958,0.2224,4.4
14688,9/10/18 12:10,68.7,81.2,2063.7,45.896,82.931,1,-0.1886,101.9,1104.4,98.1,0.1958,0.2229,4.357
14689,9/10/18 12:20,68.7,81.2,2048.7,46.166,78.076,1,-0.1886,100.6,1099.4,99.4,0.1954,0.2219,4.46
14690,9/10/18 12:30,73.7,86.2,2138.7,46.481,79.876,1,-0.1886,105.6,1148.1,103.1,0.1958,0.2219,4.381
14691,9/10/18 12:40,46.2,53.7,1366.2,46.751,83.064,1,-0.1886,64.4,704.4,61.9,0.1954,0.2219,4.544
14692,9/10/18 12:50,66.2,78.7,1958.7,47.064,79.831,1,-0.1886,95.6,1050.6,94.4,0.1954,0.2211,4.363
14693,9/10/18 13:00,13.7,13.7,406.2,47.422,76.464,1,-0.1886,19.4,194.4,18.1,0.1954,0.2216,4.351
14694,9/10/18 13:10,66.2,78.7,1996.2,47.736,74.077,1,-0.1886,95.6,1064.4,95.6,0.1954,0.2211,4.363
14695,9/10/18 13:20,63.7,71.2,1903.7,48.094,73.99,1,-0.1886,91.9,1020.6,91.9,0.1954,0.2208,4.454
14696,9/10/18 13:30,68.7,76.2,2011.2,48.493,66.772,1,-0.1886,98.1,1075.6,98.1,0.1948,0.2198,4.351
14697,9/10/18 13:40,73.7,81.2,2138.7,48.805,62.62,1,-0.1886,103.1,1138.1,104.4,0.1954,0.2208,4.544
14698,9/10/18 13:50,71.2,78.7,2071.2,49.249,63.732,1,-0.1886,99.4,1096.9,100.6,0.1945,0.2198,4.363
14699,9/10/18 14:00,68.7,76.2,1981.2,49.649,66.173,1,-0.1886,95.6,1049.4,96.9,0.1948,0.2203,4.351
14700,9/10/18 14:10,73.7,81.2,2073.7,50.002,66.943,1,-0.1886,103.1,1104.4,104.4,0.1948,0.2198,4.363
14701,9/10/18 14:20,76.2,83.7,2116.2,50.4,64.375,1,-0.1886,104.4,1123.1,105.6,0.1945,0.2198,4.351
14702,9/10/18 14:30,63.7,66.2,1731.2,50.797,66.515,1,-0.1886,84.4,906.9,86.9,0.1945,0.2195,4.363
14703,9/10/18 14:40,36.2,38.7,1001.2,51.148,63.262,1,-0.1886,48.1,501.9,49.4,0.1939,0.2195,4.363
14704,9/10/18 14:50,73.7,78.7,1991.2,51.544,66.13,1,-0.1886,100.6,1048.1,103.1,0.1939,0.219,4.351
14705,9/10/18 15:00,66.2,68.7,1746.2,51.895,67.971,1,-0.1886,89.4,911.9,90.6,0.1945,0.2195,4.357
14706,9/10/18 15:10,23.7,23.7,638.7,52.246,62.919,1,-0.1886,33.1,323.1,34.4,0.1939,0.219,4.345
14707,9/10/18 15:20,21.2,21.2,551.2,52.554,59.358,1,-0.1886,29.4,280.6,30.6,0.1935,0.219,4.381
14708,9/10/18 15:30,31.2,33.7,806.2,52.86,61.162,1,-0.1886,43.1,416.9,44.4,0.1935,0.2185,4.357
14709,9/10/18 15:40,48.7,51.2,1231.2,53.166,59.959,1,-0.1886,66.9,636.9,66.9,0.1935,0.2185,4.393
14710,9/10/18 15:50,26.2,28.7,711.2,53.384,60.26,1,-0.1886,38.1,356.9,38.1,0.1932,0.2185,4.357
14711,9/10/18 16:00,36.2,41.2,951.2,53.645,60.904,1,-0.1886,53.1,489.4,53.1,0.1935,0.2185,4.4
14712,9/10/18 16:10,21.2,21.2,571.2,53.82,58.798,1,-0.1886,30.6,283.1,29.4,0.1932,0.2182,4.357
14713,9/10/18 16:20,46.2,48.7,1178.7,53.994,60.818,1,-0.1937,66.9,615.6,66.9,0.1932,0.2185,4.46
14714,9/10/18 16:30,26.2,28.7,666.2,54.126,61.162,1,-0.1937,36.9,330.6,36.9,0.1926,0.2174,4.357
14715,9/10/18 16:40,18.7,18.7,483.7,54.212,58.626,1,-0.1886,25.6,235.6,25.6,0.1932,0.2177,4.544
14716,9/10/18 16:50,16.2,26.2,658.7,54.343,57.592,1,-0.1886,38.1,321.9,23.1,0.1926,0.2177,4.357
14717,9/10/18 17:00,13.7,13.7,351.2,54.43,57.333,1,-0.1886,19.4,175.6,18.1,0.1932,0.2182,4.393
14718,9/10/18 17:10,13.7,13.7,353.7,54.473,56.901,1,-0.1886,19.4,183.1,19.4,0.1932,0.2185,4.363
14719,9/10/18 17:20,11.2,11.2,326.2,54.516,56.728,1,-0.1886,19.4,171.9,19.4,0.1932,0.2182,4.351
14720,9/10/18 17:30,11.2,11.2,316.2,54.516,57.592,1,-0.1886,16.9,158.1,18.1,0.1926,0.2177,4.363
14721,9/10/18 17:40,8.7,8.7,261.2,54.561,57.074,1,-0.1937,11.9,120.6,13.1,0.1926,0.2177,4.351
14722,9/10/18 17:50,3.7,6.2,166.2,54.561,56.34,1,-0.1886,6.9,70.6,6.9,0.1923,0.2182,4.363
14723,9/10/18 18:00,3.7,3.7,128.7,54.516,55.038,1,-0.1886,4.4,50.6,4.4,0.1926,0.2182,4.357
14724,9/10/18 18:10,1.2,3.7,111.2,54.473,53.733,1,-0.1886,4.4,43.1,4.4,0.1932,0.2185,4.393
14725,9/10/18 18:20,3.7,3.7,133.7,54.43,53.253,1,-0.1886,5.6,59.4,5.6,0.1923,0.2177,4.363
14726,9/10/18 18:30,3.7,3.7,128.7,54.387,54.037,1,-0.1937,5.6,61.9,5.6,0.1926,0.2182,4.387
14727,9/10/18 18:40,1.2,3.7,93.7,54.3,53.427,1,-0.1886,4.4,45.6,4.4,0.1932,0.2177,4.363
14728,9/10/18 18:50,1.2,1.2,61.2,54.212,52.16,1,-0.1937,3.1,30.6,3.1,0.1926,0.2177,4.4
14729,9/10/18 19:00,1.2,1.2,48.7,54.082,52.291,1,-0.1886,1.9,26.9,3.1,0.1926,0.2182,4.369
14730,9/10/18 19:10,1.2,1.2,23.7,53.994,51.413,1,-0.1886,0.6,14.4,0.6,0.1923,0.2182,4.363
14731,9/10/18 19:20,1.2,1.2,8.7,53.865,49.471,1,-0.1937,0.6,5.6,0.6,0.1926,0.2185,4.357
14732,9/10/18 19:30,1.2,1.2,1.2,53.733,47.781,1,-0.1937,0.6,0.6,0.6,0.1923,0.2177,4.351
14733,9/10/18 19:40,1.2,1.2,1.2,53.602,50.002,1,-0.1886,0.6,0.6,0.6,0.1932,0.2185,4.351
14734,9/10/18 19:50,1.2,1.2,1.2,53.515,50.18,1,-0.1886,0.6,0.6,0.6,0.1926,0.2185,4.357
14735,9/10/18 20:00,1.2,1.2,1.2,53.384,49.87,1,-0.1886,0.6,0.6,0.6,0.1932,0.219,4.345
14736,9/10/18 20:10,1.2,1.2,1.2,53.253,49.782,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.339
14737,9/10/18 20:20,1.2,1.2,1.2,53.121,50.047,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.339
14738,9/10/18 20:30,1.2,1.2,1.2,52.992,49.249,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.339
14739,9/10/18 20:40,1.2,1.2,1.2,52.86,47.334,1,-0.1937,0.6,0.6,0.6,0.1932,0.219,4.339
14740,9/10/18 20:50,1.2,1.2,1.2,52.729,45.217,1,-0.1937,0.6,0.6,0.6,0.1926,0.2177,4.339
14741,9/10/18 21:00,1.2,1.2,1.2,52.597,44.082,1,-0.1937,0.6,0.6,0.6,0.1923,0.2177,4.339
14742,9/10/18 21:10,1.2,1.2,1.2,52.466,43.945,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.339
14743,9/10/18 21:20,1.2,1.2,1.2,52.335,46.391,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.351
14744,9/10/18 21:30,1.2,1.2,1.2,52.203,42.57,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.333
14745,9/10/18 21:40,1.2,1.2,1.2,52.072,42.616,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.333
14746,9/10/18 21:50,1.2,1.2,1.2,51.94,45.082,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.333
14747,9/10/18 22:00,1.2,1.2,1.2,51.764,45.986,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.333
14748,9/10/18 22:10,1.2,1.2,1.2,51.633,45.444,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.333
14749,9/10/18 22:20,1.2,1.2,1.2,51.501,45.036,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.333
14750,9/10/18 22:30,1.2,1.2,1.2,51.325,42.433,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.321
14751,9/10/18 22:40,1.2,1.2,1.2,51.148,44.492,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.327
14752,9/10/18 22:50,1.2,1.2,1.2,51.017,45.851,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.321
14753,9/10/18 23:00,1.2,1.2,1.2,50.886,46.751,1,-0.1937,0.6,0.6,0.6,0.1923,0.2182,4.321
14754,9/10/18 23:10,1.2,1.2,1.2,50.709,46.076,1,-0.1886,0.6,0.6,0.6,0.1932,0.2185,4.321
14755,9/10/18 23:20,1.2,1.2,1.2,50.576,47.691,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.321
14756,9/10/18 23:30,1.2,1.2,1.2,50.445,47.691,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.321
14757,9/10/18 23:40,1.2,1.2,1.2,50.311,47.289,1,-0.1886,0.6,0.6,0.6,0.1923,0.2182,4.321
14758,9/10/18 23:50,1.2,1.2,1.2,50.18,46.751,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.321
14759,9/11/18 0:00,1.2,1.2,1.2,50.047,43.306,1,-0.1886,0.6,0.6,0.6,0.1926,0.2174,4.321
14760,9/11/18 0:10,1.2,1.2,1.2,49.959,41.23,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.321
14761,9/11/18 0:20,1.2,1.2,1.2,49.825,40.811,1,-0.1886,0.6,0.6,0.6,0.1923,0.2182,4.321
14762,9/11/18 0:30,1.2,1.2,1.2,49.692,40.158,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.321
14763,9/11/18 0:40,1.2,1.2,1.2,49.561,40.158,1,-0.1937,0.6,0.6,0.6,0.1926,0.2177,4.321
14764,9/11/18 0:50,1.2,1.2,1.2,49.471,40.811,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.315
14765,9/11/18 1:00,1.2,1.2,1.2,49.294,38.464,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.315
14766,9/11/18 1:10,1.2,1.2,1.2,49.204,37.609,1,-0.1937,0.6,0.6,0.6,0.1926,0.2177,4.315
14767,9/11/18 1:20,1.2,1.2,1.2,49.073,37.942,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.315
14768,9/11/18 1:30,1.2,1.2,1.2,48.938,42.755,1,-0.1937,0.6,0.6,0.6,0.1926,0.2177,4.315
14769,9/11/18 1:40,1.2,1.2,1.2,48.805,43.396,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.309
14770,9/11/18 1:50,1.2,1.2,1.2,48.672,42.017,1,-0.1937,0.6,0.6,0.6,0.1923,0.2174,4.333
14771,9/11/18 2:00,1.2,1.2,1.2,48.583,41.693,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.303
14772,9/11/18 2:10,1.2,1.2,1.2,48.405,41.74,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.303
14773,9/11/18 2:20,1.2,1.2,1.2,48.315,41.277,1,-0.1937,0.6,0.6,0.6,0.1932,0.2182,4.303
14774,9/11/18 2:30,1.2,1.2,1.2,48.182,40.998,1,-0.1937,0.6,0.6,0.6,0.1923,0.2177,4.303
14775,9/11/18 2:40,1.2,1.2,1.2,48.049,41.648,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.303
14776,9/11/18 2:50,1.2,1.2,1.2,47.914,41.508,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.303
14777,9/11/18 3:00,1.2,1.2,1.2,47.781,40.485,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.303
14778,9/11/18 3:10,1.2,1.2,1.2,47.691,40.579,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.303
14779,9/11/18 3:20,1.2,1.2,1.2,47.512,40.485,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.303
14780,9/11/18 3:30,1.2,1.2,1.2,47.422,40.672,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.303
14781,9/11/18 3:40,1.2,1.2,1.2,47.334,40.998,1,-0.1937,0.6,0.6,0.6,0.1917,0.2174,4.297
14782,9/11/18 3:50,1.2,1.2,1.2,47.154,40.764,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.297
14783,9/11/18 4:00,1.2,1.2,1.2,47.064,39.36,1,-0.1886,0.6,0.6,0.6,0.1926,0.2185,4.297
14784,9/11/18 4:10,1.2,1.2,1.2,46.974,40.345,1,-0.1886,0.6,0.6,0.6,0.1923,0.2174,4.297
14785,9/11/18 4:20,1.2,1.2,1.2,46.841,39.22,1,-0.1886,0.6,0.6,0.6,0.1926,0.2185,4.297
14786,9/11/18 4:30,1.2,1.2,1.2,46.706,39.736,1,-0.1886,0.6,0.6,0.6,0.1923,0.2177,4.297
14787,9/11/18 4:40,1.2,1.2,1.2,46.616,39.643,1,-0.1937,0.6,0.6,0.6,0.1926,0.2182,4.297
14788,9/11/18 4:50,1.2,1.2,1.2,46.526,39.736,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.291
14789,9/11/18 5:00,1.2,1.2,1.2,46.391,39.267,1,-0.1886,0.6,0.6,0.6,0.1926,0.2185,4.297
14790,9/11/18 5:10,1.2,1.2,1.2,46.256,38.557,1,-0.1886,0.6,0.6,0.6,0.1923,0.2182,4.297
14791,9/11/18 5:20,1.2,1.2,1.2,46.166,38.889,1,-0.1937,0.6,0.6,0.6,0.1923,0.2177,4.297
14792,9/11/18 5:30,1.2,1.2,1.2,46.076,38.748,1,-0.1886,0.6,0.6,0.6,0.1926,0.2182,4.291
14793,9/11/18 5:40,1.2,1.2,1.2,45.941,37.942,1,-0.1937,0.6,0.6,0.6,0.1926,0.2182,4.291
14794,9/11/18 5:50,1.2,1.2,1.2,45.806,36.313,1,-0.1937,0.6,0.6,0.6,0.1923,0.2177,4.291
14795,9/11/18 6:00,1.2,1.2,1.2,45.714,35.782,1,-0.1937,0.6,0.6,0.6,0.1926,0.2185,4.291
14796,9/11/18 6:10,1.2,1.2,1.2,45.624,38.511,1,-0.1937,0.6,0.6,0.6,0.1926,0.2177,4.291
14797,9/11/18 6:20,1.2,1.2,1.2,45.534,37.225,1,-0.1937,0.6,0.6,0.6,0.1932,0.2185,4.291
14798,9/11/18 6:30,1.2,1.2,1.2,45.444,40.158,1,-0.1886,0.6,0.6,0.6,0.1926,0.2177,4.291
14799,9/11/18 6:40,1.2,1.2,3.7,45.307,40.858,1,-0.1886,0.6,1.9,0.6,0.1926,0.2182,4.291
14800,9/11/18 6:50,1.2,1.2,11.2,45.262,41.878,1,-0.1886,0.6,5.6,0.6,0.1926,0.2177,4.291
14801,9/11/18 7:00,1.2,1.2,31.2,45.172,42.939,1,-0.1937,1.9,19.4,1.9,0.1926,0.2182,4.291
14802,9/11/18 7:10,1.2,1.2,61.2,45.082,44.719,1,-0.1937,4.4,36.9,4.4,0.1926,0.2182,4.315
14803,9/11/18 7:20,1.2,1.2,101.2,44.991,46.751,1,-0.1886,5.6,65.6,5.6,0.1926,0.2182,4.351
14804,9/11/18 7:30,6.2,3.7,86.2,44.946,47.109,1,-0.1937,6.9,51.9,14.4,0.1932,0.219,4.4
14805,9/11/18 7:40,1.2,1.2,78.7,44.901,46.931,1,-0.1886,3.1,35.6,3.1,0.1932,0.2185,4.363
14806,9/11/18 7:50,1.2,1.2,91.2,44.856,44.537,1,-0.1937,3.1,35.6,3.1,0.1923,0.2177,4.363
14807,9/11/18 8:00,16.2,13.7,486.2,44.809,45.399,1,-0.1886,24.4,274.4,30.6,0.1932,0.2185,4.369
14808,9/11/18 8:10,21.2,18.7,638.7,44.809,52.509,1,-0.1937,33.1,354.4,38.1,0.1926,0.2182,4.363
14809,9/11/18 8:20,21.2,21.2,658.7,44.764,56.383,1,-0.1937,34.4,361.9,38.1,0.1926,0.2177,4.369
14810,9/11/18 8:30,26.2,23.7,778.7,44.764,55.733,1,-0.1886,39.4,421.9,43.1,0.1926,0.2177,4.363
14811,9/11/18 8:40,26.2,26.2,778.7,44.719,55.472,1,-0.1937,40.6,420.6,43.1,0.1926,0.2182,4.351
14812,9/11/18 8:50,28.7,28.7,886.2,44.719,54.387,1,-0.1937,45.6,474.4,48.1,0.1926,0.2177,4.363
14813,9/11/18 9:00,33.7,33.7,1001.2,44.719,55.906,1,-0.1886,51.9,531.9,54.4,0.1932,0.2177,4.418
14814,9/11/18 9:10,33.7,36.2,1051.2,44.764,56.901,1,-0.1937,54.4,554.4,55.6,0.1923,0.2169,4.544
14815,9/11/18 9:20,38.7,41.2,1148.7,44.764,57.506,1,-0.1886,59.4,605.6,60.6,0.1932,0.2182,4.363
14816,9/11/18 9:30,43.7,46.2,1263.7,44.809,59.788,1,-0.1886,66.9,664.4,66.9,0.1932,0.2177,4.49
14817,9/11/18 9:40,53.7,58.7,1536.2,44.809,60.775,1,-0.1886,83.1,825.6,81.9,0.1935,0.2177,4.363
14818,9/11/18 9:50,8.7,8.7,223.7,44.856,52.992,1,-0.1886,11.9,106.9,11.9,0.1923,0.2169,4.351
14819,9/11/18 10:00,11.2,11.2,356.2,44.901,50.135,1,-0.1886,16.9,169.4,16.9,0.1923,0.2169,4.442
14820,9/11/18 10:10,56.2,63.7,1656.2,44.991,58.541,1,-0.1937,88.1,873.1,85.6,0.1926,0.2177,4.363
14821,9/11/18 10:20,48.7,53.7,1396.2,45.082,55.472,1,-0.1886,73.1,726.9,70.6,0.1926,0.2177,4.55
14822,9/11/18 10:30,8.7,11.2,313.7,45.127,59.616,1,-0.1886,14.4,145.6,14.4,0.1926,0.2169,4.363
14823,9/11/18 10:40,53.7,61.2,1608.7,45.217,60.433,1,-0.1886,83.1,841.9,79.4,0.1923,0.2164,4.526
14824,9/11/18 10:50,61.2,68.7,1791.2,45.307,61.462,1,-0.1886,94.4,945.6,90.6,0.1917,0.2164,4.381
14825,9/11/18 11:00,63.7,71.2,1861.2,45.444,60.948,1,-0.1886,96.9,978.1,93.1,0.1923,0.2164,4.357
14826,9/11/18 11:10,73.7,83.7,2128.7,45.579,61.934,1,-0.1886,110.6,1133.1,106.9,0.1923,0.2161,4.381
14827,9/11/18 11:20,16.2,18.7,473.7,45.761,58.109,1,-0.1886,26.9,248.1,26.9,0.1913,0.2153,4.556
14828,9/11/18 11:30,13.7,13.7,353.7,45.896,55.863,1,-0.1886,20.6,183.1,20.6,0.1913,0.2148,4.363
14829,9/11/18 11:40,21.2,23.7,626.2,46.121,54.082,1,-0.1886,31.9,318.1,30.6,0.1908,0.2148,4.526
14830,9/11/18 11:50,23.7,23.7,628.7,46.301,55.081,1,-0.1886,34.4,325.6,33.1,0.1917,0.2153,4.363
14831,9/11/18 12:00,18.7,21.2,511.2,46.526,54.037,1,-0.1886,28.1,256.9,28.1,0.1908,0.2143,4.363
14832,9/11/18 12:10,13.7,13.7,363.7,46.706,50.621,1,-0.1886,19.4,190.6,19.4,0.1908,0.2153,4.363
14833,9/11/18 12:20,53.7,58.7,1491.2,46.886,60.26,1,-0.1886,71.9,755.6,71.9,0.1913,0.2148,4.363
14834,9/11/18 12:30,63.7,71.2,1898.7,47.109,63.648,1,-0.1886,89.4,996.9,88.1,0.1913,0.2143,4.363
14835,9/11/18 12:40,63.7,71.2,1891.2,47.289,60.346,1,-0.1886,88.1,991.9,86.9,0.1908,0.2143,4.351
14836,9/11/18 12:50,71.2,81.2,2076.2,47.467,59.272,1,-0.1886,98.1,1093.1,96.9,0.1908,0.2134,4.363
14837,9/11/18 13:00,31.2,31.2,826.2,47.736,61.032,1,-0.1886,39.4,411.9,40.6,0.1904,0.2134,4.351
14838,9/11/18 13:10,73.7,83.7,2148.7,48.004,61.848,1,-0.1886,103.1,1138.1,101.9,0.1904,0.2131,4.363
14839,9/11/18 13:20,23.7,26.2,658.7,48.272,58.023,1,-0.1886,35.6,336.9,35.6,0.1898,0.2126,4.351
14840,9/11/18 13:30,66.2,73.7,1971.2,48.583,63.304,1,-0.1886,93.1,1031.9,93.1,0.1904,0.2131,4.363
14841,9/11/18 13:40,21.2,21.2,556.2,48.85,58.152,1,-0.1886,29.4,280.6,29.4,0.1904,0.2126,4.351
14842,9/11/18 13:50,21.2,23.7,628.7,49.161,63.689,1,-0.1886,31.9,318.1,31.9,0.1904,0.2126,4.363
14843,9/11/18 14:00,13.7,16.2,446.2,49.471,62.105,1,-0.1886,19.4,208.1,18.1,0.1904,0.2126,4.351
14844,9/11/18 14:10,11.2,11.2,348.7,49.737,63.176,1,-0.1886,15.6,164.4,15.6,0.1898,0.2122,4.363
14845,9/11/18 14:20,78.7,81.2,2083.7,50.002,61.119,1,-0.1886,103.1,1094.4,105.6,0.1898,0.2126,4.351
14846,9/11/18 14:30,23.7,23.7,698.7,50.311,62.49,1,-0.1886,30.6,331.9,30.6,0.1904,0.2126,4.363
14847,9/11/18 14:40,68.7,73.7,1833.7,50.576,64.288,1,-0.1886,88.1,950.6,91.9,0.1898,0.2126,4.351
14848,9/11/18 14:50,66.2,68.7,1756.2,50.841,62.834,1,-0.1886,85.6,905.6,88.1,0.1895,0.2122,4.381
14849,9/11/18 15:00,13.7,13.7,368.7,51.105,58.411,1,-0.1886,18.1,180.6,18.1,0.1898,0.2122,4.351
14850,9/11/18 15:10,73.7,78.7,1901.2,51.37,61.333,1,-0.1886,98.1,991.9,100.6,0.1898,0.2126,4.393
14851,9/11/18 15:20,61.2,63.7,1558.7,51.678,61.248,1,-0.1886,79.4,799.4,81.9,0.1895,0.2117,4.351
14852,9/11/18 15:30,31.2,33.7,863.7,51.94,61.977,1,-0.1886,43.1,419.4,41.9,0.1895,0.2117,4.393
14853,9/11/18 15:40,61.2,66.2,1568.7,52.16,59.529,1,-0.1886,83.1,809.4,84.4,0.1891,0.2112,4.351
14854,9/11/18 15:50,63.7,68.7,1613.7,52.423,64.033,1,-0.1886,88.1,840.6,88.1,0.1895,0.2117,4.43
14855,9/11/18 16:00,58.7,63.7,1466.2,52.597,60.217,1,-0.1886,83.1,758.1,83.1,0.1891,0.2109,4.351
14856,9/11/18 16:10,51.2,56.2,1313.7,52.817,62.875,1,-0.1886,74.4,673.1,74.4,0.1895,0.2117,4.55
14857,9/11/18 16:20,46.2,41.2,1153.7,53.035,62.661,1,-0.1886,53.1,583.1,66.9,0.1891,0.2112,4.363
