"Plot Title: 20290164_SM_UM_A2_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229, LBL: A2_Rshrub)"
1295,08/03/19 09:00:01 AM,52.817,0.1581,0.0992
1296,08/03/19 10:00:01 AM,53.384,0.1596,0.0992
1297,08/03/19 11:00:01 AM,54.343,0.1538,0.0998
1298,08/03/19 12:00:01 PM,55.429,0.1519,0.0998
1299,08/03/19 01:00:01 PM,56.512,0.1499,0.0998
1300,08/03/19 02:00:01 PM,58.152,0.1479,0.1003
1301,08/03/19 03:00:01 PM,59.014,0.1470,0.0998
1302,08/03/19 04:00:01 PM,59.229,0.1466,0.0998
1303,08/03/19 05:00:01 PM,59.185,0.1459,0.0998
1304,08/03/19 06:00:01 PM,59.099,0.1455,0.0992
1305,08/03/19 07:00:01 PM,59.099,0.1446,0.0992
1306,08/03/19 08:00:01 PM,58.971,0.1441,0.0986
1307,08/03/19 09:00:01 PM,58.541,0.1441,0.0986
1308,08/03/19 10:00:01 PM,57.936,0.1441,0.0981
1309,08/03/19 11:00:01 PM,57.247,0.1434,0.0975
1310,08/04/19 12:00:01 AM,56.599,0.1430,0.0975
1311,08/04/19 01:00:01 AM,55.906,0.1425,0.0981
1312,08/04/19 02:00:01 AM,55.299,0.1425,0.0975
1313,08/04/19 03:00:01 AM,54.691,0.1416,0.0975
1314,08/04/19 04:00:01 AM,54.169,0.1416,0.0975
1315,08/04/19 05:00:01 AM,53.645,0.1412,0.0975
1316,08/04/19 06:00:01 AM,53.121,0.1412,0.0969
1317,08/04/19 07:00:01 AM,52.597,0.1412,0.0969
1318,08/04/19 08:00:01 AM,52.335,0.1412,0.0969
1319,08/04/19 09:00:01 AM,52.378,0.1405,0.0975
1320,08/04/19 10:00:01 AM,52.903,0.1396,0.0986
1321,08/04/19 11:00:01 AM,54.169,0.1370,0.0992
1322,08/04/19 12:00:01 PM,56.165,0.1347,0.0992
1323,08/04/19 01:00:01 PM,58.239,0.1317,0.0998
1324,08/04/19 02:00:01 PM,59.916,0.1281,0.1003
1325,08/04/19 03:00:01 PM,60.775,0.1317,0.0986
1326,08/04/19 04:00:01 PM,60.647,0.1317,0.0969
1327,08/04/19 05:00:01 PM,60.217,0.1347,0.0955
1328,08/04/19 06:00:01 PM,59.830,0.1342,0.0949
1329,08/04/19 07:00:01 PM,59.315,0.1366,0.0943
1330,08/04/19 08:00:01 PM,58.712,0.1405,0.0955
1331,08/04/19 09:00:01 PM,58.152,0.1430,0.0963
1332,08/04/19 10:00:01 PM,57.592,0.1446,0.0969
1333,08/04/19 11:00:01 PM,57.074,0.1459,0.0969
1334,08/05/19 12:00:01 AM,56.599,0.1475,0.0975
1335,08/05/19 01:00:01 AM,56.079,0.1484,0.0975
1336,08/05/19 02:00:01 AM,55.429,0.1470,0.0975
1337,08/05/19 03:00:01 AM,54.820,0.1479,0.0981
1338,08/05/19 04:00:01 AM,54.082,0.1479,0.0981
1339,08/05/19 05:00:01 AM,53.515,0.1470,0.0981
1340,08/05/19 06:00:01 AM,52.947,0.1499,0.0986
1341,08/05/19 07:00:01 AM,52.291,0.1466,0.0986
1342,08/05/19 08:00:01 AM,51.721,0.1466,0.0992
1343,08/05/19 09:00:01 AM,51.544,0.1459,0.1003
1344,08/05/19 10:00:01 AM,52.029,0.1470,0.1014
1345,08/05/19 11:00:01 AM,53.341,0.1450,0.1025
1346,08/05/19 12:00:01 PM,55.472,0.1434,0.1031
1347,08/05/19 01:00:01 PM,57.376,0.1425,0.1036
1348,08/05/19 02:00:01 PM,58.798,0.1416,0.1042
1349,08/05/19 03:00:01 PM,59.529,0.1405,0.1042
1350,08/05/19 04:00:01 PM,60.089,0.1405,0.1053
1351,08/05/19 05:00:01 PM,60.861,0.1375,0.1036
1352,08/05/19 06:00:01 PM,61.290,0.1400,0.1036
1353,08/05/19 07:00:01 PM,61.290,0.1387,0.1031
1354,08/05/19 08:00:01 PM,60.861,0.1382,0.1031
1355,08/05/19 09:00:01 PM,60.089,0.1387,0.1025
1356,08/05/19 10:00:01 PM,59.142,0.1382,0.1014
1357,08/05/19 11:00:01 PM,58.152,0.1396,0.1009
1358,08/06/19 12:00:01 AM,57.160,0.1412,0.1014
1359,08/06/19 01:00:01 AM,56.251,0.1405,0.1009
1360,08/06/19 02:00:01 AM,55.386,0.1382,0.1009
1361,08/06/19 03:00:01 AM,54.561,0.1375,0.1009
1362,08/06/19 04:00:01 AM,53.820,0.1370,0.1009
1363,08/06/19 05:00:01 AM,53.078,0.1382,0.1009
1364,08/06/19 06:00:01 AM,52.423,0.1370,0.1003
1365,08/06/19 07:00:01 AM,51.809,0.1382,0.1003
1366,08/06/19 08:00:01 AM,51.325,0.1391,0.1009
1367,08/06/19 09:00:01 AM,51.282,0.1366,0.1014
1368,08/06/19 10:00:01 AM,51.852,0.1391,0.1014
1369,08/06/19 11:00:01 AM,52.903,0.1361,0.1020
1370,08/06/19 12:00:01 PM,54.820,0.1347,0.1025
1371,08/06/19 01:00:01 PM,57.290,0.1317,0.1031
1372,08/06/19 02:00:01 PM,59.185,0.1271,0.1036
1373,08/06/19 03:00:01 PM,60.303,0.1246,0.1031
1374,08/06/19 04:00:01 PM,61.333,0.1237,0.1036
1375,08/06/19 05:00:01 PM,62.105,0.1214,0.1025
1376,08/06/19 06:00:01 PM,62.362,0.1204,0.1020
1377,08/06/19 07:00:01 PM,62.105,0.1209,0.1009
1378,08/06/19 08:00:01 PM,61.590,0.1209,0.1009
1379,08/06/19 09:00:01 PM,60.948,0.1204,0.1003
1380,08/06/19 10:00:01 PM,60.217,0.1219,0.0992
1381,08/06/19 11:00:01 PM,59.401,0.1242,0.0992
1382,08/07/19 12:00:01 AM,58.541,0.1237,0.0986
1383,08/07/19 01:00:01 AM,57.679,0.1219,0.0986
1384,08/07/19 02:00:01 AM,56.944,0.1214,0.0986
1385,08/07/19 03:00:01 AM,56.251,0.1209,0.0981
1386,08/07/19 04:00:01 AM,55.515,0.1204,0.0981
1387,08/07/19 05:00:01 AM,54.820,0.1199,0.0975
1388,08/07/19 06:00:01 AM,54.082,0.1199,0.0975
1389,08/07/19 07:00:01 AM,53.472,0.1199,0.0975
1390,08/07/19 08:00:01 AM,52.992,0.1209,0.0969
1391,08/07/19 09:00:01 AM,52.947,0.1179,0.0986
1392,08/07/19 10:00:01 AM,53.602,0.1174,0.0986
1393,08/07/19 11:00:01 AM,54.777,0.1164,0.0986
1394,08/07/19 12:00:01 PM,56.340,0.1148,0.0992
1395,08/07/19 01:00:01 PM,58.066,0.1117,0.0992
1396,08/07/19 02:00:01 PM,59.959,0.1096,0.0992
1397,08/07/19 03:00:01 PM,61.462,0.1075,0.0992
1398,08/07/19 04:00:01 PM,61.804,0.1107,0.0975
1399,08/07/19 05:00:01 PM,61.590,0.1112,0.0969
1400,08/07/19 06:00:01 PM,61.075,0.1112,0.0955
1401,08/07/19 07:00:01 PM,60.433,0.1122,0.0955
1402,08/07/19 08:00:01 PM,59.873,0.1122,0.0955
1403,08/07/19 09:00:01 PM,59.272,0.1133,0.0955
1404,08/07/19 10:00:01 PM,58.712,0.1133,0.0949
1405,08/07/19 11:00:01 PM,58.109,0.1128,0.0949
1406,08/08/19 12:00:01 AM,57.506,0.1117,0.0949
1407,08/08/19 01:00:01 AM,56.772,0.1107,0.0949
1408,08/08/19 02:00:01 AM,55.992,0.1122,0.0943
1409,08/08/19 03:00:01 AM,55.213,0.1112,0.0943
1410,08/08/19 04:00:01 AM,54.561,0.1107,0.0937
1411,08/08/19 05:00:01 AM,53.951,0.1096,0.0943
1412,08/08/19 06:00:01 AM,53.472,0.1096,0.0937
1413,08/08/19 07:00:01 AM,53.166,0.1101,0.0937
1414,08/08/19 08:00:01 AM,53.078,0.1101,0.0943
1415,08/08/19 09:00:01 AM,53.166,0.1107,0.0943
1416,08/08/19 10:00:01 AM,53.776,0.1112,0.0955
1417,08/08/19 11:00:01 AM,54.995,0.1080,0.0963
1418,08/08/19 12:00:01 PM,56.599,0.1069,0.0969
1419,08/08/19 01:00:01 PM,58.066,0.1058,0.0975
1420,08/08/19 02:00:01 PM,59.445,0.1075,0.0975
1421,08/08/19 03:00:01 PM,60.690,0.1064,0.0975
1422,08/08/19 04:00:01 PM,61.934,0.1047,0.0981
1423,08/08/19 05:00:01 PM,62.748,0.1031,0.0975
1424,08/08/19 06:00:01 PM,63.048,0.1014,0.0969
1425,08/08/19 07:00:01 PM,62.834,0.1020,0.0975
1426,08/08/19 08:00:01 PM,62.233,0.1036,0.0969
1427,08/08/19 09:00:01 PM,61.290,0.1047,0.0961
1428,08/08/19 10:00:01 PM,60.260,0.1020,0.0955
1429,08/08/19 11:00:01 PM,59.229,0.1036,0.0955
1430,08/09/19 12:00:01 AM,58.325,0.1036,0.0955
1431,08/09/19 01:00:01 AM,57.549,0.1014,0.0949
1432,08/09/19 02:00:01 AM,56.901,0.1014,0.0949
1433,08/09/19 03:00:01 AM,56.295,0.1020,0.0932
1434,08/09/19 04:00:01 AM,55.602,0.1014,0.0932
1435,08/09/19 05:00:01 AM,54.865,0.1014,0.0932
1436,08/09/19 06:00:01 AM,54.126,0.1020,0.0926
1437,08/09/19 07:00:01 AM,53.427,0.1014,0.0926
1438,08/09/19 08:00:01 AM,52.817,0.1025,0.0926
1439,08/09/19 09:00:01 AM,52.641,0.1025,0.0932
1440,08/09/19 10:00:01 AM,53.121,0.0986,0.0943
1441,08/09/19 11:00:01 AM,54.387,0.0975,0.0955
1442,08/09/19 12:00:01 PM,56.208,0.0963,0.0961
1443,08/09/19 01:00:01 PM,57.979,0.0943,0.0969
1444,08/09/19 02:00:01 PM,59.486,0.0937,0.0975
1445,08/09/19 03:00:01 PM,60.904,0.0943,0.0975
1446,08/09/19 04:00:01 PM,61.761,0.0926,0.0969
1447,08/09/19 05:00:01 PM,62.019,0.0920,0.0963
1448,08/09/19 06:00:01 PM,61.804,0.0932,0.0961
1449,08/09/19 07:00:01 PM,61.376,0.0926,0.0949
1450,08/09/19 08:00:01 PM,60.775,0.0920,0.0943
1451,08/09/19 09:00:01 PM,60.046,0.0920,0.0937
1452,08/09/19 10:00:01 PM,59.229,0.0914,0.0937
1453,08/09/19 11:00:01 PM,58.541,0.0920,0.0932
1454,08/10/19 12:00:01 AM,57.850,0.0908,0.0932
1455,08/10/19 01:00:01 AM,57.247,0.0908,0.0932
1456,08/10/19 02:00:01 AM,56.728,0.0902,0.0932
1457,08/10/19 03:00:01 AM,56.208,0.0902,0.0926
1458,08/10/19 04:00:01 AM,55.733,0.0896,0.0926
1459,08/10/19 05:00:01 AM,55.342,0.0896,0.0926
1460,08/10/19 06:00:01 AM,54.995,0.0887,0.0926
1461,08/10/19 07:00:01 AM,54.734,0.0908,0.0926
1462,08/10/19 08:00:01 AM,54.561,0.0908,0.0926
1463,08/10/19 09:00:01 AM,54.691,0.0914,0.0926
1464,08/10/19 10:00:01 AM,55.125,0.0908,0.0932
1465,08/10/19 11:00:01 AM,56.079,0.0896,0.0937
1466,08/10/19 12:00:01 PM,57.679,0.0881,0.0949
1467,08/10/19 01:00:01 PM,59.572,0.0863,0.0961
1468,08/10/19 02:00:01 PM,60.904,0.0857,0.0955
1469,08/10/19 03:00:01 PM,61.934,0.0844,0.0949
1470,08/10/19 04:00:01 PM,62.704,0.0835,0.0955
1471,08/10/19 05:00:01 PM,63.347,0.0835,0.0937
1472,08/10/19 06:00:01 PM,63.732,0.0810,0.0937
1473,08/10/19 07:00:01 PM,63.689,0.0803,0.0937
1474,08/10/19 08:00:01 PM,63.262,0.0803,0.0926
1475,08/10/19 09:00:01 PM,62.577,0.0797,0.0937
1476,08/10/19 10:00:01 PM,61.761,0.0797,0.0920
1477,08/10/19 11:00:01 PM,61.032,0.0803,0.0920
1478,08/11/19 12:00:01 AM,60.260,0.0803,0.0920
1479,08/11/19 01:00:01 AM,59.572,0.0794,0.0914
1480,08/11/19 02:00:01 AM,58.885,0.0797,0.0914
1481,08/11/19 03:00:01 AM,58.239,0.0797,0.0908
1482,08/11/19 04:00:01 AM,57.679,0.0797,0.0908
1483,08/11/19 05:00:01 AM,57.117,0.0787,0.0908
1484,08/11/19 06:00:01 AM,56.642,0.0794,0.0902
1485,08/11/19 07:00:01 AM,56.251,0.0794,0.0908
1486,08/11/19 08:00:01 AM,55.949,0.0787,0.0902
1487,08/11/19 09:00:01 AM,55.819,0.0797,0.0908
1488,08/11/19 10:00:01 AM,55.949,0.0797,0.0908
1489,08/11/19 11:00:01 AM,56.122,0.0816,0.0881
1490,08/11/19 12:00:01 PM,56.122,0.0844,0.0863
1491,08/11/19 01:00:01 PM,56.122,0.0881,0.0881
1492,08/11/19 02:00:01 PM,56.556,0.0908,0.0902
1493,08/11/19 03:00:01 PM,57.636,0.0932,0.0908
1494,08/11/19 04:00:01 PM,58.971,0.0937,0.0920
1495,08/11/19 05:00:01 PM,60.003,0.0932,0.0920
1496,08/11/19 06:00:01 PM,60.690,0.0896,0.0926
1497,08/11/19 07:00:01 PM,60.775,0.0896,0.0920
1498,08/11/19 08:00:01 PM,60.260,0.0902,0.0920
1499,08/11/19 09:00:01 PM,59.486,0.0902,0.0914
1500,08/11/19 10:00:01 PM,58.582,0.0926,0.0914
1501,08/11/19 11:00:01 PM,57.592,0.0926,0.0914
1502,08/12/19 12:00:01 AM,56.728,0.0902,0.0896
1503,08/12/19 01:00:01 AM,56.035,0.0949,0.0896
1504,08/12/19 02:00:01 AM,55.299,0.0955,0.0896
1505,08/12/19 03:00:01 AM,54.516,0.0961,0.0896
1506,08/12/19 04:00:01 AM,53.865,0.0955,0.0902
1507,08/12/19 05:00:01 AM,53.298,0.1600,0.0896
1508,08/12/19 06:00:01 AM,52.817,0.1446,0.0902
1509,08/12/19 07:00:01 AM,52.291,0.1466,0.0908
1510,08/12/19 08:00:01 AM,51.852,0.1459,0.0914
1511,08/12/19 09:00:01 AM,51.764,0.1470,0.0932
1512,08/12/19 10:00:01 AM,52.246,0.1475,0.0943
1513,08/12/19 11:00:01 AM,53.384,0.1459,0.0961
1514,08/12/19 12:00:01 PM,54.909,0.1441,0.0969
1515,08/12/19 01:00:01 PM,56.642,0.1375,0.0981
1516,08/12/19 02:00:01 PM,58.411,0.1357,0.0981
1517,08/12/19 03:00:01 PM,60.003,0.1335,0.0992
1518,08/12/19 04:00:01 PM,61.248,0.1317,0.0986
1519,08/12/19 05:00:01 PM,61.934,0.1331,0.0992
1520,08/12/19 06:00:01 PM,61.977,0.1312,0.0975
1521,08/12/19 07:00:01 PM,61.547,0.1331,0.0969
1522,08/12/19 08:00:01 PM,60.861,0.1326,0.0963
1523,08/12/19 09:00:01 PM,59.830,0.1335,0.0961
1524,08/12/19 10:00:01 PM,58.712,0.1326,0.0955
1525,08/12/19 11:00:01 PM,57.679,0.1317,0.0955
1526,08/13/19 12:00:01 AM,56.642,0.1312,0.0949
1527,08/13/19 01:00:01 AM,55.690,0.1312,0.0949
1528,08/13/19 02:00:01 AM,54.865,0.1312,0.0949
1529,08/13/19 03:00:01 AM,54.037,0.1307,0.0949
1530,08/13/19 04:00:01 AM,53.253,0.1307,0.0943
1531,08/13/19 05:00:01 AM,52.466,0.1302,0.0943
1532,08/13/19 06:00:01 AM,51.678,0.1297,0.0932
1533,08/13/19 07:00:01 AM,50.974,0.1290,0.0932
1534,08/13/19 08:00:01 AM,50.311,0.1285,0.0932
1535,08/13/19 09:00:01 AM,50.135,0.1271,0.0943
1536,08/13/19 10:00:01 AM,50.576,0.1256,0.0955
1537,08/13/19 11:00:01 AM,51.764,0.1242,0.0961
1538,08/13/19 12:00:01 PM,53.602,0.1224,0.0969
1539,08/13/19 01:00:01 PM,55.558,0.1169,0.0975
1540,08/13/19 02:00:01 PM,57.549,0.1148,0.0986
1541,08/13/19 03:00:01 PM,59.099,0.1122,0.0986
1542,08/13/19 04:00:01 PM,60.089,0.1101,0.0986
1543,08/13/19 05:00:01 PM,60.647,0.1096,0.0981
1544,08/13/19 06:00:01 PM,60.818,0.1085,0.0969
1545,08/13/19 07:00:01 PM,60.517,0.1085,0.0963
1546,08/13/19 08:00:01 PM,60.003,0.1069,0.0963
1547,08/13/19 09:00:01 PM,59.142,0.1085,0.0955
1548,08/13/19 10:00:01 PM,58.195,0.1085,0.0949
1549,08/13/19 11:00:01 PM,57.247,0.1080,0.0943
1550,08/14/19 12:00:01 AM,56.295,0.1112,0.0937
1551,08/14/19 01:00:01 AM,55.429,0.1058,0.0932
1552,08/14/19 02:00:01 AM,54.561,0.1053,0.0932
1553,08/14/19 03:00:01 AM,53.776,0.1047,0.0926
1554,08/14/19 04:00:01 AM,53.078,0.1053,0.0926
1555,08/14/19 05:00:01 AM,52.423,0.1042,0.0926
1556,08/14/19 06:00:01 AM,51.721,0.1036,0.0926
1557,08/14/19 07:00:01 AM,51.062,0.1042,0.0926
1558,08/14/19 08:00:01 AM,50.576,0.1042,0.0920
1559,08/14/19 09:00:01 AM,50.488,0.1069,0.0926
1560,08/14/19 10:00:01 AM,51.017,0.1047,0.0937
1561,08/14/19 11:00:01 AM,52.160,0.1025,0.0937
1562,08/14/19 12:00:01 PM,53.865,0.1009,0.0937
1563,08/14/19 01:00:01 PM,55.647,0.0981,0.0943
1564,08/14/19 02:00:01 PM,57.204,0.0961,0.0955
1565,08/14/19 03:00:01 PM,58.582,0.0949,0.0955
1566,08/14/19 04:00:01 PM,59.830,0.0926,0.0949
1567,08/14/19 05:00:01 PM,60.604,0.0908,0.0949
1568,08/14/19 06:00:01 PM,60.948,0.0902,0.0937
1569,08/14/19 07:00:01 PM,60.861,0.0896,0.0937
1570,08/14/19 08:00:01 PM,60.217,0.0896,0.0926
1571,08/14/19 09:00:01 PM,59.272,0.0893,0.0920
1572,08/14/19 10:00:01 PM,58.239,0.0887,0.0908
1573,08/14/19 11:00:01 PM,57.160,0.0881,0.0908
1574,08/15/19 12:00:01 AM,56.122,0.0881,0.0902
1575,08/15/19 01:00:01 AM,55.213,0.0875,0.0896
1576,08/15/19 02:00:01 AM,54.300,0.0875,0.0896
1577,08/15/19 03:00:01 AM,53.472,0.0875,0.0896
1578,08/15/19 04:00:01 AM,52.641,0.0875,0.0902
1579,08/15/19 05:00:01 AM,51.940,0.0869,0.0896
1580,08/15/19 06:00:01 AM,51.237,0.0869,0.0893
1581,08/15/19 07:00:01 AM,50.664,0.0869,0.0887
1582,08/15/19 08:00:01 AM,50.135,0.0869,0.0887
1583,08/15/19 09:00:01 AM,50.092,0.0869,0.0896
1584,08/15/19 10:00:01 AM,50.576,0.0863,0.0908
1585,08/15/19 11:00:01 AM,51.809,0.0844,0.0920
1586,08/15/19 12:00:01 PM,53.472,0.0835,0.0920
1587,08/15/19 01:00:01 PM,55.299,0.0822,0.0932
1588,08/15/19 02:00:01 PM,57.074,0.0810,0.0937
1589,08/15/19 03:00:01 PM,58.626,0.0794,0.0932
1590,08/15/19 04:00:01 PM,59.916,0.0787,0.0932
1591,08/15/19 05:00:01 PM,60.818,0.0768,0.0932
1592,08/15/19 06:00:01 PM,61.248,0.0762,0.0926
1593,08/15/19 07:00:01 PM,60.991,0.0762,0.0914
1594,08/15/19 08:00:01 PM,60.260,0.0752,0.0908
1595,08/15/19 09:00:01 PM,59.229,0.0738,0.0893
1596,08/15/19 10:00:01 PM,58.109,0.0745,0.0881
1597,08/15/19 11:00:01 PM,57.031,0.0738,0.0881
1598,08/16/19 12:00:01 AM,55.992,0.0732,0.0875
1599,08/16/19 01:00:01 AM,55.038,0.0732,0.0869
1600,08/16/19 02:00:01 AM,54.126,0.0725,0.0869
1601,08/16/19 03:00:01 AM,53.341,0.0725,0.0863
1602,08/16/19 04:00:01 AM,52.554,0.0725,0.0869
1603,08/16/19 05:00:01 AM,51.809,0.0725,0.0869
1604,08/16/19 06:00:01 AM,51.148,0.0725,0.0863
1605,08/16/19 07:00:01 AM,50.621,0.0725,0.0869
1606,08/16/19 08:00:01 AM,50.223,0.0725,0.0869
1607,08/16/19 09:00:01 AM,50.311,0.0732,0.0875
1608,08/16/19 10:00:01 AM,50.929,0.0725,0.0881
1609,08/16/19 11:00:01 AM,52.203,0.0725,0.0896
1610,08/16/19 12:00:01 PM,54.082,0.0722,0.0896
1611,08/16/19 01:00:01 PM,55.906,0.0715,0.0902
1612,08/16/19 02:00:01 PM,57.592,0.0715,0.0908
1613,08/16/19 03:00:01 PM,59.185,0.0708,0.0896
1614,08/16/19 04:00:01 PM,60.390,0.0702,0.0914
1615,08/16/19 05:00:01 PM,60.861,0.0708,0.0896
1616,08/16/19 06:00:01 PM,60.818,0.0691,0.0893
1617,08/16/19 07:00:01 PM,60.517,0.0678,0.0881
1618,08/16/19 08:00:01 PM,59.916,0.0678,0.0881
1619,08/16/19 09:00:01 PM,59.056,0.0671,0.0869
1620,08/16/19 10:00:01 PM,58.325,0.0664,0.0863
1621,08/16/19 11:00:01 PM,57.506,0.0660,0.0857
1622,08/17/19 12:00:01 AM,56.642,0.0653,0.0850
1623,08/17/19 01:00:01 AM,55.690,0.0653,0.0850
1624,08/17/19 02:00:01 AM,54.865,0.0653,0.0844
1625,08/17/19 03:00:01 AM,54.082,0.0653,0.0844
1626,08/17/19 04:00:01 AM,53.341,0.0646,0.0844
1627,08/17/19 05:00:01 AM,52.641,0.0646,0.0844
1628,08/17/19 06:00:01 AM,51.940,0.0646,0.0841
1629,08/17/19 07:00:01 AM,51.282,0.0646,0.0835
1630,08/17/19 08:00:01 AM,50.709,0.0646,0.0841
1631,08/17/19 09:00:01 AM,50.664,0.0653,0.0844
1632,08/17/19 10:00:01 AM,51.193,0.0660,0.0857
1633,08/17/19 11:00:01 AM,52.423,0.0660,0.0869
1634,08/17/19 12:00:01 PM,53.908,0.0653,0.0875
1635,08/17/19 01:00:01 PM,55.256,0.0646,0.0875
1636,08/17/19 02:00:01 PM,56.685,0.0646,0.0887
1637,08/17/19 03:00:01 PM,58.152,0.0653,0.0887
1638,08/17/19 04:00:01 PM,59.445,0.0639,0.0881
1639,08/17/19 05:00:01 PM,60.260,0.0632,0.0887
1640,08/17/19 06:00:01 PM,60.517,0.0628,0.0875
1641,08/17/19 07:00:01 PM,60.346,0.0621,0.0863
1642,08/17/19 08:00:01 PM,59.702,0.0607,0.0863
1643,08/17/19 09:00:01 PM,58.798,0.0607,0.0844
1644,08/17/19 10:00:01 PM,57.850,0.0607,0.0841
1645,08/17/19 11:00:01 PM,56.815,0.0599,0.0835
1646,08/18/19 12:00:01 AM,55.776,0.0596,0.0829
1647,08/18/19 01:00:01 AM,54.777,0.0596,0.0822
1648,08/18/19 02:00:01 AM,53.865,0.0588,0.0816
1649,08/18/19 03:00:01 AM,52.992,0.0588,0.0816
1650,08/18/19 04:00:01 AM,52.203,0.0588,0.0816
1651,08/18/19 05:00:01 AM,51.501,0.0588,0.0816
1652,08/18/19 06:00:01 AM,50.797,0.0581,0.0816
1653,08/18/19 07:00:01 AM,50.180,0.0581,0.0810
1654,08/18/19 08:00:01 AM,49.649,0.0581,0.0810
1655,08/18/19 09:00:01 AM,49.649,0.0596,0.0816
1656,08/18/19 10:00:01 AM,50.223,0.0596,0.0829
1657,08/18/19 11:00:01 AM,51.501,0.0599,0.0841
1658,08/18/19 12:00:01 PM,53.427,0.0599,0.0850
1659,08/18/19 01:00:01 PM,55.515,0.0607,0.0857
1660,08/18/19 02:00:01 PM,57.420,0.0596,0.0857
1661,08/18/19 03:00:01 PM,59.014,0.0607,0.0869
1662,08/18/19 04:00:01 PM,60.346,0.0607,0.0869
1663,08/18/19 05:00:01 PM,61.248,0.0599,0.0863
1664,08/18/19 06:00:01 PM,61.677,0.0599,0.0863
1665,08/18/19 07:00:01 PM,61.462,0.0581,0.0844
1666,08/18/19 08:00:01 PM,60.733,0.0570,0.0829
1667,08/18/19 09:00:01 PM,59.659,0.0562,0.0822
1668,08/18/19 10:00:01 PM,58.498,0.0562,0.0816
1669,08/18/19 11:00:01 PM,57.333,0.0555,0.0810
1670,08/19/19 12:00:01 AM,56.251,0.0547,0.0803
1671,08/19/19 01:00:01 AM,55.256,0.0547,0.0797
1672,08/19/19 02:00:01 AM,54.343,0.0544,0.0797
1673,08/19/19 03:00:01 AM,53.472,0.0544,0.0794
1674,08/19/19 04:00:01 AM,52.641,0.0544,0.0794
1675,08/19/19 05:00:01 AM,51.940,0.0544,0.0794
1676,08/19/19 06:00:01 AM,51.237,0.0536,0.0787
1677,08/19/19 07:00:01 AM,50.621,0.0536,0.0787
1678,08/19/19 08:00:01 AM,50.092,0.0536,0.0787
1679,08/19/19 09:00:01 AM,50.092,0.0547,0.0797
1680,08/19/19 10:00:01 AM,50.752,0.0555,0.0810
1681,08/19/19 11:00:01 AM,52.029,0.0562,0.0822
1682,08/19/19 12:00:01 PM,53.733,0.0562,0.0835
1683,08/19/19 01:00:01 PM,55.647,0.0570,0.0835
1684,08/19/19 02:00:01 PM,57.592,0.0570,0.0850
1685,08/19/19 03:00:01 PM,59.272,0.0562,0.0844
1686,08/19/19 04:00:01 PM,60.561,0.0574,0.0850
1687,08/19/19 05:00:01 PM,61.506,0.0570,0.0850
1688,08/19/19 06:00:01 PM,61.804,0.0562,0.0829
1689,08/19/19 07:00:01 PM,61.633,0.0544,0.0829
1690,08/19/19 08:00:01 PM,60.948,0.0536,0.0816
1691,08/19/19 09:00:01 PM,59.916,0.0536,0.0810
1692,08/19/19 10:00:01 PM,58.755,0.0528,0.0803
1693,08/19/19 11:00:01 PM,57.679,0.0521,0.0794
1694,08/20/19 12:00:01 AM,56.642,0.0521,0.0787
1695,08/20/19 01:00:01 AM,55.602,0.0517,0.0781
1696,08/20/19 02:00:01 AM,54.691,0.0517,0.0781
1697,08/20/19 03:00:01 AM,53.820,0.0509,0.0775
1698,08/20/19 04:00:01 AM,53.035,0.0501,0.0775
1699,08/20/19 05:00:01 AM,52.291,0.0501,0.0775
1700,08/20/19 06:00:01 AM,51.589,0.0501,0.0768
1701,08/20/19 07:00:01 AM,50.929,0.0494,0.0768
1702,08/20/19 08:00:01 AM,50.445,0.0494,0.0762
1703,08/20/19 09:00:01 AM,50.445,0.0509,0.0775
1704,08/20/19 10:00:01 AM,51.062,0.0521,0.0797
1705,08/20/19 11:00:01 AM,52.423,0.0521,0.0803
1706,08/20/19 12:00:01 PM,54.343,0.0536,0.0816
1707,08/20/19 01:00:01 PM,56.165,0.0544,0.0816
1708,08/20/19 02:00:01 PM,57.679,0.0544,0.0816
1709,08/20/19 03:00:01 PM,58.971,0.0536,0.0829
1710,08/20/19 04:00:01 PM,60.174,0.0547,0.0829
1711,08/20/19 05:00:01 PM,61.075,0.0544,0.0822
1712,08/20/19 06:00:01 PM,61.462,0.0544,0.0816
1713,08/20/19 07:00:01 PM,61.290,0.0555,0.0810
1714,08/20/19 08:00:01 PM,60.604,0.0517,0.0803
1715,08/20/19 09:00:01 PM,59.616,0.0509,0.0794
1716,08/20/19 10:00:01 PM,58.455,0.0501,0.0787
1717,08/20/19 11:00:01 PM,57.333,0.0494,0.0775
1718,08/21/19 12:00:01 AM,56.295,0.0490,0.0775
1719,08/21/19 01:00:01 AM,55.256,0.0490,0.0768
1720,08/21/19 02:00:01 AM,54.343,0.0482,0.0768
1721,08/21/19 03:00:01 AM,53.472,0.0482,0.0762
1722,08/21/19 04:00:01 AM,52.686,0.0482,0.0762
1723,08/21/19 05:00:01 AM,51.940,0.0482,0.0758
1724,08/21/19 06:00:01 AM,51.325,0.0482,0.0752
1725,08/21/19 07:00:01 AM,50.709,0.0474,0.0752
