"Plot Title: 20290165_SM_UM_C2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933, LBL: UM_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221, LBL: UM_Rshrub)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
1301,08/08/19 03:00:01 PM,0.2017,0.0482,65.017
1302,08/08/19 04:00:01 PM,0.2008,0.0474,66.515
1303,08/08/19 05:00:01 PM,0.1981,0.0470,67.242
1304,08/08/19 06:00:01 PM,0.1981,0.0462,67.114
1305,08/08/19 07:00:01 PM,0.1976,0.0462,66.515
1306,08/08/19 08:00:01 PM,0.1976,0.0454,65.574
1307,08/08/19 09:00:01 PM,0.1976,0.0454,64.418
1308,08/08/19 10:00:01 PM,0.1981,0.0454,63.176
1309,08/08/19 11:00:01 PM,0.1985,0.0446,61.934
1310,08/09/19 12:00:01 AM,0.1985,0.0446,60.818
1311,08/09/19 01:00:01 AM,0.1990,0.0442,59.873
1312,08/09/19 02:00:01 AM,0.1985,0.0442,59.056
1313,08/09/19 03:00:01 AM,0.1994,0.0454,58.282
1314,08/09/19 04:00:01 AM,0.1994,0.0446,57.506
1315,08/09/19 05:00:01 AM,0.1994,0.0446,56.599
1316,08/09/19 06:00:01 AM,0.1990,0.0446,55.690
1317,08/09/19 07:00:01 AM,0.1994,0.0442,54.820
1318,08/09/19 08:00:01 AM,0.1994,0.0446,54.082
1319,08/09/19 09:00:01 AM,0.1990,0.0446,53.865
1320,08/09/19 10:00:01 AM,0.1990,0.0454,55.168
1321,08/09/19 11:00:01 AM,0.1967,0.0446,57.765
1322,08/09/19 12:00:01 PM,0.1958,0.0446,60.474
1323,08/09/19 01:00:01 PM,0.1939,0.0442,62.919
1324,08/09/19 02:00:01 PM,0.1923,0.0442,65.017
1325,08/09/19 03:00:01 PM,0.1908,0.0434,66.643
1326,08/09/19 04:00:01 PM,0.1898,0.0425,67.586
1327,08/09/19 05:00:01 PM,0.1891,0.0425,67.627
1328,08/09/19 06:00:01 PM,0.1891,0.0421,67.071
1329,08/09/19 07:00:01 PM,0.1891,0.0425,66.214
1330,08/09/19 08:00:01 PM,0.1895,0.0421,65.273
1331,08/09/19 09:00:01 PM,0.1895,0.0421,64.288
1332,08/09/19 10:00:01 PM,0.1895,0.0421,63.262
1333,08/09/19 11:00:01 PM,0.1895,0.0413,62.319
1334,08/10/19 12:00:01 AM,0.1895,0.0413,61.419
1335,08/10/19 01:00:01 AM,0.1898,0.0413,60.604
1336,08/10/19 02:00:01 AM,0.1895,0.0405,59.916
1337,08/10/19 03:00:01 AM,0.1898,0.0405,59.229
1338,08/10/19 04:00:01 AM,0.1895,0.0405,58.626
1339,08/10/19 05:00:01 AM,0.1898,0.0405,58.066
1340,08/10/19 06:00:01 AM,0.1904,0.0405,57.592
1341,08/10/19 07:00:01 AM,0.1908,0.0421,57.160
1342,08/10/19 08:00:01 AM,0.1913,0.0421,56.858
1343,08/10/19 09:00:01 AM,0.1908,0.0421,56.901
1344,08/10/19 10:00:01 AM,0.1898,0.0413,57.463
1345,08/10/19 11:00:01 AM,0.1891,0.0413,59.142
1346,08/10/19 12:00:01 PM,0.1872,0.0421,61.506
1347,08/10/19 01:00:01 PM,0.1862,0.0421,63.946
1348,08/10/19 02:00:01 PM,0.1843,0.0413,65.444
1349,08/10/19 03:00:01 PM,0.1830,0.0413,66.472
1350,08/10/19 04:00:01 PM,0.1840,0.0413,67.329
1351,08/10/19 05:00:01 PM,0.1836,0.0405,67.842
1352,08/10/19 06:00:01 PM,0.1830,0.0392,68.013
1353,08/10/19 07:00:01 PM,0.1830,0.0401,67.757
1354,08/10/19 08:00:01 PM,0.1826,0.0401,67.158
1355,08/10/19 09:00:01 PM,0.1826,0.0392,66.344
1356,08/10/19 10:00:01 PM,0.1826,0.0401,65.403
1357,08/10/19 11:00:01 PM,0.1830,0.0392,64.503
1358,08/11/19 12:00:01 AM,0.1830,0.0392,63.648
1359,08/11/19 01:00:01 AM,0.1830,0.0384,62.875
1360,08/11/19 02:00:01 AM,0.1836,0.0384,62.062
1361,08/11/19 03:00:01 AM,0.1836,0.0384,61.290
1362,08/11/19 04:00:01 AM,0.1830,0.0384,60.561
1363,08/11/19 05:00:01 AM,0.1830,0.0384,59.916
1364,08/11/19 06:00:01 AM,0.1826,0.0384,59.315
1365,08/11/19 07:00:01 AM,0.1820,0.0375,58.798
1366,08/11/19 08:00:01 AM,0.1830,0.0384,58.368
1367,08/11/19 09:00:01 AM,0.1836,0.0384,58.152
1368,08/11/19 10:00:01 AM,0.1830,0.0384,58.239
1369,08/11/19 11:00:01 AM,0.1862,0.0392,58.368
1370,08/11/19 12:00:01 PM,0.1898,0.0425,58.325
1371,08/11/19 01:00:01 PM,0.1932,0.0482,58.152
1372,08/11/19 02:00:01 PM,0.1908,0.0474,58.455
1373,08/11/19 03:00:01 PM,0.1904,0.0470,59.572
1374,08/11/19 04:00:01 PM,0.1895,0.0462,61.032
1375,08/11/19 05:00:01 PM,0.1895,0.0462,62.062
1376,08/11/19 06:00:01 PM,0.1885,0.0454,62.661
1377,08/11/19 07:00:01 PM,0.1885,0.0454,62.791
1378,08/11/19 08:00:01 PM,0.1891,0.0454,62.276
1379,08/11/19 09:00:01 PM,0.1895,0.0446,61.376
1380,08/11/19 10:00:01 PM,0.1895,0.0446,60.390
1381,08/11/19 11:00:01 PM,0.1898,0.0442,59.358
1382,08/12/19 12:00:01 AM,0.1926,0.0482,58.282
1383,08/12/19 01:00:01 AM,0.1923,0.0474,57.463
1384,08/12/19 02:00:01 AM,0.1917,0.0470,56.642
1385,08/12/19 03:00:01 AM,0.1917,0.0470,55.733
1386,08/12/19 04:00:01 AM,0.1913,0.0470,54.952
1387,08/12/19 05:00:01 AM,0.2008,0.0768,53.865
1388,08/12/19 06:00:01 AM,0.2026,0.0752,53.515
1389,08/12/19 07:00:01 AM,0.2038,0.0745,52.992
1390,08/12/19 08:00:01 AM,0.2047,0.0738,52.466
1391,08/12/19 09:00:01 AM,0.2061,0.0732,52.291
1392,08/12/19 10:00:01 AM,0.2070,0.0715,53.427
1393,08/12/19 11:00:01 AM,0.2083,0.0715,55.690
1394,08/12/19 12:00:01 PM,0.2070,0.0684,58.282
1395,08/12/19 01:00:01 PM,0.2070,0.0664,60.775
1396,08/12/19 02:00:01 PM,0.2061,0.0639,63.133
1397,08/12/19 03:00:01 PM,0.2056,0.0628,64.974
1398,08/12/19 04:00:01 PM,0.2056,0.0614,66.258
1399,08/12/19 05:00:01 PM,0.2047,0.0599,66.643
1400,08/12/19 06:00:01 PM,0.2047,0.0596,66.258
1401,08/12/19 07:00:01 PM,0.2047,0.0588,65.359
1402,08/12/19 08:00:01 PM,0.2052,0.0581,64.247
1403,08/12/19 09:00:01 PM,0.2064,0.0596,63.005
1404,08/12/19 10:00:01 PM,0.2056,0.0574,61.677
1405,08/12/19 11:00:01 PM,0.2052,0.0574,60.390
1406,08/13/19 12:00:01 AM,0.2056,0.0574,59.142
1407,08/13/19 01:00:01 AM,0.2056,0.0570,58.023
1408,08/13/19 02:00:01 AM,0.2056,0.0562,56.944
1409,08/13/19 03:00:01 AM,0.2056,0.0562,55.949
1410,08/13/19 04:00:01 AM,0.2056,0.0562,54.995
1411,08/13/19 05:00:01 AM,0.2061,0.0555,53.994
1412,08/13/19 06:00:01 AM,0.2061,0.0547,52.992
1413,08/13/19 07:00:01 AM,0.2061,0.0547,52.072
1414,08/13/19 08:00:01 AM,0.2061,0.0547,51.193
1415,08/13/19 09:00:01 AM,0.2056,0.0555,50.886
1416,08/13/19 10:00:01 AM,0.2056,0.0547,52.072
1417,08/13/19 11:00:01 AM,0.2043,0.0528,54.387
1418,08/13/19 12:00:01 PM,0.2035,0.0521,57.117
1419,08/13/19 01:00:01 PM,0.2020,0.0517,59.873
1420,08/13/19 02:00:01 PM,0.2003,0.0501,62.406
1421,08/13/19 03:00:01 PM,0.2003,0.0501,64.288
1422,08/13/19 04:00:01 PM,0.2003,0.0494,65.273
1423,08/13/19 05:00:01 PM,0.1981,0.0482,65.574
1424,08/13/19 06:00:01 PM,0.1990,0.0482,65.359
1425,08/13/19 07:00:01 PM,0.1985,0.0482,64.760
1426,08/13/19 08:00:01 PM,0.1990,0.0482,63.946
1427,08/13/19 09:00:01 PM,0.1985,0.0482,62.834
1428,08/13/19 10:00:01 PM,0.1976,0.0474,61.633
1429,08/13/19 11:00:01 PM,0.1976,0.0474,60.517
1430,08/14/19 12:00:01 AM,0.1985,0.0470,59.358
1431,08/14/19 01:00:01 AM,0.1985,0.0470,58.282
1432,08/14/19 02:00:01 AM,0.1981,0.0470,57.160
1433,08/14/19 03:00:01 AM,0.1981,0.0462,56.165
1434,08/14/19 04:00:01 AM,0.1981,0.0462,55.256
1435,08/14/19 05:00:01 AM,0.1976,0.0462,54.387
1436,08/14/19 06:00:01 AM,0.1981,0.0454,53.515
1437,08/14/19 07:00:01 AM,0.1981,0.0454,52.686
1438,08/14/19 08:00:01 AM,0.1981,0.0454,51.984
1439,08/14/19 09:00:01 AM,0.1972,0.0446,51.764
1440,08/14/19 10:00:01 AM,0.1972,0.0454,52.860
1441,08/14/19 11:00:01 AM,0.1954,0.0434,54.952
1442,08/14/19 12:00:01 PM,0.1935,0.0434,57.636
1443,08/14/19 01:00:01 PM,0.1926,0.0425,60.132
1444,08/14/19 02:00:01 PM,0.1923,0.0425,62.191
1445,08/14/19 03:00:01 PM,0.1913,0.0421,64.033
1446,08/14/19 04:00:01 PM,0.1895,0.0421,65.403
1447,08/14/19 05:00:01 PM,0.1891,0.0413,66.130
1448,08/14/19 06:00:01 PM,0.1885,0.0413,66.173
1449,08/14/19 07:00:01 PM,0.1885,0.0405,65.615
1450,08/14/19 08:00:01 PM,0.1885,0.0405,64.589
1451,08/14/19 09:00:01 PM,0.1885,0.0401,63.347
1452,08/14/19 10:00:01 PM,0.1881,0.0401,62.019
1453,08/14/19 11:00:01 PM,0.1885,0.0392,60.733
1454,08/15/19 12:00:01 AM,0.1885,0.0384,59.486
1455,08/15/19 01:00:01 AM,0.1885,0.0384,58.325
1456,08/15/19 02:00:01 AM,0.1885,0.0384,57.247
1457,08/15/19 03:00:01 AM,0.1881,0.0375,56.208
1458,08/15/19 04:00:01 AM,0.1885,0.0375,55.168
1459,08/15/19 05:00:01 AM,0.1881,0.0375,54.212
1460,08/15/19 06:00:01 AM,0.1881,0.0375,53.341
1461,08/15/19 07:00:01 AM,0.1885,0.0375,52.509
1462,08/15/19 08:00:01 AM,0.1881,0.0371,51.764
1463,08/15/19 09:00:01 AM,0.1891,0.0384,51.633
1464,08/15/19 10:00:01 AM,0.1895,0.0375,52.947
1465,08/15/19 11:00:01 AM,0.1872,0.0384,55.386
1466,08/15/19 12:00:01 PM,0.1853,0.0384,58.195
1467,08/15/19 01:00:01 PM,0.1836,0.0384,60.861
1468,08/15/19 02:00:01 PM,0.1830,0.0375,63.090
1469,08/15/19 03:00:01 PM,0.1816,0.0384,65.059
1470,08/15/19 04:00:01 PM,0.1813,0.0375,66.385
1471,08/15/19 05:00:01 PM,0.1803,0.0375,67.114
1472,08/15/19 06:00:01 PM,0.1797,0.0371,67.114
1473,08/15/19 07:00:01 PM,0.1797,0.0371,66.429
1474,08/15/19 08:00:01 PM,0.1797,0.0363,65.316
1475,08/15/19 09:00:01 PM,0.1797,0.0363,63.946
1476,08/15/19 10:00:01 PM,0.1797,0.0354,62.533
1477,08/15/19 11:00:01 PM,0.1797,0.0350,61.205
1478,08/16/19 12:00:01 AM,0.1797,0.0350,59.916
1479,08/16/19 01:00:01 AM,0.1797,0.0350,58.712
1480,08/16/19 02:00:01 AM,0.1793,0.0341,57.549
1481,08/16/19 03:00:01 AM,0.1793,0.0341,56.512
1482,08/16/19 04:00:01 AM,0.1797,0.0341,55.472
1483,08/16/19 05:00:01 AM,0.1803,0.0332,54.516
1484,08/16/19 06:00:01 AM,0.1797,0.0332,53.602
1485,08/16/19 07:00:01 AM,0.1803,0.0332,52.817
1486,08/16/19 08:00:01 AM,0.1797,0.0332,52.246
1487,08/16/19 09:00:01 AM,0.1816,0.0341,52.335
1488,08/16/19 10:00:01 AM,0.1803,0.0341,53.733
1489,08/16/19 11:00:01 AM,0.1789,0.0350,56.208
1490,08/16/19 12:00:01 PM,0.1775,0.0350,59.056
1491,08/16/19 01:00:01 PM,0.1765,0.0354,61.633
1492,08/16/19 02:00:01 PM,0.1752,0.0350,63.819
1493,08/16/19 03:00:01 PM,0.1742,0.0341,65.574
1494,08/16/19 04:00:01 PM,0.1728,0.0341,66.643
1495,08/16/19 05:00:01 PM,0.1728,0.0341,66.900
1496,08/16/19 06:00:01 PM,0.1724,0.0332,66.558
1497,08/16/19 07:00:01 PM,0.1724,0.0332,65.916
1498,08/16/19 08:00:01 PM,0.1728,0.0332,65.059
1499,08/16/19 09:00:01 PM,0.1724,0.0332,63.990
1500,08/16/19 10:00:01 PM,0.1728,0.0328,62.919
1501,08/16/19 11:00:01 PM,0.1728,0.0319,61.891
1502,08/17/19 12:00:01 AM,0.1728,0.0319,60.818
1503,08/17/19 01:00:01 AM,0.1728,0.0319,59.702
1504,08/17/19 02:00:01 AM,0.1732,0.0319,58.626
1505,08/17/19 03:00:01 AM,0.1732,0.0310,57.592
1506,08/17/19 04:00:01 AM,0.1738,0.0310,56.685
1507,08/17/19 05:00:01 AM,0.1738,0.0306,55.776
1508,08/17/19 06:00:01 AM,0.1742,0.0306,54.865
1509,08/17/19 07:00:01 AM,0.1742,0.0297,53.994
1510,08/17/19 08:00:01 AM,0.1742,0.0297,53.166
1511,08/17/19 09:00:01 AM,0.1742,0.0306,53.035
1512,08/17/19 10:00:01 AM,0.1738,0.0310,54.343
1513,08/17/19 11:00:01 AM,0.1728,0.0319,56.815
1514,08/17/19 12:00:01 PM,0.1714,0.0319,59.185
1515,08/17/19 01:00:01 PM,0.1699,0.0319,60.948
1516,08/17/19 02:00:01 PM,0.1689,0.0328,62.748
1517,08/17/19 03:00:01 PM,0.1685,0.0310,64.589
1518,08/17/19 04:00:01 PM,0.1681,0.0319,65.872
1519,08/17/19 05:00:01 PM,0.1671,0.0310,66.515
1520,08/17/19 06:00:01 PM,0.1667,0.0306,66.385
1521,08/17/19 07:00:01 PM,0.1663,0.0306,65.701
1522,08/17/19 08:00:01 PM,0.1667,0.0306,64.674
1523,08/17/19 09:00:01 PM,0.1667,0.0297,63.475
1524,08/17/19 10:00:01 PM,0.1667,0.0297,62.233
1525,08/17/19 11:00:01 PM,0.1667,0.0288,60.948
1526,08/18/19 12:00:01 AM,0.1667,0.0288,59.702
1527,08/18/19 01:00:01 AM,0.1667,0.0283,58.498
1528,08/18/19 02:00:01 AM,0.1667,0.0283,57.333
1529,08/18/19 03:00:01 AM,0.1671,0.0283,56.295
1530,08/18/19 04:00:01 AM,0.1671,0.0274,55.299
1531,08/18/19 05:00:01 AM,0.1671,0.0274,54.343
1532,08/18/19 06:00:01 AM,0.1671,0.0274,53.427
1533,08/18/19 07:00:01 AM,0.1671,0.0274,52.597
1534,08/18/19 08:00:01 AM,0.1677,0.0274,51.852
1535,08/18/19 09:00:01 AM,0.1677,0.0283,51.764
1536,08/18/19 10:00:01 AM,0.1677,0.0283,53.166
1537,08/18/19 11:00:01 AM,0.1689,0.0283,55.690
1538,08/18/19 12:00:01 PM,0.1667,0.0297,58.541
1539,08/18/19 01:00:01 PM,0.1652,0.0297,61.333
1540,08/18/19 02:00:01 PM,0.1648,0.0306,63.775
1541,08/18/19 03:00:01 PM,0.1642,0.0297,65.574
1542,08/18/19 04:00:01 PM,0.1629,0.0297,66.772
1543,08/18/19 05:00:01 PM,0.1629,0.0297,67.413
1544,08/18/19 06:00:01 PM,0.1619,0.0288,67.329
1545,08/18/19 07:00:01 PM,0.1615,0.0283,66.600
1546,08/18/19 08:00:01 PM,0.1615,0.0288,65.444
1547,08/18/19 09:00:01 PM,0.1615,0.0283,64.117
1548,08/18/19 10:00:01 PM,0.1619,0.0274,62.704
1549,08/18/19 11:00:01 PM,0.1623,0.0274,61.333
1550,08/19/19 12:00:01 AM,0.1619,0.0274,60.089
1551,08/19/19 01:00:01 AM,0.1619,0.0274,58.885
1552,08/19/19 02:00:01 AM,0.1623,0.0270,57.722
1553,08/19/19 03:00:01 AM,0.1623,0.0270,56.642
1554,08/19/19 04:00:01 AM,0.1629,0.0261,55.647
1555,08/19/19 05:00:01 AM,0.1623,0.0261,54.734
1556,08/19/19 06:00:01 AM,0.1629,0.0261,53.820
1557,08/19/19 07:00:01 AM,0.1629,0.0261,53.035
1558,08/19/19 08:00:01 AM,0.1629,0.0261,52.291
1559,08/19/19 09:00:01 AM,0.1634,0.0270,52.291
1560,08/19/19 10:00:01 AM,0.1648,0.0270,53.733
1561,08/19/19 11:00:01 AM,0.1638,0.0274,56.295
1562,08/19/19 12:00:01 PM,0.1634,0.0261,58.928
1563,08/19/19 01:00:01 PM,0.1604,0.0283,61.590
1564,08/19/19 02:00:01 PM,0.1596,0.0274,64.033
1565,08/19/19 03:00:01 PM,0.1596,0.0283,65.959
1566,08/19/19 04:00:01 PM,0.1590,0.0283,67.114
1567,08/19/19 05:00:01 PM,0.1581,0.0274,67.798
1568,08/19/19 06:00:01 PM,0.1585,0.0274,67.714
1569,08/19/19 07:00:01 PM,0.1577,0.0274,67.071
1570,08/19/19 08:00:01 PM,0.1600,0.0238,66.000
1571,08/19/19 09:00:01 PM,0.1596,0.0252,64.674
1572,08/19/19 10:00:01 PM,0.1600,0.0228,63.304
1573,08/19/19 11:00:01 PM,0.1585,0.0261,61.977
1574,08/20/19 12:00:01 AM,0.1596,0.0247,60.690
1575,08/20/19 01:00:01 AM,0.1590,0.0252,59.486
1576,08/20/19 02:00:01 AM,0.1596,0.0252,58.368
1577,08/20/19 03:00:01 AM,0.1600,0.0247,57.290
1578,08/20/19 04:00:01 AM,0.1596,0.0247,56.251
1579,08/20/19 05:00:01 AM,0.1600,0.0247,55.299
1580,08/20/19 06:00:01 AM,0.1596,0.0238,54.430
1581,08/20/19 07:00:01 AM,0.1600,0.0238,53.559
1582,08/20/19 08:00:01 AM,0.1604,0.0238,52.860
1583,08/20/19 09:00:01 AM,0.1600,0.0252,52.860
1584,08/20/19 10:00:01 AM,0.1615,0.0238,54.343
1585,08/20/19 11:00:01 AM,0.1585,0.0261,56.815
1586,08/20/19 12:00:01 PM,0.1577,0.0261,59.529
1587,08/20/19 01:00:01 PM,0.1566,0.0261,61.590
1588,08/20/19 02:00:01 PM,0.1566,0.0261,63.133
1589,08/20/19 03:00:01 PM,0.1562,0.0261,64.503
1590,08/20/19 04:00:01 PM,0.1562,0.0261,65.745
1591,08/20/19 05:00:01 PM,0.1551,0.0261,66.558
1592,08/20/19 06:00:01 PM,0.1547,0.0261,66.600
1593,08/20/19 07:00:01 PM,0.1547,0.0261,66.000
1594,08/20/19 08:00:01 PM,0.1551,0.0247,64.931
1595,08/20/19 09:00:01 PM,0.1551,0.0247,63.689
1596,08/20/19 10:00:01 PM,0.1551,0.0247,62.319
1597,08/20/19 11:00:01 PM,0.1558,0.0247,60.991
1598,08/21/19 12:00:01 AM,0.1558,0.0247,59.745
1599,08/21/19 01:00:01 AM,0.1558,0.0238,58.541
1600,08/21/19 02:00:01 AM,0.1558,0.0228,57.420
1601,08/21/19 03:00:01 AM,0.1558,0.0228,56.426
1602,08/21/19 04:00:01 AM,0.1558,0.0228,55.429
1603,08/21/19 05:00:01 AM,0.1558,0.0228,54.561
1604,08/21/19 06:00:01 AM,0.1562,0.0228,53.690
1605,08/21/19 07:00:01 AM,0.1562,0.0224,52.903
1606,08/21/19 08:00:01 AM,0.1562,0.0224,52.291
1607,08/21/19 09:00:01 AM,0.1566,0.0228,52.466
1608,08/21/19 10:00:01 AM,0.1566,0.0228,54.082
1609,08/21/19 11:00:01 AM,0.1562,0.0238,56.599
1610,08/21/19 12:00:01 PM,0.1566,0.0252,59.445
1611,08/21/19 01:00:01 PM,0.1551,0.0247,62.233
1612,08/21/19 02:00:01 PM,0.1558,0.0224,64.459
1613,08/21/19 03:00:01 PM,0.1542,0.0247,66.043
1614,08/21/19 04:00:01 PM,0.1532,0.0252,67.071
1615,08/21/19 05:00:01 PM,0.1527,0.0252,67.627
1616,08/21/19 06:00:01 PM,0.1523,0.0247,67.714
1617,08/21/19 07:00:01 PM,0.1519,0.0238,67.242
1618,08/21/19 08:00:01 PM,0.1523,0.0238,66.344
1619,08/21/19 09:00:01 PM,0.1523,0.0238,65.230
1620,08/21/19 10:00:01 PM,0.1519,0.0238,63.946
1621,08/21/19 11:00:01 PM,0.1519,0.0228,62.620
1622,08/22/19 12:00:01 AM,0.1523,0.0252,61.333
1623,08/22/19 01:00:01 AM,0.1523,0.0228,60.046
1624,08/22/19 02:00:01 AM,0.1523,0.0224,58.842
1625,08/22/19 03:00:01 AM,0.1527,0.0224,57.722
1626,08/22/19 04:00:01 AM,0.1527,0.0224,56.642
1627,08/22/19 05:00:01 AM,0.1527,0.0214,55.647
1628,08/22/19 06:00:01 AM,0.1527,0.0214,54.734
1629,08/22/19 07:00:01 AM,0.1532,0.0205,53.908
1630,08/22/19 08:00:01 AM,0.1532,0.0205,53.166
1631,08/22/19 09:00:01 AM,0.1538,0.0214,53.209
1632,08/22/19 10:00:01 AM,0.1532,0.0224,54.648
1633,08/22/19 11:00:01 AM,0.1551,0.0190,56.901
1634,08/22/19 12:00:01 PM,0.1542,0.0224,59.572
1635,08/22/19 01:00:01 PM,0.1519,0.0228,61.720
1636,08/22/19 02:00:01 PM,0.1527,0.0214,63.390
1637,08/22/19 03:00:01 PM,0.1519,0.0224,64.459
1638,08/22/19 04:00:01 PM,0.1508,0.0238,65.102
1639,08/22/19 05:00:01 PM,0.1508,0.0228,64.974
1640,08/22/19 06:00:01 PM,0.1514,0.0228,64.288
1641,08/22/19 07:00:01 PM,0.1519,0.0224,63.433
1642,08/22/19 08:00:01 PM,0.1514,0.0224,62.533
1643,08/22/19 09:00:01 PM,0.1514,0.0214,61.590
1644,08/22/19 10:00:01 PM,0.1519,0.0214,60.561
1645,08/22/19 11:00:01 PM,0.1519,0.0214,59.445
1646,08/23/19 12:00:01 AM,0.1514,0.0205,58.368
1647,08/23/19 01:00:01 AM,0.1519,0.0205,57.333
1648,08/23/19 02:00:01 AM,0.1519,0.0205,56.469
1649,08/23/19 03:00:01 AM,0.1519,0.0205,55.647
1650,08/23/19 04:00:01 AM,0.1519,0.0200,54.820
1651,08/23/19 05:00:01 AM,0.1519,0.0200,54.037
1652,08/23/19 06:00:01 AM,0.1523,0.0200,53.298
1653,08/23/19 07:00:01 AM,0.1523,0.0200,52.641
1654,08/23/19 08:00:01 AM,0.1523,0.0200,52.160
1655,08/23/19 09:00:01 AM,0.1523,0.0200,52.115
1656,08/23/19 10:00:01 AM,0.1523,0.0205,53.121
1657,08/23/19 11:00:01 AM,0.1527,0.0205,54.995
1658,08/23/19 12:00:01 PM,0.1514,0.0214,57.074
1659,08/23/19 01:00:01 PM,0.1523,0.0176,58.023
1660,08/23/19 02:00:01 PM,0.1514,0.0214,58.971
1661,08/23/19 03:00:01 PM,0.1503,0.0214,60.346
1662,08/23/19 04:00:01 PM,0.1503,0.0224,61.677
1663,08/23/19 05:00:01 PM,0.1499,0.0214,62.661
1664,08/23/19 06:00:01 PM,0.1499,0.0214,62.875
1665,08/23/19 07:00:01 PM,0.1499,0.0214,62.490
1666,08/23/19 08:00:01 PM,0.1499,0.0205,61.633
1667,08/23/19 09:00:01 PM,0.1499,0.0205,60.517
1668,08/23/19 10:00:01 PM,0.1499,0.0200,59.315
1669,08/23/19 11:00:01 PM,0.1499,0.0200,58.109
1670,08/24/19 12:00:01 AM,0.1499,0.0200,56.988
1671,08/24/19 01:00:01 AM,0.1503,0.0190,55.906
1672,08/24/19 02:00:01 AM,0.1503,0.0190,54.865
1673,08/24/19 03:00:01 AM,0.1503,0.0190,53.908
1674,08/24/19 04:00:01 AM,0.1508,0.0186,53.035
1675,08/24/19 05:00:01 AM,0.1508,0.0186,52.203
1676,08/24/19 06:00:01 AM,0.1503,0.0186,51.370
1677,08/24/19 07:00:01 AM,0.1508,0.0186,50.576
1678,08/24/19 08:00:01 AM,0.1503,0.0186,49.959
1679,08/24/19 09:00:01 AM,0.1508,0.0190,50.180
1680,08/24/19 10:00:01 AM,0.1523,0.0186,51.721
1681,08/24/19 11:00:01 AM,0.1503,0.0190,54.255
1682,08/24/19 12:00:01 PM,0.1503,0.0200,57.333
1683,08/24/19 01:00:01 PM,0.1499,0.0205,60.260
1684,08/24/19 02:00:01 PM,0.1490,0.0205,62.875
1685,08/24/19 03:00:01 PM,0.1484,0.0205,64.674
1686,08/24/19 04:00:01 PM,0.1479,0.0205,65.829
1687,08/24/19 05:00:01 PM,0.1479,0.0214,66.515
1688,08/24/19 06:00:01 PM,0.1479,0.0214,66.472
1689,08/24/19 07:00:01 PM,0.1475,0.0205,65.829
1690,08/24/19 08:00:01 PM,0.1479,0.0205,64.845
1691,08/24/19 09:00:01 PM,0.1479,0.0205,63.604
1692,08/24/19 10:00:01 PM,0.1479,0.0200,62.276
1693,08/24/19 11:00:01 PM,0.1495,0.0176,60.991
1694,08/25/19 12:00:01 AM,0.1495,0.0186,59.745
1695,08/25/19 01:00:01 AM,0.1490,0.0190,58.582
1696,08/25/19 02:00:01 AM,0.1490,0.0190,57.506
1697,08/25/19 03:00:01 AM,0.1484,0.0190,56.469
1698,08/25/19 04:00:01 AM,0.1484,0.0186,55.558
1699,08/25/19 05:00:01 AM,0.1484,0.0186,54.691
1700,08/25/19 06:00:01 AM,0.1484,0.0186,53.865
1701,08/25/19 07:00:01 AM,0.1484,0.0186,53.078
1702,08/25/19 08:00:01 AM,0.1484,0.0186,52.423
1703,08/25/19 09:00:01 AM,0.1495,0.0190,52.554
1704,08/25/19 10:00:01 AM,0.1495,0.0186,54.037
1705,08/25/19 11:00:01 AM,0.1490,0.0190,56.556
1706,08/25/19 12:00:01 PM,0.1490,0.0200,59.358
1707,08/25/19 01:00:01 PM,0.1484,0.0200,62.148
1708,08/25/19 02:00:01 PM,0.1479,0.0205,64.760
1709,08/25/19 03:00:01 PM,0.1479,0.0200,66.686
1710,08/25/19 04:00:01 PM,0.1484,0.0186,67.627
1711,08/25/19 05:00:01 PM,0.1466,0.0205,68.099
1712,08/25/19 06:00:01 PM,0.1475,0.0186,67.971
1713,08/25/19 07:00:01 PM,0.1466,0.0200,67.285
1714,08/25/19 08:00:01 PM,0.1459,0.0200,66.301
1715,08/25/19 09:00:01 PM,0.1466,0.0200,65.102
1716,08/25/19 10:00:01 PM,0.1466,0.0200,63.862
1717,08/25/19 11:00:01 PM,0.1459,0.0200,62.661
1718,08/26/19 12:00:01 AM,0.1466,0.0200,61.633
1719,08/26/19 01:00:01 AM,0.1466,0.0200,60.604
1720,08/26/19 02:00:01 AM,0.1466,0.0190,59.616
1721,08/26/19 03:00:01 AM,0.1466,0.0190,58.626
1722,08/26/19 04:00:01 AM,0.1470,0.0190,57.850
1723,08/26/19 05:00:01 AM,0.1470,0.0190,57.074
1724,08/26/19 06:00:01 AM,0.1470,0.0190,56.295
1725,08/26/19 07:00:01 AM,0.1470,0.0186,55.472
1726,08/26/19 08:00:01 AM,0.1470,0.0186,54.734
1727,08/26/19 09:00:01 AM,0.1475,0.0186,54.777
1728,08/26/19 10:00:01 AM,0.1499,0.0152,56.122
1729,08/26/19 11:00:01 AM,0.1470,0.0190,58.541
1730,08/26/19 12:00:01 PM,0.1479,0.0186,61.162
1731,08/26/19 01:00:01 PM,0.1466,0.0200,63.689
