Plot Title: 9735543_UpperMontaneB1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 2012369)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700887)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700895)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700903)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9713844)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9721336)","RH, % (LGR S/N: 9735543, SEN S/N: 9721336)","Voltage, V (LGR S/N: 9735543, SEN S/N: 9725493)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734401)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734413)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734414)","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 10769159)","Batt, V (LGR S/N: 9735543)"
19732,11/2/17 3:20,0.1252,1.2,1.2,1.2,34.371,31.339,87.5,-0.1988,0.6,0.6,0.6,0.2,4.339
19733,11/2/17 3:30,0.1252,1.2,1.2,1.2,34.371,31.339,87.4,-0.1988,0.6,0.6,0.6,0.2,4.339
19734,11/2/17 3:40,0.1252,1.2,1.2,1.2,34.371,31.188,87.3,-0.1988,0.6,0.6,0.6,0.2,4.339
19735,11/2/17 3:50,0.1252,1.2,1.2,1.2,34.371,31.138,88.4,-0.1988,0.6,0.6,0.6,0.2,4.339
19736,11/2/17 4:00,0.1252,1.2,1.2,1.2,34.371,31.087,87.8,-0.1988,0.6,0.6,0.6,0.2,4.339
19737,11/2/17 4:10,0.1252,1.2,1.2,1.2,34.371,31.087,88,-0.1988,0.6,0.6,0.6,0.2,4.339
19738,11/2/17 4:20,0.1252,1.2,1.2,1.2,34.371,30.884,89.8,-0.1988,0.6,0.6,0.6,0.2,4.339
19739,11/2/17 4:30,0.1252,1.2,1.2,1.2,34.371,30.733,87.3,-0.1988,0.6,0.6,0.6,0.1993,4.339
19740,11/2/17 4:40,0.1252,1.2,1.2,1.2,34.371,30.429,91.8,-0.1988,0.6,0.6,0.6,0.1993,4.339
19741,11/2/17 4:50,0.1252,1.2,1.2,1.2,34.371,29.714,94.7,-0.1988,0.6,0.6,0.6,0.2,4.339
19742,11/2/17 5:00,0.1252,1.2,1.2,1.2,34.371,28.942,95.2,-0.1988,0.6,0.6,0.6,0.2,4.339
19743,11/2/17 5:10,0.1259,1.2,1.2,1.2,34.32,28.269,95.9,-0.1988,0.6,0.6,0.6,0.2,4.339
19744,11/2/17 5:20,0.1259,1.2,1.2,1.2,34.32,27.694,96.3,-0.1988,0.6,0.6,0.6,0.2,4.339
19745,11/2/17 5:30,0.1259,1.2,1.2,1.2,34.32,27.171,96.5,-0.1988,0.6,0.6,0.6,0.2,4.339
19746,11/2/17 5:40,0.1259,1.2,1.2,1.2,34.32,26.695,97.6,-0.1988,0.6,0.6,0.6,0.2,4.339
19747,11/2/17 5:50,0.1259,1.2,1.2,1.2,34.32,26.325,98.3,-0.1988,0.6,0.6,0.6,0.1993,4.339
19748,11/2/17 6:00,0.1259,1.2,1.2,1.2,34.272,25.898,98.3,-0.1988,0.6,0.6,0.6,0.2,4.339
19749,11/2/17 6:10,0.1252,1.2,1.2,1.2,34.272,25.578,98.4,-0.1988,0.6,0.6,0.6,0.1993,4.339
19750,11/2/17 6:20,0.1252,1.2,1.2,1.2,34.272,25.309,98.3,-0.1988,0.6,0.6,0.6,0.1993,4.339
19751,11/2/17 6:30,0.1252,1.2,1.2,1.2,34.272,24.879,98.7,-0.1988,0.6,0.6,0.6,0.1993,4.339
19752,11/2/17 6:40,0.1252,1.2,1.2,1.2,34.272,24.771,99,-0.1988,0.6,0.6,0.6,0.1993,4.339
19753,11/2/17 6:50,0.1252,1.2,1.2,1.2,34.272,24.174,99.4,-0.1988,0.6,0.6,0.6,0.1993,4.339
19754,11/2/17 7:00,0.1252,1.2,1.2,1.2,34.272,23.902,99.6,-0.1988,0.6,0.6,0.6,0.1993,4.339
19755,11/2/17 7:10,0.1252,1.2,1.2,1.2,34.272,23.682,99.7,-0.1988,0.6,0.6,0.6,0.1993,4.339
19756,11/2/17 7:20,0.1252,1.2,1.2,1.2,34.223,23.518,100,-0.1988,0.6,0.6,0.6,0.1993,4.339
19757,11/2/17 7:30,0.1252,3.7,1.2,1.2,34.272,23.463,100,-0.1988,0.6,1.9,0.6,0.1993,4.339
19758,11/2/17 7:40,0.1252,13.7,3.7,1.2,34.223,23.243,100,-0.1988,1.9,6.9,0.6,0.1993,4.339
19759,11/2/17 7:50,0.1252,33.7,11.2,6.2,34.223,23.243,100,-0.1988,5.6,14.4,4.4,0.1993,4.351
19760,11/2/17 8:00,0.1252,53.7,18.7,11.2,34.223,23.243,100,-0.1988,10.6,23.1,6.9,0.1993,4.393
19761,11/2/17 8:10,0.1252,63.7,21.2,11.2,34.223,23.189,100,-0.1988,9.4,21.9,6.9,0.1993,4.418
19762,11/2/17 8:20,0.1245,71.2,23.7,13.7,34.223,23.353,99.6,-0.1988,9.4,23.1,6.9,0.1993,4.393
19763,11/2/17 8:30,0.1245,78.7,26.2,16.2,34.223,23.243,99.7,-0.1988,10.6,24.4,8.1,0.1993,4.393
19764,11/2/17 8:40,0.1245,253.7,91.2,43.7,34.174,23.846,98.7,-0.1988,70.6,174.4,48.1,0.1993,4.393
19765,11/2/17 8:50,0.1245,298.7,113.7,53.7,34.174,25.417,99.2,-0.1988,84.4,199.4,58.1,0.1993,4.393
19766,11/2/17 9:00,0.1245,338.7,131.2,66.2,34.223,27.012,100,-0.1988,98.1,223.1,69.4,0.1993,4.393
19767,11/2/17 9:10,0.1245,378.7,151.2,76.2,34.223,28.632,100,-0.1988,111.9,246.9,79.4,0.1993,4.4
19768,11/2/17 9:20,0.1245,416.2,168.7,88.7,34.223,30.276,100,-0.1988,125.6,271.9,89.4,0.1993,4.393
19769,11/2/17 9:30,0.1245,451.2,183.7,98.7,34.272,31.591,100,-0.1988,136.9,291.9,95.6,0.2,4.4
19770,11/2/17 9:40,0.1252,478.7,193.7,103.7,34.272,32.092,100,-0.1988,146.9,308.1,101.9,0.1993,4.4
19771,11/2/17 9:50,0.1252,511.2,208.7,118.7,34.272,32.491,100,-0.1988,160.6,328.1,108.1,0.2,4.393
19772,11/2/17 10:00,0.1252,538.7,218.7,126.2,34.272,32.742,96.9,-0.1988,170.6,344.4,113.1,0.2,4.4
19773,11/2/17 10:10,0.1259,566.2,228.7,136.2,34.272,33.039,93.6,-0.1988,180.6,361.9,119.4,0.2,4.393
19774,11/2/17 10:20,0.1259,596.2,238.7,143.7,34.272,33.287,90.8,-0.1988,189.4,378.1,123.1,0.2,4.393
19775,11/2/17 10:30,0.1259,618.7,246.2,148.7,34.272,33.78,87.6,-0.1988,195.6,390.6,126.9,0.2,4.393
19776,11/2/17 10:40,0.1259,641.2,251.2,156.2,34.223,34.516,86.2,-0.1988,203.1,403.1,129.4,0.2,4.393
19777,11/2/17 10:50,0.1259,663.7,253.7,161.2,34.272,35.346,83,-0.1988,210.6,416.9,133.1,0.2,4.393
19778,11/2/17 11:00,0.1259,673.7,251.2,166.2,34.223,36.266,78.1,-0.1988,214.4,424.4,133.1,0.2,4.393
19779,11/2/17 11:10,0.1267,683.7,246.2,171.2,34.223,36.554,78.6,-0.1988,216.9,430.6,131.9,0.2,4.393
19780,11/2/17 11:20,0.1267,698.7,238.7,173.7,34.223,36.554,80.2,-0.1988,220.6,436.9,129.4,0.2008,4.393
19781,11/2/17 11:30,0.1274,703.7,231.2,173.7,34.223,36.986,76,-0.1988,220.6,440.6,125.6,0.2008,4.4
19782,11/2/17 11:40,0.1274,723.7,228.7,176.2,34.223,37.416,74.6,-0.1988,225.6,453.1,124.4,0.2008,4.393
19783,11/2/17 11:50,0.1274,721.2,216.2,176.2,34.223,37.225,73.6,-0.1988,224.4,449.4,119.4,0.2008,4.418
19784,11/2/17 12:00,0.1274,726.2,208.7,176.2,34.223,36.747,73.4,-0.1988,225.6,453.1,114.4,0.2008,4.393
19785,11/2/17 12:10,0.1274,723.7,198.7,176.2,34.223,36.217,75.5,-0.1988,223.1,453.1,106.9,0.2008,4.393
19786,11/2/17 12:20,0.1281,723.7,191.2,173.7,34.174,36.072,73.9,-0.1988,223.1,453.1,100.6,0.2008,4.393
19787,11/2/17 12:30,0.1281,306.2,83.7,68.7,34.174,35.782,75.3,-0.1988,79.4,161.9,35.6,0.2015,4.4
19788,11/2/17 12:40,0.1288,711.2,181.2,171.2,34.174,35.733,76.2,-0.1988,219.4,446.9,88.1,0.2015,4.393
19789,11/2/17 12:50,0.1296,703.7,178.7,166.2,34.174,35.395,78.5,-0.1988,213.1,440.6,84.4,0.2015,4.4
19790,11/2/17 13:00,0.131,691.2,181.2,158.7,34.174,35.685,76.7,-0.1988,208.1,434.4,81.9,0.2015,4.393
19791,11/2/17 13:10,0.1332,678.7,181.2,153.7,34.174,35.782,75.8,-0.1988,204.4,428.1,78.1,0.2015,4.406
19792,11/2/17 13:20,0.1361,663.7,181.2,148.7,34.223,36.554,76.5,-0.1988,199.4,419.4,75.6,0.2015,4.393
19793,11/2/17 13:30,0.1397,646.2,178.7,148.7,34.223,37.609,74.4,-0.1988,194.4,409.4,71.9,0.2022,4.418
19794,11/2/17 13:40,0.1434,628.7,178.7,148.7,34.223,37.369,73.9,-0.1988,191.9,399.4,71.9,0.2015,4.393
19795,11/2/17 13:50,0.1463,606.2,186.2,146.2,34.223,38.179,75,-0.1988,185.6,385.6,74.4,0.2022,4.484
19796,11/2/17 14:00,0.1492,508.7,163.7,128.7,34.223,39.877,67.2,-0.1988,155.6,311.9,65.6,0.2022,4.393
19797,11/2/17 14:10,0.1514,566.2,188.7,141.2,34.223,40.204,64.4,-0.1988,178.1,361.9,78.1,0.2022,4.46
19798,11/2/17 14:20,0.1543,541.2,188.7,133.7,34.272,41.137,62.8,-0.1988,171.9,346.9,80.6,0.2022,4.393
19799,11/2/17 14:30,0.1564,513.7,181.2,131.2,34.272,41.648,61.1,-0.1988,166.9,328.1,80.6,0.2022,4.387
19800,11/2/17 14:40,0.1572,486.2,176.2,126.2,34.272,41.693,60.9,-0.1988,159.4,310.6,79.4,0.2022,4.393
19801,11/2/17 14:50,0.1594,456.2,161.2,121.2,34.272,43.306,56.1,-0.1988,153.1,293.1,75.6,0.2022,4.393
19802,11/2/17 15:00,0.1608,428.7,151.2,113.7,34.272,43.351,54,-0.1988,146.9,275.6,71.9,0.2022,4.393
19803,11/2/17 15:10,0.1615,406.2,143.7,108.7,34.272,43.9,57.7,-0.1988,139.4,260.6,68.1,0.2022,4.393
19804,11/2/17 15:20,0.163,353.7,131.2,98.7,34.32,44.627,55.3,-0.1988,128.1,235.6,61.9,0.2022,4.393
19805,11/2/17 15:30,0.1637,298.7,121.2,91.2,34.32,41.322,60.1,-0.1988,118.1,211.9,56.9,0.2022,4.393
19806,11/2/17 15:40,0.1644,251.2,108.7,83.7,34.32,43.488,53.8,-0.1988,109.4,194.4,51.9,0.2022,4.393
19807,11/2/17 15:50,0.1652,206.2,88.7,73.7,34.32,45.307,54.1,-0.1988,100.6,166.9,44.4,0.2022,4.393
19808,11/2/17 16:00,0.1659,161.2,66.2,66.2,34.371,45.036,55.3,-0.1988,90.6,131.9,34.4,0.2022,4.393
19809,11/2/17 16:10,0.1666,121.2,56.2,58.7,34.371,44.082,55.2,-0.1988,85.6,113.1,29.4,0.2022,4.393
19810,11/2/17 16:20,0.1673,108.7,43.7,48.7,34.371,43.075,56.2,-0.1988,75.6,84.4,23.1,0.2022,4.393
19811,11/2/17 16:30,0.1673,116.2,43.7,41.2,34.371,42.433,57.3,-0.1988,69.4,71.9,23.1,0.2022,4.393
19812,11/2/17 16:40,0.1681,93.7,33.7,33.7,34.371,38.937,60.5,-0.1988,55.6,38.1,16.9,0.2029,4.4
19813,11/2/17 16:50,0.1681,86.2,28.7,28.7,34.419,36.072,66.4,-0.1988,48.1,34.4,13.1,0.2029,4.393
19814,11/2/17 17:00,0.1681,73.7,21.2,8.7,34.419,34.027,69.1,-0.1988,8.1,26.9,6.9,0.2029,4.4
19815,11/2/17 17:10,0.1688,66.2,21.2,8.7,34.419,32.891,74.3,-0.1988,6.9,21.9,5.6,0.2022,4.393
19816,11/2/17 17:20,0.1688,53.7,16.2,6.2,34.419,32.043,77.2,-0.1988,4.4,16.9,4.4,0.2022,4.4
19817,11/2/17 17:30,0.1688,46.2,13.7,6.2,34.419,31.138,83,-0.1988,4.4,13.1,3.1,0.2022,4.393
19818,11/2/17 17:40,0.1695,36.2,11.2,3.7,34.419,30.123,87.7,-0.1988,3.1,10.6,3.1,0.2022,4.393
19819,11/2/17 17:50,0.1695,26.2,6.2,3.7,34.419,29.764,87.2,-0.1988,1.9,6.9,1.9,0.2022,4.393
19820,11/2/17 18:00,0.1695,13.7,3.7,1.2,34.419,28.994,90.2,-0.1988,0.6,4.4,0.6,0.2022,4.393
19821,11/2/17 18:10,0.1695,3.7,1.2,1.2,34.419,28.891,88.5,-0.1988,0.6,0.6,0.6,0.2022,4.393
19822,11/2/17 18:20,0.1695,1.2,1.2,1.2,34.419,28.164,90.5,-0.1988,0.6,0.6,0.6,0.2022,4.381
19823,11/2/17 18:30,0.1695,1.2,1.2,1.2,34.419,27.327,92.5,-0.1988,0.6,0.6,0.6,0.2022,4.381
19824,11/2/17 18:40,0.1695,1.2,1.2,1.2,34.419,26.164,92.2,-0.1988,0.6,0.6,0.6,0.2015,4.375
19825,11/2/17 18:50,0.1695,1.2,1.2,1.2,34.419,25.095,93.9,-0.1988,0.6,0.6,0.6,0.2022,4.369
19826,11/2/17 19:00,0.1695,1.2,1.2,1.2,34.419,25.524,95.4,-0.1988,0.6,0.6,0.6,0.2022,4.369
19827,11/2/17 19:10,0.1695,1.2,1.2,1.2,34.419,24.391,95.4,-0.1988,0.6,0.6,0.6,0.2022,4.363
19828,11/2/17 19:20,0.1702,1.2,1.2,1.2,34.371,23.572,96.2,-0.1988,0.6,0.6,0.6,0.2022,4.363
19829,11/2/17 19:30,0.1695,1.2,1.2,1.2,34.371,23.189,96.5,-0.1988,0.6,0.6,0.6,0.2022,4.363
19830,11/2/17 19:40,0.1702,1.2,1.2,1.2,34.371,22.581,96.3,-0.1988,0.6,0.6,0.6,0.2022,4.363
19831,11/2/17 19:50,0.1695,1.2,1.2,1.2,34.371,22.248,97.2,-0.1988,0.6,0.6,0.6,0.2022,4.363
19832,11/2/17 20:00,0.1702,1.2,1.2,1.2,34.371,23.299,97.6,-0.1988,0.6,0.6,0.6,0.2022,4.363
19833,11/2/17 20:10,0.1695,1.2,1.2,1.2,34.371,23.792,97,-0.1988,0.6,0.6,0.6,0.2015,4.363
19834,11/2/17 20:20,0.1695,1.2,1.2,1.2,34.371,23.299,97.2,-0.1988,0.6,0.6,0.6,0.2015,4.363
19835,11/2/17 20:30,0.1695,1.2,1.2,1.2,34.371,21.744,98.6,-0.1988,0.6,0.6,0.6,0.2015,4.363
19836,11/2/17 20:40,0.1688,1.2,1.2,1.2,34.371,21.855,98.4,-0.1988,0.6,0.6,0.6,0.2015,4.357
19837,11/2/17 20:50,0.1688,1.2,1.2,1.2,34.371,21.967,98.4,-0.1988,0.6,0.6,0.6,0.2015,4.357
19838,11/2/17 21:00,0.1688,1.2,1.2,1.2,34.371,22.136,97.9,-0.1988,0.6,0.6,0.6,0.2015,4.351
19839,11/2/17 21:10,0.1681,1.2,1.2,1.2,34.371,23.189,97.7,-0.1988,0.6,0.6,0.6,0.2015,4.351
19840,11/2/17 21:20,0.1681,1.2,1.2,1.2,34.371,22.413,96.2,-0.1988,0.6,0.6,0.6,0.2015,4.351
19841,11/2/17 21:30,0.1681,1.2,1.2,1.2,34.371,23.077,97.3,-0.1988,0.6,0.6,0.6,0.2015,4.351
19842,11/2/17 21:40,0.1673,1.2,1.2,1.2,34.371,21.855,97.8,-0.1988,0.6,0.6,0.6,0.2015,4.351
19843,11/2/17 21:50,0.1673,1.2,1.2,1.2,34.371,22.525,97.7,-0.1988,0.6,0.6,0.6,0.2015,4.351
19844,11/2/17 22:00,0.1673,1.2,1.2,1.2,34.371,21.967,97.4,-0.1988,0.6,0.6,0.6,0.2022,4.351
19845,11/2/17 22:10,0.1666,1.2,1.2,1.2,34.371,22.192,98.2,-0.1988,0.6,0.6,0.6,0.2022,4.345
19846,11/2/17 22:20,0.1666,1.2,1.2,1.2,34.32,22.469,97.7,-0.1988,0.6,0.6,0.6,0.2022,4.345
19847,11/2/17 22:30,0.1659,1.2,1.2,1.2,34.32,21.911,96.7,-0.1988,0.6,0.6,0.6,0.2022,4.345
19848,11/2/17 22:40,0.1659,1.2,1.2,1.2,34.32,23.023,97.9,-0.1988,0.6,0.6,0.6,0.2022,4.345
19849,11/2/17 22:50,0.1652,1.2,1.2,1.2,34.32,21.576,98.5,-0.1988,0.6,0.6,0.6,0.2022,4.339
19850,11/2/17 23:00,0.1652,1.2,1.2,1.2,34.32,21.351,98.7,-0.1988,0.6,0.6,0.6,0.2015,4.339
19851,11/2/17 23:10,0.1644,1.2,1.2,1.2,34.272,21.688,98.2,-0.1988,0.6,0.6,0.6,0.2015,4.339
19852,11/2/17 23:20,0.1644,1.2,1.2,1.2,34.272,20.955,98.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19853,11/2/17 23:30,0.1637,1.2,1.2,1.2,34.272,20.158,98.5,-0.1988,0.6,0.6,0.6,0.2015,4.339
19854,11/2/17 23:40,0.1637,1.2,1.2,1.2,34.272,20.615,98.2,-0.1988,0.6,0.6,0.6,0.2015,4.339
19855,11/2/17 23:50,0.163,1.2,1.2,1.2,34.272,20.102,97.3,-0.1988,0.6,0.6,0.6,0.2015,4.339
19856,11/3/17 0:00,0.163,1.2,1.2,1.2,34.223,21.351,96.9,-0.1988,0.6,0.6,0.6,0.2015,4.339
19857,11/3/17 0:10,0.1623,1.2,1.2,1.2,34.223,20.215,97.8,-0.1988,0.6,0.6,0.6,0.2015,4.339
19858,11/3/17 0:20,0.1623,1.2,1.2,1.2,34.223,20.898,97.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19859,11/3/17 0:30,0.1623,1.2,1.2,1.2,34.223,20.158,96.9,-0.1988,0.6,0.6,0.6,0.2015,4.339
19860,11/3/17 0:40,0.1615,1.2,1.2,1.2,34.174,19.353,99.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19861,11/3/17 0:50,0.1615,1.2,1.2,1.2,34.174,20.158,98.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19862,11/3/17 1:00,0.1608,1.2,1.2,1.2,34.174,21.011,97.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19863,11/3/17 1:10,0.1601,1.2,1.2,1.2,34.174,20.728,96,-0.1988,0.6,0.6,0.6,0.2015,4.339
19864,11/3/17 1:20,0.1601,1.2,1.2,1.2,34.174,20.273,96.5,-0.1988,0.6,0.6,0.6,0.2015,4.339
19865,11/3/17 1:30,0.1601,1.2,1.2,1.2,34.124,20.273,95.4,-0.1988,0.6,0.6,0.6,0.2015,4.339
19866,11/3/17 1:40,0.1594,1.2,1.2,1.2,34.124,20.557,97.1,-0.1988,0.6,0.6,0.6,0.2015,4.339
19867,11/3/17 1:50,0.1586,1.2,1.2,1.2,34.075,19.699,98.3,-0.1988,0.6,0.6,0.6,0.2015,4.339
19868,11/3/17 2:00,0.1586,1.2,1.2,1.2,34.075,20.273,95.5,-0.1988,0.6,0.6,0.6,0.2015,4.339
19869,11/3/17 2:10,0.1586,1.2,1.2,1.2,34.075,18.948,96.8,-0.1988,0.6,0.6,0.6,0.2015,4.339
19870,11/3/17 2:20,0.1579,1.2,1.2,1.2,34.075,18.948,95.3,-0.1988,0.6,0.6,0.6,0.2015,4.339
19871,11/3/17 2:30,0.1572,1.2,1.2,1.2,34.075,19.006,96.4,-0.1988,0.6,0.6,0.6,0.2015,4.339
19872,11/3/17 2:40,0.1572,1.2,1.2,1.2,34.075,18.714,97.4,-0.1988,0.6,0.6,0.6,0.2008,4.339
19873,11/3/17 2:50,0.1572,1.2,1.2,1.2,34.027,18.365,98.7,-0.1988,0.6,0.6,0.6,0.2015,4.339
19874,11/3/17 3:00,0.1572,1.2,1.2,1.2,34.027,19.296,96.3,-0.1988,0.6,0.6,0.6,0.2015,4.339
19875,11/3/17 3:10,0.1564,1.2,1.2,1.2,34.027,19.468,97.2,-0.1988,0.6,0.6,0.6,0.2015,4.339
19876,11/3/17 3:20,0.1557,1.2,1.2,1.2,33.978,19.987,96.4,-0.1988,0.6,0.6,0.6,0.2015,4.339
19877,11/3/17 3:30,0.1557,1.2,1.2,1.2,33.978,19.814,95.7,-0.1988,0.6,0.6,0.6,0.2015,4.339
19878,11/3/17 3:40,0.155,1.2,1.2,1.2,33.978,20.273,96.9,-0.1988,0.6,0.6,0.6,0.2008,4.339
19879,11/3/17 3:50,0.155,1.2,1.2,1.2,33.978,20.502,96.5,-0.1988,0.6,0.6,0.6,0.2015,4.333
19880,11/3/17 4:00,0.1543,1.2,1.2,1.2,33.978,21.011,95.5,-0.1988,0.6,0.6,0.6,0.2008,4.333
19881,11/3/17 4:10,0.1543,1.2,1.2,1.2,33.928,20.502,95.9,-0.1988,0.6,0.6,0.6,0.2008,4.333
19882,11/3/17 4:20,0.1543,1.2,1.2,1.2,33.928,20.386,96.7,-0.1988,0.6,0.6,0.6,0.2008,4.333
19883,11/3/17 4:30,0.1535,1.2,1.2,1.2,33.928,20.386,95.3,-0.1988,0.6,0.6,0.6,0.2008,4.333
19884,11/3/17 4:40,0.1535,1.2,1.2,1.2,33.879,19.584,95.8,-0.1988,0.6,0.6,0.6,0.2008,4.333
19885,11/3/17 4:50,0.1506,1.2,1.2,1.2,33.879,18.714,96.3,-0.1988,0.6,0.6,0.6,0.2008,4.333
19886,11/3/17 5:00,0.1514,1.2,1.2,1.2,33.879,19.526,96,-0.1988,0.6,0.6,0.6,0.2008,4.333
19887,11/3/17 5:10,0.1506,1.2,1.2,1.2,33.879,19.526,96.3,-0.1988,0.6,0.6,0.6,0.2008,4.333
19888,11/3/17 5:20,0.1514,1.2,1.2,1.2,33.879,19.872,96.3,-0.1988,0.6,0.6,0.6,0.2008,4.333
19889,11/3/17 5:30,0.1492,1.2,1.2,1.2,33.831,18.948,96.6,-0.1988,0.6,0.6,0.6,0.2008,4.333
19890,11/3/17 5:40,0.1485,1.2,1.2,1.2,33.831,18.714,96.7,-0.1988,0.6,0.6,0.6,0.2008,4.333
19891,11/3/17 5:50,0.1485,1.2,1.2,1.2,33.831,18.482,96.5,-0.1988,0.6,0.6,0.6,0.2008,4.333
19892,11/3/17 6:00,0.1485,1.2,1.2,1.2,33.78,18.889,95.8,-0.1988,0.6,0.6,0.6,0.2008,4.333
19893,11/3/17 6:10,0.1506,1.2,1.2,1.2,33.78,18.54,94.8,-0.1988,0.6,0.6,0.6,0.2008,4.333
19894,11/3/17 6:20,0.1506,1.2,1.2,1.2,33.78,18.423,96.2,-0.1988,0.6,0.6,0.6,0.2008,4.333
19895,11/3/17 6:30,0.1499,1.2,1.2,1.2,33.78,19.121,94.8,-0.1988,0.6,0.6,0.6,0.2008,4.333
19896,11/3/17 6:40,0.1477,1.2,1.2,1.2,33.78,19.584,96,-0.1988,0.6,0.6,0.6,0.2008,4.333
19897,11/3/17 6:50,0.147,1.2,1.2,1.2,33.78,18.306,94.6,-0.1988,0.6,0.6,0.6,0.2008,4.333
19898,11/3/17 7:00,0.1477,1.2,1.2,1.2,33.78,17.481,97.2,-0.1988,0.6,0.6,0.6,0.2008,4.333
19899,11/3/17 7:10,0.147,1.2,1.2,1.2,33.732,17.541,95.5,-0.1988,0.6,0.6,0.6,0.2008,4.333
19900,11/3/17 7:20,0.147,1.2,1.2,1.2,33.732,17.541,95.2,-0.1988,0.6,0.6,0.6,0.2008,4.333
19901,11/3/17 7:30,0.147,3.7,1.2,1.2,33.681,17.776,96.6,-0.1988,0.6,1.9,0.6,0.2008,4.333
19902,11/3/17 7:40,0.147,8.7,1.2,1.2,33.681,18.599,96,-0.1988,0.6,3.1,0.6,0.2008,4.333
19903,11/3/17 7:50,0.147,23.7,6.2,3.7,33.681,19.238,96.5,-0.1988,4.4,10.6,3.1,0.2008,4.339
19904,11/3/17 8:00,0.1477,31.2,11.2,3.7,33.681,19.296,94.8,-0.1988,4.4,10.6,3.1,0.2008,4.339
19905,11/3/17 8:10,0.1448,66.2,23.7,8.7,33.681,19.584,95.7,-0.1988,10.6,29.4,9.4,0.2008,4.381
19906,11/3/17 8:20,0.1448,73.7,23.7,11.2,33.681,19.063,96.4,-0.1988,9.4,26.9,9.4,0.2008,4.406
19907,11/3/17 8:30,0.1456,76.2,26.2,11.2,33.681,19.411,94.6,-0.1988,9.4,28.1,9.4,0.2008,4.393
19908,11/3/17 8:40,0.1441,238.7,78.7,28.7,33.681,22.024,95.6,-0.1988,59.4,190.6,43.1,0.2,4.393
19909,11/3/17 8:50,0.1448,273.7,93.7,33.7,33.681,28.942,94.4,-0.1988,64.4,198.1,50.6,0.2008,4.4
19910,11/3/17 9:00,0.1448,376.2,116.2,43.7,33.681,33.435,95,-0.1988,78.1,251.9,63.1,0.2,4.393
19911,11/3/17 9:10,0.1448,413.7,133.7,48.7,33.681,35.541,91,-0.1988,88.1,269.4,73.1,0.2008,4.4
19912,11/3/17 9:20,0.1456,436.2,151.2,56.2,33.681,37.56,89.2,-0.1988,96.9,285.6,81.9,0.2008,4.393
19913,11/3/17 9:30,0.147,451.2,161.2,61.2,33.681,39.031,87.9,-0.1988,104.4,298.1,88.1,0.2008,4.393
19914,11/3/17 9:40,0.1477,473.7,173.7,66.2,33.732,42.525,83.4,-0.1988,111.9,311.9,94.4,0.2008,4.412
19915,11/3/17 9:50,0.1477,498.7,186.2,76.2,33.732,45.851,79.3,-0.1988,121.9,328.1,99.4,0.2008,4.393
19916,11/3/17 10:00,0.1441,526.2,196.2,81.2,33.78,48.45,70.3,-0.1988,129.4,344.4,104.4,0.2008,4.418
19917,11/3/17 10:10,0.1448,556.2,206.2,88.7,33.78,50.311,67.1,-0.1988,136.9,360.6,109.4,0.2015,4.393
19918,11/3/17 10:20,0.1456,578.7,213.7,91.2,33.78,51.062,59,-0.1988,143.1,375.6,113.1,0.2015,4.393
19919,11/3/17 10:30,0.147,603.7,218.7,96.2,33.732,53.776,58.3,-0.1988,148.1,389.4,115.6,0.2015,4.393
19920,11/3/17 10:40,0.147,623.7,223.7,98.7,33.78,53.776,57,-0.1988,153.1,400.6,118.1,0.2015,4.478
19921,11/3/17 10:50,0.147,631.2,221.2,101.2,33.78,57.549,50.3,-0.1988,154.4,403.1,116.9,0.2015,4.393
19922,11/3/17 11:00,0.1448,511.2,173.7,81.2,33.78,58.282,46.3,-0.1988,121.9,318.1,90.6,0.2022,4.393
19923,11/3/17 11:10,0.147,551.2,178.7,88.7,33.732,59.486,45,-0.1988,131.9,346.9,95.6,0.2015,4.4
19924,11/3/17 11:20,0.147,681.2,213.7,111.2,33.732,58.541,46.4,-0.1988,164.4,430.6,115.6,0.2015,4.393
19925,11/3/17 11:30,0.147,656.2,196.2,103.7,33.732,59.185,41,-0.1988,155.6,411.9,106.9,0.2022,4.4
19926,11/3/17 11:40,0.147,738.7,213.7,116.2,33.732,62.962,39.7,-0.1988,174.4,463.1,116.9,0.2022,4.393
19927,11/3/17 11:50,0.147,608.7,173.7,91.2,33.732,55.992,44,-0.1988,135.6,366.9,91.9,0.2022,4.4
19928,11/3/17 12:00,0.1477,753.7,201.2,116.2,33.732,53.602,39.8,-0.1988,175.6,471.9,110.6,0.2022,4.393
