"Plot Title: 9735544_SM_UM_B2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179, LBL: B2_Rmead)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894, LBL: B2_Rmeadow)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902, LBL: B2_Rmeadow)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148, LBL: UM_B2)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400, LBL: B2_Lshrub)","Batt, V (LGR S/N: 9735544)"
170,06/11/19 04:10:00 PM,0.1884,0.2196,41.2,41.2,1571.2,63.689,71.361,30.000,-0.1835,0.0000,64.4,820.6,49.4,4.369
171,06/11/19 04:20:00 PM,0.1884,0.2196,26.2,26.2,1038.7,63.518,70.416,29.700,-0.1835,0.0000,41.9,533.1,31.9,4.357
172,06/11/19 04:30:00 PM,0.1884,0.2196,36.2,36.2,1403.7,63.347,73.774,30.200,-0.1835,0.0000,59.4,734.4,43.1,4.351
173,06/11/19 04:40:00 PM,0.1891,0.2196,33.7,33.7,1316.2,63.176,74.856,28.900,-0.1835,0.0000,55.6,685.6,40.6,4.363
174,06/11/19 04:50:00 PM,0.1891,0.2196,31.2,33.7,1241.2,62.962,72.136,36.300,-0.1835,0.0000,53.1,649.4,39.4,4.357
175,06/11/19 05:00:00 PM,0.1913,0.2196,36.2,36.2,1373.7,62.704,70.673,29.600,-0.1835,0.0000,60.6,723.1,43.1,4.460
176,06/11/19 05:10:00 PM,0.1884,0.2189,28.7,28.7,1151.2,62.447,70.029,31.600,-0.1835,0.0000,50.6,603.1,35.6,4.363
177,06/11/19 05:20:00 PM,0.1884,0.2196,28.7,28.7,1133.7,62.191,71.017,35.500,-0.1835,0.0000,49.4,593.1,35.6,4.357
178,06/11/19 05:30:00 PM,0.1877,0.2189,26.2,23.7,1008.7,61.848,69.643,30.600,-0.1835,0.0000,43.1,529.4,31.9,4.393
179,06/11/19 05:40:00 PM,0.1877,0.2189,21.2,21.2,901.2,61.462,66.087,37.300,-0.1835,0.0000,38.1,470.6,28.1,4.363
180,06/11/19 05:50:00 PM,0.1870,0.2189,21.2,18.7,873.7,61.032,67.372,35.100,-0.1835,0.0000,36.9,456.9,26.9,4.363
181,06/11/19 06:00:00 PM,0.1870,0.2189,18.7,16.2,801.2,60.690,65.701,36.100,-0.1835,0.0000,33.1,418.1,24.4,4.412
182,06/11/19 06:10:00 PM,0.1877,0.2189,16.2,13.7,703.7,60.346,64.931,33.000,-0.1835,0.0000,28.1,368.1,21.9,4.363
183,06/11/19 06:20:00 PM,0.1877,0.2189,18.7,13.7,731.2,59.916,62.233,39.600,-0.1835,0.0000,28.1,385.6,23.1,4.363
184,06/11/19 06:30:00 PM,0.1877,0.2189,13.7,11.2,613.7,59.529,62.748,33.500,-0.1835,0.0000,21.9,321.9,18.1,4.442
185,06/11/19 06:40:00 PM,0.1870,0.2189,16.2,11.2,613.7,59.185,63.176,32.600,-0.1835,0.0000,23.1,329.4,19.4,4.363
186,06/11/19 06:50:00 PM,0.1870,0.2189,13.7,8.7,533.7,58.798,60.561,33.700,-0.1835,0.0000,19.4,286.9,16.9,4.363
187,06/11/19 07:00:00 PM,0.1870,0.2189,11.2,6.2,456.2,58.455,60.991,34.600,-0.1886,0.0000,15.6,244.4,14.4,4.357
188,06/11/19 07:10:00 PM,0.1870,0.2189,11.2,6.2,463.7,58.023,58.455,34.700,-0.1886,0.0000,14.4,258.1,14.4,4.369
189,06/11/19 07:20:00 PM,0.1877,0.2182,11.2,3.7,453.7,57.636,59.529,36.700,-0.1886,0.0000,13.1,259.4,14.4,4.393
190,06/11/19 07:30:00 PM,0.1891,0.2182,8.7,1.2,348.7,57.247,58.066,36.500,-0.1886,0.0000,6.9,201.9,11.9,4.363
191,06/11/19 07:40:00 PM,0.1855,0.2182,8.7,1.2,328.7,56.815,56.599,38.400,-0.1886,0.0000,5.6,203.1,11.9,4.363
192,06/11/19 07:50:00 PM,0.1840,0.2175,6.2,1.2,246.2,56.426,55.647,38.200,-0.1886,0.0000,4.4,158.1,8.1,4.363
193,06/11/19 08:00:00 PM,0.1848,0.2175,1.2,1.2,73.7,56.035,52.903,42.900,-0.1886,0.0000,1.9,35.6,1.9,4.363
194,06/11/19 08:10:00 PM,0.1840,0.2175,1.2,1.2,46.2,55.602,50.268,48.500,-0.1886,0.0000,0.6,23.1,0.6,4.363
195,06/11/19 08:20:00 PM,0.1833,0.2175,1.2,1.2,23.7,55.168,47.064,60.600,-0.1937,0.0000,0.6,11.9,0.6,4.363
196,06/11/19 08:30:00 PM,0.1840,0.2175,1.2,1.2,8.7,54.777,44.445,64.100,-0.1937,0.0000,0.6,4.4,0.6,4.363
197,06/11/19 08:40:00 PM,0.1833,0.2175,1.2,1.2,1.2,54.343,42.386,67.200,-0.1937,0.0000,0.6,0.6,0.6,4.363
198,06/11/19 08:50:00 PM,0.1833,0.2175,1.2,1.2,1.2,53.951,40.905,76.500,-0.1937,0.0000,0.6,0.6,0.6,4.357
199,06/11/19 09:00:00 PM,0.1870,0.2175,1.2,1.2,1.2,53.559,39.924,74.200,-0.1937,0.0000,0.6,0.6,0.6,4.363
200,06/11/19 09:10:00 PM,0.1819,0.2175,1.2,1.2,1.2,53.209,39.360,77.000,-0.1988,0.0000,0.6,0.6,0.6,4.357
201,06/11/19 09:20:00 PM,0.1840,0.2175,1.2,1.2,1.2,52.860,39.173,78.100,-0.1988,0.0000,0.6,0.6,0.6,4.442
202,06/11/19 09:30:00 PM,0.1833,0.2167,1.2,1.2,1.2,52.554,39.078,79.500,-0.1988,0.0000,0.6,0.6,0.6,4.357
203,06/11/19 09:40:00 PM,0.1833,0.2167,1.2,1.2,1.2,52.246,38.842,82.200,-0.1988,0.0000,0.6,0.6,0.6,4.357
204,06/11/19 09:50:00 PM,0.1833,0.2167,1.2,1.2,1.2,51.940,38.700,82.200,-0.1988,0.0000,0.6,0.6,0.6,4.357
205,06/11/19 10:00:00 PM,0.1833,0.2167,1.2,1.2,1.2,51.678,39.078,78.900,-0.1988,0.0000,0.6,0.6,0.6,4.357
206,06/11/19 10:10:00 PM,0.1833,0.2167,1.2,1.2,1.2,51.458,39.690,76.800,-0.1988,0.0000,0.6,0.6,0.6,4.351
207,06/11/19 10:20:00 PM,0.1840,0.2167,1.2,1.2,1.2,51.193,41.184,71.000,-0.1988,0.0000,0.6,0.6,0.6,4.351
208,06/11/19 10:30:00 PM,0.1833,0.2167,1.2,1.2,1.2,50.929,40.485,74.500,-0.1937,0.0000,0.6,0.6,0.6,4.351
209,06/11/19 10:40:00 PM,0.1833,0.2167,1.2,1.2,1.2,50.664,38.984,74.900,-0.1937,0.0000,0.6,0.6,0.6,4.351
210,06/11/19 10:50:00 PM,0.1840,0.2167,1.2,1.2,1.2,50.400,37.798,77.100,-0.1988,0.0000,0.6,0.6,0.6,4.351
211,06/11/19 11:00:00 PM,0.1833,0.2160,1.2,1.2,1.2,50.135,36.603,79.600,-0.1988,0.0000,0.6,0.6,0.6,4.351
212,06/11/19 11:10:00 PM,0.1840,0.2160,1.2,1.2,1.2,49.870,36.313,81.200,-0.1988,0.0000,0.6,0.6,0.6,4.351
213,06/11/19 11:20:00 PM,0.1833,0.2167,1.2,1.2,1.2,49.604,36.361,82.000,-0.1988,0.0000,0.6,0.6,0.6,4.351
214,06/11/19 11:30:00 PM,0.1840,0.2167,1.2,1.2,1.2,49.338,35.395,83.000,-0.1988,0.0000,0.6,0.6,0.6,4.351
215,06/11/19 11:40:00 PM,0.1819,0.2160,1.2,1.2,1.2,49.116,34.615,85.400,-0.1988,0.0000,0.6,0.6,0.6,4.351
216,06/11/19 11:50:00 PM,0.1819,0.2160,1.2,1.2,1.2,48.850,34.468,86.900,-0.1988,0.0000,0.6,0.6,0.6,4.351
217,06/12/19 12:00:00 AM,0.1819,0.2160,1.2,1.2,1.2,48.628,33.584,86.900,-0.1988,0.0000,0.6,0.6,0.6,4.351
218,06/12/19 12:10:00 AM,0.1862,0.2160,1.2,1.2,1.2,48.360,32.891,89.600,-0.1988,0.0000,0.6,0.6,0.6,4.351
219,06/12/19 12:20:00 AM,0.1811,0.2160,1.2,1.2,1.2,48.137,32.293,89.900,-0.1988,0.0000,0.6,0.6,0.6,4.381
220,06/12/19 12:30:00 AM,0.1826,0.2160,1.2,1.2,1.2,47.914,32.293,90.400,-0.1988,0.0000,0.6,0.6,0.6,4.351
221,06/12/19 12:40:00 AM,0.1826,0.2160,1.2,1.2,1.2,47.647,32.092,90.200,-0.1988,0.0000,0.6,0.6,0.6,4.351
222,06/12/19 12:50:00 AM,0.1819,0.2160,1.2,1.2,1.2,47.467,32.043,91.500,-0.1988,0.0000,0.6,0.6,0.6,4.351
223,06/12/19 01:00:00 AM,0.1819,0.2153,1.2,1.2,1.2,47.244,32.293,91.100,-0.1988,0.0000,0.6,0.6,0.6,4.351
224,06/12/19 01:10:00 AM,0.1819,0.2160,1.2,1.2,1.2,47.064,32.293,89.400,-0.1988,0.0000,0.6,0.6,0.6,4.351
225,06/12/19 01:20:00 AM,0.1811,0.2160,1.2,1.2,1.2,46.841,31.993,91.400,-0.1988,0.0000,0.6,0.6,0.6,4.345
226,06/12/19 01:30:00 AM,0.1819,0.2153,1.2,1.2,1.2,46.661,31.491,92.500,-0.1988,0.0000,0.6,0.6,0.6,4.351
227,06/12/19 01:40:00 AM,0.1826,0.2153,1.2,1.2,1.2,46.436,30.225,92.600,-0.1988,0.0000,0.6,0.6,0.6,4.345
228,06/12/19 01:50:00 AM,0.1826,0.2153,1.2,1.2,1.2,46.211,30.276,93.600,-0.1988,0.0000,0.6,0.6,0.6,4.345
229,06/12/19 02:00:00 AM,0.1826,0.2153,1.2,1.2,1.2,46.031,30.326,93.900,-0.1988,0.0000,0.6,0.6,0.6,4.345
230,06/12/19 02:10:00 AM,0.1826,0.2153,1.2,1.2,1.2,45.851,31.087,92.600,-0.1988,0.0000,0.6,0.6,0.6,4.345
231,06/12/19 02:20:00 AM,0.1826,0.2153,1.2,1.2,1.2,45.669,30.733,93.300,-0.1988,0.0000,0.6,0.6,0.6,4.345
232,06/12/19 02:30:00 AM,0.1826,0.2153,1.2,1.2,1.2,45.489,30.580,92.400,-0.1988,0.0000,0.6,0.6,0.6,4.345
233,06/12/19 02:40:00 AM,0.1833,0.2146,1.2,1.2,1.2,45.354,30.429,93.000,-0.1988,0.0000,0.6,0.6,0.6,4.345
234,06/12/19 02:50:00 AM,0.1833,0.2146,1.2,1.2,1.2,45.172,30.225,93.600,-0.1988,0.0000,0.6,0.6,0.6,4.345
235,06/12/19 03:00:00 AM,0.1833,0.2146,1.2,1.2,1.2,45.036,30.225,94.700,-0.1988,0.0000,0.6,0.6,0.6,4.345
236,06/12/19 03:10:00 AM,0.1840,0.2153,1.2,1.2,1.2,44.856,30.123,93.500,-0.1988,0.0000,0.6,0.6,0.6,4.345
237,06/12/19 03:20:00 AM,0.1826,0.2153,1.2,1.2,1.2,44.674,30.020,94.900,-0.1988,0.0000,0.6,0.6,0.6,4.339
238,06/12/19 03:30:00 AM,0.1819,0.2153,1.2,1.2,1.2,44.537,29.559,95.200,-0.1988,0.0000,0.6,0.6,0.6,4.345
239,06/12/19 03:40:00 AM,0.1797,0.2146,1.2,1.2,1.2,44.400,29.251,95.100,-0.1988,0.0000,0.6,0.6,0.6,4.339
240,06/12/19 03:50:00 AM,0.1790,0.2146,1.2,1.2,1.2,44.218,29.406,95.700,-0.1988,0.0000,0.6,0.6,0.6,4.339
241,06/12/19 04:00:00 AM,0.1804,0.2146,1.2,1.2,1.2,44.082,29.251,94.700,-0.1988,0.0000,0.6,0.6,0.6,4.339
242,06/12/19 04:10:00 AM,0.1804,0.2146,1.2,1.2,1.2,43.945,29.764,95.500,-0.1988,0.0000,0.6,0.6,0.6,4.339
243,06/12/19 04:20:00 AM,0.1804,0.2146,1.2,1.2,1.2,43.763,29.199,95.200,-0.1988,0.0000,0.6,0.6,0.6,4.339
244,06/12/19 04:30:00 AM,0.1811,0.2146,1.2,1.2,1.2,43.624,28.891,95.500,-0.1988,0.0000,0.6,0.6,0.6,4.339
245,06/12/19 04:40:00 AM,0.1811,0.2146,1.2,1.2,1.2,43.488,28.839,95.200,-0.1988,0.0000,0.6,0.6,0.6,4.339
246,06/12/19 04:50:00 AM,0.1819,0.2146,1.2,1.2,1.2,43.351,29.199,96.200,-0.1988,0.0000,0.6,0.6,0.6,4.339
247,06/12/19 05:00:00 AM,0.1811,0.2146,1.2,1.2,1.2,43.214,29.354,94.800,-0.1988,0.0000,0.6,0.6,0.6,4.357
248,06/12/19 05:10:00 AM,0.1811,0.2146,1.2,1.2,1.2,43.122,29.097,95.300,-0.1988,0.0000,0.6,0.6,0.6,4.339
249,06/12/19 05:20:00 AM,0.1804,0.2146,1.2,1.2,1.2,42.984,29.611,95.300,-0.1988,0.0000,0.6,0.6,0.6,4.339
250,06/12/19 05:30:00 AM,0.1797,0.2146,1.2,1.2,1.2,42.847,29.867,95.600,-0.1988,0.0000,0.6,0.6,0.6,4.339
251,06/12/19 05:40:00 AM,0.1797,0.2138,1.2,1.2,8.7,42.755,29.199,94.700,-0.1988,0.0000,0.6,4.4,0.6,4.339
252,06/12/19 05:50:00 AM,0.1804,0.2138,1.2,1.2,18.7,42.616,29.149,96.300,-0.1988,0.0000,0.6,6.9,0.6,4.339
253,06/12/19 06:00:00 AM,0.1811,0.2138,1.2,1.2,28.7,42.478,29.046,96.500,-0.1988,0.0000,0.6,9.4,0.6,4.339
254,06/12/19 06:10:00 AM,0.1790,0.2138,1.2,1.2,41.2,42.386,29.046,96.700,-0.1988,0.0000,0.6,10.6,0.6,4.351
255,06/12/19 06:20:00 AM,0.1790,0.2138,1.2,1.2,48.7,42.294,29.251,96.400,-0.1988,0.0000,0.6,14.4,0.6,4.363
256,06/12/19 06:30:00 AM,0.1790,0.2138,1.2,1.2,58.7,42.202,29.714,96.200,-0.1988,0.0000,0.6,15.6,0.6,4.375
257,06/12/19 06:40:00 AM,0.1790,0.2138,1.2,1.2,63.7,42.109,30.020,96.300,-0.1988,0.0000,0.6,16.9,0.6,4.369
258,06/12/19 06:50:00 AM,0.1790,0.2138,1.2,1.2,71.2,42.017,30.072,95.900,-0.1988,0.0000,0.6,19.4,0.6,4.363
259,06/12/19 07:00:00 AM,0.1790,0.2138,1.2,1.2,73.7,41.970,30.529,96.400,-0.1988,0.0000,0.6,20.6,0.6,4.375
260,06/12/19 07:10:00 AM,0.1797,0.2138,1.2,1.2,81.2,41.925,31.339,96.700,-0.1988,0.0000,0.6,21.9,0.6,4.363
261,06/12/19 07:20:00 AM,0.1804,0.2131,18.7,11.2,556.2,42.017,37.465,98.000,-0.1988,0.0000,29.4,285.6,25.6,4.381
262,06/12/19 07:30:00 AM,0.1804,0.2131,21.2,13.7,618.7,42.341,45.534,90.100,-0.1988,0.0000,33.1,315.6,28.1,4.363
263,06/12/19 07:40:00 AM,0.1804,0.2131,21.2,16.2,688.7,42.755,49.249,86.400,-0.1937,0.0000,35.6,349.4,30.6,4.466
264,06/12/19 07:50:00 AM,0.1804,0.2131,23.7,18.7,758.7,43.259,52.203,74.000,-0.1937,0.0000,39.4,383.1,33.1,4.363
265,06/12/19 08:00:00 AM,0.1804,0.2138,26.2,21.2,826.2,43.900,54.082,74.800,-0.1886,0.0000,43.1,415.6,35.6,4.363
266,06/12/19 08:10:00 AM,0.1804,0.2131,28.7,23.7,893.7,44.537,55.558,68.400,-0.1886,0.0000,45.6,446.9,38.1,4.369
267,06/12/19 08:20:00 AM,0.1811,0.2138,31.2,23.7,958.7,45.217,56.815,66.900,-0.1886,0.0000,48.1,480.6,40.6,4.363
268,06/12/19 08:30:00 AM,0.1819,0.2146,31.2,26.2,1021.2,45.896,57.636,67.800,-0.1835,0.0000,50.6,511.9,43.1,4.381
269,06/12/19 08:40:00 AM,0.1819,0.2138,33.7,28.7,1088.7,46.661,59.959,55.100,-0.1835,0.0000,54.4,545.6,44.4,4.363
270,06/12/19 08:50:00 AM,0.1811,0.2138,36.2,31.2,1151.2,47.377,61.977,62.800,-0.1835,0.0000,56.9,576.9,46.9,4.357
271,06/12/19 09:00:00 AM,0.1811,0.2138,38.7,33.7,1213.7,48.227,63.304,57.000,-0.1835,0.0000,59.4,608.1,49.4,4.393
272,06/12/19 09:10:00 AM,0.1826,0.2138,41.2,33.7,1276.2,48.938,62.233,50.000,-0.1835,0.0000,61.9,639.4,51.9,4.363
273,06/12/19 09:20:00 AM,0.1804,0.2138,41.2,36.2,1331.2,49.737,63.648,50.500,-0.1835,0.0000,64.4,668.1,53.1,4.393
274,06/12/19 09:30:00 AM,0.1811,0.2146,43.7,36.2,1376.2,50.356,63.732,46.100,-0.1835,0.0000,65.6,685.6,54.4,4.363
275,06/12/19 09:40:00 AM,0.1819,0.2138,43.7,38.7,1431.2,51.105,64.888,46.800,-0.1835,0.0000,66.9,714.4,56.9,4.357
276,06/12/19 09:50:00 AM,0.1804,0.2138,46.2,41.2,1493.7,51.764,65.872,44.800,-0.1835,0.0000,70.6,744.4,58.1,4.381
277,06/12/19 10:00:00 AM,0.1833,0.2138,48.7,41.2,1538.7,52.509,65.829,44.600,-0.1835,0.0000,71.9,764.4,60.6,4.363
278,06/12/19 10:10:00 AM,0.1833,0.2146,48.7,43.7,1601.2,53.209,67.028,43.300,-0.1835,0.0000,74.4,799.4,61.9,4.351
279,06/12/19 10:20:00 AM,0.1899,0.2146,51.2,43.7,1641.2,53.865,66.814,49.300,-0.1835,0.0000,75.6,820.6,63.1,4.369
280,06/12/19 10:30:00 AM,0.1855,0.2138,51.2,46.2,1681.2,54.561,67.971,41.300,-0.1835,0.0000,76.9,841.9,64.4,4.363
281,06/12/19 10:40:00 AM,0.1855,0.2138,53.7,46.2,1726.2,55.168,70.029,40.000,-0.1835,0.0000,78.1,861.9,65.6,4.351
282,06/12/19 10:50:00 AM,0.1833,0.2138,53.7,48.7,1763.7,55.906,70.502,37.500,-0.1835,0.0000,79.4,888.1,66.9,4.375
283,06/12/19 11:00:00 AM,0.1848,0.2138,56.2,48.7,1798.7,56.556,73.429,41.400,-0.1835,0.0000,80.6,908.1,68.1,4.363
284,06/12/19 11:10:00 AM,0.1840,0.2138,56.2,51.2,1831.2,57.247,75.420,35.200,-0.1835,0.0000,81.9,929.4,69.4,4.460
285,06/12/19 11:20:00 AM,0.1840,0.2146,58.7,51.2,1858.7,57.850,76.725,41.100,-0.1835,0.0000,81.9,945.6,69.4,4.363
286,06/12/19 11:30:00 AM,0.1833,0.2138,58.7,51.2,1883.7,58.498,79.128,34.300,-0.1835,0.0000,83.1,966.9,70.6,4.363
287,06/12/19 11:40:00 AM,0.1840,0.2146,58.7,51.2,1908.7,59.142,79.435,37.200,-0.1835,0.0000,83.1,986.9,70.6,4.400
288,06/12/19 11:50:00 AM,0.1840,0.2146,58.7,53.7,1928.7,59.745,81.244,36.600,-0.1835,0.0000,84.4,1001.9,71.9,4.363
289,06/12/19 12:00:00 PM,0.1848,0.2146,61.2,53.7,1948.7,60.390,74.986,39.200,-0.1835,0.0000,84.4,1020.6,71.9,4.357
290,06/12/19 12:10:00 PM,0.1840,0.2146,61.2,53.7,1961.2,60.991,78.339,38.600,-0.1835,0.0000,84.4,1033.1,71.9,4.393
291,06/12/19 12:20:00 PM,0.1848,0.2146,61.2,53.7,1968.7,61.506,75.074,33.900,-0.1835,0.0000,84.4,1046.9,71.9,4.363
292,06/12/19 12:30:00 PM,0.1840,0.2153,61.2,53.7,1986.2,61.891,70.974,38.000,-0.1835,0.0000,84.4,1045.6,71.9,4.357
293,06/12/19 12:40:00 PM,0.1833,0.2146,61.2,53.7,1996.2,62.276,71.146,38.200,-0.1835,0.0000,83.1,1059.4,71.9,4.393
294,06/12/19 12:50:00 PM,0.1840,0.2153,61.2,53.7,2001.2,62.704,72.093,36.900,-0.1835,0.0000,83.1,1065.6,71.9,4.363
295,06/12/19 01:00:00 PM,0.1840,0.2153,61.2,53.7,1998.7,63.176,75.290,35.700,-0.1835,0.0000,83.1,1069.4,71.9,4.357
296,06/12/19 01:10:00 PM,0.1848,0.2146,61.2,53.7,2006.2,63.475,71.877,37.800,-0.1835,0.0063,81.9,1069.4,70.6,4.393
297,06/12/19 01:20:00 PM,0.1840,0.2153,61.2,53.7,1998.7,63.732,72.351,38.300,-0.1886,0.0000,81.9,1069.4,70.6,4.363
298,06/12/19 01:30:00 PM,0.1848,0.2153,58.7,53.7,2003.7,64.033,72.567,37.400,-0.1886,0.0000,81.9,1074.4,70.6,4.351
299,06/12/19 01:40:00 PM,0.1848,0.2153,56.2,48.7,1866.2,64.204,72.567,47.800,-0.1886,0.0000,74.4,986.9,64.4,4.393
300,06/12/19 01:50:00 PM,0.1840,0.2160,58.7,51.2,1961.2,64.632,77.990,42.600,-0.1886,0.0000,79.4,1053.1,68.1,4.363
301,06/12/19 02:00:00 PM,0.1848,0.2167,56.2,51.2,1951.2,65.059,84.317,31.500,-0.1886,0.0000,78.1,1049.4,66.9,4.357
302,06/12/19 02:10:00 PM,0.1862,0.2167,58.7,53.7,2046.2,65.145,73.472,38.300,-0.1886,0.0000,81.9,1100.6,70.6,4.381
303,06/12/19 02:20:00 PM,0.1855,0.2160,51.2,46.2,1791.2,65.316,74.295,34.400,-0.1886,0.0000,70.6,958.1,60.6,4.363
304,06/12/19 02:30:00 PM,0.1855,0.2160,53.7,48.7,1913.7,65.359,73.342,35.300,-0.1886,0.0000,75.6,1021.9,64.4,4.351
305,06/12/19 02:40:00 PM,0.1855,0.2167,53.7,48.7,1918.7,65.403,73.386,36.300,-0.1886,0.0000,75.6,1023.1,64.4,4.381
306,06/12/19 02:50:00 PM,0.1848,0.2167,53.7,48.7,1898.7,65.574,74.899,38.400,-0.1886,0.0000,75.6,1003.1,63.1,4.363
307,06/12/19 03:00:00 PM,0.1848,0.2167,51.2,46.2,1851.2,65.745,76.464,37.600,-0.1886,0.0000,73.1,979.4,60.6,4.357
308,06/12/19 03:10:00 PM,0.1833,0.2167,48.7,46.2,1823.7,65.959,80.272,34.800,-0.1886,0.0000,73.1,964.4,59.4,4.393
309,06/12/19 03:20:00 PM,0.1826,0.2167,48.7,46.2,1786.2,66.130,84.945,33.800,-0.1886,0.0000,71.9,934.4,58.1,4.363
310,06/12/19 03:30:00 PM,0.1819,0.2167,46.2,43.7,1746.2,66.301,88.306,36.300,-0.1886,0.0000,70.6,913.1,55.6,4.351
311,06/12/19 03:40:00 PM,0.1840,0.2167,46.2,43.7,1713.7,66.385,82.665,25.500,-0.1886,0.0000,69.4,893.1,54.4,4.400
312,06/12/19 03:50:00 PM,0.1826,0.2167,43.7,43.7,1701.2,66.344,75.551,30.900,-0.1886,0.0000,69.4,885.6,53.1,4.363
313,06/12/19 04:00:00 PM,0.1819,0.2167,43.7,43.7,1673.7,66.173,76.854,34.400,-0.1886,0.0000,69.4,875.6,51.9,4.351
314,06/12/19 04:10:00 PM,0.1848,0.2167,41.2,41.2,1613.7,66.043,80.272,38.200,-0.1886,0.0000,66.9,834.4,49.4,4.460
315,06/12/19 04:20:00 PM,0.1848,0.2167,13.7,13.7,573.7,65.745,76.375,32.800,-0.1886,0.0000,21.9,275.6,16.9,4.406
316,06/12/19 04:30:00 PM,0.1848,0.2167,33.7,33.7,1316.2,65.230,69.300,36.800,-0.1886,0.0000,55.6,680.6,40.6,4.357
317,06/12/19 04:40:00 PM,0.1848,0.2167,38.7,38.7,1536.2,64.803,68.828,42.900,-0.1886,0.0000,66.9,804.4,49.4,4.351
318,06/12/19 04:50:00 PM,0.1848,0.2160,13.7,13.7,573.7,64.546,70.759,37.100,-0.1886,0.0000,23.1,284.4,18.1,4.363
319,06/12/19 05:00:00 PM,0.1833,0.2160,13.7,11.2,531.2,64.288,72.221,35.400,-0.1886,0.0000,20.6,261.9,16.9,4.363
320,06/12/19 05:10:00 PM,0.1819,0.2160,11.2,8.7,443.7,63.903,68.527,38.400,-0.1886,0.0000,16.9,215.6,14.4,4.357
321,06/12/19 05:20:00 PM,0.1811,0.2160,8.7,6.2,373.7,63.433,66.214,39.900,-0.1886,0.0000,14.4,176.9,11.9,4.369
322,06/12/19 05:30:00 PM,0.1811,0.2160,11.2,8.7,466.2,62.834,63.390,44.400,-0.1886,0.0000,19.4,231.9,15.6,4.363
323,06/12/19 05:40:00 PM,0.1811,0.2160,21.2,18.7,808.7,62.533,67.757,46.500,-0.1886,0.0000,35.6,416.9,26.9,4.363
324,06/12/19 05:50:00 PM,0.1819,0.2160,21.2,18.7,843.7,62.233,70.158,46.600,-0.1886,0.0000,35.6,439.4,26.9,4.381
325,06/12/19 06:00:00 PM,0.1811,0.2160,16.2,13.7,678.7,62.062,72.480,45.100,-0.1886,0.0000,29.4,350.6,21.9,4.363
326,06/12/19 06:10:00 PM,0.1811,0.2160,13.7,11.2,531.2,61.761,69.471,41.000,-0.1886,0.0000,21.9,273.1,18.1,4.363
327,06/12/19 06:20:00 PM,0.1811,0.2160,13.7,11.2,503.7,61.462,65.916,45.400,-0.1886,0.0000,20.6,259.4,16.9,4.393
328,06/12/19 06:30:00 PM,0.1811,0.2160,11.2,8.7,451.2,61.205,65.916,40.600,-0.1886,0.0000,19.4,231.9,15.6,4.363
329,06/12/19 06:40:00 PM,0.1811,0.2153,8.7,6.2,376.2,60.904,64.418,45.800,-0.1886,0.0000,15.6,193.1,13.1,4.363
330,06/12/19 06:50:00 PM,0.1804,0.2153,11.2,8.7,436.2,60.604,62.919,44.000,-0.1886,0.0000,16.9,228.1,14.4,4.363
331,06/12/19 07:00:00 PM,0.1819,0.2146,6.2,3.7,256.2,60.260,61.506,45.500,-0.1886,0.0000,10.6,129.4,8.1,4.369
332,06/12/19 07:10:00 PM,0.1819,0.2146,3.7,3.7,203.7,59.916,59.142,52.800,-0.1886,0.0000,8.1,104.4,6.9,4.393
333,06/12/19 07:20:00 PM,0.1804,0.2146,3.7,3.7,186.2,59.529,57.549,61.100,-0.1937,0.0000,8.1,96.9,5.6,4.363
334,06/12/19 07:30:00 PM,0.1826,0.2146,3.7,1.2,138.7,59.142,55.690,63.700,-0.1937,0.0000,5.6,71.9,4.4,4.363
335,06/12/19 07:40:00 PM,0.1826,0.2146,1.2,1.2,98.7,58.755,53.776,64.300,-0.1937,0.0000,4.4,51.9,3.1,4.363
336,06/12/19 07:50:00 PM,0.1819,0.2146,1.2,1.2,93.7,58.368,52.246,68.900,-0.1937,0.0000,4.4,50.6,3.1,4.363
337,06/12/19 08:00:00 PM,0.1819,0.2146,1.2,1.2,66.2,58.023,51.062,74.600,-0.1937,0.0000,3.1,36.9,1.9,4.363
338,06/12/19 08:10:00 PM,0.1826,0.2146,1.2,1.2,38.7,57.679,49.737,69.600,-0.1937,0.0000,0.6,21.9,0.6,4.363
339,06/12/19 08:20:00 PM,0.1826,0.2146,1.2,1.2,21.2,57.290,47.736,71.500,-0.1937,0.0000,0.6,11.9,0.6,4.363
