Plot Title: 9735544_UpperMontaneB2,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400)","Batt, V (LGR S/N: 9735544)"
13003,8/7/18 19:50,-0.0317,0.0359,1.2,1.2,46.2,68.056,59.445,26.3,-0.2039,0,0.6,19.4,0.6,4.357
13004,8/7/18 20:00,-0.0317,0.0359,1.2,1.2,26.2,67.456,58.109,26.2,-0.2039,0,0.6,10.6,0.6,4.363
13005,8/7/18 20:10,-0.0324,0.0352,1.2,1.2,11.2,66.9,54.691,32.3,-0.2039,0,0.6,4.4,0.6,4.363
13006,8/7/18 20:20,-0.0324,0.0352,1.2,1.2,1.2,66.385,52.817,33.8,-0.2039,0,0.6,0.6,0.6,4.363
13007,8/7/18 20:30,-0.0324,0.0352,1.2,1.2,1.2,65.872,54.734,28.5,-0.2039,0,0.6,0.6,0.6,4.363
13008,8/7/18 20:40,-0.0324,0.0352,1.2,1.2,1.2,65.316,51.37,33.3,-0.2039,0,0.6,0.6,0.6,4.363
13009,8/7/18 20:50,-0.0324,0.0352,1.2,1.2,1.2,64.803,49.383,40.3,-0.2039,0,0.6,0.6,0.6,4.363
13010,8/7/18 21:00,-0.0331,0.0344,1.2,1.2,1.2,64.332,48.672,43.8,-0.2039,0,0.6,0.6,0.6,4.363
13011,8/7/18 21:10,-0.0331,0.0344,1.2,1.2,1.2,63.903,47.871,45.4,-0.2039,0,0.6,0.6,0.6,4.363
13012,8/7/18 21:20,-0.0331,0.0344,1.2,1.2,1.2,63.475,48.36,41.2,-0.2039,0,0.6,0.6,0.6,4.363
13013,8/7/18 21:30,-0.0324,0.0344,1.2,1.2,1.2,63.048,48.583,39.1,-0.2039,0,0.6,0.6,0.6,4.363
13014,8/7/18 21:40,-0.0331,0.0344,1.2,1.2,1.2,62.791,57.16,30.4,-0.2039,0,0.6,0.6,0.6,4.363
13015,8/7/18 21:50,-0.0331,0.0344,1.2,1.2,1.2,62.533,53.69,35,-0.2039,0,0.6,0.6,0.6,4.357
13016,8/7/18 22:00,-0.0331,0.0344,1.2,1.2,1.2,62.233,50.576,38.2,-0.2039,0,0.6,0.6,0.6,4.357
13017,8/7/18 22:10,-0.0331,0.0344,1.2,1.2,1.2,62.019,58.798,27,-0.2039,0,0.6,0.6,0.6,4.357
13018,8/7/18 22:20,-0.0324,0.0344,1.2,1.2,1.2,61.848,59.056,25.9,-0.2039,0,0.6,0.6,0.6,4.357
13019,8/7/18 22:30,-0.0331,0.0344,1.2,1.2,1.2,61.677,59.229,23.5,-0.2039,0,0.6,0.6,0.6,4.357
13020,8/7/18 22:40,-0.0331,0.0352,1.2,1.2,1.2,61.506,60.174,22.1,-0.2039,0,0.6,0.6,0.6,4.351
13021,8/7/18 22:50,-0.0338,0.0337,1.2,1.2,1.2,61.333,58.541,24.2,-0.2039,0,0.6,0.6,0.6,4.351
13022,8/7/18 23:00,-0.0338,0.0315,1.2,1.2,1.2,61.075,59.358,22.8,-0.2039,0,0.6,0.6,0.6,4.357
13023,8/7/18 23:10,-0.0338,0.033,1.2,1.2,1.2,60.861,58.023,24.5,-0.2039,0,0.6,0.6,0.6,4.351
13024,8/7/18 23:20,-0.0338,0.0337,1.2,1.2,1.2,60.604,56.165,26.3,-0.2039,0,0.6,0.6,0.6,4.351
13025,8/7/18 23:30,-0.0338,0.033,1.2,1.2,1.2,60.39,56.772,24.6,-0.2039,0,0.6,0.6,0.6,4.351
13026,8/7/18 23:40,-0.0338,0.033,1.2,1.2,1.2,60.174,56.295,26.2,-0.2039,0,0.6,0.6,0.6,4.351
13027,8/7/18 23:50,-0.0338,0.033,1.2,1.2,1.2,59.873,53.078,27.6,-0.2039,0,0.6,0.6,0.6,4.351
13028,8/8/18 0:00,-0.0338,0.033,1.2,1.2,1.2,59.529,49.516,36,-0.2039,0,0.6,0.6,0.6,4.351
13029,8/8/18 0:10,-0.0338,0.0344,1.2,1.2,1.2,59.142,47.557,36.2,-0.2039,0,0.6,0.6,0.6,4.357
13030,8/8/18 0:20,-0.0338,0.033,1.2,1.2,1.2,58.755,44.627,42.9,-0.2039,0,0.6,0.6,0.6,4.351
13031,8/8/18 0:30,-0.0338,0.0315,1.2,1.2,1.2,58.411,43.306,46.1,-0.2039,0,0.6,0.6,0.6,4.351
13032,8/8/18 0:40,-0.0338,0.0315,1.2,1.2,1.2,58.109,42.247,48.1,-0.2039,0,0.6,0.6,0.6,4.357
13033,8/8/18 0:50,-0.0338,0.0315,1.2,1.2,1.2,57.807,42.156,47.4,-0.2039,0,0.6,0.6,0.6,4.357
13034,8/8/18 1:00,-0.0338,0.0315,1.2,1.2,1.2,57.506,41.184,54,-0.2039,0,0.6,0.6,0.6,4.357
13035,8/8/18 1:10,-0.0338,0.0315,1.2,1.2,1.2,57.247,40.626,57.7,-0.2039,0,0.6,0.6,0.6,4.357
13036,8/8/18 1:20,-0.0346,0.0322,1.2,1.2,1.2,56.944,40.672,53.9,-0.2039,0,0.6,0.6,0.6,4.351
13037,8/8/18 1:30,-0.0338,0.0322,1.2,1.2,1.2,56.728,40.532,50.8,-0.2039,0,0.6,0.6,0.6,4.357
13038,8/8/18 1:40,-0.0338,0.0322,1.2,1.2,1.2,56.426,40.345,52.7,-0.2039,0,0.6,0.6,0.6,4.351
13039,8/8/18 1:50,-0.0338,0.0322,1.2,1.2,1.2,56.208,38.748,58.4,-0.2039,0,0.6,0.6,0.6,4.357
13040,8/8/18 2:00,-0.0338,0.033,1.2,1.2,1.2,55.949,38.795,53.9,-0.2039,0,0.6,0.6,0.6,4.351
13041,8/8/18 2:10,-0.0338,0.0322,1.2,1.2,1.2,55.733,38.653,59.1,-0.2039,0,0.6,0.6,0.6,4.351
13042,8/8/18 2:20,-0.0338,0.0322,1.2,1.2,1.2,55.515,39.313,54.4,-0.2039,0,0.6,0.6,0.6,4.357
13043,8/8/18 2:30,-0.0338,0.0322,1.2,1.2,1.2,55.299,39.313,56,-0.2039,0,0.6,0.6,0.6,4.351
13044,8/8/18 2:40,-0.0338,0.0322,1.2,1.2,1.2,55.038,38.179,62.5,-0.2039,0,0.6,0.6,0.6,4.351
13045,8/8/18 2:50,-0.0338,0.0322,1.2,1.2,1.2,54.865,38.464,60.3,-0.2039,0,0.6,0.6,0.6,4.351
13046,8/8/18 3:00,-0.0338,0.0315,1.2,1.2,1.2,54.648,37.798,59.9,-0.2039,0,0.6,0.6,0.6,4.351
13047,8/8/18 3:10,-0.0338,0.0286,1.2,1.2,1.2,54.43,40.064,52.9,-0.2039,0,0.6,0.6,0.6,4.351
13048,8/8/18 3:20,-0.0338,0.0322,1.2,1.2,1.2,54.255,37.465,63.8,-0.2039,0,0.6,0.6,0.6,4.351
13049,8/8/18 3:30,-0.0338,0.0308,1.2,1.2,1.2,54.037,37.416,62.5,-0.2039,0,0.6,0.6,0.6,4.351
13050,8/8/18 3:40,-0.0338,0.0315,1.2,1.2,1.2,53.82,36.842,65.3,-0.2039,0,0.6,0.6,0.6,4.351
13051,8/8/18 3:50,-0.0338,0.0315,1.2,1.2,1.2,53.645,37.416,63.6,-0.2039,0,0.6,0.6,0.6,4.351
13052,8/8/18 4:00,-0.0338,0.0315,1.2,1.2,1.2,53.427,35.879,68.8,-0.2039,0,0.6,0.6,0.6,4.351
13053,8/8/18 4:10,-0.0338,0.0315,1.2,1.2,1.2,53.253,35.152,66.3,-0.2039,0,0.6,0.6,0.6,4.351
13054,8/8/18 4:20,-0.0338,0.0315,1.2,1.2,1.2,53.035,35.055,67.7,-0.2039,0,0.6,0.6,0.6,4.351
13055,8/8/18 4:30,-0.0338,0.0315,1.2,1.2,1.2,52.86,36.459,61,-0.2039,0,0.6,0.6,0.6,4.351
13056,8/8/18 4:40,-0.0338,0.0315,1.2,1.2,1.2,52.686,37.081,64,-0.2039,0,0.6,0.6,0.6,4.363
13057,8/8/18 4:50,-0.0338,0.0315,1.2,1.2,1.2,52.509,35.879,66.8,-0.2039,0,0.6,0.6,0.6,4.351
13058,8/8/18 5:00,-0.0338,0.0315,1.2,1.2,1.2,52.335,35.541,68.7,-0.2039,0,0.6,0.6,0.6,4.351
13059,8/8/18 5:10,-0.0338,0.0315,1.2,1.2,1.2,52.16,35.103,69.2,-0.2039,0,0.6,0.6,0.6,4.351
13060,8/8/18 5:20,-0.0338,0.025,1.2,1.2,1.2,51.984,36.217,63.7,-0.2039,0,0.6,0.6,0.6,4.345
13061,8/8/18 5:30,-0.0338,0.0308,1.2,1.2,1.2,51.809,35.152,69.9,-0.2039,0,0.6,0.6,0.6,4.351
13062,8/8/18 5:40,-0.0338,0.0308,1.2,1.2,1.2,51.678,36.603,63,-0.2039,0,0.6,0.6,0.6,4.345
13063,8/8/18 5:50,-0.0338,0.0308,1.2,1.2,1.2,51.501,34.713,69.2,-0.2039,0,0.6,0.6,0.6,4.345
13064,8/8/18 6:00,-0.0338,0.0301,1.2,1.2,1.2,51.325,36.169,64.2,-0.2039,0,0.6,0.6,0.6,4.345
13065,8/8/18 6:10,-0.0338,0.0301,1.2,1.2,3.7,51.193,34.174,72.7,-0.2039,0,0.6,0.6,0.6,4.345
13066,8/8/18 6:20,-0.0338,0.0308,1.2,1.2,11.2,51.017,34.81,69.2,-0.2039,0,0.6,4.4,0.6,4.345
13067,8/8/18 6:30,-0.0338,0.0293,1.2,1.2,28.7,50.886,34.907,71.2,-0.2039,0,0.6,11.9,0.6,4.351
13068,8/8/18 6:40,-0.0338,0.0308,1.2,1.2,51.2,50.752,34.907,72.6,-0.2039,0,0.6,20.6,0.6,4.363
13069,8/8/18 6:50,-0.0338,0.0301,1.2,1.2,73.7,50.664,34.761,74.5,-0.2039,0,0.6,28.1,1.9,4.381
13070,8/8/18 7:00,-0.0346,0.0315,1.2,1.2,96.2,50.576,35.103,72,-0.2039,0,1.9,34.4,1.9,4.363
13071,8/8/18 7:10,-0.0346,0.0264,1.2,1.2,116.2,50.533,36.795,68.2,-0.2039,0,1.9,40.6,3.1,4.363
13072,8/8/18 7:20,-0.0346,0.0315,3.7,1.2,138.7,50.533,37.274,70.9,-0.2039,0,3.1,46.9,3.1,4.363
13073,8/8/18 7:30,-0.0346,0.0315,3.7,1.2,153.7,50.488,38.415,66.3,-0.2039,0,3.1,50.6,3.1,4.363
13074,8/8/18 7:40,-0.0353,0.0315,3.7,1.2,171.2,50.488,39.031,66.8,-0.2039,0,3.1,55.6,3.1,4.363
13075,8/8/18 7:50,-0.0346,0.0315,3.7,1.2,191.2,50.533,39.97,63.2,-0.2039,0,4.4,61.9,4.4,4.363
13076,8/8/18 8:00,-0.0346,0.0257,16.2,13.7,506.2,50.752,46.346,55.4,-0.2039,0,36.9,286.9,35.6,4.363
13077,8/8/18 8:10,-0.0346,0.0315,18.7,16.2,571.2,51.237,52.597,47.3,-0.2039,0,40.6,319.4,38.1,4.363
13078,8/8/18 8:20,-0.0346,0.0315,21.2,16.2,631.2,51.721,55.472,45.5,-0.2039,0,43.1,353.1,41.9,4.387
13079,8/8/18 8:30,-0.0346,0.0315,23.7,18.7,686.2,52.246,58.498,39.1,-0.2039,0,45.6,383.1,44.4,4.363
13080,8/8/18 8:40,-0.0353,0.0315,23.7,18.7,746.2,52.772,61.032,33.5,-0.2039,0,48.1,414.4,46.9,4.363
13081,8/8/18 8:50,-0.0353,0.0322,26.2,21.2,821.2,53.298,62.533,32.9,-0.2039,0,50.6,450.6,49.4,4.375
13082,8/8/18 9:00,-0.0353,0.0308,28.7,23.7,888.7,53.865,64.674,28.3,-0.2039,0,53.1,484.4,51.9,4.375
13083,8/8/18 9:10,-0.036,0.033,28.7,23.7,938.7,54.473,66.515,24.9,-0.2039,0,54.4,511.9,54.4,4.363
13084,8/8/18 9:20,-0.0353,0.033,31.2,26.2,1018.7,55.038,67.5,25.1,-0.2039,0,56.9,549.4,56.9,4.381
13085,8/8/18 9:30,-0.0353,0.0322,33.7,28.7,1091.2,55.69,68.527,25.5,-0.2039,0,60.6,583.1,59.4,4.363
13086,8/8/18 9:40,-0.0346,0.033,36.2,28.7,1156.2,56.426,70.029,24.9,-0.2039,0,61.9,614.4,61.9,4.357
13087,8/8/18 9:50,-0.0346,0.0337,38.7,31.2,1213.7,57.16,72.264,23.5,-0.2039,0,65.6,645.6,64.4,4.393
13088,8/8/18 10:00,-0.0346,0.0337,38.7,33.7,1278.7,57.85,72.136,24.6,-0.2039,0,66.9,674.4,65.6,4.363
13089,8/8/18 10:10,-0.0346,0.0337,41.2,33.7,1346.2,58.325,71.834,21.6,-0.2039,0,69.4,704.4,66.9,4.357
13090,8/8/18 10:20,-0.0338,0.0322,41.2,36.2,1393.7,58.798,73.213,20.2,-0.2039,0,70.6,728.1,69.4,4.351
13091,8/8/18 10:30,-0.0331,0.0337,43.7,36.2,1441.2,59.358,74.077,19.3,-0.2039,0,71.9,753.1,70.6,4.363
13092,8/8/18 10:40,-0.0331,0.0337,43.7,36.2,1486.2,60.046,76.071,19,-0.2039,0,73.1,773.1,71.9,4.357
13093,8/8/18 10:50,-0.0331,0.0337,46.2,38.7,1533.7,61.162,76.246,18.5,-0.2039,0,74.4,800.6,73.1,4.351
13094,8/8/18 11:00,-0.0331,0.0337,46.2,38.7,1576.2,62.319,76.507,19,-0.2039,0,75.6,821.9,74.4,4.381
13095,8/8/18 11:10,-0.0324,0.0344,48.7,38.7,1608.7,63.518,78.559,19,-0.2039,0,76.9,843.1,75.6,4.363
13096,8/8/18 11:20,-0.0324,0.0337,48.7,38.7,1633.7,64.632,78.865,17.1,-0.2039,0,76.9,856.9,76.9,4.351
13097,8/8/18 11:30,-0.0317,0.0344,48.7,41.2,1683.7,65.701,77.99,17.5,-0.2039,0,76.9,880.6,76.9,4.351
13098,8/8/18 11:40,-0.0317,0.0344,48.7,38.7,1638.7,66.558,77.902,17.6,-0.2039,0,76.9,878.1,76.9,4.363
13099,8/8/18 11:50,-0.0317,0.0344,46.2,38.7,1606.2,67.071,76.203,16,-0.2039,0,76.9,876.9,74.4,4.351
13100,8/8/18 12:00,-0.0317,0.0337,48.7,41.2,1676.2,67.456,75.681,16.3,-0.2039,0,76.9,905.6,75.6,4.351
13101,8/8/18 12:10,-0.0317,0.0337,48.7,41.2,1723.7,67.885,77.596,15.9,-0.2039,0,78.1,928.1,76.9,4.393
13102,8/8/18 12:20,-0.0309,0.0344,48.7,41.2,1741.2,68.4,77.727,13.3,-0.2039,0,78.1,941.9,76.9,4.363
13103,8/8/18 12:30,-0.0309,0.0344,48.7,43.7,1786.2,69.17,78.382,16,-0.2039,0,79.4,968.1,76.9,4.351
13104,8/8/18 12:40,-0.0309,0.0344,51.2,43.7,1836.2,69.858,77.335,12.1,-0.2039,0,79.4,986.9,78.1,4.351
13105,8/8/18 12:50,-0.0309,0.0344,51.2,43.7,1856.2,70.63,77.292,12.2,-0.2039,0,79.4,1003.1,78.1,4.387
13106,8/8/18 13:00,-0.0302,0.0352,51.2,43.7,1858.7,71.748,79.524,11.4,-0.2039,0,79.4,1005.6,76.9,4.357
13107,8/8/18 13:10,-0.0302,0.0352,51.2,43.7,1853.7,72.783,80.845,11.3,-0.2039,0,79.4,1008.1,76.9,4.351
13108,8/8/18 13:20,-0.0295,0.0344,51.2,43.7,1876.2,73.645,80.935,11.3,-0.2039,0,78.1,1019.4,76.9,4.351
13109,8/8/18 13:30,-0.0295,0.0344,48.7,43.7,1863.7,74.511,79.041,12.3,-0.2039,0,76.9,1009.4,75.6,4.369
13110,8/8/18 13:40,-0.0295,0.0352,48.7,43.7,1823.7,75.29,78.208,15.1,-0.2039,0,76.9,993.1,74.4,4.357
13111,8/8/18 13:50,-0.0295,0.0315,48.7,41.2,1808.7,75.942,78.427,11.4,-0.2039,0,75.6,986.9,73.1,4.351
13112,8/8/18 14:00,-0.0295,0.0352,48.7,41.2,1818.7,76.593,80.757,11.3,-0.2039,0,75.6,983.1,73.1,4.345
13113,8/8/18 14:10,-0.0288,0.0352,46.2,43.7,1826.2,77.203,81.023,10.4,-0.2039,0,75.6,986.9,73.1,4.381
13114,8/8/18 14:20,-0.0288,0.0264,46.2,43.7,1843.7,77.464,81.466,9.8,-0.2039,0,75.6,991.9,73.1,4.363
13115,8/8/18 14:30,-0.0295,0.0344,46.2,41.2,1798.7,77.727,81.023,10.5,-0.2039,0,73.1,968.1,71.9,4.351
13116,8/8/18 14:40,-0.0288,0.0344,43.7,38.7,1713.7,78.165,80.404,13.9,-0.2039,0,71.9,929.4,68.1,4.345
13117,8/8/18 14:50,-0.0288,0.0337,43.7,38.7,1713.7,78.427,80.802,10.2,-0.2039,0,70.6,916.9,68.1,4.369
13118,8/8/18 15:00,-0.0295,0.0352,41.2,36.2,1623.7,78.645,82.308,10.6,-0.2039,0,68.1,881.9,65.6,4.351
13119,8/8/18 15:10,-0.0295,0.0322,41.2,38.7,1563.7,78.822,83.109,11,-0.2039,0,68.1,886.9,64.4,4.351
13120,8/8/18 15:20,-0.0302,0.0352,38.7,36.2,1613.7,78.953,83.109,11,-0.2039,0,66.9,864.4,63.1,4.345
13121,8/8/18 15:30,-0.0302,0.0344,38.7,36.2,1566.2,79.041,81.509,12.2,-0.2039,0,65.6,841.9,61.9,4.363
13122,8/8/18 15:40,-0.0295,0.0279,36.2,33.7,1486.2,78.996,80.096,13.2,-0.2039,0,64.4,805.6,59.4,4.351
13123,8/8/18 15:50,-0.0295,0.0293,36.2,36.2,1488.7,78.953,80.537,12.4,-0.2039,0,65.6,808.1,60.6,4.351
13124,8/8/18 16:00,-0.0302,0.0352,36.2,36.2,1528.7,78.91,80.625,12.8,-0.2039,0,68.1,831.9,61.9,4.345
13125,8/8/18 16:10,-0.0302,0.0359,36.2,36.2,1251.2,79.304,83.064,11.2,-0.2039,0,70.6,843.1,63.1,4.363
13126,8/8/18 16:20,-0.0302,0.0344,33.7,33.7,1431.2,79.567,82.218,12.1,-0.2039,0,68.1,795.6,59.4,4.351
13127,8/8/18 16:30,-0.0295,0.0279,21.2,18.7,853.7,79.304,79.7,13,-0.2039,0,38.1,449.4,33.1,4.345
13128,8/8/18 16:40,-0.0302,0.0366,16.2,16.2,696.2,78.514,75.508,14.8,-0.2039,0,29.4,353.1,26.9,4.351
13129,8/8/18 16:50,-0.0309,0.0359,23.7,23.7,1013.7,77.99,77.421,14.9,-0.2039,0,48.1,545.6,40.6,4.363
13130,8/8/18 17:00,-0.0309,0.0352,23.7,26.2,1088.7,77.815,78.165,14.9,-0.2039,0,53.1,600.6,44.4,4.357
13131,8/8/18 17:10,-0.0309,0.0344,18.7,18.7,861.2,77.553,76.811,15.5,-0.2039,0,40.6,465.6,34.4,4.351
13132,8/8/18 17:20,-0.0309,0.0359,18.7,18.7,803.7,77.072,76.375,15.6,-0.2039,0,38.1,429.4,31.9,4.351
13133,8/8/18 17:30,-0.0309,0.033,21.2,21.2,918.7,76.419,76.725,16.1,-0.2039,0,45.6,514.4,39.4,4.351
13134,8/8/18 17:40,-0.0302,0.0344,21.2,18.7,896.2,75.898,77.072,16.7,-0.2039,0,43.1,503.1,38.1,4.363
13135,8/8/18 17:50,-0.0309,0.0352,16.2,13.7,746.2,75.42,75.898,17.1,-0.2039,0,34.4,415.6,31.9,4.351
13136,8/8/18 18:00,-0.0309,0.0352,16.2,13.7,728.7,74.986,76.636,16.8,-0.2039,0,31.9,416.9,31.9,4.369
13137,8/8/18 18:10,-0.0317,0.0352,13.7,8.7,636.2,74.554,73.947,19,-0.2039,0,25.6,369.4,28.1,4.351
13138,8/8/18 18:20,-0.0317,0.0344,3.7,3.7,238.7,74.077,73.126,18.2,-0.2039,0,5.6,93.1,5.6,4.369
13139,8/8/18 18:30,-0.0317,0.0352,3.7,1.2,198.7,73.386,69.901,19.3,-0.2039,0,4.4,73.1,4.4,4.357
13140,8/8/18 18:40,-0.0317,0.0344,3.7,1.2,188.7,72.696,67.842,20.7,-0.2039,0,4.4,69.4,4.4,4.357
13141,8/8/18 18:50,-0.0317,0.0344,3.7,1.2,186.2,72.093,65.615,25.7,-0.2039,0,3.1,80.6,5.6,4.357
13142,8/8/18 19:00,-0.0324,0.0344,3.7,1.2,153.7,71.533,68.698,20.1,-0.2039,0,3.1,59.4,3.1,4.357
13143,8/8/18 19:10,-0.0324,0.0344,3.7,1.2,241.2,70.974,68.657,19.4,-0.2039,0,4.4,149.4,9.4,4.363
13144,8/8/18 19:20,-0.0324,0.0322,3.7,1.2,178.7,70.459,66.6,24.9,-0.2039,0,3.1,119.4,6.9,4.363
13145,8/8/18 19:30,-0.0324,0.0344,1.2,1.2,96.2,69.901,64.888,20.6,-0.2039,0,1.9,38.1,1.9,4.363
13146,8/8/18 19:40,-0.0331,0.0344,1.2,1.2,73.7,69.386,60.991,29.7,-0.2039,0,0.6,30.6,1.9,4.363
13147,8/8/18 19:50,-0.0331,0.0344,1.2,1.2,48.7,68.785,57.765,32.5,-0.2039,0,0.6,21.9,0.6,4.363
13148,8/8/18 20:00,-0.0331,0.0352,1.2,1.2,26.2,68.227,55.733,36.1,-0.2039,0,0.6,13.1,0.6,4.363
13149,8/8/18 20:10,-0.0338,0.0344,1.2,1.2,11.2,67.714,56.728,31.8,-0.2039,0,0.6,5.6,0.6,4.363
13150,8/8/18 20:20,-0.0331,0.0344,1.2,1.2,1.2,67.199,56.383,29,-0.2039,0,0.6,0.6,0.6,4.363
13151,8/8/18 20:30,-0.0331,0.0337,1.2,1.2,1.2,66.643,54.255,34.8,-0.2039,0,0.6,0.6,0.6,4.363
13152,8/8/18 20:40,-0.0338,0.0344,1.2,1.2,1.2,66.087,51.895,37.9,-0.2039,0,0.6,0.6,0.6,4.363
13153,8/8/18 20:50,-0.0338,0.0344,1.2,1.2,1.2,65.615,51.105,38.4,-0.2039,0,0.6,0.6,0.6,4.363
13154,8/8/18 21:00,-0.0338,0.0344,1.2,1.2,1.2,65.145,49.692,41.6,-0.2039,0,0.6,0.6,0.6,4.363
13155,8/8/18 21:10,-0.0346,0.0337,1.2,1.2,1.2,64.674,47.377,48.2,-0.2039,0,0.6,0.6,0.6,4.363
13156,8/8/18 21:20,-0.0346,0.0337,1.2,1.2,1.2,64.204,47.557,51.3,-0.2039,0,0.6,0.6,0.6,4.363
13157,8/8/18 21:30,-0.0346,0.0337,1.2,1.2,1.2,63.775,44.582,52,-0.2039,0,0.6,0.6,0.6,4.363
13158,8/8/18 21:40,-0.0346,0.0337,1.2,1.2,1.2,63.39,46.391,50.5,-0.2039,0,0.6,0.6,0.6,4.363
13159,8/8/18 21:50,-0.0346,0.0337,1.2,1.2,1.2,62.962,45.806,50.2,-0.2039,0,0.6,0.6,0.6,4.363
13160,8/8/18 22:00,-0.0346,0.033,1.2,1.2,1.2,62.661,48.227,46.2,-0.2039,0,0.6,0.6,0.6,4.363
13161,8/8/18 22:10,-0.0346,0.033,1.2,1.2,1.2,62.319,47.914,51.9,-0.2039,0,0.6,0.6,0.6,4.357
13162,8/8/18 22:20,-0.0346,0.033,1.2,1.2,1.2,61.977,44.856,56.9,-0.2039,0,0.6,0.6,0.6,4.363
13163,8/8/18 22:30,-0.0346,0.033,1.2,1.2,1.2,61.633,45.489,57.1,-0.2039,0,0.6,0.6,0.6,4.357
13164,8/8/18 22:40,-0.0346,0.0322,1.2,1.2,1.2,61.333,46.121,52.5,-0.2039,0,0.6,0.6,0.6,4.357
13165,8/8/18 22:50,-0.0346,0.0322,1.2,1.2,1.2,61.032,44.719,60.4,-0.2039,0,0.6,0.6,0.6,4.357
13166,8/8/18 23:00,-0.0346,0.033,1.2,1.2,1.2,60.733,44.445,58.4,-0.2039,0,0.6,0.6,0.6,4.357
13167,8/8/18 23:10,-0.0346,0.033,1.2,1.2,1.2,60.433,42.755,67.2,-0.2039,0,0.6,0.6,0.6,4.357
13168,8/8/18 23:20,-0.0346,0.0322,1.2,1.2,1.2,60.132,41.878,68.8,-0.2039,0,0.6,0.6,0.6,4.357
13169,8/8/18 23:30,-0.0346,0.0322,1.2,1.2,1.2,59.873,41.97,64.1,-0.2039,0,0.6,0.6,0.6,4.357
13170,8/8/18 23:40,-0.0346,0.0315,1.2,1.2,1.2,59.616,41.23,72.4,-0.2039,0,0.6,0.6,0.6,4.357
13171,8/8/18 23:50,-0.0346,0.0279,1.2,1.2,1.2,59.315,42.247,64.4,-0.2039,0,0.6,0.6,0.6,4.357
13172,8/9/18 0:00,-0.0346,0.0322,1.2,1.2,1.2,59.014,40.064,71.8,-0.2039,0,0.6,0.6,0.6,4.357
13173,8/9/18 0:10,-0.0346,0.0315,1.2,1.2,1.2,58.755,41.322,71.1,-0.2039,0,0.6,0.6,0.6,4.351
13174,8/9/18 0:20,-0.0346,0.0315,1.2,1.2,1.2,58.541,41.648,70.6,-0.2039,0,0.6,0.6,0.6,4.357
13175,8/9/18 0:30,-0.0346,0.0315,1.2,1.2,1.2,58.282,41.09,75,-0.2039,0,0.6,0.6,0.6,4.357
13176,8/9/18 0:40,-0.0346,0.0308,1.2,1.2,1.2,58.023,38.889,80.5,-0.2039,0,0.6,0.6,0.6,4.351
13177,8/9/18 0:50,-0.0346,0.0308,1.2,1.2,1.2,57.807,39.924,73.6,-0.2039,0,0.6,0.6,0.6,4.351
13178,8/9/18 1:00,-0.0346,0.0308,1.2,1.2,1.2,57.549,40.532,72.7,-0.2039,0,0.6,0.6,0.6,4.351
13179,8/9/18 1:10,-0.0346,0.0308,1.2,1.2,1.2,57.333,41.043,72.7,-0.2039,0,0.6,0.6,0.6,4.351
13180,8/9/18 1:20,-0.0346,0.0264,1.2,1.2,1.2,57.117,39.36,79.6,-0.2039,0,0.6,0.6,0.6,4.351
13181,8/9/18 1:30,-0.0346,0.0308,1.2,1.2,1.2,56.901,40.905,77.4,-0.2039,0,0.6,0.6,0.6,4.351
13182,8/9/18 1:40,-0.0346,0.0308,1.2,1.2,1.2,56.685,39.643,78.2,-0.2039,0,0.6,0.6,0.6,4.351
13183,8/9/18 1:50,-0.0346,0.0264,1.2,1.2,1.2,56.512,39.313,83.5,-0.2039,0,0.6,0.6,0.6,4.351
13184,8/9/18 2:00,-0.0346,0.0308,1.2,1.2,1.2,56.34,39.502,81.6,-0.2039,0,0.6,0.6,0.6,4.351
13185,8/9/18 2:10,-0.0346,0.0308,1.2,1.2,1.2,56.122,39.643,85,-0.2039,0,0.6,0.6,0.6,4.351
13186,8/9/18 2:20,-0.0353,0.0315,1.2,1.2,1.2,55.949,40.345,79.4,-0.2039,0,0.6,0.6,0.6,4.351
13187,8/9/18 2:30,-0.0353,0.0243,1.2,1.2,1.2,55.733,38.322,84.9,-0.2039,0,0.6,0.6,0.6,4.363
13188,8/9/18 2:40,-0.0353,0.0308,1.2,1.2,1.2,55.602,39.502,85.5,-0.2039,0,0.6,0.6,0.6,4.351
13189,8/9/18 2:50,-0.0353,0.0243,1.2,1.2,1.2,55.429,39.454,86.4,-0.2039,0,0.6,0.6,0.6,4.351
