"Plot Title: 20139116_SM_UM_C1_trmt"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938, LBL: UM_Lshrub)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219, LBL: UM_Rmeadow)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
1301,07/10/19 01:00:01 PM,0.1895,0.1797,66.985
1302,07/10/19 02:00:01 PM,0.1885,0.1793,70.158
1303,07/10/19 03:00:01 PM,0.1876,0.1789,72.394
1304,07/10/19 04:00:01 PM,0.1866,0.1779,73.515
1305,07/10/19 05:00:01 PM,0.1859,0.1775,73.774
1306,07/10/19 06:00:01 PM,0.1853,0.1769,73.472
1307,07/10/19 07:00:01 PM,0.1849,0.1769,72.437
1308,07/10/19 08:00:01 PM,0.1849,0.1775,70.846
1309,07/10/19 09:00:01 PM,0.1843,0.1775,68.871
1310,07/10/19 10:00:01 PM,0.1849,0.1775,66.814
1311,07/10/19 11:00:01 PM,0.1849,0.1779,64.888
1312,07/11/19 12:00:01 AM,0.1849,0.1775,63.133
1313,07/11/19 01:00:01 AM,0.1843,0.1779,61.506
1314,07/11/19 02:00:01 AM,0.1849,0.1779,60.046
1315,07/11/19 03:00:01 AM,0.1843,0.1779,58.669
1316,07/11/19 04:00:01 AM,0.1849,0.1783,57.420
1317,07/11/19 05:00:01 AM,0.1849,0.1779,56.251
1318,07/11/19 06:00:01 AM,0.1849,0.1789,55.168
1319,07/11/19 07:00:01 AM,0.1843,0.1789,54.169
1320,07/11/19 08:00:01 AM,0.1843,0.1789,53.733
1321,07/11/19 09:00:01 AM,0.1840,0.1783,55.299
1322,07/11/19 10:00:01 AM,0.1836,0.1775,57.936
1323,07/11/19 11:00:01 AM,0.1826,0.1769,61.333
1324,07/11/19 12:00:01 PM,0.1816,0.1762,65.102
1325,07/11/19 01:00:01 PM,0.1807,0.1756,68.657
1326,07/11/19 02:00:01 PM,0.1797,0.1746,71.748
1327,07/11/19 03:00:01 PM,0.1789,0.1738,73.515
1328,07/11/19 04:00:01 PM,0.1779,0.1742,74.511
1329,07/11/19 05:00:01 PM,0.1775,0.1728,74.770
1330,07/11/19 06:00:01 PM,0.1765,0.1728,74.381
1331,07/11/19 07:00:01 PM,0.1765,0.1724,73.386
1332,07/11/19 08:00:01 PM,0.1765,0.1732,71.964
1333,07/11/19 09:00:01 PM,0.1765,0.1724,70.115
1334,07/11/19 10:00:01 PM,0.1765,0.1732,68.056
1335,07/11/19 11:00:01 PM,0.1765,0.1732,66.043
1336,07/12/19 12:00:01 AM,0.1765,0.1732,64.204
1337,07/12/19 01:00:01 AM,0.1765,0.1732,62.533
1338,07/12/19 02:00:01 AM,0.1765,0.1732,60.991
1339,07/12/19 03:00:01 AM,0.1765,0.1732,59.616
1340,07/12/19 04:00:01 AM,0.1765,0.1738,58.368
1341,07/12/19 05:00:01 AM,0.1765,0.1738,57.160
1342,07/12/19 06:00:01 AM,0.1765,0.1738,56.035
1343,07/12/19 07:00:01 AM,0.1765,0.1732,55.081
1344,07/12/19 08:00:01 AM,0.1765,0.1738,54.734
1345,07/12/19 09:00:01 AM,0.1762,0.1738,56.208
1346,07/12/19 10:00:01 AM,0.1746,0.1728,58.842
1347,07/12/19 11:00:01 AM,0.1738,0.1728,62.191
1348,07/12/19 12:00:01 PM,0.1732,0.1718,65.872
1349,07/12/19 01:00:01 PM,0.1724,0.1709,69.514
1350,07/12/19 02:00:01 PM,0.1709,0.1709,72.653
1351,07/12/19 03:00:01 PM,0.1699,0.1703,75.117
1352,07/12/19 04:00:01 PM,0.1689,0.1689,76.636
1353,07/12/19 05:00:01 PM,0.1685,0.1695,77.203
1354,07/12/19 06:00:01 PM,0.1681,0.1689,77.029
1355,07/12/19 07:00:01 PM,0.1677,0.1685,75.985
1356,07/12/19 08:00:01 PM,0.1677,0.1689,74.295
1357,07/12/19 09:00:01 PM,0.1671,0.1681,72.221
1358,07/12/19 10:00:01 PM,0.1677,0.1681,70.115
1359,07/12/19 11:00:01 PM,0.1677,0.1685,68.056
1360,07/13/19 12:00:01 AM,0.1677,0.1689,66.173
1361,07/13/19 01:00:01 AM,0.1677,0.1685,64.459
1362,07/13/19 02:00:01 AM,0.1677,0.1689,62.962
1363,07/13/19 03:00:01 AM,0.1677,0.1681,61.419
1364,07/13/19 04:00:01 AM,0.1677,0.1689,60.132
1365,07/13/19 05:00:01 AM,0.1677,0.1689,58.928
1366,07/13/19 06:00:01 AM,0.1677,0.1685,57.807
1367,07/13/19 07:00:01 AM,0.1677,0.1689,56.858
1368,07/13/19 08:00:01 AM,0.1677,0.1695,56.556
1369,07/13/19 09:00:01 AM,0.1671,0.1695,57.893
1370,07/13/19 10:00:01 AM,0.1663,0.1685,60.561
1371,07/13/19 11:00:01 AM,0.1656,0.1681,63.990
1372,07/13/19 12:00:01 PM,0.1648,0.1681,67.757
1373,07/13/19 01:00:01 PM,0.1638,0.1671,70.543
1374,07/13/19 02:00:01 PM,0.1634,0.1663,71.577
1375,07/13/19 03:00:01 PM,0.1629,0.1667,72.480
1376,07/13/19 04:00:01 PM,0.1623,0.1663,73.256
1377,07/13/19 05:00:01 PM,0.1619,0.1656,72.955
1378,07/13/19 06:00:01 PM,0.1615,0.1652,72.178
1379,07/13/19 07:00:01 PM,0.1615,0.1656,71.317
1380,07/13/19 08:00:01 PM,0.1615,0.1663,70.115
1381,07/13/19 09:00:01 PM,0.1615,0.1656,68.698
1382,07/13/19 10:00:01 PM,0.1615,0.1656,67.158
1383,07/13/19 11:00:01 PM,0.1615,0.1652,65.701
1384,07/14/19 12:00:01 AM,0.1615,0.1663,64.204
1385,07/14/19 01:00:01 AM,0.1615,0.1656,62.919
1386,07/14/19 02:00:01 AM,0.1615,0.1656,61.720
1387,07/14/19 03:00:01 AM,0.1615,0.1663,60.561
1388,07/14/19 04:00:01 AM,0.1615,0.1663,59.401
1389,07/14/19 05:00:01 AM,0.1615,0.1663,58.411
1390,07/14/19 06:00:01 AM,0.1615,0.1663,57.636
1391,07/14/19 07:00:01 AM,0.1615,0.1667,57.117
1392,07/14/19 08:00:01 AM,0.1608,0.1656,57.117
1393,07/14/19 09:00:01 AM,0.1608,0.1663,57.679
1394,07/14/19 10:00:01 AM,0.1608,0.1663,59.229
1395,07/14/19 11:00:01 AM,0.1596,0.1663,62.276
1396,07/14/19 12:00:01 PM,0.1596,0.1652,65.017
1397,07/14/19 01:00:01 PM,0.1581,0.1648,68.313
1398,07/14/19 02:00:01 PM,0.1577,0.1642,71.361
1399,07/14/19 03:00:01 PM,0.1566,0.1648,72.912
1400,07/14/19 04:00:01 PM,0.1570,0.1634,73.947
1401,07/14/19 05:00:01 PM,0.1558,0.1634,74.338
1402,07/14/19 06:00:01 PM,0.1558,0.1629,74.034
1403,07/14/19 07:00:01 PM,0.1558,0.1629,72.955
1404,07/14/19 08:00:01 PM,0.1551,0.1629,71.490
1405,07/14/19 09:00:01 PM,0.1551,0.1634,69.901
1406,07/14/19 10:00:01 PM,0.1558,0.1634,68.142
1407,07/14/19 11:00:01 PM,0.1558,0.1634,66.429
1408,07/15/19 12:00:01 AM,0.1558,0.1634,64.888
1409,07/15/19 01:00:01 AM,0.1558,0.1634,63.390
1410,07/15/19 02:00:01 AM,0.1558,0.1638,62.019
1411,07/15/19 03:00:01 AM,0.1558,0.1638,60.775
1412,07/15/19 04:00:01 AM,0.1558,0.1634,59.702
1413,07/15/19 05:00:01 AM,0.1558,0.1642,58.455
1414,07/15/19 06:00:01 AM,0.1551,0.1642,57.420
1415,07/15/19 07:00:01 AM,0.1558,0.1638,56.556
1416,07/15/19 08:00:01 AM,0.1551,0.1642,56.208
1417,07/15/19 09:00:01 AM,0.1558,0.1638,57.636
1418,07/15/19 10:00:01 AM,0.1547,0.1634,60.303
1419,07/15/19 11:00:01 AM,0.1547,0.1638,63.648
1420,07/15/19 12:00:01 PM,0.1538,0.1623,67.114
1421,07/15/19 01:00:01 PM,0.1519,0.1596,70.803
1422,07/15/19 02:00:01 PM,0.1519,0.1608,73.990
1423,07/15/19 03:00:01 PM,0.1514,0.1600,76.289
1424,07/15/19 04:00:01 PM,0.1508,0.1596,77.160
1425,07/15/19 05:00:01 PM,0.1503,0.1590,77.378
1426,07/15/19 06:00:01 PM,0.1499,0.1570,76.811
1427,07/15/19 07:00:01 PM,0.1499,0.1585,75.376
1428,07/15/19 08:00:01 PM,0.1499,0.1585,73.645
1429,07/15/19 09:00:01 PM,0.1499,0.1590,71.877
1430,07/15/19 10:00:01 PM,0.1499,0.1585,69.858
1431,07/15/19 11:00:01 PM,0.1499,0.1596,67.928
1432,07/16/19 12:00:01 AM,0.1499,0.1590,66.087
1433,07/16/19 01:00:01 AM,0.1499,0.1570,64.459
1434,07/16/19 02:00:01 AM,0.1499,0.1577,63.005
1435,07/16/19 03:00:01 AM,0.1499,0.1581,61.590
1436,07/16/19 04:00:01 AM,0.1499,0.1577,60.346
1437,07/16/19 05:00:01 AM,0.1499,0.1577,59.272
1438,07/16/19 06:00:01 AM,0.1499,0.1581,58.282
1439,07/16/19 07:00:01 AM,0.1499,0.1590,57.463
1440,07/16/19 08:00:01 AM,0.1499,0.1596,57.160
1441,07/16/19 09:00:01 AM,0.1495,0.1590,58.582
1442,07/16/19 10:00:01 AM,0.1484,0.1585,61.205
1443,07/16/19 11:00:01 AM,0.1479,0.1590,64.632
1444,07/16/19 12:00:01 PM,0.1475,0.1585,68.270
1445,07/16/19 01:00:01 PM,0.1470,0.1581,71.620
1446,07/16/19 02:00:01 PM,0.1466,0.1577,74.338
1447,07/16/19 03:00:01 PM,0.1466,0.1581,75.508
1448,07/16/19 04:00:01 PM,0.1459,0.1570,76.114
1449,07/16/19 05:00:01 PM,0.1455,0.1577,76.332
1450,07/16/19 06:00:01 PM,0.1450,0.1566,76.028
1451,07/16/19 07:00:01 PM,0.1450,0.1570,75.247
1452,07/16/19 08:00:01 PM,0.1450,0.1562,73.818
1453,07/16/19 09:00:01 PM,0.2344,0.1769,71.877
1454,07/16/19 10:00:01 PM,0.2211,0.1724,69.471
1455,07/16/19 11:00:01 PM,0.2156,0.1714,67.242
1456,07/17/19 12:00:01 AM,0.2126,0.1714,65.359
1457,07/17/19 01:00:01 AM,0.2104,0.1703,63.819
1458,07/17/19 02:00:01 AM,0.2083,0.1695,62.577
1459,07/17/19 03:00:01 AM,0.2064,0.1689,61.462
1460,07/17/19 04:00:01 AM,0.2047,0.1689,60.390
1461,07/17/19 05:00:01 AM,0.2035,0.1681,59.486
1462,07/17/19 06:00:01 AM,0.2020,0.1681,58.626
1463,07/17/19 07:00:01 AM,0.2008,0.1681,57.592
1464,07/17/19 08:00:01 AM,0.1994,0.1671,56.901
1465,07/17/19 09:00:01 AM,0.1985,0.1667,58.066
1466,07/17/19 10:00:01 AM,0.1972,0.1652,60.690
1467,07/17/19 11:00:01 AM,0.1948,0.1652,63.903
1468,07/17/19 12:00:01 PM,0.1926,0.1642,67.028
1469,07/17/19 01:00:01 PM,0.1904,0.1634,69.858
1470,07/17/19 02:00:01 PM,0.1876,0.1623,72.610
1471,07/17/19 03:00:01 PM,0.1859,0.1623,74.163
1472,07/17/19 04:00:01 PM,0.1836,0.1619,74.554
1473,07/17/19 05:00:01 PM,0.1816,0.1615,74.467
1474,07/17/19 06:00:01 PM,0.1793,0.1608,73.990
1475,07/17/19 07:00:01 PM,0.1769,0.1608,72.997
1476,07/17/19 08:00:01 PM,0.1762,0.1615,71.317
1477,07/17/19 09:00:01 PM,0.1752,0.1608,69.256
1478,07/17/19 10:00:01 PM,0.1746,0.1615,67.071
1479,07/17/19 11:00:01 PM,0.1738,0.1615,65.017
1480,07/18/19 12:00:01 AM,0.1728,0.1615,63.090
1481,07/18/19 01:00:01 AM,0.1724,0.1608,61.419
1482,07/18/19 02:00:01 AM,0.1718,0.1615,59.830
1483,07/18/19 03:00:01 AM,0.1714,0.1615,58.411
1484,07/18/19 04:00:01 AM,0.1709,0.1608,57.117
1485,07/18/19 05:00:01 AM,0.1699,0.1615,55.906
1486,07/18/19 06:00:01 AM,0.1695,0.1608,54.777
1487,07/18/19 07:00:01 AM,0.1689,0.1608,53.776
1488,07/18/19 08:00:01 AM,0.1685,0.1615,53.253
1489,07/18/19 09:00:01 AM,0.1677,0.1604,54.516
1490,07/18/19 10:00:01 AM,0.1663,0.1600,57.117
1491,07/18/19 11:00:01 AM,0.1648,0.1596,60.775
1492,07/18/19 12:00:01 PM,0.1634,0.1596,64.845
1493,07/18/19 01:00:01 PM,0.1623,0.1590,68.443
1494,07/18/19 02:00:01 PM,0.1608,0.1590,71.533
1495,07/18/19 03:00:01 PM,0.1596,0.1585,73.688
1496,07/18/19 04:00:01 PM,0.1577,0.1585,74.727
1497,07/18/19 05:00:01 PM,0.1566,0.1577,74.943
1498,07/18/19 06:00:01 PM,0.1558,0.1577,74.424
1499,07/18/19 07:00:01 PM,0.1547,0.1577,73.299
1500,07/18/19 08:00:01 PM,0.1542,0.1577,71.620
1501,07/18/19 09:00:01 PM,0.1538,0.1581,69.514
1502,07/18/19 10:00:01 PM,0.1538,0.1581,67.329
1503,07/18/19 11:00:01 PM,0.1532,0.1577,65.359
1504,07/19/19 12:00:01 AM,0.1527,0.1585,63.518
1505,07/19/19 01:00:01 AM,0.1532,0.1581,61.848
1506,07/19/19 02:00:01 AM,0.1527,0.1581,60.303
1507,07/19/19 03:00:01 AM,0.1527,0.1585,58.885
1508,07/19/19 04:00:01 AM,0.1527,0.1585,57.549
1509,07/19/19 05:00:01 AM,0.1523,0.1581,56.340
1510,07/19/19 06:00:01 AM,0.1523,0.1585,55.213
1511,07/19/19 07:00:01 AM,0.1519,0.1581,54.212
1512,07/19/19 08:00:01 AM,0.1519,0.1581,53.733
1513,07/19/19 09:00:01 AM,0.1514,0.1585,55.168
1514,07/19/19 10:00:01 AM,0.1503,0.1585,57.979
1515,07/19/19 11:00:01 AM,0.1495,0.1570,61.891
1516,07/19/19 12:00:01 PM,0.1490,0.1570,66.000
1517,07/19/19 01:00:01 PM,0.1479,0.1566,69.901
1518,07/19/19 02:00:01 PM,0.1470,0.1562,73.256
1519,07/19/19 03:00:01 PM,0.1466,0.1558,75.681
1520,07/19/19 04:00:01 PM,0.1459,0.1551,76.854
1521,07/19/19 05:00:01 PM,0.1455,0.1551,77.029
1522,07/19/19 06:00:01 PM,0.1446,0.1551,76.507
1523,07/19/19 07:00:01 PM,0.1446,0.1551,75.420
1524,07/19/19 08:00:01 PM,0.1446,0.1547,73.731
1525,07/19/19 09:00:01 PM,0.1441,0.1547,71.620
1526,07/19/19 10:00:01 PM,0.1441,0.1551,69.471
1527,07/19/19 11:00:01 PM,0.1441,0.1542,67.456
1528,07/20/19 12:00:01 AM,0.1446,0.1547,65.615
1529,07/20/19 01:00:01 AM,0.1441,0.1551,63.903
1530,07/20/19 02:00:01 AM,0.1441,0.1551,62.447
1531,07/20/19 03:00:01 AM,0.1434,0.1547,61.032
1532,07/20/19 04:00:01 AM,0.1434,0.1558,59.788
1533,07/20/19 05:00:01 AM,0.1434,0.1551,58.582
1534,07/20/19 06:00:01 AM,0.1441,0.1551,57.506
1535,07/20/19 07:00:01 AM,0.1434,0.1551,56.599
1536,07/20/19 08:00:01 AM,0.1434,0.1558,56.165
1537,07/20/19 09:00:01 AM,0.1430,0.1562,57.376
1538,07/20/19 10:00:01 AM,0.1425,0.1551,59.745
1539,07/20/19 11:00:01 AM,0.1421,0.1551,63.048
1540,07/20/19 12:00:01 PM,0.1421,0.1551,66.043
1541,07/20/19 01:00:01 PM,0.1412,0.1547,69.343
1542,07/20/19 02:00:01 PM,0.1400,0.1542,72.696
1543,07/20/19 03:00:01 PM,0.1400,0.1538,74.077
1544,07/20/19 04:00:01 PM,0.1396,0.1538,73.256
1545,07/20/19 05:00:01 PM,0.1396,0.1542,71.490
1546,07/20/19 06:00:01 PM,0.1396,0.1538,70.543
1547,07/20/19 07:00:01 PM,0.1391,0.1532,69.728
1548,07/20/19 08:00:01 PM,0.1396,0.1532,68.356
1549,07/20/19 09:00:01 PM,0.1391,0.1542,66.643
1550,07/20/19 10:00:01 PM,0.1387,0.1542,64.888
1551,07/20/19 11:00:01 PM,0.1387,0.1538,63.262
1552,07/21/19 12:00:01 AM,0.1391,0.1538,61.804
1553,07/21/19 01:00:01 AM,0.1391,0.1547,60.433
1554,07/21/19 02:00:01 AM,0.1391,0.1542,59.099
1555,07/21/19 03:00:01 AM,0.1391,0.1538,57.850
1556,07/21/19 04:00:01 AM,0.1391,0.1547,56.772
1557,07/21/19 05:00:01 AM,0.1391,0.1547,55.733
1558,07/21/19 06:00:01 AM,0.1391,0.1542,54.777
1559,07/21/19 07:00:01 AM,0.1391,0.1542,53.908
1560,07/21/19 08:00:01 AM,0.1391,0.1542,53.384
1561,07/21/19 09:00:01 AM,0.1391,0.1542,54.820
1562,07/21/19 10:00:01 AM,0.1382,0.1547,57.592
1563,07/21/19 11:00:01 AM,0.1375,0.1542,61.419
1564,07/21/19 12:00:01 PM,0.1370,0.1532,65.615
1565,07/21/19 01:00:01 PM,0.1366,0.1532,69.471
1566,07/21/19 02:00:01 PM,0.1361,0.1523,72.826
1567,07/21/19 03:00:01 PM,0.1357,0.1523,75.290
1568,07/21/19 04:00:01 PM,0.1361,0.1519,76.636
1569,07/21/19 05:00:01 PM,0.1357,0.1519,76.899
1570,07/21/19 06:00:01 PM,0.1352,0.1519,76.550
1571,07/21/19 07:00:01 PM,0.1352,0.1514,75.594
1572,07/21/19 08:00:01 PM,0.1352,0.1514,73.947
1573,07/21/19 09:00:01 PM,0.1352,0.1519,71.920
1574,07/21/19 10:00:01 PM,0.1352,0.1519,69.771
1575,07/21/19 11:00:01 PM,0.1352,0.1519,67.757
1576,07/22/19 12:00:01 AM,0.1352,0.1519,65.872
1577,07/22/19 01:00:01 AM,0.1347,0.1519,64.204
1578,07/22/19 02:00:01 AM,0.1347,0.1519,62.834
1579,07/22/19 03:00:01 AM,0.1352,0.1519,61.720
1580,07/22/19 04:00:01 AM,0.1347,0.1523,60.604
1581,07/22/19 05:00:01 AM,0.1347,0.1519,59.529
1582,07/22/19 06:00:01 AM,0.1352,0.1523,58.411
1583,07/22/19 07:00:01 AM,0.1347,0.1519,57.463
1584,07/22/19 08:00:01 AM,0.1347,0.1523,56.944
1585,07/22/19 09:00:01 AM,0.1342,0.1527,58.109
1586,07/22/19 10:00:01 AM,0.1335,0.1519,60.733
1587,07/22/19 11:00:01 AM,0.1335,0.1519,64.375
1588,07/22/19 12:00:01 PM,0.1331,0.1514,68.356
1589,07/22/19 01:00:01 PM,0.1331,0.1508,72.221
1590,07/22/19 02:00:01 PM,0.1331,0.1503,75.420
1591,07/22/19 03:00:01 PM,0.1326,0.1503,77.029
1592,07/22/19 04:00:01 PM,0.1331,0.1495,77.335
1593,07/22/19 05:00:01 PM,0.1321,0.1495,77.247
1594,07/22/19 06:00:01 PM,0.1321,0.1495,76.593
1595,07/22/19 07:00:01 PM,0.1321,0.1490,75.463
1596,07/22/19 08:00:01 PM,0.1317,0.1490,74.034
1597,07/22/19 09:00:01 PM,0.1317,0.1490,72.351
1598,07/22/19 10:00:01 PM,0.1317,0.1499,70.587
1599,07/22/19 11:00:01 PM,0.1317,0.1499,68.742
1600,07/23/19 12:00:01 AM,0.1317,0.1490,66.857
1601,07/23/19 01:00:01 AM,0.1317,0.1495,65.188
1602,07/23/19 02:00:01 AM,0.1321,0.1499,63.648
1603,07/23/19 03:00:01 AM,0.1317,0.1495,62.191
1604,07/23/19 04:00:01 AM,0.1317,0.1499,60.904
1605,07/23/19 05:00:01 AM,0.1317,0.1495,59.702
1606,07/23/19 06:00:01 AM,0.1317,0.1499,58.582
1607,07/23/19 07:00:01 AM,0.1317,0.1495,57.592
1608,07/23/19 08:00:01 AM,0.1317,0.1503,57.031
1609,07/23/19 09:00:01 AM,0.1317,0.1503,58.152
1610,07/23/19 10:00:01 AM,0.1312,0.1499,60.690
1611,07/23/19 11:00:01 AM,0.1307,0.1490,64.332
1612,07/23/19 12:00:01 PM,0.1297,0.1490,68.099
1613,07/23/19 01:00:01 PM,0.1302,0.1484,71.274
1614,07/23/19 02:00:01 PM,0.1290,0.1479,73.429
1615,07/23/19 03:00:01 PM,0.1297,0.1484,75.290
1616,07/23/19 04:00:01 PM,0.1297,0.1475,76.507
1617,07/23/19 05:00:01 PM,0.1290,0.1470,76.681
1618,07/23/19 06:00:01 PM,0.1285,0.1475,75.898
1619,07/23/19 07:00:01 PM,0.1285,0.1466,74.640
1620,07/23/19 08:00:01 PM,0.1285,0.1470,73.083
1621,07/23/19 09:00:01 PM,0.1285,0.1470,71.317
1622,07/23/19 10:00:01 PM,0.1285,0.1475,69.557
1623,07/23/19 11:00:01 PM,0.1285,0.1470,67.928
1624,07/24/19 12:00:01 AM,0.1285,0.1470,66.344
1625,07/24/19 01:00:01 AM,0.1285,0.1475,64.845
1626,07/24/19 02:00:01 AM,0.1285,0.1470,63.433
1627,07/24/19 03:00:01 AM,0.1281,0.1475,62.105
1628,07/24/19 04:00:01 AM,0.1285,0.1479,60.861
1629,07/24/19 05:00:01 AM,0.1285,0.1470,59.745
1630,07/24/19 06:00:01 AM,0.1281,0.1479,58.755
1631,07/24/19 07:00:01 AM,0.1281,0.1470,58.023
1632,07/24/19 08:00:01 AM,0.1281,0.1475,57.936
1633,07/24/19 09:00:01 AM,0.1281,0.1475,59.229
1634,07/24/19 10:00:01 AM,0.1276,0.1475,61.677
1635,07/24/19 11:00:01 AM,0.1276,0.1470,64.803
1636,07/24/19 12:00:01 PM,0.1271,0.1470,68.742
1637,07/24/19 01:00:01 PM,0.1271,0.1470,72.653
1638,07/24/19 02:00:01 PM,0.1266,0.1459,75.724
1639,07/24/19 03:00:01 PM,0.1271,0.1459,77.902
1640,07/24/19 04:00:01 PM,0.1266,0.1459,78.602
1641,07/24/19 05:00:01 PM,0.1261,0.1455,78.382
1642,07/24/19 06:00:01 PM,0.1261,0.1455,77.815
1643,07/24/19 07:00:01 PM,0.1261,0.1450,76.725
1644,07/24/19 08:00:01 PM,0.1261,0.1450,75.029
1645,07/24/19 09:00:01 PM,0.1261,0.1450,73.126
1646,07/24/19 10:00:01 PM,0.1251,0.1450,71.317
1647,07/24/19 11:00:01 PM,0.1261,0.1450,69.600
1648,07/25/19 12:00:01 AM,0.1251,0.1450,67.928
1649,07/25/19 01:00:01 AM,0.1242,0.1455,66.429
1650,07/25/19 02:00:01 AM,0.1246,0.1455,65.059
1651,07/25/19 03:00:01 AM,0.1242,0.1455,63.689
1652,07/25/19 04:00:01 AM,0.1242,0.1455,62.362
1653,07/25/19 05:00:01 AM,0.1242,0.1459,61.032
1654,07/25/19 06:00:01 AM,0.1246,0.1459,59.830
1655,07/25/19 07:00:01 AM,0.1256,0.1455,58.842
1656,07/25/19 08:00:01 AM,0.1242,0.1459,58.498
1657,07/25/19 09:00:01 AM,0.1242,0.1455,59.272
1658,07/25/19 10:00:01 AM,0.1246,0.1450,61.205
1659,07/25/19 11:00:01 AM,0.1242,0.1455,64.161
1660,07/25/19 12:00:01 PM,0.1242,0.1450,67.242
1661,07/25/19 01:00:01 PM,0.1242,0.1455,69.129
1662,07/25/19 02:00:01 PM,0.1242,0.1450,70.759
1663,07/25/19 03:00:01 PM,0.1242,0.1450,71.620
1664,07/25/19 04:00:01 PM,0.1246,0.1450,72.610
1665,07/25/19 05:00:01 PM,0.1242,0.1455,73.126
1666,07/25/19 06:00:01 PM,0.1246,0.1450,72.955
1667,07/25/19 07:00:01 PM,0.1246,0.1455,72.307
1668,07/25/19 08:00:01 PM,0.1237,0.1450,71.190
1669,07/25/19 09:00:01 PM,0.1237,0.1455,69.814
1670,07/25/19 10:00:01 PM,0.1237,0.1450,68.443
1671,07/25/19 11:00:01 PM,0.1237,0.1455,66.943
1672,07/26/19 12:00:01 AM,0.1237,0.1446,65.444
1673,07/26/19 01:00:01 AM,0.1237,0.1450,64.204
1674,07/26/19 02:00:01 AM,0.1237,0.1450,63.048
1675,07/26/19 03:00:01 AM,0.1237,0.1455,62.062
1676,07/26/19 04:00:01 AM,0.1237,0.1455,61.248
1677,07/26/19 05:00:01 AM,0.1229,0.1455,60.517
1678,07/26/19 06:00:01 AM,0.1237,0.1455,59.916
1679,07/26/19 07:00:01 AM,0.1237,0.1450,59.445
1680,07/26/19 08:00:01 AM,0.1237,0.1450,59.315
1681,07/26/19 09:00:01 AM,0.1229,0.1450,59.616
1682,07/26/19 10:00:01 AM,0.1229,0.1450,60.647
1683,07/26/19 11:00:01 AM,0.1229,0.1455,63.048
1684,07/26/19 12:00:01 PM,0.1237,0.1450,64.974
1685,07/26/19 01:00:01 PM,0.1229,0.1455,66.472
1686,07/26/19 02:00:01 PM,0.1229,0.1446,68.698
1687,07/26/19 03:00:01 PM,0.1229,0.1446,69.643
1688,07/26/19 04:00:01 PM,0.1237,0.1450,70.543
1689,07/26/19 05:00:01 PM,0.1229,0.1446,70.759
1690,07/26/19 06:00:01 PM,0.1229,0.1446,70.630
1691,07/26/19 07:00:01 PM,0.1229,0.1441,70.029
1692,07/26/19 08:00:01 PM,0.1224,0.1450,68.956
1693,07/26/19 09:00:01 PM,0.1219,0.1450,67.543
1694,07/26/19 10:00:01 PM,0.1219,0.1450,66.301
1695,07/26/19 11:00:01 PM,0.1219,0.1446,65.188
1696,07/27/19 12:00:01 AM,0.1219,0.1446,64.247
1697,07/27/19 01:00:01 AM,0.1214,0.1450,63.176
1698,07/27/19 02:00:01 AM,0.1219,0.1455,62.062
1699,07/27/19 03:00:01 AM,0.1214,0.1455,60.904
1700,07/27/19 04:00:01 AM,0.1214,0.1455,60.003
1701,07/27/19 05:00:01 AM,0.1214,0.1455,59.272
1702,07/27/19 06:00:01 AM,0.1214,0.1455,58.282
1703,07/27/19 07:00:01 AM,0.1214,0.1455,57.247
1704,07/27/19 08:00:01 AM,0.1209,0.1459,56.556
1705,07/27/19 09:00:01 AM,0.1214,0.1450,57.247
1706,07/27/19 10:00:01 AM,0.1214,0.1450,59.142
1707,07/27/19 11:00:01 AM,0.1214,0.1450,62.533
1708,07/27/19 12:00:01 PM,0.1214,0.1450,66.643
1709,07/27/19 01:00:01 PM,0.1209,0.1441,70.630
1710,07/27/19 02:00:01 PM,0.1209,0.1441,73.083
1711,07/27/19 03:00:01 PM,0.1199,0.1434,73.515
1712,07/27/19 04:00:01 PM,0.1204,0.1441,72.826
1713,07/27/19 05:00:01 PM,0.1209,0.1441,72.221
1714,07/27/19 06:00:01 PM,0.1204,0.1434,71.361
1715,07/27/19 07:00:01 PM,0.1204,0.1441,70.115
1716,07/27/19 08:00:01 PM,0.1209,0.1446,68.527
1717,07/27/19 09:00:01 PM,0.1209,0.1446,66.943
1718,07/27/19 10:00:01 PM,0.1204,0.1450,65.487
1719,07/27/19 11:00:01 PM,0.1204,0.1450,63.946
1720,07/28/19 12:00:01 AM,0.1204,0.1450,62.704
1721,07/28/19 01:00:01 AM,0.1199,0.1450,61.804
1722,07/28/19 02:00:01 AM,0.1199,0.1446,61.075
1723,07/28/19 03:00:01 AM,0.1199,0.1450,60.390
1724,07/28/19 04:00:01 AM,0.1199,0.1450,59.702
1725,07/28/19 05:00:01 AM,0.1199,0.1446,59.185
1726,07/28/19 06:00:01 AM,0.1194,0.1450,58.712
1727,07/28/19 07:00:01 AM,0.1189,0.1446,58.239
1728,07/28/19 08:00:01 AM,0.1189,0.1446,57.893
1729,07/28/19 09:00:01 AM,0.1189,0.1446,58.755
1730,07/28/19 10:00:01 AM,0.1189,0.1441,61.333
1731,07/28/19 11:00:01 AM,0.1194,0.1446,64.288
