Plot Title: 9735543_UpperMontaneB1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 2012369)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700887)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700895)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700903)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9713844)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9721336)","RH, % (LGR S/N: 9735543, SEN S/N: 9721336)","Voltage, V (LGR S/N: 9735543, SEN S/N: 9725493)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734401)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734413)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734414)","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 10769159)","Batt, V (LGR S/N: 9735543)"
,10/7/18 17:20,0.1361,151.2,3.7,3.7,45.217,45.986,51,-0.1988,,79.4,4.4,0.2044,4.381
,10/7/18 17:30,0.1361,93.7,1.2,1.2,45.262,46.121,49.5,-0.1988,,49.4,3.1,0.2037,4.369
,10/7/18 17:40,0.1354,41.2,1.2,1.2,45.262,45.127,50,-0.1988,,20.6,0.6,0.2037,4.381
,10/7/18 17:50,0.1354,11.2,1.2,1.2,45.262,44.674,50.6,-0.1988,,5.6,0.6,0.2037,4.375
,10/7/18 18:00,0.1354,21.2,1.2,1.2,45.217,44.719,51.3,-0.1988,,10.6,0.6,0.2037,4.369
,10/7/18 18:10,0.1354,6.2,1.2,1.2,45.172,43.671,56.4,-0.1988,,1.9,0.6,0.2029,4.363
,10/7/18 18:20,0.1354,3.7,1.2,1.2,45.172,37.416,90.2,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 18:30,0.1354,1.2,1.2,1.2,45.172,36.891,89,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 18:40,0.1354,1.2,1.2,1.2,45.127,37.846,72.9,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 18:50,0.1347,1.2,1.2,1.2,45.082,39.031,69.1,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 19:00,0.1354,1.2,1.2,1.2,44.991,38.037,77.4,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 19:10,0.1347,1.2,1.2,1.2,44.991,37.702,78.4,-0.1988,,0.6,0.6,0.2029,4.375
,10/7/18 19:20,0.1354,1.2,1.2,1.2,44.946,37.989,79.7,-0.1988,,0.6,0.6,0.2029,4.363
,10/7/18 19:30,0.1347,1.2,1.2,1.2,44.901,37.081,83.2,-0.1988,,0.6,0.6,0.2029,4.357
,10/7/18 19:40,0.1347,1.2,1.2,1.2,44.809,37.416,84.3,-0.1988,,0.6,0.6,0.2029,4.357
,10/7/18 19:50,0.1347,1.2,1.2,1.2,44.809,38.557,79.1,-0.1988,,0.6,0.6,0.2029,4.357
,10/7/18 20:00,0.1354,1.2,1.2,1.2,44.719,36.169,88.8,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 20:10,0.1361,1.2,1.2,1.2,44.674,34.32,94.5,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 20:20,0.1361,1.2,1.2,1.2,44.627,34.615,95.9,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 20:30,0.1354,1.2,1.2,1.2,44.537,34.32,96.7,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 20:40,0.1354,1.2,1.2,1.2,44.445,34.419,97,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 20:50,0.1354,1.2,1.2,1.2,44.355,34.516,97.6,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 21:00,0.1354,1.2,1.2,1.2,44.263,34.124,97.4,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 21:10,0.1354,1.2,1.2,1.2,44.127,34.371,98.2,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 21:20,0.1354,1.2,1.2,1.2,44.037,34.761,98.8,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 21:30,0.1354,1.2,1.2,1.2,43.9,35.298,98.5,-0.1988,,0.6,0.6,0.2029,4.345
,10/7/18 21:40,0.1361,1.2,1.2,1.2,43.853,35.541,98.9,-0.1988,,0.6,0.6,0.2029,4.351
,10/7/18 21:50,0.1368,1.2,1.2,1.2,43.763,35.298,99.1,-0.1988,,0.6,0.6,0.2029,4.345
,10/7/18 22:00,0.1376,1.2,1.2,1.2,43.671,35.685,99.8,-0.1988,,0.6,0.6,0.2051,4.345
,10/7/18 22:10,0.1383,1.2,1.2,1.2,43.534,34.371,100,-0.1988,,0.6,0.6,0.2066,4.345
,10/7/18 22:20,0.139,1.2,1.2,1.2,43.534,34.223,100,-0.1988,,0.6,0.6,0.208,4.345
,10/7/18 22:30,0.139,1.2,1.2,1.2,43.443,33.732,100,-0.1988,,0.6,0.6,0.2095,4.345
,10/7/18 22:40,0.1397,1.2,1.2,1.2,43.351,33.978,99.8,-0.1988,,0.6,0.6,0.2095,4.339
,10/7/18 22:50,0.1412,1.2,1.2,1.2,43.259,34.124,100,-0.1988,,0.6,0.6,0.2109,4.363
,10/7/18 23:00,0.1426,1.2,1.2,1.2,43.214,33.78,100,-0.1988,,0.6,0.6,0.2116,4.339
,10/7/18 23:10,0.1434,1.2,1.2,1.2,43.167,34.223,100,-0.1988,,0.6,0.6,0.2124,4.339
,10/7/18 23:20,0.1441,1.2,1.2,1.2,43.075,34.027,100,-0.1988,,0.6,0.6,0.2124,4.339
,10/7/18 23:30,0.1448,1.2,1.2,1.2,43.075,34.223,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/7/18 23:40,0.1456,1.2,1.2,1.2,42.984,34.32,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/7/18 23:50,0.1456,1.2,1.2,1.2,42.939,34.516,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 0:00,0.1456,1.2,1.2,1.2,42.939,34.81,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 0:10,0.147,1.2,1.2,1.2,42.847,34.419,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 0:20,0.1463,1.2,1.2,1.2,42.8,33.633,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 0:30,0.1463,1.2,1.2,1.2,42.8,34.174,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 0:40,0.147,1.2,1.2,1.2,42.755,34.272,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 0:50,0.147,1.2,1.2,1.2,42.708,33.633,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 1:00,0.1477,1.2,1.2,1.2,42.708,33.485,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 1:10,0.1477,1.2,1.2,1.2,42.663,33.287,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 1:20,0.1485,1.2,1.2,1.2,42.616,32.691,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 1:30,0.1485,1.2,1.2,1.2,42.57,32.841,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 1:40,0.1485,1.2,1.2,1.2,42.57,32.392,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 1:50,0.1485,1.2,1.2,1.2,42.525,32.293,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 2:00,0.1485,1.2,1.2,1.2,42.478,32.092,100,-0.1988,,0.6,0.6,0.2146,4.339
,10/8/18 2:10,0.1485,1.2,1.2,1.2,42.433,31.842,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 2:20,0.1485,1.2,1.2,1.2,42.386,30.884,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 2:30,0.1485,1.2,1.2,1.2,42.386,30.834,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 2:40,0.1485,1.2,1.2,1.2,42.341,31.491,100,-0.1988,,0.6,0.6,0.2138,4.339
,10/8/18 2:50,0.1485,1.2,1.2,1.2,42.294,31.39,100,-0.1988,,0.6,0.6,0.2131,4.351
,10/8/18 3:00,0.1492,1.2,1.2,1.2,42.247,31.289,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 3:10,0.1492,1.2,1.2,1.2,42.202,30.529,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 3:20,0.1485,1.2,1.2,1.2,42.156,30.936,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 3:30,0.1485,1.2,1.2,1.2,42.064,30.429,100,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 3:40,0.1485,1.2,1.2,1.2,42.064,30.733,99.9,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 3:50,0.1485,1.2,1.2,1.2,42.017,30.529,99.6,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 4:00,0.1492,1.2,1.2,1.2,41.97,30.834,99.7,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 4:10,0.1485,1.2,1.2,1.2,41.925,31.188,99.6,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 4:20,0.1485,1.2,1.2,1.2,41.878,31.491,99.6,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 4:30,0.1485,1.2,1.2,1.2,41.832,31.289,99.5,-0.1988,,0.6,0.6,0.2131,4.339
,10/8/18 4:40,0.1485,1.2,1.2,1.2,41.787,30.58,99.3,-0.1988,,0.6,0.6,0.2124,4.339
,10/8/18 4:50,0.1485,1.2,1.2,1.2,41.787,31.591,99.2,-0.1988,,0.6,0.6,0.2124,4.339
,10/8/18 5:00,0.1485,1.2,1.2,1.2,41.693,31.842,99.3,-0.1988,,0.6,0.6,0.2124,4.339
,10/8/18 5:10,0.1485,1.2,1.2,1.2,41.693,31.842,99.2,-0.1988,,0.6,0.6,0.2124,4.333
,10/8/18 5:20,0.1485,1.2,1.2,1.2,41.648,31.842,99.2,-0.1988,,0.6,0.6,0.2124,4.339
,10/8/18 5:30,0.1485,1.2,1.2,1.2,41.601,31.842,99.3,-0.1988,,0.6,0.6,0.2116,4.333
,10/8/18 5:40,0.1485,1.2,1.2,1.2,41.601,31.892,99.3,-0.1988,,0.6,0.6,0.2116,4.333
,10/8/18 5:50,0.1485,1.2,1.2,1.2,41.554,31.942,99.9,-0.1988,,0.6,0.6,0.2116,4.333
,10/8/18 6:00,0.1477,1.2,1.2,1.2,41.508,31.993,100,-0.1988,,0.6,0.6,0.2124,4.333
,10/8/18 6:10,0.1477,1.2,1.2,1.2,41.508,31.993,100,-0.1988,,0.6,0.6,0.2116,4.333
,10/8/18 6:20,0.1477,1.2,1.2,1.2,41.463,32.142,100,-0.1988,,0.6,0.6,0.2116,4.333
,10/8/18 6:30,0.1477,1.2,1.2,1.2,41.416,32.243,100,-0.1988,,0.6,0.6,0.2109,4.333
,10/8/18 6:40,0.1477,1.2,1.2,1.2,41.416,32.491,99.8,-0.1988,,0.6,0.6,0.2109,4.333
,10/8/18 6:50,0.1477,1.2,1.2,1.2,41.369,32.243,100,-0.1988,,0.6,0.6,0.2109,4.333
,10/8/18 7:00,0.1477,1.2,1.2,1.2,41.322,32.443,99.8,-0.1988,,0.6,0.6,0.2109,4.333
,10/8/18 7:10,0.1477,3.7,1.2,1.2,41.322,32.193,99.7,-0.1988,,1.9,0.6,0.2109,4.333
,10/8/18 7:20,0.1477,13.7,1.2,1.2,41.277,32.542,98.6,-0.1988,,6.9,0.6,0.2109,4.363
,10/8/18 7:30,0.1477,23.7,1.2,1.2,41.23,32.193,100,-0.1988,,11.9,0.6,0.2102,4.339
,10/8/18 7:40,0.1477,58.7,1.2,1.2,41.23,32.79,100,-0.1988,,35.6,0.6,0.2109,4.381
,10/8/18 7:50,0.1477,61.2,1.2,1.2,41.23,33.386,100,-0.1988,,34.4,0.6,0.2109,4.412
,10/8/18 8:00,0.1477,111.2,1.2,1.2,41.184,34.272,98.7,-0.1988,,65.6,3.1,0.2102,4.381
,10/8/18 8:10,0.1477,151.2,1.2,3.7,41.184,34.664,98.8,-0.1988,,86.9,4.4,0.2116,4.369
,10/8/18 8:20,0.1477,66.2,1.2,1.2,41.137,33.928,98,-0.1988,,30.6,0.6,0.2116,4.381
,10/8/18 8:30,0.1477,23.7,1.2,1.2,41.137,33.188,99.7,-0.1988,,10.6,0.6,0.2116,4.369
,10/8/18 8:40,0.1477,56.2,1.2,1.2,41.137,33.089,100,-0.1988,,28.1,1.9,0.2116,4.393
,10/8/18 8:50,0.1485,118.7,3.7,3.7,41.09,33.534,99.2,-0.1988,,66.9,4.4,0.2116,4.381
,10/8/18 9:00,0.1485,846.2,31.2,28.7,41.09,41.693,91.7,-0.1988,,464.4,36.9,0.2116,4.369
,10/8/18 9:10,0.1492,248.7,6.2,8.7,41.043,35.395,95.2,-0.1988,,126.9,9.4,0.2116,4.381
,10/8/18 9:20,0.1492,293.7,6.2,8.7,41.043,35.879,94.2,-0.1988,,151.9,10.6,0.2116,4.369
,10/8/18 9:30,0.1492,286.2,6.2,8.7,40.951,36.939,93,-0.1988,,148.1,9.4,0.2116,4.387
,10/8/18 9:40,0.1499,183.7,3.7,3.7,40.951,35.879,96,-0.1988,,93.1,5.6,0.2116,4.375
,10/8/18 9:50,0.1506,163.7,1.2,3.7,40.905,35.298,97.3,-0.1988,,84.4,4.4,0.2124,4.393
,10/8/18 10:00,0.1521,266.2,3.7,6.2,40.858,35.298,96.9,-0.1988,,135.6,8.1,0.2131,4.375
,10/8/18 10:10,0.1521,256.2,3.7,6.2,40.811,33.039,99.8,-0.1988,,136.9,8.1,0.2138,4.369
,10/8/18 10:20,0.1535,1046.2,23.7,26.2,40.764,38.606,96.4,-0.1988,,558.1,35.6,0.2146,4.381
,10/8/18 10:30,0.1543,183.7,3.7,3.7,40.764,34.761,97.9,-0.1988,,89.4,4.4,0.2153,4.369
,10/8/18 10:40,0.155,106.2,1.2,1.2,40.764,34.027,99.1,-0.1988,,50.6,1.9,0.216,4.381
,10/8/18 10:50,0.1557,58.7,1.2,1.2,40.719,32.342,100,-0.1988,,26.9,0.6,0.2167,4.375
,10/8/18 11:00,0.1564,226.2,6.2,8.7,40.672,32.491,100,-0.1988,,113.1,8.1,0.2175,4.381
,10/8/18 11:10,0.1572,196.2,3.7,6.2,40.672,33.485,99.7,-0.1988,,101.9,6.9,0.2182,4.381
,10/8/18 11:20,0.1579,276.2,6.2,6.2,40.672,35.055,99.1,-0.1988,,146.9,9.4,0.2189,4.375
,10/8/18 11:30,0.1586,233.7,3.7,6.2,40.672,34.516,96.9,-0.1988,,116.9,6.9,0.2204,4.393
,10/8/18 11:40,0.1586,258.7,3.7,6.2,40.579,36.459,96.7,-0.1988,,129.4,8.1,0.2211,4.381
,10/8/18 11:50,0.1594,133.7,1.2,3.7,40.579,34.468,96.4,-0.1988,,68.1,3.1,0.2218,4.369
,10/8/18 12:00,0.1601,196.2,3.7,3.7,40.579,33.681,94.3,-0.1988,,99.4,4.4,0.2225,4.387
,10/8/18 12:10,0.1601,441.2,8.7,11.2,40.532,34.615,90.4,-0.1988,,219.4,13.1,0.2233,4.381
,10/8/18 12:20,0.1601,1703.7,28.7,43.7,40.579,47.334,68.4,-0.1988,,898.1,44.4,0.2233,4.369
,10/8/18 12:30,0.1601,698.7,13.7,18.7,40.579,37.609,86.5,-0.1988,,365.6,21.9,0.2233,4.381
,10/8/18 12:40,0.1608,308.7,6.2,6.2,40.579,34.664,89,-0.1988,,161.9,9.4,0.2233,4.369
,10/8/18 12:50,0.1608,393.7,8.7,8.7,40.579,34.419,86.3,-0.1988,,201.9,11.9,0.2233,4.393
,10/8/18 13:00,0.1608,331.2,6.2,8.7,40.579,33.633,89.2,-0.1988,,170.6,9.4,0.2233,4.381
,10/8/18 13:10,0.1608,276.2,6.2,6.2,40.579,33.681,89.4,-0.1988,,143.1,8.1,0.224,4.375
,10/8/18 13:20,0.1608,323.7,6.2,8.7,40.579,33.978,87.7,-0.1988,,175.6,10.6,0.224,4.393
,10/8/18 13:30,0.1608,508.7,11.2,13.7,40.579,33.336,90.1,-0.1988,,275.6,16.9,0.224,4.381
,10/8/18 13:40,0.1615,1573.7,31.2,41.2,40.672,39.83,78.1,-0.1988,,850.6,43.1,0.2247,4.375
,10/8/18 13:50,0.1615,451.2,8.7,11.2,40.672,35.541,85.2,-0.1988,,230.6,14.4,0.2247,4.393
,10/8/18 14:00,0.1623,536.2,11.2,13.7,40.672,36.12,82.5,-0.1988,,274.4,16.9,0.2247,4.381
,10/8/18 14:10,0.1623,338.7,6.2,8.7,40.719,36.41,84.4,-0.1988,,168.1,9.4,0.2247,4.375
,10/8/18 14:20,0.1623,238.7,3.7,6.2,40.764,33.188,88.7,-0.1988,,118.1,6.9,0.2254,4.393
,10/8/18 14:30,0.163,131.2,1.2,3.7,40.764,31.791,89.1,-0.1988,,61.9,3.1,0.2254,4.381
,10/8/18 14:40,0.163,218.7,6.2,6.2,40.764,32.142,89.3,-0.1988,,106.9,8.1,0.2262,4.375
,10/8/18 14:50,0.163,361.2,11.2,11.2,40.811,32.742,87.7,-0.1988,,178.1,14.4,0.2262,4.393
,10/8/18 15:00,0.1637,483.7,16.2,13.7,40.811,32.94,87.9,-0.1988,,240.6,19.4,0.2269,4.381
,10/8/18 15:10,0.1637,686.2,13.7,18.7,40.764,35.879,79.7,-0.1988,,338.1,20.6,0.2284,4.375
,10/8/18 15:20,0.1644,581.2,11.2,13.7,40.811,39.173,71.8,-0.1988,,283.1,16.9,0.2291,4.4
,10/8/18 15:30,0.1644,358.7,6.2,8.7,40.764,36.651,76.4,-0.1988,,174.4,10.6,0.2298,4.381
,10/8/18 15:40,0.1652,238.7,3.7,6.2,40.764,35.782,77.9,-0.1988,,113.1,6.9,0.2298,4.375
,10/8/18 15:50,0.1652,126.2,1.2,1.2,40.764,35.055,83.5,-0.1988,,59.4,3.1,0.2305,4.424
,10/8/18 16:00,0.1652,331.2,6.2,8.7,40.764,35.2,77,-0.1988,,169.4,10.6,0.2305,4.381
,10/8/18 16:10,0.1652,606.2,13.7,13.7,40.764,41.043,68.8,-0.1988,,303.1,19.4,0.2305,4.369
,10/8/18 16:20,0.1652,786.2,16.2,18.7,40.764,41.043,69.5,-0.1988,,400.6,24.4,0.2305,4.381
,10/8/18 16:30,0.1659,716.2,13.7,18.7,40.811,40.204,69,-0.1988,,369.4,23.1,0.2298,4.381
,10/8/18 16:40,0.1666,661.2,13.7,18.7,40.811,39.173,67.7,-0.1988,,335.6,19.4,0.2298,4.484
,10/8/18 16:50,0.1666,653.7,11.2,21.2,40.858,40.579,65.6,-0.1988,,343.1,19.4,0.2298,4.381
,10/8/18 17:00,0.1659,283.7,3.7,6.2,40.858,35.733,73.1,-0.1988,,139.4,8.1,0.2298,4.369
,10/8/18 17:10,0.1659,208.7,3.7,3.7,40.905,34.761,76.1,-0.1988,,98.1,5.6,0.2298,4.4
,10/8/18 17:20,0.1652,193.7,1.2,3.7,40.951,33.089,81.2,-0.1988,,89.4,4.4,0.2298,4.381
,10/8/18 17:30,0.1659,271.2,3.7,6.2,40.951,35.249,80.5,-0.1988,,138.1,8.1,0.2291,4.375
,10/8/18 17:40,0.1659,146.2,1.2,3.7,40.998,33.435,79,-0.1988,,68.1,3.1,0.2291,4.46
,10/8/18 17:50,0.1652,128.7,1.2,1.2,40.998,33.188,78.2,-0.1988,,63.1,3.1,0.2291,4.381
,10/8/18 18:00,0.1644,101.2,1.2,1.2,41.043,33.633,76.4,-0.1988,,55.6,3.1,0.2291,4.375
,10/8/18 18:10,0.1644,93.7,1.2,1.2,41.043,34.371,77.3,-0.1988,,59.4,3.1,0.2284,4.393
,10/8/18 18:20,0.1644,23.7,1.2,1.2,41.043,33.435,78.6,-0.1988,,13.1,0.6,0.2284,4.375
,10/8/18 18:30,0.1644,11.2,1.2,1.2,41.043,32.293,81.2,-0.1988,,4.4,0.6,0.2284,4.369
,10/8/18 18:40,0.1644,3.7,1.2,1.2,40.998,30.632,87.8,-0.1988,,0.6,0.6,0.2276,4.363
,10/8/18 18:50,0.1637,1.2,1.2,1.2,40.951,30.225,93.7,-0.1988,,0.6,0.6,0.2276,4.363
,10/8/18 19:00,0.1637,1.2,1.2,1.2,40.951,29.097,94.4,-0.1988,,0.6,0.6,0.2276,4.363
,10/8/18 19:10,0.1644,1.2,1.2,1.2,40.951,28.684,93.9,-0.1988,,0.6,0.6,0.2276,4.363
,10/8/18 19:20,0.1644,1.2,1.2,1.2,40.951,28.58,91.6,-0.1988,,0.6,0.6,0.2262,4.363
,10/8/18 19:30,0.1637,1.2,1.2,1.2,40.905,28.476,96.7,-0.1988,,0.6,0.6,0.2262,4.393
,10/8/18 19:40,0.1637,1.2,1.2,1.2,40.858,27.538,99.2,-0.1988,,0.6,0.6,0.2262,4.363
,10/8/18 19:50,0.1637,1.2,1.2,1.2,40.858,26.164,100,-0.1988,,0.6,0.6,0.2262,4.357
,10/8/18 20:00,0.163,1.2,1.2,1.2,40.811,26.906,100,-0.1988,,0.6,0.6,0.2262,4.357
,10/8/18 20:10,0.163,1.2,1.2,1.2,40.764,27.642,99.6,-0.1988,,0.6,0.6,0.2254,4.351
,10/8/18 20:20,0.1623,1.2,1.2,1.2,40.719,26.112,100,-0.1988,,0.6,0.6,0.2254,4.351
,10/8/18 20:30,0.1623,1.2,1.2,1.2,40.672,25.738,100,-0.1988,,0.6,0.6,0.2254,4.351
,10/8/18 20:40,0.1623,1.2,1.2,1.2,40.579,24.445,100,-0.1988,,0.6,0.6,0.2254,4.351
,10/8/18 20:50,0.1623,1.2,1.2,1.2,40.579,24.283,100,-0.1988,,0.6,0.6,0.2247,4.351
,10/8/18 21:00,0.1615,1.2,1.2,1.2,40.532,23.956,100,-0.1988,,0.6,0.6,0.2247,4.351
,10/8/18 21:10,0.1615,1.2,1.2,1.2,40.485,22.858,100,-0.1988,,0.6,0.6,0.224,4.351
,10/8/18 21:20,0.1608,1.2,1.2,1.2,40.438,22.525,100,-0.1988,,0.6,0.6,0.224,4.345
,10/8/18 21:30,0.1601,1.2,1.2,1.2,40.392,22.525,100,-0.1988,,0.6,0.6,0.2233,4.345
,10/8/18 21:40,0.1601,1.2,1.2,1.2,40.298,22.248,100,-0.1988,,0.6,0.6,0.2233,4.345
,10/8/18 21:50,0.1601,1.2,1.2,1.2,40.251,22.192,100,-0.1988,,0.6,0.6,0.2225,4.345
,10/8/18 22:00,0.1594,1.2,1.2,1.2,40.204,21.911,100,-0.1988,,0.6,0.6,0.2225,4.345
,10/8/18 22:10,0.1586,1.2,1.2,1.2,40.111,21.855,100,-0.1988,,0.6,0.6,0.2218,4.345
,10/8/18 22:20,0.1579,1.2,1.2,1.2,40.064,21.238,99.7,-0.1988,,0.6,0.6,0.2218,4.345
,10/8/18 22:30,0.1579,1.2,1.2,1.2,40.017,22.469,99.9,-0.1988,,0.6,0.6,0.2218,4.339
,10/8/18 22:40,0.1572,1.2,1.2,1.2,39.924,21.124,98.8,-0.1988,,0.6,0.6,0.2218,4.339
,10/8/18 22:50,0.1572,1.2,1.2,1.2,39.83,21.011,100,-0.1988,,0.6,0.6,0.2211,4.339
,10/8/18 23:00,0.1564,1.2,1.2,1.2,39.783,19.353,99.1,-0.1988,,0.6,0.6,0.2211,4.339
,10/8/18 23:10,0.1557,1.2,1.2,1.2,39.736,20.444,98.9,-0.1988,,0.6,0.6,0.2211,4.339
,10/8/18 23:20,0.1557,1.2,1.2,1.2,39.643,19.468,98.3,-0.1988,,0.6,0.6,0.2204,4.339
,10/8/18 23:30,0.155,1.2,1.2,1.2,39.596,20.331,98.4,-0.1988,,0.6,0.6,0.2204,4.339
,10/8/18 23:40,0.1543,1.2,1.2,1.2,39.502,19.411,98.2,-0.1988,,0.6,0.6,0.2204,4.339
,10/8/18 23:50,0.1543,1.2,1.2,1.2,39.454,20.444,98.6,-0.1988,,0.6,0.6,0.2196,4.339
,10/9/18 0:00,0.1535,1.2,1.2,1.2,39.36,19.006,97.6,-0.1988,,0.6,0.6,0.2196,4.339
,10/9/18 0:10,0.1535,1.2,1.2,1.2,39.313,19.238,97.4,-0.1988,,0.6,0.6,0.2196,4.339
,10/9/18 0:20,0.1528,1.2,1.2,1.2,39.22,19.641,97.9,-0.1988,,0.6,0.6,0.2189,4.339
,10/9/18 0:30,0.1521,1.2,1.2,1.2,39.173,18.774,97.6,-0.1988,,0.6,0.6,0.2189,4.339
,10/9/18 0:40,0.1528,1.2,1.2,1.2,39.078,19.468,97.6,-0.1988,,0.6,0.6,0.2182,4.339
,10/9/18 0:50,0.1521,1.2,1.2,1.2,39.031,18.889,97.2,-0.1988,,0.6,0.6,0.2182,4.339
,10/9/18 1:00,0.1514,1.2,1.2,1.2,38.984,17.836,96.8,-0.1988,,0.6,0.6,0.2175,4.339
,10/9/18 1:10,0.1514,1.2,1.2,1.2,38.889,18.948,97.2,-0.1988,,0.6,0.6,0.2175,4.339
,10/9/18 1:20,0.1506,1.2,1.2,1.2,38.842,18.365,97.3,-0.1988,,0.6,0.6,0.216,4.339
,10/9/18 1:30,0.1499,1.2,1.2,1.2,38.795,18.129,96.7,-0.1988,,0.6,0.6,0.216,4.339
,10/9/18 1:40,0.1492,1.2,1.2,1.2,38.7,18.365,96.9,-0.1988,,0.6,0.6,0.216,4.339
,10/9/18 1:50,0.1485,1.2,1.2,1.2,38.653,19.411,97.2,-0.1988,,0.6,0.6,0.2153,4.339
,10/9/18 2:00,0.1485,1.2,1.2,1.2,38.606,19.584,97.6,-0.1988,,0.6,0.6,0.2153,4.339
,10/9/18 2:10,0.1485,1.2,1.2,1.2,38.557,21.351,97.7,-0.1988,,0.6,0.6,0.2153,4.339
,10/9/18 2:20,0.1485,1.2,1.2,1.2,38.511,23.738,98.4,-0.1988,,0.6,0.6,0.2153,4.339
,10/9/18 2:30,0.1477,1.2,1.2,1.2,38.464,24.445,98.6,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 2:40,0.1477,1.2,1.2,1.2,38.415,24.553,98.7,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 2:50,0.147,1.2,1.2,1.2,38.368,25.095,98.9,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 3:00,0.147,1.2,1.2,1.2,38.322,25.147,98.9,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 3:10,0.147,1.2,1.2,1.2,38.273,24.933,99,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 3:20,0.1463,1.2,1.2,1.2,38.226,23.956,98.8,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 3:30,0.1463,1.2,1.2,1.2,38.179,23.133,98.5,-0.1988,,0.6,0.6,0.2138,4.333
,10/9/18 3:40,0.1456,1.2,1.2,1.2,38.131,22.525,98.3,-0.1988,,0.6,0.6,0.2146,4.333
,10/9/18 3:50,0.1463,1.2,1.2,1.2,38.084,23.189,98.8,-0.1988,,0.6,0.6,0.2138,4.339
,10/9/18 4:00,0.1456,1.2,1.2,1.2,38.037,23.409,98.6,-0.1988,,0.6,0.6,0.2138,4.333
,10/9/18 4:10,0.1456,1.2,1.2,1.2,38.037,22.912,98.4,-0.1988,,0.6,0.6,0.2131,4.333
,10/9/18 4:20,0.1448,1.2,1.2,1.2,37.942,21.744,97.9,-0.1988,,0.6,0.6,0.2131,4.333
,10/9/18 4:30,0.1448,1.2,1.2,1.2,37.942,22.469,98.4,-0.1988,,0.6,0.6,0.2131,4.333
,10/9/18 4:40,0.1448,1.2,1.2,1.2,37.893,23.133,98.6,-0.1988,,0.6,0.6,0.2131,4.333
