Plot Title: 20139116_UMC1,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
,10/4/18 9:00,0.1596,0.2479,45.534
,10/4/18 10:00,0.1596,0.2479,46.841
,10/4/18 11:00,0.1596,0.2475,48.049
,10/4/18 12:00,0.1596,0.2479,48.405
,10/4/18 13:00,0.159,0.246,48.983
,10/4/18 14:00,0.1596,0.2471,49.604
,10/4/18 15:00,0.16,0.2468,50.533
,10/4/18 16:00,0.1604,0.2468,51.237
,10/4/18 17:00,0.1604,0.2464,51.37
,10/4/18 18:00,0.1604,0.2464,50.841
,10/4/18 19:00,0.1604,0.246,50.002
,10/4/18 20:00,0.1608,0.246,49.204
,10/4/18 21:00,0.1608,0.246,48.493
,10/4/18 22:00,0.1608,0.246,47.691
,10/4/18 23:00,0.1608,0.246,46.886
,10/5/18 0:00,0.1608,0.2456,46.346
,10/5/18 1:00,0.1615,0.246,45.851
,10/5/18 2:00,0.1615,0.246,45.307
,10/5/18 3:00,0.1615,0.2456,44.674
,10/5/18 4:00,0.1615,0.246,43.9
,10/5/18 5:00,0.1619,0.2456,42.984
,10/5/18 6:00,0.1619,0.2456,42.109
,10/5/18 7:00,0.1619,0.2456,41.322
,10/5/18 8:00,0.1623,0.246,40.764
,10/5/18 9:00,0.1623,0.2456,40.811
,10/5/18 10:00,0.1629,0.2456,41.369
,10/5/18 11:00,0.1629,0.2456,42.109
,10/5/18 12:00,0.1629,0.2456,42.708
,10/5/18 13:00,0.1634,0.2456,43.306
,10/5/18 14:00,0.1634,0.2456,44.173
,10/5/18 15:00,0.1634,0.2452,45.354
,10/5/18 16:00,0.1638,0.2452,46.841
,10/5/18 17:00,0.1634,0.2449,47.557
,10/5/18 18:00,0.1638,0.2452,47.467
,10/5/18 19:00,0.1638,0.2449,46.974
,10/5/18 20:00,0.1648,0.2445,46.256
,10/5/18 21:00,0.1652,0.2437,45.444
,10/5/18 22:00,0.1652,0.2437,44.627
,10/5/18 23:00,0.1656,0.2437,43.9
,10/6/18 0:00,0.1656,0.2434,43.306
,10/6/18 1:00,0.1663,0.2437,42.525
,10/6/18 2:00,0.1667,0.2441,41.74
,10/6/18 3:00,0.1671,0.2441,41.184
,10/6/18 4:00,0.1671,0.2445,40.764
,10/6/18 5:00,0.1677,0.2445,40.204
,10/6/18 6:00,0.1677,0.2452,39.69
,10/6/18 7:00,0.1681,0.2456,39.407
,10/6/18 8:00,0.1685,0.246,39.22
,10/6/18 9:00,0.1685,0.2456,39.454
,10/6/18 10:00,0.1685,0.2464,40.345
,10/6/18 11:00,0.1685,0.246,42.064
,10/6/18 12:00,0.1689,0.2468,44.856
,10/6/18 13:00,0.1695,0.2468,46.616
,10/6/18 14:00,0.1695,0.2471,47.647
,10/6/18 15:00,0.1699,0.2471,48.004
,10/6/18 16:00,0.1699,0.2471,48.182
,10/6/18 17:00,0.1703,0.2471,47.959
,10/6/18 18:00,0.1709,0.2471,47.871
,10/6/18 19:00,0.1714,0.2471,47.377
,10/6/18 20:00,0.1714,0.2471,46.571
,10/6/18 21:00,0.1718,0.2471,45.761
,10/6/18 22:00,0.1718,0.2471,45.036
,10/6/18 23:00,0.1724,0.2471,44.355
,10/7/18 0:00,0.1724,0.2471,43.624
,10/7/18 1:00,0.1728,0.2471,42.892
,10/7/18 2:00,0.1732,0.2471,42.109
,10/7/18 3:00,0.1738,0.2471,41.416
,10/7/18 4:00,0.1738,0.2471,40.719
,10/7/18 5:00,0.1742,0.2471,40.111
,10/7/18 6:00,0.1742,0.2475,39.736
,10/7/18 7:00,0.1746,0.2475,39.267
,10/7/18 8:00,0.1752,0.2475,39.031
,10/7/18 9:00,0.1756,0.2475,39.22
,10/7/18 10:00,0.1756,0.2479,40.017
,10/7/18 11:00,0.1762,0.2479,41.508
,10/7/18 12:00,0.1762,0.2483,43.167
,10/7/18 13:00,0.1762,0.2483,44.537
,10/7/18 14:00,0.1762,0.2487,46.121
,10/7/18 15:00,0.1765,0.2483,47.377
,10/7/18 16:00,0.1765,0.2483,48.049
,10/7/18 17:00,0.1769,0.2479,48.004
,10/7/18 18:00,0.1769,0.2475,47.557
,10/7/18 19:00,0.1775,0.2475,46.751
,10/7/18 20:00,0.1779,0.2475,45.986
,10/7/18 21:00,0.1789,0.2475,44.856
,10/7/18 22:00,0.1793,0.2468,44.082
,10/7/18 23:00,0.1797,0.2471,43.488
,10/8/18 0:00,0.1803,0.2471,42.984
,10/8/18 1:00,0.1807,0.2471,42.616
,10/8/18 2:00,0.1807,0.2471,42.247
,10/8/18 3:00,0.1813,0.2468,41.74
,10/8/18 4:00,0.1813,0.2468,41.184
,10/8/18 5:00,0.1816,0.2468,40.719
,10/8/18 6:00,0.182,0.2471,40.392
,10/8/18 7:00,0.182,0.2471,40.158
,10/8/18 8:00,0.1826,0.2471,39.97
,10/8/18 9:00,0.183,0.2468,39.83
,10/8/18 10:00,0.184,0.2471,39.549
,10/8/18 11:00,0.1843,0.2468,39.736
,10/8/18 12:00,0.1849,0.2468,39.736
,10/8/18 13:00,0.1853,0.2468,40.392
,10/8/18 14:00,0.1859,0.2468,41.043
,10/8/18 15:00,0.1862,0.2464,41.601
,10/8/18 16:00,0.1872,0.2468,41.648
,10/8/18 17:00,0.1876,0.2471,42.064
,10/8/18 18:00,0.1881,0.2471,42.341
,10/8/18 19:00,0.1885,0.2475,41.97
,10/8/18 20:00,0.1891,0.2479,41.277
,10/8/18 21:00,0.1895,0.2475,40.438
,10/8/18 22:00,0.1895,0.2479,39.454
,10/8/18 23:00,0.1904,0.2494,38.557
,10/9/18 0:00,0.1908,0.2502,37.846
,10/9/18 1:00,0.1913,0.2505,37.274
,10/9/18 2:00,0.1917,0.2516,36.891
,10/9/18 3:00,0.1917,0.2516,36.603
,10/9/18 4:00,0.1923,0.2516,36.313
,10/9/18 5:00,0.1926,0.2524,36.12
,10/9/18 6:00,0.1932,0.2524,35.928
,10/9/18 7:00,0.1932,0.2528,35.733
,10/9/18 8:00,0.1932,0.2528,35.589
,10/9/18 9:00,0.1935,0.2534,35.492
,10/9/18 10:00,0.1939,0.2532,35.541
,10/9/18 11:00,0.1939,0.2498,36.217
,10/9/18 12:00,0.1939,0.2498,37.702
,10/9/18 13:00,0.1945,0.2498,39.267
,10/9/18 14:00,0.1945,0.2502,40.579
,10/9/18 15:00,0.1948,0.2502,41.787
,10/9/18 16:00,0.1954,0.2505,42.478
,10/9/18 17:00,0.1958,0.2505,42.708
,10/9/18 18:00,0.1958,0.2505,42.386
,10/9/18 19:00,0.1963,0.2512,41.74
,10/9/18 20:00,0.1967,0.2509,40.951
,10/9/18 21:00,0.1972,0.2509,40.298
,10/9/18 22:00,0.1976,0.2512,39.83
,10/9/18 23:00,0.1981,0.2512,39.502
,10/10/18 0:00,0.1981,0.2516,39.173
,10/10/18 1:00,0.1985,0.252,38.937
,10/10/18 2:00,0.199,0.2524,38.7
,10/10/18 3:00,0.1994,0.2528,38.511
,10/10/18 4:00,0.1999,0.2528,38.368
,10/10/18 5:00,0.1999,0.2528,38.226
,10/10/18 6:00,0.1999,0.2528,38.131
,10/10/18 7:00,0.2003,0.2528,38.037
,10/10/18 8:00,0.2008,0.2524,37.893
,10/10/18 9:00,0.2008,0.252,37.846
,10/10/18 10:00,0.2003,0.2516,37.702
,10/10/18 11:00,0.2008,0.252,37.656
,10/10/18 12:00,0.2012,0.2516,37.56
,10/10/18 13:00,0.2012,0.2516,37.465
,10/10/18 14:00,0.2017,0.2516,37.369
,10/10/18 15:00,0.202,0.2516,37.274
,10/10/18 16:00,0.202,0.252,37.179
,10/10/18 17:00,0.2026,0.252,37.081
,10/10/18 18:00,0.2029,0.2524,36.986
,10/10/18 19:00,0.2029,0.2528,36.939
,10/10/18 20:00,0.2035,0.2532,36.842
,10/10/18 21:00,0.2038,0.2532,36.795
,10/10/18 22:00,0.2038,0.2534,36.698
,10/10/18 23:00,0.2043,0.2538,36.698
,10/11/18 0:00,0.2047,0.2542,36.603
,10/11/18 1:00,0.2047,0.2546,36.603
,10/11/18 2:00,0.2052,0.2546,36.554
,10/11/18 3:00,0.2056,0.255,36.505
,10/11/18 4:00,0.2061,0.2553,36.505
,10/11/18 5:00,0.2061,0.2564,36.505
,10/11/18 6:00,0.2064,0.2564,36.459
,10/11/18 7:00,0.207,0.2567,36.41
,10/11/18 8:00,0.207,0.2567,36.41
,10/11/18 9:00,0.2073,0.2571,36.41
,10/11/18 10:00,0.2078,0.2567,36.361
,10/11/18 11:00,0.2083,0.2575,36.361
,10/11/18 12:00,0.2083,0.2575,36.313
,10/11/18 13:00,0.2083,0.2575,36.313
,10/11/18 14:00,0.2087,0.2575,36.266
,10/11/18 15:00,0.2087,0.2575,36.217
,10/11/18 16:00,0.2092,0.2575,36.169
,10/11/18 17:00,0.2095,0.2575,36.12
,10/11/18 18:00,0.2095,0.2575,36.072
,10/11/18 19:00,0.21,0.2582,36.025
,10/11/18 20:00,0.21,0.2589,35.976
,10/11/18 21:00,0.2104,0.2592,35.928
,10/11/18 22:00,0.2104,0.26,35.928
,10/11/18 23:00,0.2112,0.2607,35.879
,10/12/18 0:00,0.2112,0.2611,35.83
,10/12/18 1:00,0.2112,0.2618,35.83
,10/12/18 2:00,0.2122,0.2618,35.782
,10/12/18 3:00,0.2122,0.2621,35.782
,10/12/18 4:00,0.2131,0.2628,35.733
,10/12/18 5:00,0.2131,0.2632,35.733
,10/12/18 6:00,0.2134,0.2632,35.733
,10/12/18 7:00,0.2139,0.2639,35.733
,10/12/18 8:00,0.2143,0.2642,35.685
,10/12/18 9:00,0.2143,0.2646,35.685
,10/12/18 10:00,0.2148,0.265,35.685
,10/12/18 11:00,0.2148,0.2653,35.685
,10/12/18 12:00,0.2156,0.2653,35.685
,10/12/18 13:00,0.2156,0.2657,35.685
,10/12/18 14:00,0.2161,0.266,35.685
,10/12/18 15:00,0.2161,0.266,35.638
,10/12/18 16:00,0.2161,0.266,35.638
,10/12/18 17:00,0.2161,0.266,35.638
,10/12/18 18:00,0.2164,0.2664,35.638
,10/12/18 19:00,0.2164,0.2666,35.638
,10/12/18 20:00,0.2169,0.267,35.589
,10/12/18 21:00,0.2174,0.2673,35.589
,10/12/18 22:00,0.2177,0.268,35.541
,10/12/18 23:00,0.2182,0.2684,35.541
,10/13/18 0:00,0.2185,0.2687,35.541
,10/13/18 1:00,0.219,0.2691,35.541
,10/13/18 2:00,0.2195,0.2694,35.492
,10/13/18 3:00,0.2198,0.2694,35.492
,10/13/18 4:00,0.2198,0.2698,35.492
,10/13/18 5:00,0.2203,0.2701,35.443
,10/13/18 6:00,0.2208,0.2701,35.443
,10/13/18 7:00,0.2211,0.2701,35.443
,10/13/18 8:00,0.2211,0.2705,35.443
,10/13/18 9:00,0.2216,0.2705,35.443
,10/13/18 10:00,0.2216,0.2708,35.443
,10/13/18 11:00,0.2219,0.2705,35.395
,10/13/18 12:00,0.2219,0.2708,35.443
,10/13/18 13:00,0.2224,0.2705,35.443
,10/13/18 14:00,0.2224,0.2705,35.443
,10/13/18 15:00,0.2229,0.2705,35.443
,10/13/18 16:00,0.2224,0.2705,35.443
,10/13/18 17:00,0.2224,0.2701,35.443
,10/13/18 18:00,0.2224,0.2701,35.443
,10/13/18 19:00,0.2229,0.2705,35.395
,10/13/18 20:00,0.2232,0.2701,35.346
,10/13/18 21:00,0.2232,0.2705,35.346
,10/13/18 22:00,0.2237,0.2701,35.298
,10/13/18 23:00,0.2241,0.2705,35.249
,10/14/18 0:00,0.2241,0.2705,35.249
,10/14/18 1:00,0.2245,0.2705,35.249
,10/14/18 2:00,0.2245,0.2708,35.249
,10/14/18 3:00,0.2254,0.2708,35.249
,10/14/18 4:00,0.2254,0.2708,35.249
,10/14/18 5:00,0.2257,0.2712,35.249
,10/14/18 6:00,0.2262,0.2712,35.2
,10/14/18 7:00,0.2262,0.2715,35.2
,10/14/18 8:00,0.2266,0.2719,35.2
,10/14/18 9:00,0.2269,0.2719,35.2
,10/14/18 10:00,0.2274,0.2719,35.2
,10/14/18 11:00,0.2274,0.2722,35.2
,10/14/18 12:00,0.2277,0.2722,35.2
,10/14/18 13:00,0.2277,0.2722,35.249
,10/14/18 14:00,0.2277,0.2726,35.249
,10/14/18 15:00,0.2282,0.2726,35.249
,10/14/18 16:00,0.2282,0.2722,35.249
,10/14/18 17:00,0.2286,0.2726,35.249
,10/14/18 18:00,0.2291,0.2729,35.2
,10/14/18 19:00,0.2291,0.2729,35.2
,10/14/18 20:00,0.2294,0.2732,35.152
,10/14/18 21:00,0.2299,0.2732,35.152
,10/14/18 22:00,0.2303,0.2736,35.152
,10/14/18 23:00,0.2306,0.2739,35.103
,10/15/18 0:00,0.2306,0.2739,35.103
,10/15/18 1:00,0.2306,0.2739,35.055
,10/15/18 2:00,0.2311,0.2743,35.055
,10/15/18 3:00,0.2315,0.2743,34.957
,10/15/18 4:00,0.2315,0.2743,34.907
,10/15/18 5:00,0.2318,0.2743,34.858
,10/15/18 6:00,0.2318,0.2743,34.713
,10/15/18 7:00,0.2323,0.2743,34.664
,10/15/18 8:00,0.2323,0.2746,34.468
,10/15/18 9:00,0.2327,0.2746,34.468
,10/15/18 10:00,0.2327,0.2746,34.371
,10/15/18 11:00,0.233,0.2743,34.32
,10/15/18 12:00,0.2335,0.2743,34.272
,10/15/18 13:00,0.2339,0.2746,34.272
