#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215)"
1362,7/12/18 5:00,53.472,42.109,94.8,0.02,0.0107
1363,7/12/18 6:00,52.597,40.298,95.7,0.02,0.0107
1364,7/12/18 7:00,51.809,44.127,95.6,0.02,0.0107
1365,7/12/18 8:00,51.852,60.217,70.4,0.02,0.0107
1366,7/12/18 9:00,53.078,60.046,67.5,0.0214,0.0107
1367,7/12/18 10:00,54.865,65.487,63,0.0214,0.0112
1368,7/12/18 11:00,57.722,70.502,49.2,0.0224,0.0122
1369,7/12/18 12:00,60.003,64.033,57.5,0.0224,0.0127
1370,7/12/18 13:00,61.506,65.316,56.8,0.0224,0.0137
1371,7/12/18 14:00,61.462,61.333,73.8,0.0214,0.0137
1372,7/12/18 15:00,62.362,75.204,54.1,0.0214,0.0147
1373,7/12/18 16:00,64.288,55.69,86.5,0.0214,0.0147
1374,7/12/18 17:00,64.288,76.899,45.3,0.0224,0.0152
1375,7/12/18 18:00,65.017,64.161,59.8,0.0224,0.0161
1376,7/12/18 19:00,64.332,60.647,62.4,0.0214,0.0152
1377,7/12/18 20:00,62.834,58.239,64.6,0.0205,0.0152
1378,7/12/18 21:00,61.29,54.82,75.6,0.0205,0.0137
1379,7/12/18 22:00,60.303,50.886,93.8,0.0214,0.0147
1380,7/12/18 23:00,59.315,48.938,96.4,0.02,0.0137
1381,7/13/18 0:00,58.239,46.121,96.4,0.0205,0.0137
1382,7/13/18 1:00,57.074,44.856,97.4,0.02,0.0127
1383,7/13/18 2:00,55.949,42.663,98,0.019,0.0122
1384,7/13/18 3:00,54.777,43.534,98.5,0.019,0.0122
1385,7/13/18 4:00,53.82,40.905,98.6,0.019,0.0112
1386,7/13/18 5:00,52.729,39.549,98.7,0.0186,0.0112
1387,7/13/18 6:00,51.589,37.798,99.1,0.0186,0.0107
1388,7/13/18 7:00,50.621,39.83,99.2,0.0186,0.0097
1389,7/13/18 8:00,50.311,57.42,85.5,0.0186,0.0107
1390,7/13/18 9:00,51.852,65.959,67.7,0.019,0.0107
1391,7/13/18 10:00,54.734,72.567,50,0.02,0.0112
1392,7/13/18 11:00,58.325,75.942,41.5,0.0205,0.0127
1393,7/13/18 12:00,60.991,68.056,58.3,0.0205,0.0137
1394,7/13/18 13:00,64.332,80.757,37.1,0.0214,0.0152
1395,7/13/18 14:00,67.798,81.154,39.5,0.0214,0.0161
1396,7/13/18 15:00,68.742,69.814,51,0.0214,0.0166
1397,7/13/18 16:00,68.27,72.696,46.5,0.0214,0.0166
1398,7/13/18 17:00,68.614,74.813,43.2,0.0214,0.0176
1399,7/13/18 18:00,68.484,65.872,60.2,0.0205,0.0176
1400,7/13/18 19:00,67.586,63.689,62.1,0.0205,0.0166
1401,7/13/18 20:00,66.385,58.368,76.8,0.02,0.0166
1402,7/13/18 21:00,64.931,53.776,85.7,0.02,0.0161
1403,7/13/18 22:00,63.518,53.298,83.4,0.02,0.0152
1404,7/13/18 23:00,62.148,50.4,87.5,0.019,0.0147
1405,7/14/18 0:00,60.818,50.135,89.6,0.019,0.0147
1406,7/14/18 1:00,59.745,47.602,92.6,0.0186,0.0137
1407,7/14/18 2:00,58.368,42.939,94.9,0.0186,0.0137
1408,7/14/18 3:00,57.031,44.263,96.2,0.0176,0.0127
1409,7/14/18 4:00,56.122,44.537,95,0.0176,0.0122
1410,7/14/18 5:00,55.038,41.416,97.2,0.0176,0.0122
1411,7/14/18 6:00,53.865,40.298,98.2,0.0166,0.0112
1412,7/14/18 7:00,52.86,42.892,98.6,0.0166,0.0107
1413,7/14/18 8:00,52.686,60.089,74.4,0.0166,0.0112
1414,7/14/18 9:00,54.255,69.901,57.8,0.0186,0.0112
1415,7/14/18 10:00,57.031,73.386,55,0.019,0.0122
1416,7/14/18 11:00,60.818,79.963,45.1,0.019,0.0137
1417,7/14/18 12:00,65.574,83.601,28.8,0.02,0.0152
1418,7/14/18 13:00,69.6,84.094,22.5,0.02,0.0161
1419,7/14/18 14:00,74.511,86.391,20.4,0.0205,0.0186
1420,7/14/18 15:00,77.421,88.03,25.2,0.0205,0.02
1421,7/14/18 16:00,78.033,82.353,23.5,0.02,0.02
1422,7/14/18 17:00,77.727,76.332,33,0.019,0.0205
1423,7/14/18 18:00,76.811,73.342,37.4,0.019,0.02
1424,7/14/18 19:00,75.117,66.515,46,0.0186,0.02
1425,7/14/18 20:00,72.997,64.161,48.4,0.0176,0.0186
1426,7/14/18 21:00,71.017,60.647,59.1,0.0176,0.0176
1427,7/14/18 22:00,69.256,57.463,65.3,0.0176,0.0166
1428,7/14/18 23:00,67.757,55.863,68.7,0.0166,0.0161
1429,7/15/18 0:00,66.6,58.498,63.8,0.0166,0.0161
1430,7/15/18 1:00,65.53,52.992,79.6,0.0161,0.0152
1431,7/15/18 2:00,64.375,53.166,82.5,0.0161,0.0152
1432,7/15/18 3:00,63.433,52.072,88.6,0.0161,0.0147
1433,7/15/18 4:00,62.62,50.929,91.2,0.0161,0.0147
1434,7/15/18 5:00,61.72,50.092,92.4,0.0152,0.0137
1435,7/15/18 6:00,60.904,50.002,93.1,0.0152,0.0137
1436,7/15/18 7:00,60.26,51.148,92.9,0.0152,0.0127
1437,7/15/18 8:00,59.83,53.341,90.7,0.0152,0.0127
1438,7/15/18 9:00,59.702,56.685,85.5,0.0152,0.0127
1439,7/15/18 10:00,60.303,59.873,78.6,0.0152,0.0127
1440,7/15/18 11:00,60.647,59.099,79.5,0.0147,0.0127
1441,7/15/18 12:00,62.062,71.19,56.3,0.0152,0.0137
1442,7/15/18 13:00,63.775,73.558,51.9,0.0152,0.0147
1443,7/15/18 14:00,66.258,80.139,42.4,0.0152,0.0147
1444,7/15/18 15:00,68.443,72.523,46.5,0.0152,0.0152
1445,7/15/18 16:00,69.3,64.288,56.8,0.0152,0.0152
1446,7/15/18 17:00,69.085,59.272,67.8,0.0152,0.0152
1447,7/15/18 18:00,67.757,54.995,86.1,0.0147,0.0152
1448,7/15/18 19:00,66.214,53.69,91.7,0.0137,0.0147
1449,7/15/18 20:00,65.017,53.951,91.8,0.0137,0.0152
1450,7/15/18 21:00,63.775,51.062,95.4,0.0137,0.0137
1451,7/15/18 22:00,62.276,47.199,96.3,0.0127,0.0137
1452,7/15/18 23:00,60.733,44.627,97.1,0.0122,0.0127
1453,7/16/18 0:00,59.185,42.984,98.3,0.0112,0.0122
1454,7/16/18 1:00,57.807,43.9,98.6,0.0112,0.0112
1455,7/16/18 2:00,56.858,42.939,98.5,0.0112,0.0112
1456,7/16/18 3:00,55.733,39.97,98.8,0.0112,0.0107
1457,7/16/18 4:00,54.473,37.846,99.2,0.0107,0.0107
1458,7/16/18 5:00,53.298,38.937,99.4,0.0107,0.0097
1459,7/16/18 6:00,52.246,37.656,99.4,0.0097,0.0087
1460,7/16/18 7:00,51.37,38.842,99.6,0.0097,0.0087
1461,7/16/18 8:00,51.237,55.429,88.2,0.0107,0.0087
1462,7/16/18 9:00,52.772,65.359,73.7,0.0107,0.0087
1463,7/16/18 10:00,55.733,70.803,62.2,0.0112,0.0107
1464,7/16/18 11:00,59.529,75.637,51.1,0.0127,0.0112
1465,7/16/18 12:00,64.074,83.511,40.4,0.0137,0.0127
1466,7/16/18 13:00,68.484,75.594,41.9,0.0137,0.0137
1467,7/16/18 14:00,69.557,76.725,38.5,0.0137,0.0147
1468,7/16/18 15:00,70.93,75.333,36.9,0.0137,0.0152
1469,7/16/18 16:00,72.221,76.899,35.9,0.0137,0.0161
1470,7/16/18 17:00,72.178,70.072,44.1,0.0122,0.0161
1471,7/16/18 18:00,70.887,64.674,54.9,0.0122,0.0152
1472,7/16/18 19:00,68.913,54.734,91.4,0.0112,0.0152
1473,7/16/18 20:00,66.772,53.078,92.1,0.0112,0.0152
1474,7/16/18 21:00,64.803,49.338,94.6,0.0107,0.0147
1475,7/16/18 22:00,62.791,46.841,95.8,0.0107,0.0137
1476,7/16/18 23:00,60.991,45.262,96.7,0.0097,0.0127
1477,7/17/18 0:00,59.572,47.871,97.2,0.0097,0.0122
1478,7/17/18 1:00,58.626,46.616,96.8,0.0087,0.0122
1479,7/17/18 2:00,57.592,45.444,97.4,0.0087,0.0112
1480,7/17/18 3:00,56.599,45.172,97.9,0.0087,0.0107
1481,7/17/18 4:00,55.733,43.716,98.4,0.0081,0.0107
1482,7/17/18 5:00,54.909,43.351,98.5,0.0081,0.0097
1483,7/17/18 6:00,54.082,42.525,98.8,0.0081,0.0097
1484,7/17/18 7:00,53.427,45.806,98.7,0.0081,0.0097
1485,7/17/18 8:00,53.427,56.122,87.7,0.0081,0.0097
1486,7/17/18 9:00,54.952,67.5,74.2,0.0087,0.0097
1487,7/17/18 10:00,57.807,73.342,55.2,0.0097,0.0107
1488,7/17/18 11:00,60.604,75.333,48.5,0.0107,0.0112
1489,7/17/18 12:00,63.433,82.13,36.6,0.0112,0.0122
1490,7/17/18 13:00,67.158,79.7,36.2,0.0122,0.0127
1491,7/17/18 14:00,71.447,82.263,34,0.0122,0.0147
1492,7/17/18 15:00,73.904,79.831,30.4,0.0127,0.0161
1493,7/17/18 16:00,74.554,70.459,30.6,0.0112,0.0166
1494,7/17/18 17:00,73.99,72.826,32.2,0.0112,0.0166
1495,7/17/18 18:00,72.351,50.974,73.7,0.0097,0.0166
1496,7/17/18 19:00,69.771,55.299,86.5,0.0097,0.0152
1497,7/17/18 20:00,68.099,52.686,81.4,0.0097,0.0152
1498,7/17/18 21:00,65.872,48.094,89.2,0.0087,0.0147
1499,7/17/18 22:00,63.689,44.856,90.1,0.0081,0.0137
1500,7/17/18 23:00,61.677,42.109,95,0.0081,0.0122
1501,7/18/18 0:00,59.83,40.811,95.5,0.0071,0.0112
1502,7/18/18 1:00,58.109,39.078,95,0.0071,0.0107
1503,7/18/18 2:00,56.642,39.173,96.8,0.0066,0.0107
1504,7/18/18 3:00,55.386,38.842,94.7,0.0066,0.0097
1505,7/18/18 4:00,54.255,38.273,96.8,0.0056,0.0087
1506,7/18/18 5:00,53.253,38.511,95.2,0.0056,0.0081
1507,7/18/18 6:00,52.291,37.798,97.9,0.005,0.0081
1508,7/18/18 7:00,51.544,40.204,97.3,0.005,0.0081
1509,7/18/18 8:00,51.501,58.755,68.9,0.0056,0.0081
1510,7/18/18 9:00,53.035,67.627,56,0.0066,0.0087
1511,7/18/18 10:00,55.992,72.007,40.6,0.0071,0.0087
1512,7/18/18 11:00,58.325,73.04,33.7,0.0081,0.0097
1513,7/18/18 12:00,61.162,76.507,32.5,0.0081,0.0107
1514,7/18/18 13:00,65.102,76.419,31.7,0.0087,0.0112
1515,7/18/18 14:00,69.386,81.376,27.1,0.0112,0.0127
1516,7/18/18 15:00,72.351,83.242,25.7,0.0112,0.0147
1517,7/18/18 16:00,74.034,79.612,26,0.0112,0.0152
1518,7/18/18 17:00,74.077,78.208,27.7,0.0107,0.0152
1519,7/18/18 18:00,73.083,77.859,27.5,0.0097,0.0152
1520,7/18/18 19:00,71.834,71.447,39,0.0097,0.0152
1521,7/18/18 20:00,70.63,61.547,55.9,0.0087,0.0147
1522,7/18/18 21:00,68.785,52.992,70.2,0.0081,0.0137
1523,7/18/18 22:00,66.643,48.493,79.2,0.0081,0.0127
1524,7/18/18 23:00,64.674,44.492,87.2,0.0071,0.0122
1525,7/19/18 0:00,62.748,43.488,87.2,0.0071,0.0112
1526,7/19/18 1:00,61.119,43.03,88.1,0.0066,0.0107
1527,7/19/18 2:00,59.572,41.878,94,0.0056,0.0087
1528,7/19/18 3:00,58.239,40.951,93.4,0.0071,0.0087
1529,7/19/18 4:00,56.988,41.09,95.6,0.0071,0.0081
1530,7/19/18 5:00,55.776,40.158,96.1,0.0066,0.0081
1531,7/19/18 6:00,54.648,39.407,97.3,0.0066,0.0071
1532,7/19/18 7:00,53.82,42.708,94.6,0.0066,0.0066
1533,7/19/18 8:00,53.951,58.755,71.6,0.0071,0.0071
1534,7/19/18 9:00,55.472,71.877,46.3,0.0081,0.0071
1535,7/19/18 10:00,58.455,78.208,38.7,0.0087,0.0081
1536,7/19/18 11:00,61.677,79.347,25.6,0.0081,0.0087
1537,7/19/18 12:00,64.931,82.085,23.9,0.0087,0.0097
1538,7/19/18 13:00,68.956,84.767,21.5,0.0097,0.0112
1539,7/19/18 14:00,72.739,86.119,19,0.0097,0.0122
1540,7/19/18 15:00,76.114,85.035,17.7,0.0107,0.0137
1541,7/19/18 16:00,77.639,83.914,20.2,0.0112,0.0152
1542,7/19/18 17:00,78.165,80.008,22.7,0.0097,0.0152
1543,7/19/18 18:00,77.421,78.559,22.4,0.0097,0.0152
1544,7/19/18 19:00,76.246,74.986,24.9,0.0097,0.0147
1545,7/19/18 20:00,74.64,60.089,52.4,0.0087,0.0137
1546,7/19/18 21:00,72.351,56.556,45.6,0.0081,0.0127
1547,7/19/18 22:00,70.072,57.204,43.3,0.0071,0.0122
1548,7/19/18 23:00,68.013,51.501,58.1,0.0071,0.0112
1549,7/20/18 0:00,66.043,47.199,66.1,0.0066,0.0107
1550,7/20/18 1:00,64.204,44.31,77.2,0.0056,0.0087
1551,7/20/18 2:00,62.447,41.74,85.5,0.0056,0.0087
1552,7/20/18 3:00,60.733,40.204,85.7,0.005,0.0081
1553,7/20/18 4:00,59.229,41.184,77.5,0.005,0.0071
1554,7/20/18 5:00,57.936,41.463,82,0.005,0.0071
1555,7/20/18 6:00,56.858,40.626,81.1,0.004,0.0066
1556,7/20/18 7:00,56.079,46.616,81.6,0.005,0.0066
1557,7/20/18 8:00,56.383,56.815,63.3,0.005,0.0066
1558,7/20/18 9:00,57.936,69.6,46.7,0.005,0.0066
1559,7/20/18 10:00,60.647,78.733,33.9,0.0066,0.0071
1560,7/20/18 11:00,63.99,81.597,26.1,0.0066,0.0081
1561,7/20/18 12:00,67.242,83.691,26.2,0.0066,0.0087
1562,7/20/18 13:00,71.19,80.051,28.1,0.0066,0.0107
1563,7/20/18 14:00,73.429,76.986,26.7,0.0066,0.0107
1564,7/20/18 15:00,73.688,71.964,27.2,0.0071,0.0107
1565,7/20/18 16:00,72.307,68.999,36.1,0.0066,0.0107
1566,7/20/18 17:00,71.317,62.748,55.5,0.0066,0.0107
1567,7/20/18 18:00,70.759,63.219,55.8,0.0056,0.0107
1568,7/20/18 19:00,70.115,72.955,42.1,0.0066,0.0107
1569,7/20/18 20:00,69.386,55.472,75.3,0.005,0.0107
1570,7/20/18 21:00,67.627,48.85,83.2,0.005,0.0097
1571,7/20/18 22:00,65.615,44.627,89.4,0.005,0.0081
1572,7/20/18 23:00,63.604,43.075,93.1,0.004,0.0071
1573,7/21/18 0:00,61.848,40.998,91.8,0.004,0.0071
1574,7/21/18 1:00,60.217,40.204,95.8,0.0029,0.0066
1575,7/21/18 2:00,58.798,40.158,94.9,0.0029,0.0056
1576,7/21/18 3:00,57.506,40.438,94.6,0.0029,0.005
1577,7/21/18 4:00,56.383,38.606,95.9,0.0024,0.004
1578,7/21/18 5:00,55.213,37.13,97.6,0.0024,0.004
1579,7/21/18 6:00,54.169,38.937,97.7,0.0013,0.0029
1580,7/21/18 7:00,53.384,40.017,97.7,0.0013,0.0029
1581,7/21/18 8:00,53.427,61.333,67.9,0.0024,0.0029
1582,7/21/18 9:00,55.081,71.533,50.3,0.0029,0.004
1583,7/21/18 10:00,58.282,77.945,37.9,0.004,0.005
1584,7/21/18 11:00,62.362,83.242,34.5,0.005,0.0056
1585,7/21/18 12:00,66.643,82.085,28.1,0.0056,0.0071
1586,7/21/18 13:00,71.317,84.542,24.5,0.0066,0.0081
1587,7/21/18 14:00,75.985,85.667,23.4,0.0066,0.0097
1588,7/21/18 15:00,77.945,78.165,29,0.0066,0.0107
1589,7/21/18 16:00,78.514,77.421,27.8,0.0066,0.0122
1590,7/21/18 17:00,78.165,79.128,34,0.0066,0.0122
1591,7/21/18 18:00,77.335,72.783,37.3,0.0056,0.0122
1592,7/21/18 19:00,75.898,70.372,40.2,0.0056,0.0122
1593,7/21/18 20:00,74.206,59.229,64.1,0.005,0.0112
1594,7/21/18 21:00,72.307,54.952,72.7,0.004,0.0107
1595,7/21/18 22:00,70.072,49.561,79.1,0.004,0.0097
1596,7/21/18 23:00,68.056,49.782,81.4,0.0029,0.0081
1597,7/22/18 0:00,66.214,47.736,82.7,0.0029,0.0071
1598,7/22/18 1:00,64.803,51.148,78.8,0.0024,0.0071
1599,7/22/18 2:00,63.862,51.37,80.6,0.0024,0.0071
1600,7/22/18 3:00,63.005,49.161,85.3,0.0024,0.0066
1601,7/22/18 4:00,62.062,51.148,84,0.0024,0.0056
1602,7/22/18 5:00,61.032,44.582,90.2,0.0013,0.0056
1603,7/22/18 6:00,59.659,41.97,94.7,0.0013,0.005
1604,7/22/18 7:00,58.455,42.294,94.9,0.0013,0.004
1605,7/22/18 8:00,58.066,64.76,63.9,0.0013,0.005
1606,7/22/18 9:00,59.572,73.083,42.5,0.0024,0.005
1607,7/22/18 10:00,62.362,78.251,37.4,0.0029,0.0056
1608,7/22/18 11:00,65.959,83.691,32.6,0.004,0.0071
1609,7/22/18 12:00,69.643,83.154,27.2,0.005,0.0071
1610,7/22/18 13:00,74.25,85.622,24.1,0.005,0.0087
1611,7/22/18 14:00,78.296,85.577,24.7,0.0056,0.0097
1612,7/22/18 15:00,80.625,85.397,20.8,0.0056,0.0112
1613,7/22/18 16:00,81.199,84.9,24.2,0.0056,0.0122
1614,7/22/18 17:00,81.333,87.255,21.4,0.005,0.0127
1615,7/22/18 18:00,80.935,73.602,34.4,0.005,0.0127
1616,7/22/18 19:00,78.296,58.928,85.6,0.004,0.0127
1617,7/22/18 20:00,75.247,58.626,91.6,0.0029,0.0122
1618,7/22/18 21:00,72.48,53.298,92.7,0.0029,0.0112
1619,7/22/18 22:00,69.728,52.903,92.5,0.0029,0.0107
1620,7/22/18 23:00,66.985,51.94,92.3,0.0024,0.0107
1621,7/23/18 0:00,65.273,51.501,95.9,0.0024,0.0087
1622,7/23/18 1:00,63.775,47.019,96.7,0.0024,0.0081
1623,7/23/18 2:00,62.233,47.064,97.8,0.0024,0.0081
1624,7/23/18 3:00,60.775,44.627,98.1,0.0013,0.0071
1625,7/23/18 4:00,59.272,43.853,98.2,0.0013,0.0066
1626,7/23/18 5:00,57.893,41.369,98.2,0.0008,0.0056
1627,7/23/18 6:00,56.599,40.251,98.8,0.0008,0.0056
1628,7/23/18 7:00,55.472,41.648,99.1,0.0008,0.005
1629,7/23/18 8:00,54.952,56.772,86.9,0.0008,0.005
1630,7/23/18 9:00,56.251,68.013,63.6,0.0013,0.005
1631,7/23/18 10:00,59.099,75.16,49.8,0.0029,0.0056
1632,7/23/18 11:00,62.834,80.184,41.2,0.004,0.0071
1633,7/23/18 12:00,67.543,84.094,38.2,0.005,0.0087
1634,7/23/18 13:00,70.329,77.117,35.6,0.0056,0.0087
1635,7/23/18 14:00,72.437,82.486,33.5,0.0066,0.0107
1636,7/23/18 15:00,74.727,81.864,26.8,0.0066,0.0107
1637,7/23/18 16:00,74.943,81.154,27.5,0.0066,0.0122
1638,7/23/18 17:00,75.074,82.841,25.1,0.0066,0.0122
1639,7/23/18 18:00,74.554,75.16,27.8,0.0056,0.0122
1640,7/23/18 19:00,73.083,66.385,55.2,0.005,0.0112
1641,7/23/18 20:00,71.62,64.845,58.5,0.005,0.0112
1642,7/23/18 21:00,69.942,62.704,50.9,0.004,0.0107
1643,7/23/18 22:00,68.013,60.517,53.2,0.004,0.0097
1644,7/23/18 23:00,66.173,48.493,85.9,0.0029,0.0087
1645,7/24/18 0:00,64.288,45.172,89.4,0.0029,0.0081
1646,7/24/18 1:00,62.533,46.121,89.2,0.0029,0.0071
1647,7/24/18 2:00,61.205,44.809,91.6,0.0024,0.0066
1648,7/24/18 3:00,59.788,43.443,95,0.0024,0.0056
1649,7/24/18 4:00,58.626,45.669,95.2,0.0024,0.0056
1650,7/24/18 5:00,57.893,45.896,93.7,0.0013,0.005
1651,7/24/18 6:00,57.16,46.391,96.7,0.0013,0.005
1652,7/24/18 7:00,56.512,45.941,96.6,0.0008,0.005
1653,7/24/18 8:00,56.208,61.032,76.4,0.0013,0.005
1654,7/24/18 9:00,57.463,65.574,65,0.0024,0.005
1655,7/24/18 10:00,59.873,69.514,58.3,0.0029,0.0056
1656,7/24/18 11:00,63.133,78.339,44.2,0.004,0.0071
1657,7/24/18 12:00,66.985,82.486,37.3,0.005,0.0081
1658,7/24/18 13:00,71.404,82.175,31.6,0.0056,0.0087
1659,7/24/18 14:00,75.594,85.397,27,0.0056,0.0097
1660,7/24/18 15:00,78.602,87.118,25.9,0.0066,0.0122
1661,7/24/18 16:00,78.91,79.876,32.7,0.0066,0.0122
1662,7/24/18 17:00,78.208,83.109,24.7,0.0056,0.0127
1663,7/24/18 18:00,77.292,77.77,29.7,0.0056,0.0127
1664,7/24/18 19:00,75.637,66.814,40,0.0056,0.0122
1665,7/24/18 20:00,73.558,64.888,33.2,0.005,0.0112
1666,7/24/18 21:00,71.577,55.992,52.6,0.005,0.0107
1667,7/24/18 22:00,69.728,60.26,48.7,0.004,0.0097
1668,7/24/18 23:00,68.099,53.253,69.5,0.0029,0.0087
1669,7/25/18 0:00,66.686,54.82,72.4,0.0029,0.0081
1670,7/25/18 1:00,65.316,51.237,84.2,0.0024,0.0081
1671,7/25/18 2:00,64.117,47.914,82.9,0.0024,0.0071
1672,7/25/18 3:00,62.661,44.445,90.4,0.0024,0.0066
1673,7/25/18 4:00,61.119,40.579,94.4,0.0013,0.0056
1674,7/25/18 5:00,59.529,38.937,95.9,0.0008,0.005
1675,7/25/18 6:00,58.023,39.124,96.7,0.0008,0.004
1676,7/25/18 7:00,56.815,41.043,97.2,0.0008,0.004
1677,7/25/18 8:00,56.469,53.69,78.4,0.0008,0.004
1678,7/25/18 9:00,57.376,58.755,66.8,0.0013,0.004
1679,7/25/18 10:00,59.014,69.343,52,0.0024,0.005
1680,7/25/18 11:00,60.775,67.5,48.4,0.0024,0.005
1681,7/25/18 12:00,64.418,81.73,31.6,0.004,0.0066
1682,7/25/18 13:00,67.928,70.072,40.9,0.004,0.0066
1683,7/25/18 14:00,69.3,79.392,30.6,0.004,0.0071
1684,7/25/18 15:00,72.869,82.441,26.9,0.005,0.0087
1685,7/25/18 16:00,75.117,76.725,30.6,0.005,0.0097
1686,7/25/18 17:00,73.774,67.671,65.7,0.0029,0.0087
1687,7/25/18 18:00,72.394,67.5,45.4,0.0029,0.0087
1688,7/25/18 19:00,71.231,67.757,41.1,0.0029,0.0087
1689,7/25/18 20:00,69.901,61.032,54.6,0.0029,0.0081
1690,7/25/18 21:00,68.27,55.168,66.3,0.0024,0.0081
1691,7/25/18 22:00,66.686,53.427,74.5,0.0024,0.0071
1692,7/25/18 23:00,65.487,54.865,70.9,0.0024,0.0066
1693,7/26/18 0:00,64.204,45.851,87.8,0.0013,0.0056
1694,7/26/18 1:00,62.49,43.443,90.5,0.0013,0.005
1695,7/26/18 2:00,60.733,40.811,96,0.0008,0.004
1696,7/26/18 3:00,59.229,39.924,95.6,0.0008,0.0029
1697,7/26/18 4:00,57.765,37.609,97,0.0008,0.0029
1698,7/26/18 5:00,56.383,37.656,98.1,-0.0003,0.0029
1699,7/26/18 6:00,55.213,37.274,98.4,-0.0008,0.0024
1700,7/26/18 7:00,54.212,39.078,98.6,-0.0008,0.0013
1701,7/26/18 8:00,54.126,56.599,79.6,-0.0003,0.0013
1702,7/26/18 9:00,55.558,66.087,58.9,0.0008,0.0024
1703,7/26/18 10:00,58.325,69.901,50.2,0.0008,0.0029
1704,7/26/18 11:00,61.72,71.447,42.4,0.0013,0.004
1705,7/26/18 12:00,63.518,70.974,35.6,0.0024,0.004
1706,7/26/18 13:00,65.403,63.604,51.9,0.0013,0.005
1707,7/26/18 14:00,68.999,81.687,27.8,0.0029,0.0066
1708,7/26/18 15:00,71.62,73.731,26.6,0.0029,0.0071
1709,7/26/18 16:00,73.04,73.904,26.2,0.004,0.0081
1710,7/26/18 17:00,73.602,80.449,22.9,0.004,0.0087
1711,7/26/18 18:00,73.731,71.661,28.4,0.004,0.0097
1712,7/26/18 19:00,72.653,70.329,25.5,0.0029,0.0097
1713,7/26/18 20:00,71.017,56.34,46.9,0.0024,0.0097
1714,7/26/18 21:00,68.785,51.501,44.3,0.0024,0.0081
1715,7/26/18 22:00,66.258,43.443,66.8,0.0013,0.0071
1716,7/26/18 23:00,63.99,41.787,73.9,0.0013,0.0066
1717,7/27/18 0:00,61.891,39.313,77,0.0008,0.0056
1718,7/27/18 1:00,60.046,37.942,83.2,-0.0003,0.005
1719,7/27/18 2:00,58.368,36.554,82.1,-0.0008,0.005
1720,7/27/18 3:00,56.901,36.41,83.2,-0.0008,0.0029
1721,7/27/18 4:00,55.558,35.782,88.2,-0.0008,0.0029
1722,7/27/18 5:00,54.3,34.615,93.7,-0.0019,0.0024
1723,7/27/18 6:00,53.121,34.027,93.5,-0.0019,0.0024
1724,7/27/18 7:00,52.203,36.603,93.9,-0.0019,0.0013
1725,7/27/18 8:00,52.115,58.498,61.8,-0.0008,0.0013
1726,7/27/18 9:00,53.865,68.956,41.1,-0.0003,0.0024
1727,7/27/18 10:00,56.988,72.997,37.6,0.0008,0.0029
1728,7/27/18 11:00,61.075,78.514,28.3,0.0013,0.004
1729,7/27/18 12:00,64.332,72.869,32.7,0.0013,0.005
1730,7/27/18 13:00,65.53,67.242,35.8,0.0013,0.005
1731,7/27/18 14:00,70.072,80.361,24.2,0.0029,0.0066
1732,7/27/18 15:00,74.64,81.376,22.5,0.0029,0.0081
1733,7/27/18 16:00,76.289,66.429,32,0.0029,0.0087
1734,7/27/18 17:00,73.386,59.056,65,0.0024,0.0081
1735,7/27/18 18:00,70.93,66.729,55.6,0.0013,0.0081
1736,7/27/18 19:00,69.3,68.142,52.5,0.0024,0.0081
1737,7/27/18 20:00,67.285,50.356,77.5,0.0013,0.0081
1738,7/27/18 21:00,64.845,46.166,93.1,0.0013,0.0066
1739,7/27/18 22:00,62.834,44.946,92.8,0.0008,0.0056
1740,7/27/18 23:00,61.032,40.858,91.2,-0.0003,0.005
1741,7/28/18 0:00,59.185,37.846,94.6,-0.0003,0.005
1742,7/28/18 1:00,57.42,36.842,95.9,-0.0008,0.004
1743,7/28/18 2:00,55.863,36.169,96.6,-0.0008,0.0029
1744,7/28/18 3:00,54.516,36.603,97.1,-0.0008,0.0024
1745,7/28/18 4:00,53.253,35.395,97.5,-0.0019,0.0013
1746,7/28/18 5:00,52.115,34.174,97.5,-0.0019,0.0013
1747,7/28/18 6:00,51.062,34.516,98.4,-0.0019,0.0008
1748,7/28/18 7:00,50.18,36.361,98.8,-0.0025,0.0008
1749,7/28/18 8:00,50.092,52.246,85.2,-0.0019,0.0008
1750,7/28/18 9:00,51.633,63.903,58,-0.0019,0.0013
1751,7/28/18 10:00,54.648,71.404,46.2,-0.0008,0.0024
1752,7/28/18 11:00,58.152,70.587,41.4,0.0008,0.0029
1753,7/28/18 12:00,60.604,68.614,40.1,0.0008,0.0029
1754,7/28/18 13:00,61.162,57.549,55.8,0.0008,0.004
1755,7/28/18 14:00,63.219,75.853,37.1,0.0013,0.005
1756,7/28/18 15:00,68.185,76.725,30.4,0.0013,0.0056
1757,7/28/18 16:00,70.63,78.339,25.3,0.0024,0.0071
1758,7/28/18 17:00,71.447,73.386,30.7,0.0013,0.0071
1759,7/28/18 18:00,69.557,55.125,76,-0.0003,0.0071
