"Plot Title: 20139115_SM_UM_A1_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156, LBL: A1_L)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338, LBL: A1_L)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937, LBL: A1_R)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215, LBL: A1_L)"
353,06/01/19 01:00:01 AM,43.716,29.354,86.400,0.2483,0.2490
354,06/01/19 02:00:01 AM,42.616,28.425,91.300,0.2483,0.2494
355,06/01/19 03:00:01 AM,41.787,31.440,88.200,0.2487,0.2494
356,06/01/19 04:00:01 AM,41.184,29.559,90.600,0.2487,0.2498
357,06/01/19 05:00:01 AM,40.672,32.841,88.500,0.2490,0.2498
358,06/01/19 06:00:01 AM,40.204,31.037,88.400,0.2494,0.2498
359,06/01/19 07:00:01 AM,39.924,32.092,87.600,0.2498,0.2494
360,06/01/19 08:00:01 AM,40.204,48.360,61.200,0.2498,0.2498
361,06/01/19 09:00:01 AM,41.693,53.690,55.900,0.2502,0.2498
362,06/01/19 10:00:01 AM,44.537,53.645,48.600,0.2502,0.2494
363,06/01/19 11:00:01 AM,48.272,61.804,43.000,0.2498,0.2490
364,06/01/19 12:00:01 PM,51.062,55.647,39.600,0.2494,0.2483
365,06/01/19 01:00:01 PM,52.203,59.142,35.000,0.2490,0.2479
366,06/01/19 02:00:01 PM,55.690,62.062,29.100,0.2494,0.2475
367,06/01/19 03:00:01 PM,57.592,63.475,33.400,0.2490,0.2468
368,06/01/19 04:00:01 PM,57.722,60.904,31.600,0.2490,0.2464
369,06/01/19 05:00:01 PM,57.204,59.358,34.600,0.2490,0.2464
370,06/01/19 06:00:01 PM,56.815,61.761,31.300,0.2487,0.2468
371,06/01/19 07:00:01 PM,55.776,45.262,57.200,0.2490,0.2475
372,06/01/19 08:00:01 PM,54.126,41.369,65.900,0.2490,0.2483
373,06/01/19 09:00:01 PM,52.291,38.368,72.400,0.2490,0.2494
374,06/01/19 10:00:01 PM,50.445,36.025,76.100,0.2494,0.2505
375,06/01/19 11:00:01 PM,48.805,32.940,82.700,0.2502,0.2516
376,06/02/19 12:00:01 AM,47.334,31.942,82.700,0.2505,0.2520
377,06/02/19 01:00:01 AM,46.076,32.691,84.100,0.2520,0.2524
378,06/02/19 02:00:01 AM,45.082,32.092,84.400,0.2524,0.2528
379,06/02/19 03:00:01 AM,44.263,32.092,86.800,0.2532,0.2532
380,06/02/19 04:00:01 AM,43.306,30.072,87.800,0.2534,0.2532
381,06/02/19 05:00:01 AM,42.386,28.112,90.400,0.2542,0.2532
382,06/02/19 06:00:01 AM,41.508,28.632,92.000,0.2542,0.2532
383,06/02/19 07:00:01 AM,40.811,31.541,88.600,0.2546,0.2528
384,06/02/19 08:00:01 AM,41.322,49.649,64.300,0.2546,0.2532
385,06/02/19 09:00:01 AM,43.122,57.636,48.500,0.2546,0.2528
386,06/02/19 10:00:01 AM,45.851,65.059,42.400,0.2546,0.2524
387,06/02/19 11:00:01 AM,49.516,59.788,45.600,0.2542,0.2516
388,06/02/19 12:00:01 PM,53.472,57.850,41.500,0.2534,0.2509
389,06/02/19 01:00:01 PM,54.126,48.094,61.200,0.2534,0.2502
390,06/02/19 02:00:01 PM,52.203,43.990,84.100,0.2528,0.2505
391,06/02/19 03:00:01 PM,52.509,56.772,64.200,0.2546,0.2512
392,06/02/19 04:00:01 PM,54.952,57.333,52.400,0.2550,0.2512
393,06/02/19 05:00:01 PM,56.165,60.775,44.600,0.2557,0.2509
394,06/02/19 06:00:01 PM,55.863,43.808,86.000,0.2560,0.2505
395,06/02/19 07:00:01 PM,54.255,41.043,88.400,0.2567,0.2505
396,06/02/19 08:00:01 PM,52.641,37.656,88.900,0.2571,0.2494
397,06/02/19 09:00:01 PM,50.974,36.698,92.100,0.2579,0.2494
398,06/02/19 10:00:01 PM,49.561,35.395,92.500,0.2582,0.2498
399,06/02/19 11:00:01 PM,48.227,34.124,91.700,0.2592,0.2502
400,06/03/19 12:00:01 AM,46.974,34.174,93.200,0.2596,0.2502
401,06/03/19 01:00:01 AM,45.941,33.928,95.000,0.2604,0.2505
402,06/03/19 02:00:01 AM,44.946,30.834,96.600,0.2607,0.2505
403,06/03/19 03:00:01 AM,43.900,30.123,97.500,0.2607,0.2505
404,06/03/19 04:00:01 AM,43.075,31.037,98.100,0.2607,0.2505
405,06/03/19 05:00:01 AM,42.433,29.867,97.300,0.2611,0.2505
406,06/03/19 06:00:01 AM,41.693,29.149,96.700,0.2611,0.2505
407,06/03/19 07:00:01 AM,41.322,35.298,96.800,0.2611,0.2505
408,06/03/19 08:00:01 AM,41.648,38.084,93.200,0.2611,0.2509
409,06/03/19 09:00:01 AM,42.847,54.604,66.900,0.2607,0.2509
410,06/03/19 10:00:01 AM,45.262,54.820,64.400,0.2604,0.2505
411,06/03/19 11:00:01 AM,48.717,60.733,52.100,0.2600,0.2502
412,06/03/19 12:00:01 PM,53.121,56.685,60.500,0.2592,0.2494
413,06/03/19 01:00:01 PM,54.255,59.830,49.800,0.2592,0.2487
414,06/03/19 02:00:01 PM,55.081,59.401,48.400,0.2589,0.2479
415,06/03/19 03:00:01 PM,56.858,53.865,46.800,0.2585,0.2479
416,06/03/19 04:00:01 PM,56.685,53.559,43.100,0.2582,0.2471
417,06/03/19 05:00:01 PM,55.386,49.561,52.600,0.2585,0.2468
418,06/03/19 06:00:01 PM,54.473,50.797,51.500,0.2592,0.2468
419,06/03/19 07:00:01 PM,53.602,46.796,60.400,0.2596,0.2468
420,06/03/19 08:00:01 PM,52.378,42.570,71.100,0.2596,0.2471
421,06/03/19 09:00:01 PM,51.062,36.410,85.000,0.2600,0.2471
422,06/03/19 10:00:01 PM,49.737,37.798,85.300,0.2604,0.2475
423,06/03/19 11:00:01 PM,48.672,37.513,89.000,0.2615,0.2479
424,06/04/19 12:00:01 AM,47.422,32.491,95.100,0.2615,0.2483
425,06/04/19 01:00:01 AM,46.076,31.138,96.000,0.2615,0.2483
426,06/04/19 02:00:01 AM,44.901,30.276,96.900,0.2615,0.2483
427,06/04/19 03:00:01 AM,43.808,29.559,97.200,0.2615,0.2483
428,06/04/19 04:00:01 AM,42.847,29.354,97.800,0.2611,0.2487
429,06/04/19 05:00:01 AM,42.064,29.251,96.900,0.2607,0.2487
430,06/04/19 06:00:01 AM,41.322,28.684,97.500,0.2607,0.2487
431,06/04/19 07:00:01 AM,40.672,29.662,97.200,0.2604,0.2487
432,06/04/19 08:00:01 AM,40.719,44.901,81.300,0.2607,0.2490
433,06/04/19 09:00:01 AM,42.294,55.558,56.700,0.2607,0.2490
434,06/04/19 10:00:01 AM,45.082,62.704,44.800,0.2604,0.2487
435,06/04/19 11:00:01 AM,48.717,55.038,46.100,0.2592,0.2483
436,06/04/19 12:00:01 PM,50.797,56.599,47.700,0.2585,0.2475
437,06/04/19 01:00:01 PM,53.121,63.176,39.600,0.2582,0.2471
438,06/04/19 02:00:01 PM,55.863,57.247,35.500,0.2579,0.2464
439,06/04/19 03:00:01 PM,56.988,55.602,46.500,0.2579,0.2456
440,06/04/19 04:00:01 PM,56.599,53.384,51.200,0.2575,0.2452
441,06/04/19 05:00:01 PM,56.251,56.599,49.500,0.2575,0.2449
442,06/04/19 06:00:01 PM,55.992,52.029,54.500,0.2571,0.2445
443,06/04/19 07:00:01 PM,54.909,54.691,52.900,0.2575,0.2449
444,06/04/19 08:00:01 PM,53.384,39.078,79.600,0.2571,0.2445
445,06/04/19 09:00:01 PM,51.589,35.152,85.500,0.2571,0.2449
446,06/04/19 10:00:01 PM,49.825,32.342,89.700,0.2571,0.2449
447,06/04/19 11:00:01 PM,48.227,31.239,90.300,0.2575,0.2449
448,06/05/19 12:00:01 AM,46.796,30.580,91.900,0.2575,0.2452
449,06/05/19 01:00:01 AM,45.534,28.891,94.300,0.2575,0.2452
450,06/05/19 02:00:01 AM,44.445,29.149,92.700,0.2575,0.2456
451,06/05/19 03:00:01 AM,43.443,30.783,91.400,0.2575,0.2456
452,06/05/19 04:00:01 AM,42.708,30.072,92.500,0.2575,0.2456
453,06/05/19 05:00:01 AM,42.017,30.123,91.500,0.2575,0.2456
454,06/05/19 06:00:01 AM,41.322,29.354,93.100,0.2575,0.2460
455,06/05/19 07:00:01 AM,40.672,30.580,93.800,0.2575,0.2456
456,06/05/19 08:00:01 AM,40.858,47.334,69.100,0.2579,0.2460
457,06/05/19 09:00:01 AM,42.433,54.952,53.400,0.2575,0.2456
458,06/05/19 10:00:01 AM,45.082,63.561,40.500,0.2571,0.2456
459,06/05/19 11:00:01 AM,48.628,63.518,37.800,0.2567,0.2452
460,06/05/19 12:00:01 PM,52.335,59.445,38.900,0.2560,0.2445
461,06/05/19 01:00:01 PM,55.819,59.616,42.200,0.2557,0.2437
462,06/05/19 02:00:01 PM,59.099,63.775,35.900,0.2553,0.2425
463,06/05/19 03:00:01 PM,61.032,66.643,34.700,0.2546,0.2414
464,06/05/19 04:00:01 PM,60.775,64.803,34.100,0.2542,0.2410
465,06/05/19 05:00:01 PM,60.346,65.615,34.300,0.2542,0.2403
466,06/05/19 06:00:01 PM,60.046,61.290,40.900,0.2542,0.2403
467,06/05/19 07:00:01 PM,58.582,55.776,48.200,0.2538,0.2399
468,06/05/19 08:00:01 PM,57.117,46.301,73.600,0.2542,0.2399
469,06/05/19 09:00:01 PM,55.472,44.173,78.800,0.2538,0.2394
470,06/05/19 10:00:01 PM,53.951,42.156,84.100,0.2542,0.2394
471,06/05/19 11:00:01 PM,52.817,40.532,86.600,0.2538,0.2394
472,06/06/19 12:00:01 AM,51.589,36.361,92.700,0.2538,0.2399
473,06/06/19 01:00:01 AM,50.180,35.589,95.200,0.2542,0.2399
474,06/06/19 02:00:01 AM,49.028,33.188,96.400,0.2542,0.2403
475,06/06/19 03:00:01 AM,47.781,32.142,97.000,0.2546,0.2403
476,06/06/19 04:00:01 AM,46.616,30.936,97.900,0.2546,0.2403
477,06/06/19 05:00:01 AM,45.534,30.276,98.100,0.2546,0.2406
478,06/06/19 06:00:01 AM,44.582,29.714,98.400,0.2546,0.2406
479,06/06/19 07:00:01 AM,43.716,31.390,98.500,0.2546,0.2410
480,06/06/19 08:00:01 AM,43.763,47.781,77.700,0.2546,0.2410
481,06/06/19 09:00:01 AM,45.172,58.066,57.400,0.2546,0.2406
482,06/06/19 10:00:01 AM,47.691,64.546,43.500,0.2542,0.2403
483,06/06/19 11:00:01 AM,51.237,67.329,34.600,0.2538,0.2399
484,06/06/19 12:00:01 PM,54.604,65.145,37.100,0.2532,0.2390
485,06/06/19 01:00:01 PM,57.765,67.627,37.300,0.2532,0.2383
486,06/06/19 02:00:01 PM,61.677,69.085,33.400,0.2524,0.2371
487,06/06/19 03:00:01 PM,63.946,70.459,38.800,0.2520,0.2363
488,06/06/19 04:00:01 PM,63.689,67.671,37.800,0.2512,0.2355
489,06/06/19 05:00:01 PM,63.390,69.471,37.800,0.2512,0.2347
490,06/06/19 06:00:01 PM,63.048,69.343,35.200,0.2509,0.2344
491,06/06/19 07:00:01 PM,61.891,61.590,38.300,0.2509,0.2339
492,06/06/19 08:00:01 PM,60.217,48.405,66.200,0.2505,0.2335
493,06/06/19 09:00:01 PM,58.282,41.508,79.200,0.2505,0.2335
494,06/06/19 10:00:01 PM,56.295,39.690,81.800,0.2502,0.2339
495,06/06/19 11:00:01 PM,54.516,37.798,83.800,0.2502,0.2339
496,06/07/19 12:00:01 AM,52.903,37.274,85.900,0.2502,0.2339
497,06/07/19 01:00:01 AM,51.458,35.492,89.900,0.2502,0.2344
498,06/07/19 02:00:01 AM,50.311,34.419,92.300,0.2505,0.2344
499,06/07/19 03:00:01 AM,49.116,32.641,94.300,0.2505,0.2344
500,06/07/19 04:00:01 AM,48.049,32.491,94.300,0.2505,0.2347
501,06/07/19 05:00:01 AM,46.974,32.841,95.300,0.2509,0.2351
502,06/07/19 06:00:01 AM,46.211,35.443,94.100,0.2509,0.2351
503,06/07/19 07:00:01 AM,46.031,40.579,89.300,0.2509,0.2355
504,06/07/19 08:00:01 AM,46.436,54.430,63.100,0.2509,0.2351
505,06/07/19 09:00:01 AM,47.557,60.948,52.100,0.2512,0.2351
506,06/07/19 10:00:01 AM,49.782,67.842,45.000,0.2505,0.2351
507,06/07/19 11:00:01 AM,52.378,62.233,44.700,0.2502,0.2347
508,06/07/19 12:00:01 PM,53.908,66.558,42.400,0.2498,0.2344
509,06/07/19 01:00:01 PM,57.074,63.048,41.400,0.2494,0.2335
510,06/07/19 02:00:01 PM,57.765,63.689,39.600,0.2490,0.2330
511,06/07/19 03:00:01 PM,59.659,60.174,45.800,0.2483,0.2327
512,06/07/19 04:00:01 PM,59.959,66.814,42.400,0.2487,0.2318
513,06/07/19 05:00:01 PM,60.089,63.604,40.500,0.2479,0.2318
514,06/07/19 06:00:01 PM,59.788,60.647,43.000,0.2475,0.2315
515,06/07/19 07:00:01 PM,58.971,56.815,48.300,0.2475,0.2315
516,06/07/19 08:00:01 PM,57.679,55.863,43.500,0.2468,0.2311
517,06/07/19 09:00:01 PM,56.079,45.354,62.800,0.2468,0.2311
518,06/07/19 10:00:01 PM,54.343,41.184,69.800,0.2464,0.2306
519,06/07/19 11:00:01 PM,52.729,40.345,70.900,0.2468,0.2311
520,06/08/19 12:00:01 AM,51.282,39.078,76.800,0.2468,0.2311
521,06/08/19 01:00:01 AM,50.311,39.830,78.100,0.2468,0.2315
522,06/08/19 02:00:01 AM,49.383,36.986,82.600,0.2464,0.2315
523,06/08/19 03:00:01 AM,48.538,38.322,83.100,0.2468,0.2315
524,06/08/19 04:00:01 AM,47.781,38.842,84.200,0.2468,0.2315
525,06/08/19 05:00:01 AM,47.244,40.672,78.800,0.2468,0.2315
526,06/08/19 06:00:01 AM,46.661,37.846,86.300,0.2464,0.2318
527,06/08/19 07:00:01 AM,46.166,39.736,84.300,0.2464,0.2318
528,06/08/19 08:00:01 AM,46.346,57.031,52.600,0.2468,0.2318
529,06/08/19 09:00:01 AM,47.289,53.384,48.100,0.2464,0.2318
530,06/08/19 10:00:01 AM,48.628,61.547,40.800,0.2464,0.2318
531,06/08/19 11:00:01 AM,51.017,63.005,42.900,0.2456,0.2315
532,06/08/19 12:00:01 PM,53.865,62.661,42.500,0.2456,0.2306
533,06/08/19 01:00:01 PM,57.376,66.814,35.600,0.2445,0.2299
534,06/08/19 02:00:01 PM,61.032,64.974,35.700,0.2421,0.2277
535,06/08/19 03:00:01 PM,62.620,66.643,36.300,0.2418,0.2269
536,06/08/19 04:00:01 PM,62.362,67.114,36.000,0.2425,0.2262
537,06/08/19 05:00:01 PM,61.848,58.712,41.500,0.2421,0.2257
538,06/08/19 06:00:01 PM,60.861,60.303,37.200,0.2425,0.2257
539,06/08/19 07:00:01 PM,59.529,54.473,49.700,0.2421,0.2254
540,06/08/19 08:00:01 PM,58.109,50.002,55.200,0.2418,0.2254
541,06/08/19 09:00:01 PM,56.426,41.322,73.500,0.2421,0.2254
542,06/08/19 10:00:01 PM,54.648,39.173,78.300,0.2421,0.2257
543,06/08/19 11:00:01 PM,52.992,36.120,85.200,0.2418,0.2257
544,06/09/19 12:00:01 AM,51.501,35.200,86.800,0.2418,0.2257
545,06/09/19 01:00:01 AM,50.135,32.142,90.900,0.2418,0.2257
546,06/09/19 02:00:01 AM,48.895,31.390,93.900,0.2418,0.2262
547,06/09/19 03:00:01 AM,47.691,30.884,93.100,0.2421,0.2262
548,06/09/19 04:00:01 AM,46.616,28.994,94.700,0.2425,0.2266
549,06/09/19 05:00:01 AM,45.624,28.008,95.100,0.2421,0.2266
550,06/09/19 06:00:01 AM,44.627,27.694,95.100,0.2421,0.2266
551,06/09/19 07:00:01 AM,43.716,28.425,96.600,0.2425,0.2266
552,06/09/19 08:00:01 AM,43.579,45.399,60.100,0.2425,0.2266
553,06/09/19 09:00:01 AM,44.674,51.940,52.000,0.2421,0.2266
554,06/09/19 10:00:01 AM,46.661,54.126,45.100,0.2418,0.2262
555,06/09/19 11:00:01 AM,49.073,54.604,41.600,0.2410,0.2257
556,06/09/19 12:00:01 PM,51.633,56.079,38.300,0.2406,0.2254
557,06/09/19 01:00:01 PM,54.995,57.807,37.900,0.2403,0.2245
558,06/09/19 02:00:01 PM,58.498,60.046,36.500,0.2399,0.2237
559,06/09/19 03:00:01 PM,60.690,60.690,32.600,0.2387,0.2229
560,06/09/19 04:00:01 PM,60.474,60.604,32.100,0.2387,0.2219
561,06/09/19 05:00:01 PM,60.174,61.290,33.400,0.2387,0.2219
562,06/09/19 06:00:01 PM,59.873,60.991,33.400,0.2383,0.2216
563,06/09/19 07:00:01 PM,58.669,53.733,38.200,0.2379,0.2216
564,06/09/19 08:00:01 PM,57.247,43.990,65.800,0.2379,0.2216
565,06/09/19 09:00:01 PM,55.558,36.603,82.000,0.2379,0.2216
566,06/09/19 10:00:01 PM,53.733,33.681,87.200,0.2374,0.2219
567,06/09/19 11:00:01 PM,52.115,34.371,79.000,0.2374,0.2219
568,06/10/19 12:00:01 AM,50.797,33.089,88.900,0.2374,0.2219
569,06/10/19 01:00:01 AM,49.649,32.790,88.200,0.2374,0.2219
570,06/10/19 02:00:01 AM,48.493,29.714,91.400,0.2374,0.2224
571,06/10/19 03:00:01 AM,47.334,29.867,86.200,0.2379,0.2219
572,06/10/19 04:00:01 AM,46.301,30.429,88.600,0.2379,0.2224
573,06/10/19 05:00:01 AM,45.444,28.942,90.600,0.2379,0.2224
574,06/10/19 06:00:01 AM,44.537,27.747,88.700,0.2374,0.2229
575,06/10/19 07:00:01 AM,43.534,27.799,90.000,0.2374,0.2229
576,06/10/19 08:00:01 AM,43.396,47.781,52.700,0.2374,0.2229
577,06/10/19 09:00:01 AM,44.492,56.426,37.800,0.2379,0.2229
578,06/10/19 10:00:01 AM,46.661,61.162,35.900,0.2374,0.2219
579,06/10/19 11:00:01 AM,49.692,64.247,29.300,0.2367,0.2216
580,06/10/19 12:00:01 PM,53.384,63.990,27.700,0.2355,0.2208
581,06/10/19 01:00:01 PM,57.204,65.230,31.000,0.2351,0.2198
582,06/10/19 02:00:01 PM,60.517,67.071,28.600,0.2347,0.2190
583,06/10/19 03:00:01 PM,62.406,65.959,26.900,0.2335,0.2182
584,06/10/19 04:00:01 PM,62.062,64.760,25.600,0.2330,0.2174
585,06/10/19 05:00:01 PM,61.419,64.332,26.900,0.2335,0.2161
586,06/10/19 06:00:01 PM,60.904,60.089,30.700,0.2327,0.2156
587,06/10/19 07:00:01 PM,59.529,60.217,34.100,0.2327,0.2156
588,06/10/19 08:00:01 PM,58.023,51.764,40.800,0.2327,0.2156
589,06/10/19 09:00:01 PM,56.340,44.445,51.100,0.2318,0.2156
590,06/10/19 10:00:01 PM,54.473,36.361,72.400,0.2318,0.2156
591,06/10/19 11:00:01 PM,52.686,33.287,74.400,0.2318,0.2161
592,06/11/19 12:00:01 AM,51.062,32.142,76.800,0.2323,0.2161
593,06/11/19 01:00:01 AM,49.516,30.884,75.100,0.2323,0.2164
594,06/11/19 02:00:01 AM,48.137,28.632,80.600,0.2323,0.2164
595,06/11/19 03:00:01 AM,46.886,29.097,77.700,0.2327,0.2164
596,06/11/19 04:00:01 AM,45.806,28.216,80.600,0.2327,0.2164
597,06/11/19 05:00:01 AM,44.719,27.327,80.000,0.2327,0.2164
598,06/11/19 06:00:01 AM,43.763,27.903,77.900,0.2327,0.2169
599,06/11/19 07:00:01 AM,42.984,29.714,79.400,0.2327,0.2169
600,06/11/19 08:00:01 AM,42.984,52.947,46.500,0.2330,0.2169
601,06/11/19 09:00:01 AM,44.173,55.776,26.600,0.2323,0.2164
602,06/11/19 10:00:01 AM,45.714,58.498,29.400,0.2323,0.2161
603,06/11/19 11:00:01 AM,48.272,60.517,28.800,0.2311,0.2153
604,06/11/19 12:00:01 PM,51.984,64.503,28.300,0.2306,0.2143
605,06/11/19 01:00:01 PM,56.122,65.145,27.600,0.2294,0.2134
606,06/11/19 02:00:01 PM,59.959,66.214,30.000,0.2291,0.2126
607,06/11/19 03:00:01 PM,61.977,66.258,28.600,0.2282,0.2117
608,06/11/19 04:00:01 PM,61.848,67.500,34.400,0.2277,0.2109
609,06/11/19 05:00:01 PM,61.506,67.757,31.400,0.2274,0.2104
610,06/11/19 06:00:01 PM,61.075,63.689,31.700,0.2269,0.2104
611,06/11/19 07:00:01 PM,59.788,60.517,33.200,0.2269,0.2104
612,06/11/19 08:00:01 PM,58.325,53.384,40.500,0.2269,0.2104
613,06/11/19 09:00:01 PM,56.685,41.322,69.400,0.2262,0.2109
614,06/11/19 10:00:01 PM,55.038,40.951,70.200,0.2269,0.2109
615,06/11/19 11:00:01 PM,53.515,38.557,72.200,0.2262,0.2112
616,06/12/19 12:00:01 AM,52.072,34.957,81.600,0.2266,0.2117
617,06/12/19 01:00:01 AM,50.664,32.940,87.800,0.2269,0.2117
618,06/12/19 02:00:01 AM,49.338,31.239,91.700,0.2266,0.2117
619,06/12/19 03:00:01 AM,48.182,31.289,92.200,0.2266,0.2126
620,06/12/19 04:00:01 AM,47.109,29.917,92.700,0.2266,0.2126
621,06/12/19 05:00:01 AM,46.166,30.276,93.100,0.2269,0.2126
622,06/12/19 06:00:01 AM,45.307,29.559,94.300,0.2269,0.2126
623,06/12/19 07:00:01 AM,44.582,31.239,95.100,0.2274,0.2131
624,06/12/19 08:00:01 AM,44.719,54.516,60.300,0.2274,0.2131
625,06/12/19 09:00:01 AM,46.211,64.117,44.000,0.2274,0.2131
626,06/12/19 10:00:01 AM,48.315,63.176,42.500,0.2266,0.2122
627,06/12/19 11:00:01 AM,51.017,65.829,40.800,0.2257,0.2112
628,06/12/19 12:00:01 PM,54.430,66.429,38.700,0.2249,0.2104
629,06/12/19 01:00:01 PM,58.455,67.500,40.000,0.2237,0.2092
630,06/12/19 02:00:01 PM,62.447,70.029,37.100,0.2232,0.2083
631,06/12/19 03:00:01 PM,64.589,71.834,31.300,0.2219,0.2070
632,06/12/19 04:00:01 PM,64.589,69.213,34.100,0.2216,0.2061
633,06/12/19 05:00:01 PM,64.161,65.872,37.500,0.2211,0.2056
634,06/12/19 06:00:01 PM,63.347,68.356,38.000,0.2211,0.2061
635,06/12/19 07:00:01 PM,62.276,60.517,43.900,0.2211,0.2061
636,06/12/19 08:00:01 PM,60.904,50.533,66.800,0.2211,0.2056
637,06/12/19 09:00:01 PM,59.185,44.445,76.600,0.2211,0.2061
638,06/12/19 10:00:01 PM,57.463,41.463,84.900,0.2211,0.2064
639,06/12/19 11:00:01 PM,55.906,40.345,82.600,0.2208,0.2070
640,06/13/19 12:00:01 AM,54.473,38.179,87.600,0.2208,0.2073
641,06/13/19 01:00:01 AM,53.078,35.733,89.100,0.2216,0.2073
642,06/13/19 02:00:01 AM,51.721,34.320,89.900,0.2211,0.2078
643,06/13/19 03:00:01 AM,50.488,32.790,92.600,0.2211,0.2078
644,06/13/19 04:00:01 AM,49.294,32.491,93.200,0.2211,0.2078
645,06/13/19 05:00:01 AM,48.315,31.791,95.400,0.2211,0.2083
646,06/13/19 06:00:01 AM,47.334,31.743,96.200,0.2216,0.2083
647,06/13/19 07:00:01 AM,46.616,33.681,95.000,0.2216,0.2087
648,06/13/19 08:00:01 AM,46.706,53.733,63.500,0.2219,0.2092
649,06/13/19 09:00:01 AM,48.049,63.604,46.400,0.2216,0.2087
650,06/13/19 10:00:01 AM,50.400,67.199,41.600,0.2208,0.2078
651,06/13/19 11:00:01 AM,53.209,69.042,38.000,0.2198,0.2064
652,06/13/19 12:00:01 PM,56.383,69.427,33.200,0.2185,0.2056
653,06/13/19 01:00:01 PM,60.217,69.771,31.200,0.2177,0.2047
654,06/13/19 02:00:01 PM,63.903,71.620,33.300,0.2174,0.2035
655,06/13/19 03:00:01 PM,64.803,65.574,37.700,0.2161,0.2026
656,06/13/19 04:00:01 PM,64.503,73.990,26.900,0.2156,0.2012
657,06/13/19 05:00:01 PM,64.760,73.083,28.400,0.2153,0.2008
658,06/13/19 06:00:01 PM,64.375,64.803,34.800,0.2153,0.2003
659,06/13/19 07:00:01 PM,62.875,56.858,41.500,0.2143,0.2003
660,06/13/19 08:00:01 PM,60.991,51.852,56.600,0.2143,0.2008
661,06/13/19 09:00:01 PM,59.142,49.383,65.300,0.2143,0.2008
662,06/13/19 10:00:01 PM,57.376,44.445,84.800,0.2143,0.2012
663,06/13/19 11:00:01 PM,55.863,40.485,94.700,0.2164,0.2026
664,06/14/19 12:00:01 AM,54.561,36.554,96.200,0.2161,0.2017
665,06/14/19 01:00:01 AM,53.166,36.169,97.500,0.2164,0.2020
666,06/14/19 02:00:01 AM,52.029,34.761,97.700,0.2169,0.2026
667,06/14/19 03:00:01 AM,50.886,35.638,98.300,0.2169,0.2026
668,06/14/19 04:00:01 AM,50.180,37.846,98.400,0.2169,0.2026
669,06/14/19 05:00:01 AM,49.561,37.513,97.100,0.2174,0.2029
670,06/14/19 06:00:01 AM,48.762,33.386,98.200,0.2174,0.2035
671,06/14/19 07:00:01 AM,47.871,34.419,98.600,0.2174,0.2035
672,06/14/19 08:00:01 AM,47.871,52.597,74.500,0.2174,0.2029
673,06/14/19 09:00:01 AM,49.294,58.669,60.300,0.2169,0.2029
674,06/14/19 10:00:01 AM,51.370,64.845,57.500,0.2161,0.2026
675,06/14/19 11:00:01 AM,54.300,65.145,44.700,0.2156,0.2017
676,06/14/19 12:00:01 PM,56.165,61.419,45.800,0.2143,0.2012
677,06/14/19 01:00:01 PM,58.152,67.627,38.200,0.2139,0.1999
678,06/14/19 02:00:01 PM,60.303,69.685,35.300,0.2131,0.1990
679,06/14/19 03:00:01 PM,62.276,68.142,31.500,0.2122,0.1976
680,06/14/19 04:00:01 PM,62.577,63.862,30.300,0.2112,0.1972
681,06/14/19 05:00:01 PM,61.891,61.848,40.100,0.2112,0.1967
682,06/14/19 06:00:01 PM,61.248,60.003,32.100,0.2104,0.1963
683,06/14/19 07:00:01 PM,59.959,59.056,34.400,0.2100,0.1963
684,06/14/19 08:00:01 PM,58.541,53.820,43.100,0.2100,0.1967
685,06/14/19 09:00:01 PM,57.031,50.797,53.600,0.2100,0.1972
686,06/14/19 10:00:01 PM,55.602,39.877,79.300,0.2100,0.1976
687,06/14/19 11:00:01 PM,54.255,44.764,65.500,0.2100,0.1976
688,06/15/19 12:00:01 AM,52.992,44.946,64.700,0.2104,0.1981
689,06/15/19 01:00:01 AM,51.895,36.459,83.900,0.2104,0.1981
690,06/15/19 02:00:01 AM,50.929,38.226,85.900,0.2104,0.1981
691,06/15/19 03:00:01 AM,50.002,33.534,89.800,0.2104,0.1985
692,06/15/19 04:00:01 AM,48.850,32.392,94.700,0.2104,0.1990
693,06/15/19 05:00:01 AM,47.871,30.529,95.700,0.2109,0.1990
694,06/15/19 06:00:01 AM,46.886,30.783,95.400,0.2109,0.1990
695,06/15/19 07:00:01 AM,46.166,33.138,95.200,0.2109,0.1994
696,06/15/19 08:00:01 AM,46.526,52.772,63.800,0.2117,0.1994
697,06/15/19 09:00:01 AM,48.137,58.971,51.200,0.2109,0.1990
698,06/15/19 10:00:01 AM,50.268,58.152,50.600,0.2104,0.1976
699,06/15/19 11:00:01 AM,52.160,63.005,48.400,0.2095,0.1967
700,06/15/19 12:00:01 PM,54.516,62.447,42.000,0.2087,0.1948
701,06/15/19 01:00:01 PM,57.333,67.372,43.300,0.2078,0.1935
702,06/15/19 02:00:01 PM,60.046,67.158,41.100,0.2070,0.1923
703,06/15/19 03:00:01 PM,62.362,67.714,38.000,0.2056,0.1908
704,06/15/19 04:00:01 PM,62.704,66.472,39.500,0.2052,0.1898
