Plot Title: 20290165_C2,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
,10/11/18 7:00,0.2736,0.102,36.651
,10/11/18 8:00,0.2736,0.102,36.603
,10/11/18 9:00,0.2736,0.1025,36.603
,10/11/18 10:00,0.2739,0.1031,36.554
,10/11/18 11:00,0.2743,0.1031,36.505
,10/11/18 12:00,0.2746,0.1031,36.505
,10/11/18 13:00,0.2749,0.1036,36.459
,10/11/18 14:00,0.2753,0.1036,36.41
,10/11/18 15:00,0.2759,0.1036,36.361
,10/11/18 16:00,0.2766,0.1042,36.361
,10/11/18 17:00,0.2766,0.1047,36.313
,10/11/18 18:00,0.277,0.1047,36.266
,10/11/18 19:00,0.2773,0.1053,36.217
,10/11/18 20:00,0.278,0.1053,36.169
,10/11/18 21:00,0.278,0.1058,36.12
,10/11/18 22:00,0.2783,0.1064,36.072
,10/11/18 23:00,0.2786,0.1064,36.072
,10/12/18 0:00,0.279,0.1069,36.025
,10/12/18 1:00,0.2793,0.1069,35.976
,10/12/18 2:00,0.2793,0.1069,35.928
,10/12/18 3:00,0.2793,0.1075,35.928
,10/12/18 4:00,0.28,0.108,35.879
,10/12/18 5:00,0.28,0.108,35.879
,10/12/18 6:00,0.2803,0.1075,35.83
,10/12/18 7:00,0.2803,0.108,35.83
,10/12/18 8:00,0.2806,0.108,35.83
,10/12/18 9:00,0.281,0.1085,35.782
,10/12/18 10:00,0.2813,0.1085,35.782
,10/12/18 11:00,0.281,0.1091,35.733
,10/12/18 12:00,0.2817,0.1091,35.733
,10/12/18 13:00,0.2813,0.1091,35.733
,10/12/18 14:00,0.2817,0.1096,35.685
,10/12/18 15:00,0.2824,0.1096,35.685
,10/12/18 16:00,0.2824,0.1101,35.685
,10/12/18 17:00,0.2827,0.1101,35.638
,10/12/18 18:00,0.2834,0.1107,35.638
,10/12/18 19:00,0.2834,0.1107,35.589
,10/12/18 20:00,0.2834,0.1112,35.589
,10/12/18 21:00,0.284,0.1112,35.589
,10/12/18 22:00,0.284,0.1117,35.541
,10/12/18 23:00,0.2844,0.1117,35.541
,10/13/18 0:00,0.2847,0.1117,35.541
,10/13/18 1:00,0.285,0.1117,35.541
,10/13/18 2:00,0.2844,0.1122,35.492
,10/13/18 3:00,0.285,0.1122,35.492
,10/13/18 4:00,0.285,0.1128,35.492
,10/13/18 5:00,0.2847,0.1128,35.492
,10/13/18 6:00,0.2847,0.1122,35.443
,10/13/18 7:00,0.285,0.1122,35.443
,10/13/18 8:00,0.285,0.1133,35.443
,10/13/18 9:00,0.285,0.1133,35.395
,10/13/18 10:00,0.2853,0.1138,35.395
,10/13/18 11:00,0.2853,0.1138,35.346
,10/13/18 12:00,0.2857,0.1138,35.346
,10/13/18 13:00,0.2857,0.1138,35.346
,10/13/18 14:00,0.2857,0.1138,35.346
,10/13/18 15:00,0.2864,0.1143,35.346
,10/13/18 16:00,0.2864,0.1143,35.298
,10/13/18 17:00,0.2864,0.1148,35.298
,10/13/18 18:00,0.2871,0.1148,35.298
,10/13/18 19:00,0.2874,0.1153,35.298
,10/13/18 20:00,0.2874,0.1153,35.249
,10/13/18 21:00,0.2874,0.1159,35.249
,10/13/18 22:00,0.2881,0.1159,35.2
,10/13/18 23:00,0.2877,0.1164,35.2
,10/14/18 0:00,0.2881,0.1164,35.152
,10/14/18 1:00,0.2881,0.1169,35.152
,10/14/18 2:00,0.2884,0.1169,35.152
,10/14/18 3:00,0.2887,0.1174,35.152
,10/14/18 4:00,0.2887,0.1179,35.103
,10/14/18 5:00,0.2887,0.1179,35.103
,10/14/18 6:00,0.2887,0.1179,35.103
,10/14/18 7:00,0.2895,0.1184,35.103
,10/14/18 8:00,0.289,0.1184,35.103
,10/14/18 9:00,0.2895,0.1184,35.103
,10/14/18 10:00,0.2895,0.1189,35.103
,10/14/18 11:00,0.2895,0.1189,35.103
,10/14/18 12:00,0.2898,0.1194,35.103
,10/14/18 13:00,0.2898,0.1194,35.103
,10/14/18 14:00,0.2898,0.1199,35.103
,10/14/18 15:00,0.2901,0.1204,35.103
,10/14/18 16:00,0.2901,0.1204,35.103
,10/14/18 17:00,0.2904,0.1204,35.103
,10/14/18 18:00,0.2904,0.1209,35.055
,10/14/18 19:00,0.2904,0.1214,35.055
,10/14/18 20:00,0.2911,0.1214,35.055
,10/14/18 21:00,0.2911,0.1214,35.055
,10/14/18 22:00,0.2911,0.1219,35.006
,10/14/18 23:00,0.2911,0.1219,35.006
,10/15/18 0:00,0.2914,0.1219,35.006
,10/15/18 1:00,0.2911,0.1214,35.006
,10/15/18 2:00,0.2914,0.1219,35.006
,10/15/18 3:00,0.2914,0.1224,34.957
,10/15/18 4:00,0.2908,0.1229,34.957
,10/15/18 5:00,0.2911,0.1229,34.907
,10/15/18 6:00,0.2908,0.1237,34.858
,10/15/18 7:00,0.2908,0.1237,34.81
,10/15/18 8:00,0.2904,0.1237,34.761
,10/15/18 9:00,0.2904,0.1237,34.664
,10/15/18 10:00,0.2898,0.1242,34.615
,10/15/18 11:00,0.2904,0.1242,34.565
,10/15/18 12:00,0.2904,0.1246,34.516
,10/15/18 13:00,0.2908,0.1251,34.468
,10/15/18 14:00,0.2908,0.1251,34.419
