Plot Title: 20393604_SM_A_C1_ctrl,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20393604, SEN S/N: 20391817, LBL: C1_R)","Water Content, m³/m³ (LGR S/N: 20393604, SEN S/N: 20399028, LBL: C1_R)"
1311,8/8/18 3:00,53.209,0.0509
1312,8/8/18 4:00,52.203,0.0509
1313,8/8/18 5:00,51.237,0.0509
1314,8/8/18 6:00,50.311,0.0501
1315,8/8/18 7:00,49.561,0.0494
1316,8/8/18 8:00,49.204,0.0494
1317,8/8/18 9:00,49.782,0.0462
1318,8/8/18 10:00,51.458,0.0501
1319,8/8/18 11:00,54.473,0.0501
1320,8/8/18 12:00,58.498,0.0494
1321,8/8/18 13:00,62.577,0.049
1322,8/8/18 14:00,66.043,0.0462
1323,8/8/18 15:00,68.013,0.047
1324,8/8/18 16:00,68.657,0.0501
1325,8/8/18 17:00,68.313,0.0494
1326,8/8/18 18:00,67.329,0.049
1327,8/8/18 19:00,65.872,0.047
1328,8/8/18 20:00,64.161,0.0462
1329,8/8/18 21:00,62.447,0.0446
1330,8/8/18 22:00,60.818,0.0442
1331,8/8/18 23:00,59.358,0.0442
1332,8/9/18 0:00,57.893,0.0425
1333,8/9/18 1:00,56.512,0.0425
1334,8/9/18 2:00,55.256,0.0421
1335,8/9/18 3:00,54.3,0.0413
1336,8/9/18 4:00,53.427,0.0413
1337,8/9/18 5:00,52.641,0.0413
1338,8/9/18 6:00,51.895,0.0413
1339,8/9/18 7:00,51.193,0.0413
1340,8/9/18 8:00,50.929,0.0405
1341,8/9/18 9:00,51.458,0.0413
1342,8/9/18 10:00,53.121,0.0421
1343,8/9/18 11:00,56.122,0.0375
1344,8/9/18 12:00,60.217,0.0384
1345,8/9/18 13:00,64.033,0.0392
1346,8/9/18 14:00,67.028,0.0434
1347,8/9/18 15:00,68.614,0.0405
1348,8/9/18 16:00,68.527,0.0434
1349,8/9/18 17:00,68.443,0.0442
1350,8/9/18 18:00,67.971,0.0421
1351,8/9/18 19:00,66.9,0.0363
1352,8/9/18 20:00,65.444,0.0384
1353,8/9/18 21:00,63.862,0.0384
1354,8/9/18 22:00,62.191,0.0332
1355,8/9/18 23:00,60.647,0.0363
1356,8/10/18 0:00,59.272,0.0371
1357,8/10/18 1:00,58.023,0.0363
1358,8/10/18 2:00,57.031,0.0341
1359,8/10/18 3:00,56.165,0.0319
1360,8/10/18 4:00,55.213,0.0354
1361,8/10/18 5:00,54.343,0.0354
1362,8/10/18 6:00,53.472,0.0354
1363,8/10/18 7:00,52.686,0.031
1364,8/10/18 8:00,52.335,0.0363
1365,8/10/18 9:00,52.86,0.0363
1366,8/10/18 10:00,54.473,0.0375
1367,8/10/18 11:00,56.815,0.0371
1368,8/10/18 12:00,59.702,0.0375
1369,8/10/18 13:00,61.848,0.0375
1370,8/10/18 14:00,64.888,0.0384
1371,8/10/18 15:00,66.686,0.0392
1372,8/10/18 16:00,66.772,0.0384
1373,8/10/18 17:00,66.13,0.0371
1374,8/10/18 18:00,65.359,0.0371
1375,8/10/18 19:00,64.459,0.0363
1376,8/10/18 20:00,63.133,0.031
1377,8/10/18 21:00,61.804,0.0306
1378,8/10/18 22:00,60.474,0.0341
1379,8/10/18 23:00,59.014,0.0332
1380,8/11/18 0:00,57.679,0.0341
1381,8/11/18 1:00,56.426,0.0332
1382,8/11/18 2:00,55.299,0.0328
1383,8/11/18 3:00,54.169,0.0283
1384,8/11/18 4:00,53.166,0.0328
1385,8/11/18 5:00,52.203,0.0274
1386,8/11/18 6:00,51.193,0.031
1387,8/11/18 7:00,50.223,0.0319
1388,8/11/18 8:00,49.737,0.0319
1389,8/11/18 9:00,50.4,0.0328
1390,8/11/18 10:00,52.335,0.0341
1391,8/11/18 11:00,55.863,0.035
1392,8/11/18 12:00,60.217,0.035
1393,8/11/18 13:00,63.347,0.0341
1394,8/11/18 14:00,64.632,0.035
1395,8/11/18 15:00,66.385,0.0363
1396,8/11/18 16:00,67.114,0.0363
1397,8/11/18 17:00,66.643,0.0363
1398,8/11/18 18:00,65.658,0.0341
1399,8/11/18 19:00,64.418,0.0297
1400,8/11/18 20:00,63.219,0.0288
1401,8/11/18 21:00,61.804,0.0319
1402,8/11/18 22:00,60.217,0.0283
1403,8/11/18 23:00,58.798,0.031
1404,8/12/18 0:00,57.592,0.0306
1405,8/12/18 1:00,56.469,0.0306
1406,8/12/18 2:00,55.386,0.0306
1407,8/12/18 3:00,54.387,0.0306
1408,8/12/18 4:00,53.427,0.0288
1409,8/12/18 5:00,52.509,0.0297
1410,8/12/18 6:00,51.544,0.0297
1411,8/12/18 7:00,50.664,0.0288
1412,8/12/18 8:00,50.445,0.0297
1413,8/12/18 9:00,51.237,0.031
1414,8/12/18 10:00,53.166,0.0319
1415,8/12/18 11:00,56.556,0.0328
1416,8/12/18 12:00,60.948,0.0332
1417,8/12/18 13:00,65.273,0.0332
1418,8/12/18 14:00,67.928,0.0328
1419,8/12/18 15:00,69.643,0.0354
1420,8/12/18 16:00,70.329,0.0363
1421,8/12/18 17:00,69.728,0.0341
1422,8/12/18 18:00,68.313,0.0288
1423,8/12/18 19:00,66.558,0.0319
1424,8/12/18 20:00,64.76,0.0306
1425,8/12/18 21:00,63.133,0.0297
1426,8/12/18 22:00,61.72,0.0288
1427,8/12/18 23:00,60.26,0.0283
1428,8/13/18 0:00,58.842,0.0283
1429,8/13/18 1:00,57.636,0.0247
1430,8/13/18 2:00,56.469,0.0274
1431,8/13/18 3:00,55.386,0.0274
1432,8/13/18 4:00,54.43,0.027
1433,8/13/18 5:00,53.559,0.027
1434,8/13/18 6:00,52.729,0.0274
1435,8/13/18 7:00,52.072,0.0238
1436,8/13/18 8:00,51.809,0.0274
1437,8/13/18 9:00,52.466,0.0283
1438,8/13/18 10:00,54.126,0.0288
1439,8/13/18 11:00,57.29,0.0297
1440,8/13/18 12:00,61.547,0.0306
1441,8/13/18 13:00,65.701,0.0306
1442,8/13/18 14:00,68.4,0.0288
1443,8/13/18 15:00,69.6,0.0319
1444,8/13/18 16:00,70.029,0.0319
1445,8/13/18 17:00,69.343,0.0306
1446,8/13/18 18:00,68.099,0.0297
1447,8/13/18 19:00,66.686,0.0252
1448,8/13/18 20:00,65.188,0.0283
1449,8/13/18 21:00,63.689,0.027
1450,8/13/18 22:00,62.276,0.0274
1451,8/13/18 23:00,61.075,0.0274
1452,8/14/18 0:00,59.83,0.027
1453,8/14/18 1:00,58.498,0.0261
1454,8/14/18 2:00,57.29,0.0252
1455,8/14/18 3:00,56.165,0.0252
1456,8/14/18 4:00,55.125,0.0247
1457,8/14/18 5:00,54.169,0.0247
1458,8/14/18 6:00,53.209,0.02
1459,8/14/18 7:00,52.378,0.0247
1460,8/14/18 8:00,52.029,0.0252
1461,8/14/18 9:00,52.554,0.0261
1462,8/14/18 10:00,54.3,0.0274
1463,8/14/18 11:00,57.333,0.0283
1464,8/14/18 12:00,60.948,0.0288
1465,8/14/18 13:00,64.589,0.0297
1466,8/14/18 14:00,66.6,0.0288
1467,8/14/18 15:00,66.985,0.0297
1468,8/14/18 16:00,66.643,0.0283
1469,8/14/18 17:00,66.043,0.0288
1470,8/14/18 18:00,65.273,0.0283
1471,8/14/18 19:00,64.204,0.027
1472,8/14/18 20:00,62.919,0.0261
1473,8/14/18 21:00,61.506,0.0261
1474,8/14/18 22:00,60.132,0.0238
1475,8/14/18 23:00,58.669,0.0205
1476,8/15/18 0:00,57.376,0.0247
1477,8/15/18 1:00,56.122,0.0238
1478,8/15/18 2:00,55.038,0.0214
1479,8/15/18 3:00,54.082,0.0238
1480,8/15/18 4:00,53.253,0.0205
1481,8/15/18 5:00,52.509,0.0238
1482,8/15/18 6:00,51.721,0.0238
1483,8/15/18 7:00,51.105,0.0238
1484,8/15/18 8:00,50.929,0.02
1485,8/15/18 9:00,51.678,0.0252
1486,8/15/18 10:00,53.427,0.0261
1487,8/15/18 11:00,55.819,0.027
1488,8/15/18 12:00,58.541,0.027
1489,8/15/18 13:00,60.733,0.0261
1490,8/15/18 14:00,63.048,0.027
1491,8/15/18 15:00,64.204,0.0261
1492,8/15/18 16:00,64.418,0.0238
1493,8/15/18 17:00,64.288,0.0274
1494,8/15/18 18:00,63.775,0.027
1495,8/15/18 19:00,62.791,0.0261
1496,8/15/18 20:00,61.633,0.0252
1497,8/15/18 21:00,60.303,0.0205
1498,8/15/18 22:00,58.842,0.0238
1499,8/15/18 23:00,57.463,0.0228
1500,8/16/18 0:00,56.208,0.0228
1501,8/16/18 1:00,55.125,0.0228
1502,8/16/18 2:00,54.3,0.0228
1503,8/16/18 3:00,53.645,0.0238
1504,8/16/18 4:00,52.947,0.0228
1505,8/16/18 5:00,52.16,0.0228
1506,8/16/18 6:00,51.633,0.0228
1507,8/16/18 7:00,51.325,0.0228
1508,8/16/18 8:00,51.325,0.0238
1509,8/16/18 9:00,51.764,0.0238
1510,8/16/18 10:00,52.947,0.0252
1511,8/16/18 11:00,55.213,0.0261
1512,8/16/18 12:00,57.204,0.0261
1513,8/16/18 13:00,59.142,0.0261
1514,8/16/18 14:00,59.788,0.027
1515,8/16/18 15:00,60.046,0.0274
1516,8/16/18 16:00,61.075,0.0261
1517,8/16/18 17:00,61.075,0.027
1518,8/16/18 18:00,60.517,0.0261
1519,8/16/18 19:00,59.616,0.0247
1520,8/16/18 20:00,58.411,0.0238
1521,8/16/18 21:00,57.074,0.0319
1522,8/16/18 22:00,55.647,0.0413
1523,8/16/18 23:00,54.561,0.0421
1524,8/17/18 0:00,53.559,0.0425
1525,8/17/18 1:00,52.466,0.0421
1526,8/17/18 2:00,51.458,0.0421
1527,8/17/18 3:00,50.576,0.0421
1528,8/17/18 4:00,49.692,0.0421
1529,8/17/18 5:00,48.938,0.0421
1530,8/17/18 6:00,48.182,0.0413
1531,8/17/18 7:00,47.557,0.0413
1532,8/17/18 8:00,47.334,0.0413
1533,8/17/18 9:00,48.094,0.0425
1534,8/17/18 10:00,50.268,0.0442
1535,8/17/18 11:00,53.253,0.0442
1536,8/17/18 12:00,56.815,0.049
1537,8/17/18 13:00,60.818,0.0442
1538,8/17/18 14:00,63.176,0.0474
1539,8/17/18 15:00,64.117,0.0474
1540,8/17/18 16:00,63.219,0.0442
1541,8/17/18 17:00,62.319,0.0446
1542,8/17/18 18:00,61.419,0.0442
1543,8/17/18 19:00,60.303,0.0425
1544,8/17/18 20:00,59.185,0.0421
1545,8/17/18 21:00,57.979,0.0413
1546,8/17/18 22:00,56.556,0.0405
1547,8/17/18 23:00,55.256,0.0405
1548,8/18/18 0:00,54.082,0.0405
1549,8/18/18 1:00,52.992,0.0401
1550,8/18/18 2:00,51.984,0.0392
1551,8/18/18 3:00,51.062,0.0384
1552,8/18/18 4:00,50.135,0.0384
1553,8/18/18 5:00,49.338,0.0384
1554,8/18/18 6:00,48.895,0.0375
1555,8/18/18 7:00,48.45,0.0392
1556,8/18/18 8:00,48.137,0.0425
1557,8/18/18 9:00,47.959,0.0562
1558,8/18/18 10:00,47.736,0.0678
1559,8/18/18 11:00,47.826,0.0671
1560,8/18/18 12:00,49.87,0.0678
1561,8/18/18 13:00,52.597,0.0678
1562,8/18/18 14:00,56.642,0.0684
1563,8/18/18 15:00,60.046,0.0691
1564,8/18/18 16:00,61.376,0.0671
1565,8/18/18 17:00,61.333,0.0702
1566,8/18/18 18:00,60.604,0.0646
1567,8/18/18 19:00,59.529,0.0671
1568,8/18/18 20:00,58.109,0.0632
1569,8/18/18 21:00,56.426,0.0628
1570,8/18/18 22:00,54.909,0.0671
1571,8/18/18 23:00,53.559,0.0664
1572,8/19/18 0:00,52.378,0.0664
1573,8/19/18 1:00,51.37,0.0664
1574,8/19/18 2:00,50.4,0.0607
1575,8/19/18 3:00,49.471,0.0599
1576,8/19/18 4:00,48.493,0.0599
1577,8/19/18 5:00,47.602,0.0596
1578,8/19/18 6:00,46.706,0.0596
1579,8/19/18 7:00,45.851,0.0596
1580,8/19/18 8:00,45.307,0.0596
1581,8/19/18 9:00,45.714,0.0646
1582,8/19/18 10:00,47.289,0.0628
1583,8/19/18 11:00,50.4,0.0596
1584,8/19/18 12:00,54.43,0.0646
1585,8/19/18 13:00,58.498,0.0599
1586,8/19/18 14:00,61.72,0.0646
1587,8/19/18 15:00,63.347,0.0632
1588,8/19/18 16:00,63.219,0.0628
1589,8/19/18 17:00,62.233,0.0621
1590,8/19/18 18:00,61.119,0.057
1591,8/19/18 19:00,59.745,0.0607
1592,8/19/18 20:00,58.195,0.0596
1593,8/19/18 21:00,56.599,0.0596
1594,8/19/18 22:00,54.995,0.0588
1595,8/19/18 23:00,53.515,0.0581
1596,8/20/18 0:00,52.16,0.0574
1597,8/20/18 1:00,50.886,0.0562
1598,8/20/18 2:00,49.692,0.0521
1599,8/20/18 3:00,48.538,0.0562
1600,8/20/18 4:00,47.512,0.0509
1601,8/20/18 5:00,46.571,0.0562
1602,8/20/18 6:00,45.669,0.0501
1603,8/20/18 7:00,44.901,0.0555
1604,8/20/18 8:00,44.492,0.0521
1605,8/20/18 9:00,44.991,0.0517
1606,8/20/18 10:00,46.841,0.0517
1607,8/20/18 11:00,50.4,0.0562
1608,8/20/18 12:00,55.081,0.0555
1609,8/20/18 13:00,59.745,0.0555
1610,8/20/18 14:00,63.775,0.0547
1611,8/20/18 15:00,66.173,0.0555
1612,8/20/18 16:00,66.385,0.0547
1613,8/20/18 17:00,65.872,0.0536
1614,8/20/18 18:00,64.803,0.0521
1615,8/20/18 19:00,63.133,0.0517
1616,8/20/18 20:00,61.419,0.0501
1617,8/20/18 21:00,59.659,0.0494
1618,8/20/18 22:00,58.109,0.049
1619,8/20/18 23:00,56.685,0.0482
1620,8/21/18 0:00,55.472,0.0434
1621,8/21/18 1:00,54.516,0.0434
1622,8/21/18 2:00,53.82,0.0425
1623,8/21/18 3:00,53.166,0.0425
1624,8/21/18 4:00,52.423,0.0421
1625,8/21/18 5:00,51.764,0.0425
1626,8/21/18 6:00,51.282,0.0413
1627,8/21/18 7:00,50.709,0.0413
1628,8/21/18 8:00,50.268,0.0421
1629,8/21/18 9:00,50.533,0.0413
1630,8/21/18 10:00,51.633,0.0421
1631,8/21/18 11:00,53.298,0.0474
1632,8/21/18 12:00,54.909,0.0421
1633,8/21/18 13:00,57.204,0.047
1634,8/21/18 14:00,59.572,0.0421
1635,8/21/18 15:00,59.358,0.0434
1636,8/21/18 16:00,57.204,0.0494
1637,8/21/18 17:00,57.031,0.0509
1638,8/21/18 18:00,56.34,0.0555
1639,8/21/18 19:00,54.473,0.0869
1640,8/21/18 20:00,52.029,0.0943
1641,8/21/18 21:00,51.148,0.0963
1642,8/21/18 22:00,50.709,0.0969
1643,8/21/18 23:00,50.311,0.0986
1644,8/22/18 0:00,49.914,0.1036
1645,8/22/18 1:00,49.516,0.1096
1646,8/22/18 2:00,49.116,0.1128
1647,8/22/18 3:00,48.717,0.1199
1648,8/22/18 4:00,48.36,0.1209
1649,8/22/18 5:00,48.094,0.1266
1650,8/22/18 6:00,47.781,0.129
1651,8/22/18 7:00,47.467,0.1357
1652,8/22/18 8:00,47.199,0.1421
1653,8/22/18 9:00,47.064,0.1441
1654,8/22/18 10:00,47.422,0.1446
1655,8/22/18 11:00,47.736,0.1421
1656,8/22/18 12:00,47.959,0.1425
1657,8/22/18 13:00,48.405,0.1455
1658,8/22/18 14:00,49.338,0.1466
1659,8/22/18 15:00,50.576,0.145
1660,8/22/18 16:00,51.193,0.145
1661,8/22/18 17:00,51.852,0.1455
1662,8/22/18 18:00,52.203,0.145
1663,8/22/18 19:00,52.072,0.1441
1664,8/22/18 20:00,51.633,0.1446
1665,8/22/18 21:00,51.062,0.1446
1666,8/22/18 22:00,50.488,0.1446
1667,8/22/18 23:00,49.959,0.1466
1668,8/23/18 0:00,49.471,0.1421
1669,8/23/18 1:00,49.073,0.1416
1670,8/23/18 2:00,48.672,0.1459
1671,8/23/18 3:00,48.315,0.1475
1672,8/23/18 4:00,47.959,0.1459
1673,8/23/18 5:00,47.602,0.1466
1674,8/23/18 6:00,47.334,0.1466
1675,8/23/18 7:00,46.751,0.1514
1676,8/23/18 8:00,45.761,0.1558
1677,8/23/18 9:00,45.217,0.157
1678,8/23/18 10:00,46.166,0.1581
1679,8/23/18 11:00,49.161,0.157
1680,8/23/18 12:00,53.298,0.1566
1681,8/23/18 13:00,57.247,0.1532
1682,8/23/18 14:00,60.046,0.1551
1683,8/23/18 15:00,61.419,0.1538
1684,8/23/18 16:00,61.547,0.1542
1685,8/23/18 17:00,60.775,0.1508
1686,8/23/18 18:00,59.315,0.1519
1687,8/23/18 19:00,57.936,0.1514
1688,8/23/18 20:00,56.512,0.1514
1689,8/23/18 21:00,54.995,0.1519
1690,8/23/18 22:00,53.472,0.1523
1691,8/23/18 23:00,52.072,0.1527
1692,8/24/18 0:00,50.841,0.1527
1693,8/24/18 1:00,49.737,0.1532
1694,8/24/18 2:00,48.762,0.1558
1695,8/24/18 3:00,47.914,0.1532
1696,8/24/18 4:00,47.109,0.1538
1697,8/24/18 5:00,46.346,0.1538
1698,8/24/18 6:00,45.669,0.1542
1699,8/24/18 7:00,45.036,0.1542
1700,8/24/18 8:00,44.537,0.1547
1701,8/24/18 9:00,44.674,0.1547
1702,8/24/18 10:00,46.076,0.1581
1703,8/24/18 11:00,49.116,0.157
1704,8/24/18 12:00,52.992,0.1562
1705,8/24/18 13:00,56.251,0.1547
1706,8/24/18 14:00,58.541,0.1542
1707,8/24/18 15:00,60.69,0.1519
1708,8/24/18 16:00,61.462,0.1508
1709,8/24/18 17:00,60.904,0.1503
1710,8/24/18 18:00,60.046,0.1446
1711,8/24/18 19:00,58.842,0.1441
1712,8/24/18 20:00,57.42,0.1441
1713,8/24/18 21:00,55.992,0.1446
1714,8/24/18 22:00,54.561,0.1446
1715,8/24/18 23:00,53.384,0.1455
1716,8/25/18 0:00,52.291,0.1455
1717,8/25/18 1:00,51.325,0.1459
1718,8/25/18 2:00,50.576,0.1455
1719,8/25/18 3:00,49.825,0.1455
1720,8/25/18 4:00,49.028,0.1459
1721,8/25/18 5:00,48.315,0.1459
1722,8/25/18 6:00,47.602,0.1459
1723,8/25/18 7:00,46.974,0.1459
1724,8/25/18 8:00,46.661,0.147
1725,8/25/18 9:00,46.931,0.1523
1726,8/25/18 10:00,48.004,0.1514
1727,8/25/18 11:00,50.18,0.1508
1728,8/25/18 12:00,52.817,0.1455
1729,8/25/18 13:00,55.906,0.1475
1730,8/25/18 14:00,58.582,0.1405
1731,8/25/18 15:00,60.174,0.1446
1732,8/25/18 16:00,60.904,0.1441
1733,8/25/18 17:00,60.303,0.143
1734,8/25/18 18:00,59.099,0.1352
1735,8/25/18 19:00,57.592,0.1361
1736,8/25/18 20:00,56.34,0.1366
1737,8/25/18 21:00,55.168,0.137
1738,8/25/18 22:00,54.212,0.1375
1739,8/25/18 23:00,53.341,0.1382
1740,8/26/18 0:00,52.554,0.1382
1741,8/26/18 1:00,51.809,0.1382
1742,8/26/18 2:00,51.105,0.1382
1743,8/26/18 3:00,50.4,0.1375
1744,8/26/18 4:00,49.87,0.1382
1745,8/26/18 5:00,49.249,0.1382
1746,8/26/18 6:00,48.493,0.1387
1747,8/26/18 7:00,47.736,0.1387
1748,8/26/18 8:00,47.199,0.1391
1749,8/26/18 9:00,47.512,0.145
1750,8/26/18 10:00,48.895,0.1446
1751,8/26/18 11:00,51.193,0.1434
1752,8/26/18 12:00,55.168,0.1421
1753,8/26/18 13:00,59.099,0.14
1754,8/26/18 14:00,61.761,0.1382
1755,8/26/18 15:00,63.561,0.1302
1756,8/26/18 16:00,64.161,0.1281
1757,8/26/18 17:00,63.648,0.1342
1758,8/26/18 18:00,62.704,0.1271
1759,8/26/18 19:00,61.29,0.1266
1760,8/26/18 20:00,59.702,0.1335
1761,8/26/18 21:00,58.195,0.1302
1762,8/26/18 22:00,55.992,0.1352
1763,8/26/18 23:00,54.43,0.1405
1764,8/27/18 0:00,53.298,0.1425
1765,8/27/18 1:00,52.423,0.143
1766,8/27/18 2:00,51.809,0.143
1767,8/27/18 3:00,51.282,0.14
1768,8/27/18 4:00,50.797,0.1446
1769,8/27/18 5:00,50.311,0.145
1770,8/27/18 6:00,49.914,0.145
1771,8/27/18 7:00,49.561,0.145
1772,8/27/18 8:00,49.204,0.1455
1773,8/27/18 9:00,48.983,0.1455
1774,8/27/18 10:00,49.073,0.1459
1775,8/27/18 11:00,49.959,0.149
1776,8/27/18 12:00,52.072,0.149
1777,8/27/18 13:00,54.473,0.1434
1778,8/27/18 14:00,56.642,0.1416
1779,8/27/18 15:00,58.368,0.1405
1780,8/27/18 16:00,59.014,0.1391
1781,8/27/18 17:00,58.582,0.1416
1782,8/27/18 18:00,57.765,0.1446
1783,8/27/18 19:00,56.728,0.1375
1784,8/27/18 20:00,55.472,0.1434
1785,8/27/18 21:00,54.169,0.1396
1786,8/27/18 22:00,53.035,0.1375
1787,8/27/18 23:00,51.94,0.1441
1788,8/28/18 0:00,50.886,0.1375
1789,8/28/18 1:00,49.825,0.1382
1790,8/28/18 2:00,48.805,0.1446
1791,8/28/18 3:00,47.914,0.1446
1792,8/28/18 4:00,47.064,0.1446
1793,8/28/18 5:00,46.256,0.145
1794,8/28/18 6:00,45.444,0.1416
1795,8/28/18 7:00,44.719,0.1405
1796,8/28/18 8:00,44.263,0.1434
1797,8/28/18 9:00,44.582,0.1446
1798,8/28/18 10:00,46.031,0.1441
1799,8/28/18 11:00,48.895,0.1361
1800,8/28/18 12:00,52.903,0.1405
1801,8/28/18 13:00,56.728,0.1391
1802,8/28/18 14:00,59.486,0.137
1803,8/28/18 15:00,61.248,0.1285
1804,8/28/18 16:00,61.891,0.1331
1805,8/28/18 17:00,61.506,0.129
1806,8/28/18 18:00,60.39,0.1317
1807,8/28/18 19:00,58.755,0.1302
1808,8/28/18 20:00,57.074,0.1317
1809,8/28/18 21:00,55.472,0.1312
1810,8/28/18 22:00,53.908,0.1312
1811,8/28/18 23:00,52.509,0.1307
1812,8/29/18 0:00,51.282,0.1317
1813,8/29/18 1:00,50.135,0.1312
1814,8/29/18 2:00,49.073,0.1312
1815,8/29/18 3:00,48.094,0.1312
1816,8/29/18 4:00,47.199,0.1312
1817,8/29/18 5:00,46.301,0.1317
1818,8/29/18 6:00,45.489,0.1317
1819,8/29/18 7:00,44.764,0.1321
1820,8/29/18 8:00,44.31,0.1261
1821,8/29/18 9:00,44.809,0.1302
1822,8/29/18 10:00,46.481,0.1297
1823,8/29/18 11:00,49.516,0.1276
1824,8/29/18 12:00,53.69,0.1256
1825,8/29/18 13:00,57.85,0.1229
1826,8/29/18 14:00,61.119,0.1219
1827,8/29/18 15:00,63.433,0.1189
1828,8/29/18 16:00,64.288,0.1169
1829,8/29/18 17:00,63.903,0.1153
1830,8/29/18 18:00,62.791,0.1085
1831,8/29/18 19:00,61.333,0.1075
1832,8/29/18 20:00,59.659,0.1133
1833,8/29/18 21:00,58.109,0.1133
1834,8/29/18 22:00,56.685,0.1128
1835,8/29/18 23:00,55.429,0.1138
1836,8/30/18 0:00,54.255,0.1122
1837,8/30/18 1:00,53.121,0.1138
1838,8/30/18 2:00,52.16,0.1143
1839,8/30/18 3:00,51.193,0.1069
1840,8/30/18 4:00,50.268,0.1058
1841,8/30/18 5:00,49.471,0.1133
1842,8/30/18 6:00,48.762,0.1133
1843,8/30/18 7:00,48.137,0.1112
1844,8/30/18 8:00,47.691,0.1047
1845,8/30/18 9:00,48.049,0.1112
1846,8/30/18 10:00,49.204,0.1101
1847,8/30/18 11:00,51.895,0.1085
1848,8/30/18 12:00,55.949,0.1058
1849,8/30/18 13:00,60.174,0.1047
1850,8/30/18 14:00,63.304,0.0961
1851,8/30/18 15:00,65.102,0.1009
1852,8/30/18 16:00,65.403,0.0998
1853,8/30/18 17:00,64.845,0.0992
1854,8/30/18 18:00,63.732,0.0969
1855,8/30/18 19:00,62.191,0.0981
1856,8/30/18 20:00,60.604,0.0981
1857,8/30/18 21:00,59.099,0.0975
1858,8/30/18 22:00,57.549,0.0975
1859,8/30/18 23:00,56.165,0.0969
1860,8/31/18 0:00,55.125,0.0969
1861,8/31/18 1:00,54.169,0.0975
1862,8/31/18 2:00,53.209,0.0975
1863,8/31/18 3:00,52.246,0.0963
1864,8/31/18 4:00,51.282,0.0975
