Plot Title: 20393601_SM_A_A1_ctrl,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20393601, SEN S/N: 20399027, LBL: A1_R)","Temp, °F (LGR S/N: 20393601, SEN S/N: 20399269, LBL: A1_R)"
1958,9/4/18 0:00,-0.0115,47.109
1959,9/4/18 1:00,-0.0097,46.571
1960,9/4/18 2:00,-0.0097,46.121
1961,9/4/18 3:00,-0.0086,45.851
1962,9/4/18 4:00,-0.0086,45.669
1963,9/4/18 5:00,-0.0097,45.489
1964,9/4/18 6:00,-0.0103,45.217
1965,9/4/18 7:00,-0.0103,44.809
1966,9/4/18 8:00,0.0013,45.036
1967,9/4/18 9:00,0.0421,47.512
1968,9/4/18 10:00,0.0375,51.148
1969,9/4/18 11:00,0.0319,53.994
1970,9/4/18 12:00,-0.008,54.255
1971,9/4/18 13:00,0.0341,54.691
1972,9/4/18 14:00,0.0341,55.125
1973,9/4/18 15:00,0.0214,54.212
1974,9/4/18 16:00,0.0252,53.341
1975,9/4/18 17:00,0.0247,52.992
1976,9/4/18 18:00,0.0186,52.597
1977,9/4/18 19:00,0.0029,51.895
1978,9/4/18 20:00,0.0024,51.017
1979,9/4/18 21:00,0.0071,50.047
1980,9/4/18 22:00,0.0081,49.161
1981,9/4/18 23:00,0.0087,48.405
1982,9/5/18 0:00,0.0087,47.781
1983,9/5/18 1:00,0.0087,47.244
1984,9/5/18 2:00,0.0107,46.706
1985,9/5/18 3:00,0.0107,46.301
1986,9/5/18 4:00,0.0127,45.986
1987,9/5/18 5:00,0.0122,45.714
1988,9/5/18 6:00,0.0112,45.489
1989,9/5/18 7:00,0.0228,45.127
1990,9/5/18 8:00,0.0462,44.809
1991,9/5/18 9:00,0.2078,40.532
1992,9/5/18 10:00,0.1321,43.214
1993,9/5/18 11:00,0.1446,43.624
1994,9/5/18 12:00,0.137,43.99
1995,9/5/18 13:00,0.1312,44.856
1996,9/5/18 14:00,0.1281,45.896
1997,9/5/18 15:00,0.1382,46.481
1998,9/5/18 16:00,0.1441,46.526
1999,9/5/18 17:00,0.1523,46.076
2000,9/5/18 18:00,0.1455,46.166
2001,9/5/18 19:00,0.1446,45.941
2002,9/5/18 20:00,0.1446,45.354
2003,9/5/18 21:00,0.143,44.719
2004,9/5/18 22:00,0.1425,44.127
2005,9/5/18 23:00,0.143,43.671
2006,9/6/18 0:00,0.1434,43.259
2007,9/6/18 1:00,0.1425,42.847
2008,9/6/18 2:00,0.1425,42.57
2009,9/6/18 3:00,0.1421,42.386
2010,9/6/18 4:00,0.1421,42.109
2011,9/6/18 5:00,0.1416,41.878
2012,9/6/18 6:00,0.1412,41.601
2013,9/6/18 7:00,0.14,41.416
2014,9/6/18 8:00,0.1357,41.508
2015,9/6/18 9:00,0.1261,42.892
2016,9/6/18 10:00,0.1224,45.217
2017,9/6/18 11:00,0.1164,46.841
2018,9/6/18 12:00,0.1101,48.895
2019,9/6/18 13:00,0.1085,51.413
2020,9/6/18 14:00,0.1069,52.509
2021,9/6/18 15:00,0.1009,52.947
2022,9/6/18 16:00,0.1075,52.947
2023,9/6/18 17:00,0.1112,52.641
2024,9/6/18 18:00,0.1143,52.072
2025,9/6/18 19:00,0.1174,51.458
2026,9/6/18 20:00,0.1042,50.797
2027,9/6/18 21:00,0.1219,49.825
2028,9/6/18 22:00,0.1297,48.805
2029,9/6/18 23:00,0.1312,47.871
2030,9/7/18 0:00,0.1331,46.931
2031,9/7/18 1:00,0.1357,46.121
2032,9/7/18 2:00,0.1302,45.399
2033,9/7/18 3:00,0.1366,44.719
2034,9/7/18 4:00,0.137,44.082
2035,9/7/18 5:00,0.1352,43.534
2036,9/7/18 6:00,0.1375,42.984
2037,9/7/18 7:00,0.1391,42.525
2038,9/7/18 8:00,0.129,42.478
2039,9/7/18 9:00,0.1189,44.627
2040,9/7/18 10:00,0.1096,47.914
2041,9/7/18 11:00,0.1042,51.325
2042,9/7/18 12:00,0.0986,54.343
2043,9/7/18 13:00,0.0963,56.512
2044,9/7/18 14:00,0.0943,57.679
2045,9/7/18 15:00,0.0992,57.636
2046,9/7/18 16:00,0.1003,56.815
2047,9/7/18 17:00,0.1009,55.69
2048,9/7/18 18:00,0.1069,54.516
2049,9/7/18 19:00,0.0857,53.427
2050,9/7/18 20:00,0.0775,52.378
2051,9/7/18 21:00,0.0794,51.282
2052,9/7/18 22:00,0.0803,50.268
2053,9/7/18 23:00,0.0816,49.338
2054,9/8/18 0:00,0.0816,48.45
2055,9/8/18 1:00,0.0835,47.647
2056,9/8/18 2:00,0.0844,46.841
2057,9/8/18 3:00,0.085,46.121
2058,9/8/18 4:00,0.085,45.489
2059,9/8/18 5:00,0.085,44.856
2060,9/8/18 6:00,0.085,44.263
2061,9/8/18 7:00,0.0841,43.763
2062,9/8/18 8:00,0.0986,43.853
2063,9/8/18 9:00,0.0986,46.211
2064,9/8/18 10:00,0.0955,49.692
2065,9/8/18 11:00,0.0797,53.078
2066,9/8/18 12:00,0.0881,55.602
2067,9/8/18 13:00,0.0875,57.247
2068,9/8/18 14:00,0.0887,58.023
2069,9/8/18 15:00,0.085,58.325
2070,9/8/18 16:00,0.0869,58.109
2071,9/8/18 17:00,0.0835,57.463
2072,9/8/18 18:00,0.0961,56.685
2073,9/8/18 19:00,0.0599,55.69
2074,9/8/18 20:00,0.0758,54.648
2075,9/8/18 21:00,0.0981,53.559
2076,9/8/18 22:00,0.0992,52.554
2077,9/8/18 23:00,0.081,51.589
2078,9/9/18 0:00,0.0816,50.841
2079,9/9/18 1:00,0.081,50.268
2080,9/9/18 2:00,0.1009,49.604
2081,9/9/18 3:00,0.1179,48.895
2082,9/9/18 4:00,0.1312,48.094
2083,9/9/18 5:00,0.1425,47.377
2084,9/9/18 6:00,0.1434,46.886
2085,9/9/18 7:00,0.1366,46.436
2086,9/9/18 8:00,0.1276,46.121
2087,9/9/18 9:00,0.1174,47.647
2088,9/9/18 10:00,0.1101,50.4
2089,9/9/18 11:00,0.1112,53.472
2090,9/9/18 12:00,0.1101,56.165
2091,9/9/18 13:00,0.1053,57.936
2092,9/9/18 14:00,0.108,58.712
2093,9/9/18 15:00,0.1069,58.152
2094,9/9/18 16:00,0.1053,57.42
2095,9/9/18 17:00,0.0863,56.642
2096,9/9/18 18:00,0.0869,55.647
2097,9/9/18 19:00,0.0881,54.473
2098,9/9/18 20:00,0.0875,53.253
2099,9/9/18 21:00,0.0887,52.072
2100,9/9/18 22:00,0.0902,50.974
2101,9/9/18 23:00,0.0902,50.002
2102,9/10/18 0:00,0.0926,49.116
2103,9/10/18 1:00,0.1214,48.272
2104,9/10/18 2:00,0.0992,47.512
2105,9/10/18 3:00,0.0961,46.796
2106,9/10/18 4:00,0.0963,46.211
2107,9/10/18 5:00,0.0961,45.669
2108,9/10/18 6:00,0.0943,45.127
2109,9/10/18 7:00,0.0949,44.627
2110,9/10/18 8:00,0.1112,44.719
2111,9/10/18 9:00,0.1014,46.661
2112,9/10/18 10:00,0.1014,48.895
2113,9/10/18 11:00,0.0963,51.984
2114,9/10/18 12:00,0.0725,55.386
2115,9/10/18 13:00,0.0695,57.506
2116,9/10/18 14:00,0.066,58.411
2117,9/10/18 15:00,0.066,58.282
2118,9/10/18 16:00,0.0614,57.85
2119,9/10/18 17:00,0.0596,57.16
2120,9/10/18 18:00,0.0562,56.295
2121,9/10/18 19:00,0.0562,55.342
2122,9/10/18 20:00,0.0562,54.343
2123,9/10/18 21:00,0.0562,53.384
2124,9/10/18 22:00,0.057,52.378
2125,9/10/18 23:00,0.0574,51.37
2126,9/11/18 0:00,0.0562,50.533
2127,9/11/18 1:00,0.0574,49.782
2128,9/11/18 2:00,0.057,48.938
2129,9/11/18 3:00,0.0581,48.137
2130,9/11/18 4:00,0.0581,47.422
2131,9/11/18 5:00,0.0574,46.751
2132,9/11/18 6:00,0.0574,46.121
2133,9/11/18 7:00,0.0596,45.669
2134,9/11/18 8:00,0.0596,45.624
2135,9/11/18 9:00,0.066,47.154
2136,9/11/18 10:00,0.0614,50.356
2137,9/11/18 11:00,0.0614,53.166
2138,9/11/18 12:00,0.0555,54.865
2139,9/11/18 13:00,0.0581,55.647
2140,9/11/18 14:00,0.057,56.599
2141,9/11/18 15:00,0.0555,57.117
2142,9/11/18 16:00,0.049,56.988
2143,9/11/18 17:00,0.0474,56.426
2144,9/11/18 18:00,0.0425,55.429
2145,9/11/18 19:00,0.0425,54.387
2146,9/11/18 20:00,0.0421,53.253
2147,9/11/18 21:00,0.0421,52.16
2148,9/11/18 22:00,0.0421,51.148
2149,9/11/18 23:00,0.0425,50.356
2150,9/12/18 0:00,0.0413,49.561
2151,9/12/18 1:00,0.0421,48.85
2152,9/12/18 2:00,0.0421,48.137
2153,9/12/18 3:00,0.0413,47.467
2154,9/12/18 4:00,0.0405,46.841
2155,9/12/18 5:00,0.0392,46.211
2156,9/12/18 6:00,0.0405,45.624
2157,9/12/18 7:00,0.0405,45.082
2158,9/12/18 8:00,0.047,45.217
2159,9/12/18 9:00,0.0494,47.691
2160,9/12/18 10:00,0.0454,51.193
2161,9/12/18 11:00,0.0442,54.516
2162,9/12/18 12:00,0.0425,57.29
2163,9/12/18 13:00,0.0405,59.142
2164,9/12/18 14:00,0.0384,59.83
2165,9/12/18 15:00,0.0354,59.572
2166,9/12/18 16:00,0.0332,58.712
2167,9/12/18 17:00,0.0283,57.506
2168,9/12/18 18:00,0.0238,56.165
2169,9/12/18 19:00,0.0224,54.952
2170,9/12/18 20:00,0.0205,53.733
2171,9/12/18 21:00,0.0186,52.554
2172,9/12/18 22:00,0.019,51.458
2173,9/12/18 23:00,0.019,50.445
2174,9/13/18 0:00,0.019,49.604
2175,9/13/18 1:00,0.02,48.895
2176,9/13/18 2:00,0.02,48.272
2177,9/13/18 3:00,0.0186,47.781
2178,9/13/18 4:00,0.0176,47.244
2179,9/13/18 5:00,0.0152,46.616
2180,9/13/18 6:00,0.0161,45.986
2181,9/13/18 7:00,0.0152,45.354
2182,9/13/18 8:00,0.027,45.399
2183,9/13/18 9:00,0.0288,47.826
2184,9/13/18 10:00,0.0283,51.325
2185,9/13/18 11:00,0.0252,54.604
2186,9/13/18 12:00,0.0247,57.247
2187,9/13/18 13:00,0.0205,58.971
2188,9/13/18 14:00,0.02,59.659
2189,9/13/18 15:00,0.0176,59.401
2190,9/13/18 16:00,0.0137,58.455
2191,9/13/18 17:00,0.0081,57.247
2192,9/13/18 18:00,-0.0003,55.906
2193,9/13/18 19:00,-0.0036,54.561
2194,9/13/18 20:00,-0.0052,53.209
2195,9/13/18 21:00,-0.0047,51.94
2196,9/13/18 22:00,-0.0052,50.841
2197,9/13/18 23:00,-0.0069,49.782
2198,9/14/18 0:00,-0.0052,48.85
2199,9/14/18 1:00,-0.0052,48.094
2200,9/14/18 2:00,-0.008,47.334
2201,9/14/18 3:00,-0.0103,46.526
2202,9/14/18 4:00,-0.0103,45.714
2203,9/14/18 5:00,-0.012,44.901
2204,9/14/18 6:00,-0.012,44.127
2205,9/14/18 7:00,-0.012,43.396
2206,9/14/18 8:00,0.0071,43.579
2207,9/14/18 9:00,0.0127,46.436
2208,9/14/18 10:00,0.0127,50.576
2209,9/14/18 11:00,0.0081,54.255
2210,9/14/18 12:00,0.0107,57.29
2211,9/14/18 13:00,0.0107,59.358
2212,9/14/18 14:00,0.0097,60.346
2213,9/14/18 15:00,0.004,60.217
2214,9/14/18 16:00,0.005,59.358
2215,9/14/18 17:00,-0.0097,58.195
2216,9/14/18 18:00,-0.0191,56.815
2217,9/14/18 19:00,-0.0203,55.515
2218,9/14/18 20:00,-0.0228,54.3
2219,9/14/18 21:00,-0.0259,52.992
2220,9/14/18 22:00,-0.0259,51.764
2221,9/14/18 23:00,-0.0265,50.621
2222,9/15/18 0:00,-0.0265,49.561
2223,9/15/18 1:00,-0.0278,48.538
2224,9/15/18 2:00,-0.0259,47.736
2225,9/15/18 3:00,-0.0265,47.019
2226,9/15/18 4:00,-0.0278,46.346
2227,9/15/18 5:00,-0.0297,45.761
2228,9/15/18 6:00,-0.0284,45.127
2229,9/15/18 7:00,-0.0284,44.582
2230,9/15/18 8:00,-0.0115,44.856
2231,9/15/18 9:00,-0.0047,47.871
2232,9/15/18 10:00,-0.0063,51.984
2233,9/15/18 11:00,-0.0063,55.949
2234,9/15/18 12:00,-0.0052,59.056
2235,9/15/18 13:00,-0.0063,61.119
2236,9/15/18 14:00,-0.008,61.761
2237,9/15/18 15:00,-0.0086,61.506
2238,9/15/18 16:00,-0.015,60.604
2239,9/15/18 17:00,-0.0247,59.401
2240,9/15/18 18:00,-0.0349,58.066
2241,9/15/18 19:00,-0.0369,56.728
2242,9/15/18 20:00,-0.0389,55.429
2243,9/15/18 21:00,-0.0402,54.3
2244,9/15/18 22:00,-0.0402,53.253
2245,9/15/18 23:00,-0.0402,52.378
2246,9/16/18 0:00,-0.0389,51.589
2247,9/16/18 1:00,-0.0409,50.886
2248,9/16/18 2:00,-0.043,50.135
2249,9/16/18 3:00,-0.0457,49.294
2250,9/16/18 4:00,-0.043,48.493
2251,9/16/18 5:00,-0.045,47.781
2252,9/16/18 6:00,-0.043,47.199
2253,9/16/18 7:00,-0.043,46.661
2254,9/16/18 8:00,-0.0284,46.931
2255,9/16/18 9:00,-0.021,49.604
2256,9/16/18 10:00,-0.0173,53.776
2257,9/16/18 11:00,-0.0185,57.117
2258,9/16/18 12:00,-0.015,59.83
2259,9/16/18 13:00,-0.0103,61.891
2260,9/16/18 14:00,-0.0115,62.791
2261,9/16/18 15:00,-0.0185,62.704
2262,9/16/18 16:00,-0.021,61.804
2263,9/16/18 17:00,-0.0389,60.604
2264,9/16/18 18:00,-0.0478,59.099
2265,9/16/18 19:00,-0.0506,57.592
2266,9/16/18 20:00,-0.055,56.122
2267,9/16/18 21:00,-0.0535,54.691
2268,9/16/18 22:00,-0.0535,53.472
2269,9/16/18 23:00,-0.0557,52.378
2270,9/17/18 0:00,-0.0557,51.458
2271,9/17/18 1:00,-0.0557,50.664
2272,9/17/18 2:00,-0.0557,49.87
2273,9/17/18 3:00,-0.055,49.161
2274,9/17/18 4:00,-0.0572,48.493
2275,9/17/18 5:00,-0.055,47.781
2276,9/17/18 6:00,-0.0557,47.199
2277,9/17/18 7:00,-0.055,46.661
2278,9/17/18 8:00,-0.0369,46.931
2279,9/17/18 9:00,-0.0259,49.692
2280,9/17/18 10:00,-0.0173,53.82
2281,9/17/18 11:00,-0.0316,57.506
2282,9/17/18 12:00,-0.0278,59.873
2283,9/17/18 13:00,-0.0203,60.861
2284,9/17/18 14:00,-0.0228,61.72
2285,9/17/18 15:00,-0.0265,61.677
2286,9/17/18 16:00,-0.0265,60.861
2287,9/17/18 17:00,-0.0167,59.83
2288,9/17/18 18:00,-0.0521,58.755
2289,9/17/18 19:00,-0.0579,57.549
2290,9/17/18 20:00,-0.0587,56.165
2291,9/17/18 21:00,-0.0579,54.865
2292,9/17/18 22:00,-0.0587,53.776
2293,9/17/18 23:00,-0.0587,52.86
2294,9/18/18 0:00,-0.0601,51.984
2295,9/18/18 1:00,-0.0601,51.237
2296,9/18/18 2:00,-0.0587,50.533
2297,9/18/18 3:00,-0.0609,49.914
2298,9/18/18 4:00,-0.0609,49.294
2299,9/18/18 5:00,-0.0616,48.672
2300,9/18/18 6:00,-0.0609,48.182
2301,9/18/18 7:00,-0.0616,47.781
2302,9/18/18 8:00,-0.0478,48.094
2303,9/18/18 9:00,-0.0402,50.752
2304,9/18/18 10:00,-0.0323,54.037
2305,9/18/18 11:00,-0.0382,56.079
2306,9/18/18 12:00,-0.0323,57.807
2307,9/18/18 13:00,-0.0329,59.83
2308,9/18/18 14:00,-0.0342,60.818
2309,9/18/18 15:00,-0.0436,60.775
2310,9/18/18 16:00,-0.0436,60.174
2311,9/18/18 17:00,-0.0506,59.358
2312,9/18/18 18:00,-0.0609,58.109
2313,9/18/18 19:00,-0.0632,56.728
2314,9/18/18 20:00,-0.0662,55.256
2315,9/18/18 21:00,-0.0662,53.951
2316,9/18/18 22:00,-0.067,52.86
2317,9/18/18 23:00,-0.0685,51.809
2318,9/19/18 0:00,-0.0693,50.929
2319,9/19/18 1:00,-0.0701,50.092
2320,9/19/18 2:00,-0.0717,49.249
2321,9/19/18 3:00,-0.0725,48.45
2322,9/19/18 4:00,-0.0733,47.647
2323,9/19/18 5:00,-0.0733,46.931
2324,9/19/18 6:00,-0.0725,46.301
2325,9/19/18 7:00,-0.0725,45.761
2326,9/19/18 8:00,-0.0693,45.579
2327,9/19/18 9:00,-0.0436,46.841
2328,9/19/18 10:00,-0.0389,50.223
2329,9/19/18 11:00,-0.0499,53.733
2330,9/19/18 12:00,-0.0535,54.343
2331,9/19/18 13:00,-0.0535,54.212
2332,9/19/18 14:00,-0.0601,53.559
2333,9/19/18 15:00,-0.021,52.686
2334,9/19/18 16:00,0.0029,51.633
2335,9/19/18 17:00,0.0056,50.886
2336,9/19/18 18:00,0.0137,50.576
2337,9/19/18 19:00,0.0547,49.294
2338,9/19/18 20:00,0.057,48.983
2339,9/19/18 21:00,0.0614,48.315
2340,9/19/18 22:00,0.0732,47.781
2341,9/19/18 23:00,0.0745,47.244
2342,9/20/18 0:00,0.0758,46.841
2343,9/20/18 1:00,0.0768,46.481
2344,9/20/18 2:00,0.0781,46.121
2345,9/20/18 3:00,0.0794,45.806
2346,9/20/18 4:00,0.0797,45.579
2347,9/20/18 5:00,0.0794,45.307
2348,9/20/18 6:00,0.0803,45.036
2349,9/20/18 7:00,0.0803,44.764
2350,9/20/18 8:00,0.081,44.582
2351,9/20/18 9:00,0.0787,44.946
2352,9/20/18 10:00,0.0745,46.706
2353,9/20/18 11:00,0.0695,50.135
2354,9/20/18 12:00,0.0646,53.209
2355,9/20/18 13:00,0.0691,54.387
2356,9/20/18 14:00,0.0628,54.995
2357,9/20/18 15:00,0.0671,55.125
2358,9/20/18 16:00,0.0628,54.561
2359,9/20/18 17:00,0.0596,53.645
2360,9/20/18 18:00,0.0588,52.554
2361,9/20/18 19:00,0.0581,51.37
2362,9/20/18 20:00,0.0599,50.092
2363,9/20/18 21:00,0.0596,48.85
2364,9/20/18 22:00,0.0599,47.647
2365,9/20/18 23:00,0.0607,46.436
2366,9/21/18 0:00,0.0614,45.307
2367,9/21/18 1:00,0.0628,44.263
2368,9/21/18 2:00,0.0614,43.306
2369,9/21/18 3:00,0.0614,42.478
2370,9/21/18 4:00,0.0607,41.74
2371,9/21/18 5:00,0.0607,41.09
2372,9/21/18 6:00,0.0588,40.485
2373,9/21/18 7:00,0.0581,39.97
2374,9/21/18 8:00,0.0708,39.783
2375,9/21/18 9:00,0.0829,41.787
2376,9/21/18 10:00,0.0664,45.669
2377,9/21/18 11:00,0.0653,49.604
2378,9/21/18 12:00,0.0596,52.903
2379,9/21/18 13:00,0.0574,55.081
2380,9/21/18 14:00,0.0528,56.122
2381,9/21/18 15:00,0.0528,56.208
2382,9/21/18 16:00,0.049,55.558
2383,9/21/18 17:00,0.0442,54.516
2384,9/21/18 18:00,0.0421,53.253
2385,9/21/18 19:00,0.0405,51.94
2386,9/21/18 20:00,0.0421,50.621
2387,9/21/18 21:00,0.0421,49.249
2388,9/21/18 22:00,0.0434,48.004
2389,9/21/18 23:00,0.0446,46.886
2390,9/22/18 0:00,0.0442,45.896
2391,9/22/18 1:00,0.0446,45.082
2392,9/22/18 2:00,0.0454,44.31
2393,9/22/18 3:00,0.0442,43.579
2394,9/22/18 4:00,0.0434,42.892
2395,9/22/18 5:00,0.0421,42.202
2396,9/22/18 6:00,0.0425,41.508
2397,9/22/18 7:00,0.0446,40.811
2398,9/22/18 8:00,0.0555,40.672
2399,9/22/18 9:00,0.0599,42.892
2400,9/22/18 10:00,0.0621,46.931
2401,9/22/18 11:00,0.0521,51.017
2402,9/22/18 12:00,0.0555,54.3
2403,9/22/18 13:00,0.0462,56.556
2404,9/22/18 14:00,0.0509,57.549
2405,9/22/18 15:00,0.0392,57.506
2406,9/22/18 16:00,0.035,56.642
2407,9/22/18 17:00,0.0288,55.386
2408,9/22/18 18:00,0.027,53.951
2409,9/22/18 19:00,0.0252,52.423
2410,9/22/18 20:00,0.0247,50.974
2411,9/22/18 21:00,0.0238,49.604
2412,9/22/18 22:00,0.0252,48.405
2413,9/22/18 23:00,0.0247,47.289
2414,9/23/18 0:00,0.0261,46.301
2415,9/23/18 1:00,0.0261,45.444
2416,9/23/18 2:00,0.0252,44.674
2417,9/23/18 3:00,0.0252,43.99
2418,9/23/18 4:00,0.0261,43.306
2419,9/23/18 5:00,0.0261,42.708
2420,9/23/18 6:00,0.0261,42.109
2421,9/23/18 7:00,0.0261,41.554
2422,9/23/18 8:00,0.0306,41.369
2423,9/23/18 9:00,0.0413,42.57
2424,9/23/18 10:00,0.0354,44.218
2425,9/23/18 11:00,0.0354,46.211
2426,9/23/18 12:00,0.0363,48.938
2427,9/23/18 13:00,0.0384,52.029
2428,9/23/18 14:00,0.0363,53.994
2429,9/23/18 15:00,0.0482,54.691
2430,9/23/18 16:00,0.0224,54.387
2431,9/23/18 17:00,0.019,53.69
2432,9/23/18 18:00,0.0152,52.903
2433,9/23/18 19:00,0.0122,51.984
2434,9/23/18 20:00,0.0087,50.797
2435,9/23/18 21:00,0.0087,49.561
2436,9/23/18 22:00,0.0087,48.493
2437,9/23/18 23:00,0.0107,47.557
2438,9/24/18 0:00,0.0112,46.841
2439,9/24/18 1:00,0.0112,46.346
2440,9/24/18 2:00,0.0097,45.851
2441,9/24/18 3:00,0.0112,45.399
2442,9/24/18 4:00,0.0097,45.082
2443,9/24/18 5:00,0.0087,44.764
2444,9/24/18 6:00,0.0087,44.445
2445,9/24/18 7:00,0.0087,44.082
2446,9/24/18 8:00,0.0097,43.763
2447,9/24/18 9:00,0.0166,44.218
2448,9/24/18 10:00,0.0147,45.307
2449,9/24/18 11:00,0.0238,45.851
2450,9/24/18 12:00,0.0214,47.109
2451,9/24/18 13:00,0.0413,48.004
2452,9/24/18 14:00,0.0521,46.661
2453,9/24/18 15:00,0.0474,46.436
2454,9/24/18 16:00,0.0462,46.661
2455,9/24/18 17:00,0.0454,46.796
2456,9/24/18 18:00,0.0454,46.661
2457,9/24/18 19:00,0.0442,46.256
2458,9/24/18 20:00,0.0442,45.761
2459,9/24/18 21:00,0.0442,45.217
2460,9/24/18 22:00,0.0425,44.674
2461,9/24/18 23:00,0.0425,44.082
2462,9/25/18 0:00,0.0425,43.488
2463,9/25/18 1:00,0.0401,42.939
2464,9/25/18 2:00,0.0392,42.202
2465,9/25/18 3:00,0.0384,41.463
2466,9/25/18 4:00,0.035,40.719
2467,9/25/18 5:00,0.0328,40.017
2468,9/25/18 6:00,0.0306,39.36
2469,9/25/18 7:00,0.0283,38.795
2470,9/25/18 8:00,0.0421,38.415
2471,9/25/18 9:00,0.047,39.502
2472,9/25/18 10:00,0.0454,43.167
2473,9/25/18 11:00,0.0442,47.199
2474,9/25/18 12:00,0.0425,50.533
2475,9/25/18 13:00,0.0413,52.729
2476,9/25/18 14:00,0.0384,53.69
2477,9/25/18 15:00,0.0363,53.602
2478,9/25/18 16:00,0.0332,52.729
2479,9/25/18 17:00,0.0228,51.458
2480,9/25/18 18:00,0.0205,50.002
2481,9/25/18 19:00,0.019,48.538
2482,9/25/18 20:00,0.0176,47.019
2483,9/25/18 21:00,0.0186,45.579
2484,9/25/18 22:00,0.0186,44.263
2485,9/25/18 23:00,0.02,43.075
2486,9/26/18 0:00,0.0205,42.109
2487,9/26/18 1:00,0.02,41.23
2488,9/26/18 2:00,0.0214,40.438
2489,9/26/18 3:00,0.0214,39.877
2490,9/26/18 4:00,0.02,39.454
2491,9/26/18 5:00,0.0205,38.984
2492,9/26/18 6:00,0.0166,38.511
2493,9/26/18 7:00,0.0147,38.037
2494,9/26/18 8:00,0.0274,37.798
2495,9/26/18 9:00,0.035,39.36
2496,9/26/18 10:00,0.0328,43.396
2497,9/26/18 11:00,0.0283,47.602
2498,9/26/18 12:00,0.0462,50.797
2499,9/26/18 13:00,0.0283,52.817
2500,9/26/18 14:00,0.0363,53.733
2501,9/26/18 15:00,0.0375,53.602
2502,9/26/18 16:00,0.0214,52.686
2503,9/26/18 17:00,0.0097,51.458
2504,9/26/18 18:00,0.0081,50.092
2505,9/26/18 19:00,0.0066,48.717
2506,9/26/18 20:00,0.0071,47.289
2507,9/26/18 21:00,0.0066,45.986
2508,9/26/18 22:00,0.004,44.719
2509,9/26/18 23:00,0.0029,43.579
2510,9/27/18 0:00,0.005,42.616
2511,9/27/18 1:00,0.0056,41.74
2512,9/27/18 2:00,0.005,41.09
2513,9/27/18 3:00,0.004,40.485
2514,9/27/18 4:00,0.004,39.97
2515,9/27/18 5:00,0.0008,39.36
2516,9/27/18 6:00,0.0013,38.795
2517,9/27/18 7:00,0.0029,38.273
2518,9/27/18 8:00,0.027,38.131
2519,9/27/18 9:00,0.049,40.204
2520,9/27/18 10:00,0.0214,44.537
2521,9/27/18 11:00,0.019,48.938
2522,9/27/18 12:00,0.0205,52.378
2523,9/27/18 13:00,0.0238,54.691
2524,9/27/18 14:00,0.0332,55.647
2525,9/27/18 15:00,0.0247,55.472
2526,9/27/18 16:00,0.0087,54.516
2527,9/27/18 17:00,-0.0025,53.298
2528,9/27/18 18:00,-0.0047,51.94
2529,9/27/18 19:00,-0.0097,50.576
2530,9/27/18 20:00,-0.0115,49.161
2531,9/27/18 21:00,-0.012,47.826
2532,9/27/18 22:00,-0.0138,46.571
2533,9/27/18 23:00,-0.0132,45.444
2534,9/28/18 0:00,-0.0138,44.445
2535,9/28/18 1:00,-0.015,43.488
2536,9/28/18 2:00,-0.0138,42.663
2537,9/28/18 3:00,-0.0138,41.878
2538,9/28/18 4:00,-0.0138,41.184
2539,9/28/18 5:00,-0.0156,40.532
2540,9/28/18 6:00,-0.0167,39.924
2541,9/28/18 7:00,-0.0185,39.313
2542,9/28/18 8:00,-0.0036,39.078
2543,9/28/18 9:00,0.0112,41.23
2544,9/28/18 10:00,0.0127,45.579
2545,9/28/18 11:00,0.0087,49.692
2546,9/28/18 12:00,0.0107,53.035
2547,9/28/18 13:00,0.0097,55.213
2548,9/28/18 14:00,0.004,56.251
2549,9/28/18 15:00,-0.0003,56.165
2550,9/28/18 16:00,-0.0052,55.213
2551,9/28/18 17:00,-0.0185,53.908
2552,9/28/18 18:00,-0.0203,52.466
2553,9/28/18 19:00,-0.0103,51.062
2554,9/28/18 20:00,-0.0156,49.649
2555,9/28/18 21:00,-0.0203,48.315
2556,9/28/18 22:00,-0.0173,47.109
2557,9/28/18 23:00,-0.015,46.121
2558,9/29/18 0:00,-0.0222,45.307
2559,9/29/18 1:00,-0.0222,44.582
2560,9/29/18 2:00,-0.021,43.945
2561,9/29/18 3:00,-0.0191,43.396
2562,9/29/18 4:00,-0.021,42.939
2563,9/29/18 5:00,-0.0265,42.525
2564,9/29/18 6:00,-0.0316,42.156
2565,9/29/18 7:00,-0.0316,41.787
2566,9/29/18 8:00,-0.0284,41.601
2567,9/29/18 9:00,-0.021,43.351
2568,9/29/18 10:00,-0.0156,46.974
2569,9/29/18 11:00,-0.0115,50.664
2570,9/29/18 12:00,-0.0115,53.776
2571,9/29/18 13:00,-0.0115,55.776
2572,9/29/18 14:00,-0.0103,56.685
2573,9/29/18 15:00,-0.0132,56.599
2574,9/29/18 16:00,-0.024,55.69
2575,9/29/18 17:00,-0.0329,54.561
2576,9/29/18 18:00,-0.0362,53.384
2577,9/29/18 19:00,-0.0409,52.16
2578,9/29/18 20:00,-0.0409,50.886
2579,9/29/18 21:00,-0.0409,49.649
2580,9/29/18 22:00,-0.0416,48.583
2581,9/29/18 23:00,-0.043,47.736
2582,9/30/18 0:00,-0.0457,46.931
