Year,Site,Location_ID,PlotPair,Plot_ID,Subplot_ID,Block,Plot,Block/Plot,Subplot,Treatment,Veg type,Species,functional type,DOYsf,SG,FBB,NL,NL2,FLE,FLE2,FLB,FOF,FLD,FLCC
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Claytonia lanciolata,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Delphinium nuttallianum,Forb,117,,,124,,128,,,,153,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Draba aurea,Forb,117,1,,117,,128,,,138,164,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Erigeron speciosus,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Eriogonum umbellatum,Forb,117,1,,119,,134,,155,177,,218
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Erythronium grandiflorum,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Galium septentrionale,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Helianthella quinquenervis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Heuchera parvifolia,Forb,117,1,,119,,134,,155,170,180,193
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Hymenoxys hoopesii,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ipomopsis aggregata,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Lathyrus lanzwertii,Forb,117,,,116,,126,,164,,177,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Linum Lewisii,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Lupinus argenteus,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Mertensia fusiformis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Potentilla gracilis,Forb,117,,,117,,131,,169,180,177,201
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ranunculus inamoenus,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Senecio crassulus,Forb,117,,,119,,122,,,,172,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Solidago simplex,Forb,117,1,,117,,122,,169,197,190,225
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Taraxacum officinale,Forb,117,,,116,238,122,,,164,177,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Thalictrum fendleri,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Valeriana edulis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Valeriana occidentalis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Vicia americana,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Viola nuttallii,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Pseudocymopterus montanus,Forb,117,,,122,,128,,,155,197,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Achnatherum nelsonii,Grass,117,,,122,,131,,,,,225
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Bromelica spectabilis,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Bromopsis lanatipes,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ceratochloa carinata,Grass,117,1,,119,,128,,,207,155,221
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Elymus lanceolatus,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Festuca thurberi,Grass,117,1,,122,,137,,,201,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,gram3,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Poa pratensis,Grass,117,,,124,,131,,183,193,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Artemisia tridentata,Shrub,117,1,,131,,138,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Potentilla fruiticosa,Shrub,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Vaccinium cespitosum,Shrub,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Achillea millefolium,Forb,117,,,122,,131,,,,156,221
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Agoseris aurantiaca,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Boechera stricta,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Castilleja sulphurea,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Claytonia lanciolata,Forb,117,,,128,,131,,,,148,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Delphinium nuttallianum,Forb,117,,,119,,122,,,,153,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Draba aurea,Forb,117,1,,122,,131,,,148,164,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Erigeron speciosus,Forb,117,,,117,,122,,186,200,172,225
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Eriogonum umbellatum,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Erythronium grandiflorum,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Galium septentrionale,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Helianthella quinquenervis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Heuchera parvifolia,Forb,117,1,,117,,126,,,,156,213
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Hymenoxys hoopesii,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ipomopsis aggregata,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Lathyrus lanzwertii,Forb,117,,,131,,146,,,173,201,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Linum Lewisii,Forb,117,,,122,,134,,164,173,177,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Lupinus argenteus,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Mertensia fusiformis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Potentilla gracilis,Forb,117,,,122,,134,,169,,164,238
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ranunculus inamoenus,Forb,117,,,117,,126,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Senecio crassulus,Forb,117,,,122,,128,,,,164,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Solidago simplex,Forb,117,1,,117,,122,,169,186,177,210
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Taraxacum officinale,Forb,117,,,117,,122,,,169,177,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Thalictrum fendleri,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Valeriana edulis,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Valeriana occidentalis,Forb,117,,,117,,122,,,146,164,214
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Vicia americana,Forb,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Viola nuttallii,Forb,117,,,128,,131,,,,186,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Pseudocymopterus montanus,Forb,117,,,122,,128,,,155,,213
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Achnatherum nelsonii,Grass,117,1,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Bromelica spectabilis,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Bromopsis lanatipes,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ceratochloa carinata,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Elymus lanceolatus,Grass,117,,,119,,122,,183,201,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Festuca thurberi,Grass,117,1,,122,,137,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,gram3,Grass,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Poa pratensis,Grass,117,,,124,,134,,169,183,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Artemisia tridentata,Shrub,117,1,,128,,142,,180,213,,221
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Potentilla fruiticosa,Shrub,117,,,,,,,,,,
2018,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Vaccinium cespitosum,Shrub,117,128,131,,142,,,153,183,,240
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Achillea millefolium,Forb,124,,,128,236,138,,,,155,214
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Agoseris aurantiaca,Forb,124,,,126,,131,,,,166,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Boechera stricta,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Castilleja sulphurea,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Claytonia lanciolata,Forb,124,,,131,,138,,,,142,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Delphinium nuttallianum,Forb,124,,,128,,131,,,,164,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Draba aurea,Forb,124,1,,128,228,134,232,,148,155,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Erigeron speciosus,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Eriogonum umbellatum,Forb,124,,,131,,138,,169,172,,221
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Erythronium grandiflorum,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Galium septentrionale,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Helianthella quinquenervis,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Heuchera parvifolia,Forb,124,,,124,,138,,164,170,183,214
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Hymenoxys hoopesii,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Ipomopsis aggregata,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Lathyrus lanzwertii,Forb,124,,,,,,,,158,201,221
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Linum Lewisii,Forb,124,,,124,238,134,,164,169,169,225
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Lupinus argenteus,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Mertensia fusiformis,Forb,124,,,131,,134,,,146,170,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Potentilla gracilis,Forb,124,,,124,232,142,240,169,172,,210
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Ranunculus inamoenus,Forb,124,,,124,228,131,238,,148,170,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Senecio crassulus,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Solidago simplex,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Taraxacum officinale,Forb,124,,,128,236,131,240,155,169,155,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Thalictrum fendleri,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Valeriana edulis,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Valeriana occidentalis,Forb,124,,,124,,131,,,153,169,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Vicia americana,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Viola nuttallii,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Pseudocymopterus montanus,Forb,124,,,124,,138,,155,169,170,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Achnatherum nelsonii,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Bromelica spectabilis,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Bromopsis lanatipes,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Ceratochloa carinata,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Elymus lanceolatus,Grass,124,,,,,,,186,201,,225
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Festuca thurberi,Grass,124,1,,124,,134,,183,201,,213
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,gram3,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Poa pratensis,Grass,124,,,124,,134,,172,186,,210
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Artemisia tridentata,Shrub,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Potentilla fruiticosa,Shrub,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Vaccinium cespitosum,Shrub,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Achillea millefolium,Forb,124,,,128,236,138,242,,,155,213
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Agoseris aurantiaca,Forb,124,,,126,,131,,,,166,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Boechera stricta,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Castilleja sulphurea,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Claytonia lanciolata,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Delphinium nuttallianum,Forb,124,,,131,,134,,,,164,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Draba aurea,Forb,124,1,,124,228,131,238,,148,169,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Erigeron speciosus,Forb,124,,,126,,131,,172,199,155,214
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Eriogonum umbellatum,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Erythronium grandiflorum,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Galium septentrionale,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Helianthella quinquenervis,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Heuchera parvifolia,Forb,124,,,128,,138,,155,169,183,215
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Hymenoxys hoopesii,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Ipomopsis aggregata,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Lathyrus lanzwertii,Forb,124,,,128,,142,,,158,,214
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Linum Lewisii,Forb,124,,,124,,131,,164,174,169,207
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Lupinus argenteus,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Mertensia fusiformis,Forb,124,,,135,,141,,,149,177,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Potentilla gracilis,Forb,124,,,124,228,138,242,169,175,170,210
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Ranunculus inamoenus,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Senecio crassulus,Forb,124,,,128,,134,,169,,177,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Solidago simplex,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Taraxacum officinale,Forb,124,,,128,236,131,240,155,169,201,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Thalictrum fendleri,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Valeriana edulis,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Valeriana occidentalis,Forb,124,,,124,,128,,,156,177,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Vicia americana,Forb,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Viola nuttallii,Forb,124,,,137,,142,,,,186,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Pseudocymopterus montanus,Forb,124,,,128,,134,,155,169,201,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Achnatherum nelsonii,Grass,124,,,128,,134,,213,221,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Bromelica spectabilis,Grass,124,,,,,,,180,190,,225
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Bromopsis lanatipes,Grass,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Ceratochloa carinata,Grass,124,,,,,,,201,213,,221
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Elymus lanceolatus,Grass,124,,,128,,131,,186,201,,221
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Festuca thurberi,Grass,124,,,124,,134,,198,213,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,gram3,Grass,124,,,,,,,183,201,,225
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Poa pratensis,Grass,124,,,122,,134,,172,190,155,221
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Artemisia tridentata,Shrub,124,1,,128,,142,,172,213,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Potentilla fruiticosa,Shrub,124,,,,,,,,,,
2018,Upper Montane,WG-UMA2R,UM_A,UM_A_2,UM_A_2_R,A,2,A2,Right,Control,Shrub,Vaccinium cespitosum,Shrub,124,,,,,,,,,,
